# temperature	A	A+A	A+A+A	A+A+B	A+A+C	A+B	A+B+B	A+B+C	A+C	A+C+B	A+C+C	B	B+B	B+B+B	B+B+C	B+C	B+C+C	C	C+C	C+C+C
0.000000E+00	1.009898E-31	2.357730E-56	4.222952E-81	8.347649E-45	8.687781E-45	1.081257E-19	6.644227E-40	2.000000E-05	6.009262E-19	2.931810E-42	3.290589E-40	6.067436E-25	2.313235E-44	1.014703E-63	1.822543E-64	5.303343E-45	1.326721E-62	2.516248E-26	1.027683E-44	1.073160E-63
2.000000E+00	3.918816E-31	2.373811E-55	8.916440E-80	5.195364E-44	5.025655E-44	2.289378E-19	3.201524E-39	2.000000E-05	1.348657E-18	1.905644E-41	1.720630E-39	1.773479E-24	1.377889E-43	1.210772E-62	2.437239E-63	3.100059E-44	1.352843E-61	8.233418E-26	6.414564E-44	1.245237E-62
4.000000E+00	1.547943E-30	2.490265E-54	1.998059E-78	3.282391E-43	3.065252E-43	4.886705E-19	1.611280E-38	2.000000E-05	3.087034E-18	1.281227E-40	9.542797E-39	5.276535E-24	8.537683E-43	1.524354E-61	3.464359E-62	1.870038E-43	1.412070E-60	2.725501E-25	4.051623E-43	1.534073E-61
6.000000E+00	6.240030E-30	2.715805E-53	4.833813E-77	2.103949E-42	1.981326E-42	1.050159E-18	8.437283E-38	2.000000E-05	7.217510E-18	8.884972E-40	5.621167E-38	1.594919E-23	5.500823E-42	2.053445E-60	5.259374E-61	1.170695E-42	1.525655E-59	9.142225E-25	2.599518E-42	2.009683E-60
8.000000E+00	2.571650E-29	3.069900E-52	1.283455E-75	1.368349E-41	1.361202E-41	2.270184E-18	4.576323E-37	2.000000E-05	1.723104E-17	6.338703E-39	3.506333E-37	4.888170E-23	3.679560E-41	2.989330E-59	8.555701E-60	7.655238E-42	1.731262E-58	3.109641E-24	1.699949E-41	2.799242E-59
1.000000E+01	1.084621E-28	3.586014E-51	3.792516E-74	9.039902E-41	9.947919E-41	4.935432E-18	2.561962E-36	2.000000E-05	4.191848E-17	4.641738E-38	2.301436E-36	1.516807E-22	2.553190E-40	4.720497E-58	1.494070E-58	5.261223E-41	2.098241E-57	1.072271E-23	1.136516E-40	4.138786E-58
1.200000E+01	4.684808E-28	4.320307E-50	1.259643E-72	6.081758E-40	7.731321E-40	1.079263E-17	1.477245E-35	2.000000E-05	1.035735E-16	3.482269E-37	1.576933E-35	4.760950E-22	1.839259E-39	8.077128E-57	2.802143E-57	3.817677E-40	2.761080E-56	3.744570E-23	7.794359E-40	6.482019E-57
1.400000E+01	5.537139E-41	3.828306E-76	9.002795E-112	2.990547E-60	1.700526E-58	6.356390E-25	2.352267E-36	2.000000E-05	2.582950E-22	2.671860E-36	4.170309E-33	1.514796E-15	1.385621E-26	1.504815E-37	2.118254E-36	1.097636E-25	5.591971E-34	4.940991E-15	7.687829E-24	5.599723E-33
1.600000E+01	1.671957E-36	2.179156E-67	1.127396E-98	2.676171E-53	3.467498E-52	2.675415E-22	7.804413E-35	2.000000E-05	2.277255E-20	2.093420E-35	5.602703E-33	1.389631E-16	8.856084E-29	7.007974E-41	1.965769E-40	1.339950E-28	7.096827E-39	9.272995E-17	1.558724E-27	1.429720E-38
1.800000E+01	2.879005E-34	3.996230E-63	2.752724E-92	2.110498E-49	1.509940E-49	1.733367E-20	1.122750E-32	2.000000E-05	7.322542E-20	1.672328E-34	1.827871E-33	3.551922E-16	4.491063E-28	7.342132E-40	9.684917E-41	3.107415E-29	1.177373E-40	1.147761E-17	1.409761E-29	1.082385E-41
