# temperature	A	A+A	A+A+A	A+A+B	A+A+C	A+B	A+B+B	A+B+C	A+C	A+C+B	A+C+C	B	B+B	B+B+B	B+B+C	B+C	B+C+C	C	C+C	C+C+C
0.000000E+00	2.175759E-31	1.094361E-55	4.222951E-80	8.347649E-44	8.687781E-44	5.018752E-19	6.644227E-39	2.000000E-04	2.789253E-18	2.931810E-41	3.290589E-39	1.307189E-24	1.073709E-43	1.014703E-62	1.822543E-63	2.461594E-44	1.326721E-61	5.421093E-26	4.770080E-44	1.073160E-62
2.000000E+00	8.442834E-31	1.101826E-54	8.916440E-79	5.195364E-43	5.025655E-43	1.062635E-18	3.201524E-38	2.000000E-04	6.259912E-18	1.905644E-40	1.720630E-38	3.820845E-24	6.395594E-43	1.210772E-61	2.437239E-62	1.438920E-43	1.352843E-60	1.773836E-25	2.977377E-43	1.245237E-61
4.000000E+00	3.334942E-30	1.155878E-53	1.998059E-77	3.282391E-42	3.065252E-42	2.268208E-18	1.611280E-37	2.000000E-04	1.432874E-17	1.281227E-39	9.542797E-38	1.136795E-23	3.962842E-42	1.524354E-60	3.464359E-61	8.679948E-43	1.412070E-59	5.871915E-25	1.880597E-42	1.534073E-60
6.000000E+00	1.344374E-29	1.260565E-52	4.833813E-76	2.103949E-41	1.981326E-41	4.874407E-18	8.437283E-37	2.000000E-04	3.350071E-17	8.884972E-39	5.621167E-37	3.436149E-23	2.553256E-41	2.053445E-59	5.259374E-60	5.433883E-42	1.525655E-58	1.969633E-24	1.206590E-41	2.009683E-59
8.000000E+00	5.540451E-29	1.424922E-51	1.283455E-74	1.368349E-40	1.361202E-40	1.053726E-17	4.576323E-36	2.000000E-04	7.997941E-17	6.338703E-38	3.506333E-36	1.053124E-22	1.707901E-40	2.989330E-58	8.555701E-59	3.553247E-41	1.731262E-57	6.699517E-24	7.890463E-41	2.799242E-58
1.000000E+01	8.075926E-42	1.988109E-77	1.565560E-113	9.823939E-64	3.778789E-56	7.203325E-28	7.329499E-43	2.000000E-04	2.138513E-19	4.641738E-37	8.044471E-28	2.973200E-19	9.810036E-34	3.555239E-48	3.933241E-41	7.065983E-27	1.930783E-32	7.346777E-13	5.335311E-19	1.331219E-25
1.200000E+01	7.644265E-46	1.150277E-85	5.472416E-126	1.454263E-66	1.404661E-65	1.581602E-26	1.944233E-35	2.000000E-04	1.153247E-24	3.482269E-36	1.198167E-33	4.275822E-13	1.483525E-21	5.851065E-30	1.542312E-29	2.339673E-21	1.154689E-27	2.555242E-13	3.629448E-20	2.059684E-27
1.400000E+01	1.452010E-39	2.632541E-73	1.623417E-107	2.127611E-58	4.310170E-55	1.724519E-24	6.602633E-37	2.000000E-04	2.496565E-20	2.671860E-35	1.485722E-30	1.567210E-16	1.483170E-28	1.666490E-40	8.357319E-38	4.185759E-26	7.860013E-34	1.821196E-14	1.044453E-22	2.804105E-31
1.600000E+01	1.714798E-32	2.292260E-59	1.216298E-86	2.192308E-43	4.566586E-49	2.136935E-16	4.854591E-27	2.000000E-04	2.924148E-21	2.093420E-34	9.007105E-39	1.082210E-14	5.371138E-25	3.310010E-35	1.492646E-41	1.306474E-31	8.663160E-47	1.160967E-21	2.443257E-37	2.805761E-53
1.800000E+01	6.220007E-40	1.865295E-74	2.775927E-109	3.395019E-58	9.465593E-57	1.290623E-23	2.881058E-33	2.000000E-04	2.124719E-21	1.672328E-33	7.123220E-31	1.224119E-13	5.334207E-23	3.005406E-32	1.544926E-31	1.438304E-22	7.319086E-30	1.541497E-13	2.542891E-21	2.622136E-29
