# temperature	A	A+A	A+A+A	A+A+B	A+A+C	A+B	A+B+B	A+B+C	A+C	A+C+B	A+C+C	B	B+B	B+B+B	B+B+C	B+C	B+C+C	C	C+C	C+C+C
3.800000E+01	3.117507E-21	2.393361E-38	3.430617E-55	7.811896E-31	6.443346E-31	5.974678E-14	4.188599E-24	5.000000E-06	1.335927E-13	8.542115E-26	1.036114E-25	9.991117E-14	6.369974E-24	6.396751E-34	2.805117E-35	1.595631E-25	2.602007E-36	1.445943E-15	7.974824E-27	4.307240E-38
4.000000E+01	1.318730E-21	3.713426E-39	1.968602E-56	5.210362E-32	5.865663E-31	1.100506E-14	2.550699E-24	5.000000E-06	3.171075E-13	7.423417E-25	1.031142E-23	3.513060E-13	6.952157E-23	2.210578E-32	1.226012E-32	2.252030E-23	1.352226E-32	6.566625E-14	1.352123E-23	2.792845E-33
4.200000E+01	1.956492E-20	7.156968E-37	4.965793E-53	3.435868E-30	2.369982E-29	5.675701E-14	3.433088E-23	4.999999E-06	9.428882E-13	6.413549E-24	4.585960E-23	9.688777E-13	4.706223E-22	3.746486E-31	1.184047E-31	8.878036E-23	7.000443E-32	1.053161E-13	2.897755E-23	8.151284E-33
4.400000E+01	2.166003E-19	7.751113E-35	5.297401E-50	1.319771E-28	6.953993E-28	2.268346E-13	3.663448E-22	4.999997E-06	2.700903E-12	5.493908E-23	2.525027E-22	2.715591E-12	3.319231E-21	6.777368E-30	1.528565E-30	4.562308E-22	6.061242E-31	2.149074E-13	1.016887E-22	4.988065E-32
4.600000E+01	1.612442E-18	3.829322E-33	1.747690E-47	2.363391E-27	1.355675E-26	6.235194E-13	2.700360E-21	4.999992E-06	7.568440E-12	4.651791E-22	1.963072E-21	7.591634E-12	2.350264E-20	1.237540E-28	2.854714E-29	3.369173E-21	1.085969E-29	6.268471E-13	7.361101E-22	9.048524E-31
4.800000E+01	1.210263E-17	1.940025E-31	6.009522E-45	4.402110E-26	2.654496E-25	1.752618E-12	2.020717E-20	4.999977E-06	2.092202E-11	3.879531E-21	1.456979E-20	2.092217E-11	1.632492E-19	2.202553E-27	5.052804E-28	2.369711E-20	1.788359E-28	1.752652E-12	4.935007E-21	1.464683E-29
5.000000E+01	8.810972E-17	9.327536E-30	1.917265E-42	7.924422E-25	5.003651E-24	4.861704E-12	1.481948E-19	4.999938E-06	5.686280E-11	3.174002E-20	1.062534E-19	5.685802E-11	1.112924E-18	3.823013E-26	8.759868E-27	1.640306E-19	2.888582E-27	4.852674E-12	3.265395E-20	2.329722E-28
5.200000E+01	6.206631E-16	4.235351E-28	5.634123E-40	1.372837E-23	9.053123E-23	1.327514E-11	1.059314E-18	4.999835E-06	1.519218E-10	2.536046E-19	7.606467E-19	1.519346E-10	7.403000E-18	6.413334E-25	1.477991E-25	1.113669E-18	4.558310E-26	1.329871E-11	2.127949E-19	3.633946E-27
5.400000E+01	4.243131E-15	1.827284E-26	1.538997E-37	2.306288E-22	1.574539E-21	3.581944E-11	7.395510E-18	4.999566E-06	3.985411E-10	1.969406E-18	5.300107E-18	3.985453E-10	4.787101E-17	1.033899E-23	2.401162E-24	7.352430E-18	6.919599E-25	3.582367E-11	1.345751E-18	5.443398E-26
5.600000E+01	2.797490E-14	7.396406E-25	3.834372E-35	3.716357E-21	2.610742E-20	9.501319E-11	5.009635E-17	4.998880E-06	1.025010E-09	1.478997E-17	3.595122E-17	1.025045E-09	3.000736E-16	1.594673E-22	3.753240E-23	4.724036E-17	1.013659E-23	9.505607E-11	8.289629E-18	7.881379E-25
5.800000E+01	1.776389E-13	2.801412E-23	8.679115E-33	5.736422E-20	4.114595E-19	2.476433E-10	3.285640E-16	4.997171E-06	2.581317E-09	1.068726E-16	2.363819E-16	2.581488E-09	1.817448E-15	2.341454E-21	5.611299E-22	2.942016E-16	1.424000E-22	2.478161E-10	4.947016E-17	1.095005E-23
6.000000E+01	1.083495E-12	9.873609E-22	1.770043E-30	8.444217E-19	6.136161E-18	6.329968E-10	2.079072E-15	4.993009E-06	6.356812E-09	7.393903E-16	1.502205E-15	6.357872E-09	1.060270E-14	3.257041E-20	7.988970E-21	1.771375E-15	1.912136E-21	6.340785E-10	2.853980E-16	1.455834E-22
6.200000E+01	6.332986E-12	3.222278E-20	3.228264E-28	1.180389E-17	8.622271E-17	1.583807E-09	1.264750E-14	4.983123E-06	1.528638E-08	4.873475E-15	9.197100E-15	1.529258E-08	5.938090E-14	4.270332E-19	1.077856E-19	1.028052E-14	2.444750E-20	1.590130E-09	1.587835E-15	1.845778E-21
6.400000E+01	3.537234E-11	9.679594E-19	5.218205E-26	1.557904E-16	1.135790E-15	3.868711E-09	7.362183E-14	4.960265E-06	3.583055E-08	3.044199E-14	5.406611E-14	3.586521E-08	3.180393E-13	5.246121E-18	1.370861E-18	5.733591E-14	2.965191E-19	3.904030E-09	8.504575E-15	2.225471E-20
6.600000E+01	1.881059E-10	2.655822E-17	7.388287E-24	1.925161E-15	1.393086E-14	9.186334E-09	4.072759E-13	4.908984E-06	8.164084E-08	1.790492E-13	3.039257E-13	8.182532E-08	1.620546E-12	5.991201E-17	1.632803E-17	3.061451E-13	3.397186E-18	9.374167E-09	4.379011E-14	2.545238E-19
6.800000E+01	9.471251E-10	6.578778E-16	9.003210E-22	2.197059E-14	1.574219E-13	2.104396E-08	2.116431E-12	4.798021E-06	1.799824E-07	9.822316E-13	1.623914E-12	1.809122E-07	7.791855E-12	6.282235E-16	1.803837E-16	1.556726E-12	3.654782E-17	2.198977E-08	2.164555E-13	2.753632E-18
7.000000E+01	4.473171E-09	1.443242E-14	9.171895E-20	2.260533E-13	1.609303E-12	4.585280E-08	1.011594E-11	4.569068E-06	3.805792E-07	4.945461E-12	8.163137E-12	3.849767E-07	3.485334E-11	5.920055E-15	1.818858E-15	7.472794E-12	3.656149E-16	5.032049E-08	1.024996E-12	2.807029E-17
7.200000E+01	1.949608E-08	2.712561E-13	7.430692E-18	2.008786E-12	1.440482E-11	9.256416E-08	4.278658E-11	4.128435E-06	7.593689E-07	2.219817E-11	3.788294E-11	7.785752E-07	1.413519E-10	4.823290E-14	1.626505E-14	3.333776E-11	3.340462E-15	1.120415E-07	4.629506E-12	2.676231E-16
7.400000E+01	7.625461E-08	4.128061E-12	4.397690E-16	1.431016E-11	1.065661E-10	1.652255E-07	1.495190E-10	3.370306E-06	1.387573E-06	8.430592E-11	1.567106E-10	1.462942E-06	4.965448E-10	3.172034E-13	1.225226E-13	1.343494E-10	2.695482E-14	2.414423E-07	1.974734E-11	2.349207E-15
7.600000E+01	2.560661E-07	4.653266E-11	1.663101E-14	7.263587E-11	5.928864E-10	2.420334E-07	3.867433E-10	2.291699E-06	2.207598E-06	2.485176E-10	5.436381E-10	2.461894E-06	1.403356E-09	1.507279E-12	7.141051E-13	4.661933E-10	1.811404E-13	4.981507E-07	7.789945E-11	1.838421E-14
7.800000E+01	6.982506E-07	3.473726E-10	3.396868E-13	2.280619E-10	2.191382E-09	2.664522E-07	6.504846E-10	1.172170E-06	2.854984E-06	5.092485E-10	1.448742E-09	3.552165E-06	2.923632E-09	4.537920E-12	2.893270E-12	1.307676E-09	9.335354E-13	9.653877E-07	2.736326E-10	1.211031E-13
8.000000E+01	1.493172E-06	1.600934E-09	3.371913E-12	4.182625E-10	4.925660E-09	2.147267E-07	6.859708E-10	4.302675E-07	2.843831E-06	6.821541E-10	2.734771E-09	4.340880E-06	4.379843E-09	8.339508E-12	7.734071E-12	2.849705E-09	3.450263E-12	1.710336E-06	8.109739E-10	6.190793E-13
8.200000E+01	2.540708E-06	4.687111E-09	1.697612E-11	5.040870E-10	6.788708E-09	1.400356E-07	5.262376E-10	1.224304E-07	2.168138E-06	6.304092E-10	3.521338E-09	4.719951E-06	5.205884E-09	1.084142E-11	1.458883E-11	4.913234E-09	9.026567E-12	2.686204E-06	1.906985E-09	2.238883E-12
8.400000E+01	3.555861E-06	9.311218E-09	4.784111E-11	4.760301E-10	6.052598E-09	8.570025E-08	3.592042E-10	3.092792E-08	1.291803E-06	4.472871E-10	3.078332E-09	4.863533E-06	5.567934E-09	1.204076E-11	2.149101E-11	6.965589E-09	1.694967E-11	3.650797E-06	3.389572E-09	5.325705E-12
8.600000E+01	4.258734E-06	1.358045E-08	8.492598E-11	4.042675E-10	3.858055E-09	5.532140E-08	2.493586E-10	8.032142E-09	6.394913E-07	2.782704E-10	1.953127E-09	4.915405E-06	5.739178E-09	1.266195E-11	2.667453E-11	8.466527E-09	2.398495E-11	4.326622E-06	4.622665E-09	8.521272E-12
8.800000E+01	4.621765E-06	1.629949E-08	1.126687E-10	3.422481E-10	2.094755E-09	4.016739E-08	1.882624E-10	2.466075E-09	2.963676E-07	1.786303E-10	1.056413E-09	4.935301E-06	5.847824E-09	1.309622E-11	2.992070E-11	9.344811E-09	2.831593E-11	4.676738E-06	5.289518E-09	1.048737E-11
9.000000E+01	4.781784E-06	1.781489E-08	1.300233E-10	3.034802E-10	1.143540E-09	3.281407E-08	1.563234E-10	9.608206E-10	1.446686E-07	1.312528E-10	5.711586E-10	4.943612E-06	5.939101E-09	1.348815E-11	3.203438E-11	9.852192E-09	3.071540E-11	4.830831E-06	5.571307E-09	1.140923E-11
9.200000E+01	4.849913E-06	1.874313E-08	1.418363E-10	2.828099E-10	6.905064E-10	2.916730E-08	1.399150E-10	4.757326E-10	7.999627E-08	1.106780E-10	3.386129E-10	4.947285E-06	6.028393E-09	1.388845E-11	3.369687E-11	1.020005E-08	3.229255E-11	4.896333E-06	5.691080E-09	1.186657E-11
9.400000E+01	4.879605E-06	1.943302E-08	1.514732E-10	2.736019E-10	4.768582E-10	2.731252E-08	1.317624E-10	2.906649E-10	5.150839E-08	1.025478E-10	2.279021E-10	4.948876E-06	6.121184E-09	1.431613E-11	3.524658E-11	1.049154E-08	3.364743E-11	4.925009E-06	5.763097E-09	1.219524E-11
9.600000E+01	4.892894E-06	2.003722E-08	1.605321E-10	2.715495E-10	3.738795E-10	2.638336E-08	1.282534E-10	2.101965E-10	3.826338E-08	1.003515E-10	1.736823E-10	4.949416E-06	6.219532E-09	1.477915E-11	3.682869E-11	1.076945E-08	3.503587E-11	4.938125E-06	5.833102E-09	1.253735E-11
9.800000E+01	4.898744E-06	2.061922E-08	1.697203E-10	2.742023E-10	3.238564E-10	2.597337E-08	1.275718E-10	1.720512E-10	3.179133E-08	1.012383E-10	1.465551E-10	4.949365E-06	6.324232E-09	1.528150E-11	3.850633E-11	1.105115E-08	3.656321E-11	4.944281E-06	5.917864E-09	1.294888E-11
