# temperature	A	A+A	A+A+A	A+A+B	A+A+C	A+B	A+B+B	A+B+C	A+C	A+C+B	A+C+C	B	B+B	B+B+B	B+B+C	B+C	B+C+C	C	C+C	C+C+C
3.800000E+01	5.306135E-23	6.933460E-42	1.691551E-60	1.046809E-32	2.370900E-32	4.703861E-14	1.525379E-22	5.000000E-04	2.888110E-13	8.542116E-24	2.845107E-23	4.621501E-12	1.362937E-20	6.330916E-29	7.623407E-30	9.374789E-22	1.941769E-30	1.836586E-13	1.286593E-22	8.826313E-32
4.000000E+01	2.833579E-21	1.714484E-38	1.952972E-55	2.651114E-30	1.143654E-29	2.605995E-13	6.656443E-22	5.000000E-04	2.877430E-12	7.423417E-23	3.951260E-22	3.871573E-12	8.443514E-21	2.958770E-29	6.288068E-30	1.048081E-21	2.657595E-30	2.773072E-13	2.411314E-22	2.103311E-31
4.200000E+01	6.518409E-20	7.944314E-36	1.836452E-51	3.702916E-28	8.132589E-28	1.835960E-12	1.078223E-20	5.000000E-04	9.711365E-12	6.413550E-22	1.460181E-21	9.406953E-12	4.436419E-20	3.428974E-28	3.450527E-29	2.664731E-21	6.495586E-30	3.255751E-13	2.769329E-22	2.408215E-31
4.400000E+01	3.550212E-19	2.082354E-34	2.332646E-49	3.527710E-27	1.145582E-26	3.699205E-12	5.944192E-20	5.000000E-04	2.714598E-11	5.493911E-21	1.556194E-20	2.701893E-11	3.285829E-19	6.675324E-27	9.278816E-28	2.783489E-20	2.267607E-28	1.317809E-12	3.823621E-21	1.150100E-29
4.600000E+01	1.147004E-18	1.937686E-33	6.290813E-48	1.211409E-26	9.520141E-26	4.492876E-12	1.971014E-19	4.999999E-04	7.471595E-11	4.651798E-20	2.689486E-19	7.690046E-11	2.411593E-18	1.286294E-25	4.065146E-26	4.736343E-19	2.118670E-26	8.699370E-12	1.417735E-19	2.418557E-27
4.800000E+01	1.141103E-17	1.724637E-31	5.037039E-45	3.937649E-25	2.487386E-24	1.662717E-11	1.928956E-18	4.999998E-04	2.079311E-10	3.879547E-19	1.526301E-18	2.105196E-10	1.652809E-17	2.243799E-24	5.392311E-25	2.513345E-18	1.999319E-25	1.847424E-11	5.483140E-19	1.715363E-26
5.000000E+01	8.778054E-17	9.257970E-30	1.895856E-42	7.897782E-24	4.964523E-23	4.863530E-11	1.488623E-17	4.999994E-04	5.662972E-10	3.174037E-18	1.057792E-17	5.709269E-10	1.122130E-16	3.870543E-23	8.829105E-24	1.646476E-17	2.898390E-24	4.850905E-11	3.263015E-18	2.327176E-25
5.200000E+01	6.209956E-16	4.239889E-28	5.643182E-40	1.374924E-22	9.054184E-22	1.328821E-10	1.060832E-16	4.999983E-04	1.518582E-09	2.536122E-17	7.596036E-17	1.520027E-09	7.409638E-16	6.421962E-22	1.477905E-22	1.113106E-16	4.551661E-23	1.328603E-10	2.123893E-17	3.623562E-24
5.400000E+01	4.243860E-15	1.827912E-26	1.539791E-37	2.307144E-21	1.574890E-20	3.582659E-10	7.397189E-16	4.999957E-04	3.985613E-09	1.969560E-16	5.299732E-16	3.985563E-09	4.787366E-15	1.033984E-20	2.401004E-21	7.351742E-16	6.918112E-22	3.581933E-10	1.345424E-16	5.441418E-23
5.600000E+01	2.792145E-14	7.368167E-25	3.812433E-35	3.702847E-20	2.605801E-19	9.484903E-10	5.001897E-15	4.999888E-04	1.025029E-08	1.479295E-15	3.602136E-15	1.025233E-08	3.001837E-14	1.595551E-19	3.761874E-20	4.734034E-15	1.017767E-20	9.523979E-10	8.321704E-16	7.927166E-22
5.800000E+01	1.777022E-13	2.803409E-23	8.688397E-33	5.741758E-19	4.117264E-18	2.477854E-09	3.288239E-14	4.999717E-04	2.582071E-08	1.069270E-14	2.364358E-14	2.582049E-08	1.818238E-13	2.342980E-18	5.613377E-19	2.942466E-14	1.424127E-19	2.478002E-09	4.946382E-15	1.094795E-20
6.000000E+01	1.084444E-12	9.890925E-22	1.774701E-30	8.463563E-18	6.145982E-17	6.338913E-09	2.083127E-13	4.999300E-04	6.361410E-08	7.403219E-14	1.503062E-13	6.361281E-08	1.061408E-12	3.262284E-17	7.996317E-18	1.772054E-13	1.912576E-18	6.339815E-09	2.853107E-14	1.455166E-19
6.200000E+01	6.345978E-12	3.235512E-20	3.248172E-28	1.186774E-16	8.655065E-16	1.589114E-08	1.270634E-12	4.998310E-04	1.531310E-07	4.888328E-13	9.210394E-13	1.531241E-07	5.953502E-12	4.286968E-16	1.080327E-16	1.029074E-12	2.446440E-17	1.589649E-08	1.586875E-13	1.844104E-18
6.400000E+01	3.553868E-11	9.770848E-19	5.292171E-26	1.577405E-15	1.145848E-14	3.898803E-08	7.442161E-12	4.996012E-04	3.597862E-07	3.066138E-12	5.425875E-12	3.597500E-07	3.199895E-11	5.294448E-15	1.378485E-15	5.747881E-12	2.970894E-16	3.901815E-08	8.494928E-13	2.221686E-17
6.600000E+01	1.900902E-10	2.712150E-17	7.624578E-24	1.979859E-14	1.421226E-13	9.348718E-08	4.173987E-11	4.990820E-04	8.242051E-07	1.820341E-11	3.065249E-11	8.240247E-07	1.643488E-10	6.118873E-14	1.654281E-14	3.079997E-11	3.414387E-15	9.364901E-08	4.370358E-12	2.537697E-16
6.800000E+01	9.690664E-10	6.887119E-16	9.643526E-22	2.336534E-13	1.645467E-12	2.187318E-07	2.234738E-10	4.979411E-04	1.838686E-06	1.019365E-10	1.656427E-10	1.837833E-06	8.041131E-10	6.586104E-13	1.858682E-13	1.578998E-10	3.701371E-14	2.195594E-07	2.157901E-11	2.740946E-15
7.000000E+01	4.696377E-09	1.590868E-14	1.061455E-19	2.578780E-12	1.770511E-11	4.982207E-07	1.137550E-09	4.955065E-04	3.988030E-06	5.363256E-10	8.537609E-10	3.984216E-06	3.733028E-09	6.562222E-12	1.944381E-12	7.718932E-10	3.769328E-13	5.022393E-07	1.021066E-10	2.790900E-14
7.200000E+01	2.155863E-08	3.316860E-13	1.004733E-17	2.641576E-11	1.759675E-10	1.100774E-06	5.471982E-09	4.904761E-04	8.388873E-06	2.637240E-09	4.180915E-09	8.373022E-06	1.634801E-08	5.999131E-11	1.879298E-11	3.581748E-09	3.585437E-12	1.119324E-06	4.620496E-10	2.668421E-13
7.400000E+01	9.322517E-08	6.169930E-12	8.035739E-16	2.482689E-10	1.600041E-09	2.344704E-06	2.462924E-08	4.804611E-04	1.704123E-05	1.201841E-08	1.933399E-08	1.698130E-05	6.690307E-08	4.961001E-10	1.658371E-10	1.566599E-08	3.157449E-11	2.425445E-06	1.992804E-09	2.381527E-12
7.600000E+01	3.762719E-07	1.004748E-10	5.276766E-14	2.101178E-09	1.309313E-08	4.764719E-06	1.019992E-07	4.614154E-04	3.317740E-05	5.003705E-08	8.356122E-08	3.298235E-05	2.518792E-07	3.624351E-09	1.310868E-09	6.387793E-08	2.538474E-10	5.094872E-06	8.148535E-09	1.966812E-11
7.800000E+01	1.395005E-06	1.386514E-09	2.708769E-12	1.552234E-08	9.360923E-08	9.077351E-06	3.778786E-07	4.273680E-04	6.104356E-05	1.856698E-07	3.315116E-07	6.057153E-05	8.501071E-07	2.250003E-08	9.003502E-09	2.386423E-07	1.823264E-09	1.033174E-05	3.134088E-08	1.484465E-10
8.000000E+01	4.620497E-06	1.532961E-08	9.991093E-11	9.513138E-08	5.545560E-07	1.578273E-05	1.197619E-06	3.718414E-04	1.034680E-04	5.895243E-07	1.169893E-06	1.031086E-04	2.471114E-06	1.117614E-07	5.130571E-08	7.958665E-07	1.132963E-08	2.010966E-05	1.121123E-07	1.006273E-09
8.200000E+01	1.310637E-05	1.247271E-07	2.330355E-09	4.501569E-07	2.501984E-06	2.424203E-05	3.057138E-06	2.935362E-04	1.549018E-04	1.511453E-06	3.484328E-06	1.583945E-04	5.862729E-06	4.097264E-07	2.275452E-07	2.283557E-06	5.810435E-08	3.720323E-05	3.657890E-07	5.947802E-09
8.400000E+01	3.047060E-05	6.837210E-07	3.010301E-08	1.539370E-06	7.815947E-06	3.234108E-05	5.969667E-06	2.052535E-04	1.946703E-04	2.968425E-06	8.158051E-06	2.141845E-04	1.079858E-05	1.028401E-06	7.329875E-07	5.394627E-06	2.308512E-07	6.420295E-05	1.048285E-06	2.896538E-08
8.600000E+01	5.719343E-05	2.449319E-06	2.057015E-07	3.775606E-06	1.624798E-05	3.847205E-05	8.979724E-06	1.304317E-04	2.005395E-04	4.518755E-06	1.430195E-05	2.545340E-04	1.538944E-05	1.758167E-06	1.670203E-06	1.023744E-05	6.772118E-07	1.010296E-04	2.520529E-06	1.084934E-07
8.800000E+01	8.886079E-05	6.025300E-06	8.007749E-07	7.039721E-06	2.376883E-05	4.297202E-05	1.120690E-05	8.098197E-05	1.749053E-04	5.865935E-06	1.913709E-05	2.746145E-04	1.810564E-05	2.256187E-06	2.843552E-06	1.596064E-05	1.484501E-06	1.435532E-04	4.983746E-06	3.033028E-07
9.000000E+01	1.190806E-04	1.104804E-05	2.008049E-06	1.069275E-05	2.716823E-05	4.642672E-05	1.256576E-05	5.207846E-05	1.380173E-04	7.114175E-06	2.087487E-05	2.808673E-04	1.917054E-05	2.473562E-06	3.961302E-06	2.144360E-05	2.561114E-06	1.850674E-04	8.176607E-06	6.414758E-07
9.200000E+01	1.430219E-04	1.629968E-05	3.637415E-06	1.396150E-05	2.689186E-05	4.882761E-05	1.329640E-05	3.566550E-05	1.056463E-04	8.297488E-06	2.002647E-05	2.808456E-04	1.942688E-05	2.540715E-06	4.863032E-06	2.593100E-05	3.676507E-06	2.192740E-04	1.141372E-05	1.065795E-06
9.400000E+01	1.591731E-04	2.067809E-05	5.257644E-06	1.640681E-05	2.507090E-05	5.020901E-05	1.365043E-05	2.640116E-05	8.301825E-05	9.314443E-06	1.814907E-05	2.788954E-04	1.944039E-05	2.562300E-06	5.530916E-06	2.921356E-05	4.629218E-06	2.433422E-04	1.406944E-05	1.471031E-06
9.600000E+01	1.687041E-04	2.382084E-05	6.580230E-06	1.804620E-05	2.324290E-05	5.085191E-05	1.381858E-05	2.118565E-05	6.898937E-05	1.011441E-05	1.637546E-05	2.766760E-04	1.943536E-05	2.581677E-06	6.018113E-06	3.148111E-05	5.355608E-06	2.582268E-04	1.595063E-05	1.792764E-06
9.800000E+01	1.736412E-04	2.590649E-05	7.558544E-06	1.911154E-05	2.193196E-05	5.107225E-05	1.391553E-05	1.823488E-05	6.073871E-05	1.072976E-05	1.509199E-05	2.745604E-04	1.946188E-05	2.608744E-06	6.387013E-06	3.304340E-05	5.892644E-06	2.664967E-04	1.719263E-05	2.027675E-06
