# temperature	A	A+A	A+A+A	A+A+B	A+A+C	A+B	A+B+B	A+B+C	A+C	A+C+B	A+C+C	B	B+B	B+B+B	B+B+C	B+C	B+C+C	C	C+C	C+C+C
2.200000E+01	1.456228E-31	4.019623E-58	9.563029E-85	1.714061E-44	3.454138E-45	5.311913E-18	8.287833E-29	6.000000E-04	4.984563E-18	3.371492E-31	5.638715E-31	1.098969E-14	2.759142E-25	9.505594E-36	2.487958E-37	3.693669E-27	3.505293E-38	7.518241E-17	2.345036E-28	5.526698E-40
2.400000E+01	8.315433E-24	8.658349E-43	1.004983E-61	1.047741E-32	7.512511E-34	7.553001E-14	1.974822E-27	6.000000E-04	2.264261E-14	2.826189E-30	1.266125E-30	2.058165E-17	7.965580E-31	4.316859E-44	3.411273E-46	3.215876E-33	1.180092E-47	4.398388E-20	5.313765E-35	5.119085E-50
2.600000E+01	1.024375E-24	9.180554E-45	1.122482E-64	1.070511E-33	1.001300E-35	8.072559E-14	1.281578E-25	6.000000E-04	2.883056E-15	2.398359E-29	1.081685E-30	1.385509E-15	3.013262E-27	9.329799E-39	8.312892E-42	1.378568E-30	2.735963E-44	3.453866E-19	2.259170E-33	1.221387E-47
2.800000E+01	6.495799E-24	2.735236E-43	1.802290E-62	9.257555E-34	2.187302E-33	1.380200E-14	4.274131E-27	6.000000E-04	1.156830E-13	2.056098E-28	1.854249E-27	2.975424E-16	1.173151E-28	6.684400E-41	1.326428E-41	1.207631E-29	8.467162E-42	1.707156E-17	3.949170E-30	7.759517E-43
3.000000E+01	2.905412E-22	4.263902E-40	1.063093E-57	1.022719E-30	1.330606E-31	4.181761E-13	6.511894E-25	6.000000E-04	1.816761E-13	1.776756E-27	7.135416E-28	1.637091E-15	3.025201E-27	8.200241E-39	8.034645E-41	1.560133E-29	2.262626E-42	4.784049E-18	2.292415E-31	9.574472E-45
3.200000E+01	2.131894E-26	1.857492E-48	2.876913E-70	2.243774E-38	1.820980E-36	1.509650E-16	8.740621E-27	6.000000E-04	3.880163E-14	1.544112E-26	3.177241E-24	6.622366E-14	4.248811E-24	4.062697E-34	2.254106E-33	1.263097E-23	3.274865E-32	1.127772E-13	9.683746E-23	7.452737E-32
3.400000E+01	7.909772E-26	2.123800E-47	1.038894E-68	3.103053E-37	5.170554E-36	6.718475E-16	3.562646E-25	6.000000E-04	3.371302E-14	1.346495E-25	4.719913E-24	6.563048E-13	3.606208E-22	3.004531E-31	3.132463E-31	2.055531E-22	7.900860E-31	2.156086E-13	2.755927E-22	3.253717E-31
3.600000E+01	8.429048E-24	2.040275E-43	9.128242E-63	1.197314E-33	1.262663E-33	2.880313E-14	4.708634E-23	6.000000E-04	8.690899E-14	1.175495E-24	2.176785E-24	2.177357E-12	3.453116E-21	8.459134E-30	5.135553E-31	1.171154E-22	7.033515E-32	4.266551E-14	8.578826E-24	1.642321E-33
3.800000E+01	1.549413E-22	5.911906E-41	4.211640E-59	7.926087E-32	9.355550E-32	1.219712E-13	3.512324E-22	6.000000E-04	3.902842E-13	1.025054E-23	1.779280E-23	4.103903E-12	1.074741E-20	4.433110E-29	2.781990E-30	3.852601E-22	3.692909E-31	8.499428E-14	2.755486E-23	8.748122E-33
4.000000E+01	1.012002E-21	2.186884E-39	8.896812E-57	7.265539E-31	2.281261E-30	1.999709E-13	1.097445E-21	6.000000E-04	1.607085E-12	8.908100E-23	3.451101E-22	8.318300E-12	3.897782E-20	2.934626E-28	4.539411E-29	3.521518E-21	1.396407E-29	4.336597E-13	5.896981E-22	8.043912E-31
4.200000E+01	5.995365E-20	6.720543E-36	1.428899E-51	3.397125E-28	8.276837E-28	1.831289E-12	1.166332E-20	6.000000E-04	1.074588E-11	7.696260E-22	1.943819E-21	1.020161E-11	5.217614E-20	4.373441E-28	4.882164E-29	3.476647E-21	1.019561E-29	3.916866E-13	4.008202E-22	4.193318E-31
4.400000E+01	8.930681E-20	1.317696E-35	3.713125E-51	2.561007E-28	3.014257E-27	1.067569E-12	1.968057E-20	6.000000E-04	2.839419E-11	6.592693E-21	6.768327E-20	3.099741E-11	4.324735E-19	1.007962E-26	5.078095E-27	1.327824E-19	4.497928E-27	5.479567E-12	6.610926E-20	8.268311E-28
4.600000E+01	1.253818E-18	2.315385E-33	8.217060E-48	1.580717E-26	1.143592E-25	5.363123E-12	2.569251E-19	5.999999E-04	8.210530E-11	5.582157E-20	2.971085E-19	8.397546E-11	2.875749E-18	1.674984E-25	4.873163E-26	5.199415E-19	2.338097E-26	8.745320E-12	1.432752E-19	2.457084E-27
4.800000E+01	1.196502E-17	1.896159E-31	5.806856E-45	4.756532E-25	2.848634E-24	1.915504E-11	2.441539E-18	5.999998E-04	2.271038E-10	4.655456E-19	1.736446E-18	2.312964E-10	1.995149E-17	2.975863E-24	6.780222E-25	2.876370E-18	2.383368E-25	1.924345E-11	5.949248E-19	1.938675E-26
5.000000E+01	8.994270E-17	9.719661E-30	2.039428E-42	9.044461E-24	5.596085E-23	5.435776E-11	1.814834E-17	5.999993E-04	6.229934E-10	3.808845E-18	1.249427E-17	6.227628E-10	1.335142E-16	5.023409E-23	1.127905E-23	1.928275E-17	3.644533E-24	5.208279E-11	3.761507E-18	2.880338E-25
5.200000E+01	6.212329E-16	4.243130E-28	5.649653E-40	1.506680E-22	9.926269E-22	1.455603E-10	1.272430E-16	5.999982E-04	1.664214E-09	3.043347E-17	9.119326E-17	1.664416E-09	8.884196E-16	8.431394E-22	1.941211E-22	1.335217E-16	5.981228E-23	1.455459E-10	2.548839E-17	4.763766E-24
5.400000E+01	4.243568E-15	1.827660E-26	1.539473E-37	2.527011E-21	1.725081E-20	3.924350E-10	8.876082E-16	5.999952E-04	4.366007E-09	2.363474E-16	6.360079E-16	4.365981E-09	5.744882E-15	1.359223E-20	3.156433E-21	8.822705E-16	9.095326E-22	3.924069E-10	1.614722E-16	7.154344E-23
5.600000E+01	2.808052E-14	7.452360E-25	3.877964E-35	4.101514E-20	2.871551E-19	1.044658E-09	6.033231E-15	5.999877E-04	1.123166E-08	1.775158E-15	4.300403E-15	1.122785E-08	3.600270E-14	2.095717E-19	4.915788E-20	5.648671E-15	1.323136E-20	1.037670E-09	9.878570E-16	1.025276E-21
5.800000E+01	1.776751E-13	2.802552E-23	8.684414E-33	6.288051E-19	4.509432E-18	2.714021E-09	3.945525E-14	5.999690E-04	2.828445E-08	1.283131E-14	2.837517E-14	2.828580E-08	2.182019E-13	3.080210E-18	7.380366E-19	3.531516E-14	1.872597E-19	2.714860E-09	5.937168E-15	1.439694E-20
6.000000E+01	1.084456E-12	9.891127E-22	1.774756E-30	9.271592E-18	6.732712E-17	6.944029E-09	2.499796E-13	5.999234E-04	6.968635E-08	8.883971E-14	1.803686E-13	6.968461E-08	1.273699E-12	4.288432E-17	1.051149E-17	2.126469E-13	2.514147E-18	6.944907E-09	3.423716E-14	1.912855E-19
6.200000E+01	6.346570E-12	3.236116E-20	3.249082E-28	1.300295E-16	9.482262E-16	1.740959E-08	1.524919E-12	5.998148E-04	1.677507E-07	5.866166E-13	1.105198E-12	1.677399E-07	7.144278E-12	5.635455E-16	1.420043E-16	1.234810E-12	3.215501E-17	1.741253E-08	1.903987E-13	2.423635E-18
6.400000E+01	3.554082E-11	9.772024E-19	5.293126E-26	1.728205E-15	1.255350E-14	4.271271E-08	8.931504E-12	5.995631E-04	3.941452E-07	3.679621E-12	6.511290E-12	3.940946E-07	3.840034E-11	6.960169E-15	1.812120E-15	6.897521E-12	3.905333E-16	4.274174E-08	1.019368E-12	2.920380E-17
6.600000E+01	1.901164E-10	2.712897E-17	7.627729E-24	2.169528E-14	1.557264E-13	1.024291E-07	5.009950E-11	5.989943E-04	9.029730E-07	2.184759E-11	3.678620E-11	9.027168E-07	1.972373E-10	8.044614E-14	2.174761E-14	3.696079E-11	4.488316E-15	1.025848E-07	5.244165E-12	3.335637E-16
6.800000E+01	9.693512E-10	6.891169E-16	9.652033E-22	2.561329E-13	1.803499E-12	2.397053E-07	2.683059E-10	5.977440E-04	2.014684E-06	1.223678E-10	1.988122E-10	2.013464E-06	9.651464E-10	8.660494E-13	2.443728E-13	1.894922E-10	4.865684E-14	2.405048E-07	2.589254E-11	3.602593E-15
7.000000E+01	4.699297E-09	1.592847E-14	1.063436E-19	2.829101E-12	1.941764E-11	5.462434E-07	1.366562E-09	5.950749E-04	4.371055E-06	6.440963E-10	1.024996E-09	4.365533E-06	4.481775E-09	8.632454E-12	2.556985E-12	9.264236E-10	4.955349E-13	5.501342E-07	1.225095E-10	3.667906E-14
7.200000E+01	2.158684E-08	3.325546E-13	1.008682E-17	2.902747E-11	1.932397E-10	1.208027E-06	6.581628E-09	5.895549E-04	9.200250E-06	3.169976E-09	5.022218E-09	9.176828E-06	1.963748E-08	7.898042E-11	2.472547E-11	4.299655E-09	4.714208E-12	1.225982E-06	5.543000E-10	3.506218E-13
7.400000E+01	9.347220E-08	6.202671E-12	8.099789E-16	2.736924E-10	1.761639E-09	2.577978E-06	2.969506E-08	5.785443E-04	1.871275E-05	1.447189E-08	2.325119E-08	1.862142E-05	8.045070E-08	6.541765E-10	2.184001E-10	1.881424E-08	4.152910E-11	2.656309E-06	2.390226E-09	3.128362E-12
7.600000E+01	3.782319E-07	1.015243E-10	5.359655E-14	2.330564E-09	1.448729E-08	5.257498E-06	1.235447E-07	5.575258E-04	3.651992E-05	6.045951E-08	1.007217E-07	3.620487E-05	3.035032E-07	4.793875E-09	1.729662E-09	7.678340E-08	3.341337E-10	5.579103E-06	9.771059E-09	2.582593E-11
7.800000E+01	1.408738E-06	1.413948E-09	2.789559E-12	1.740855E-08	1.045226E-07	1.008115E-05	4.615295E-07	5.196790E-04	6.749579E-05	2.257743E-07	4.013451E-07	6.661390E-05	1.028173E-06	2.992761E-08	1.192302E-08	2.873598E-07	2.403867E-09	1.131243E-05	3.757299E-08	1.948574E-10
8.000000E+01	4.701619E-06	1.587262E-08	1.052662E-10	1.086756E-07	6.287918E-07	1.771870E-05	1.483404E-06	4.571424E-04	1.152945E-04	7.247621E-07	1.427556E-06	1.137590E-04	3.007979E-06	1.500945E-07	6.838986E-08	9.615575E-07	1.498977E-08	2.202159E-05	1.344440E-07	1.321442E-09
8.200000E+01	1.348178E-05	1.319746E-07	2.536390E-09	5.281504E-07	2.902010E-06	2.765019E-05	3.866415E-06	3.670081E-04	1.746651E-04	1.889769E-06	4.306790E-06	1.756324E-04	7.208228E-06	5.585821E-07	3.066771E-07	2.775628E-06	7.741819E-08	4.078173E-05	4.395423E-07	7.834505E-09
8.400000E+01	3.173575E-05	7.416763E-07	3.401051E-08	1.863444E-06	9.316567E-06	3.758894E-05	7.742718E-06	2.621410E-04	2.227955E-04	3.791146E-06	1.025963E-05	2.390154E-04	1.344752E-05	1.429143E-06	1.003023E-06	6.615125E-06	3.110624E-07	7.054949E-05	1.265777E-06	3.843224E-08
8.600000E+01	6.024569E-05	2.717722E-06	2.404235E-07	4.701717E-06	1.987431E-05	4.548156E-05	1.191415E-05	1.699833E-04	2.328696E-04	5.889003E-06	1.830801E-05	2.856643E-04	1.938399E-05	2.485368E-06	2.319118E-06	1.266586E-05	9.236356E-07	1.113734E-04	3.063075E-06	1.453457E-07
8.800000E+01	9.442812E-05	6.803948E-06	9.609126E-07	8.948844E-06	2.968356E-05	5.140508E-05	1.509159E-05	1.071358E-04	2.055512E-04	7.760387E-06	2.487246E-05	3.091382E-04	2.294416E-05	3.218568E-06	3.985157E-06	1.987034E-05	2.043908E-06	1.587592E-04	6.095476E-06	4.102551E-07
9.000000E+01	1.273805E-04	1.264181E-05	2.457879E-06	1.378000E-05	3.449383E-05	5.593270E-05	1.704992E-05	6.961644E-05	1.638141E-04	9.509950E-06	2.749144E-05	3.163275E-04	2.431677E-05	3.533703E-06	5.575263E-06	2.679719E-05	3.551211E-06	2.053457E-04	1.006665E-05	8.762900E-07
9.200000E+01	1.537594E-04	1.883899E-05	4.519710E-06	1.815696E-05	3.460077E-05	5.906594E-05	1.809832E-05	4.802931E-05	1.264387E-04	1.117390E-05	2.668187E-05	3.160095E-04	2.459619E-05	3.619538E-06	6.854224E-06	3.248165E-05	5.126732E-06	2.441033E-04	1.414490E-05	1.470391E-06
9.400000E+01	1.717406E-04	2.407227E-05	6.603909E-06	2.146279E-05	3.258205E-05	6.087520E-05	1.859775E-05	3.573417E-05	9.999512E-05	1.260717E-05	2.440402E-05	3.133984E-04	2.454799E-05	3.635768E-06	7.796682E-06	3.664728E-05	6.482864E-06	2.716561E-04	1.753399E-05	2.046575E-06
9.600000E+01	1.824515E-04	2.786126E-05	8.323516E-06	2.368948E-05	3.040822E-05	6.172415E-05	1.882510E-05	2.876382E-05	8.345666E-05	1.373236E-05	2.215793E-05	3.105256E-04	2.448187E-05	3.649891E-06	8.479480E-06	3.952145E-05	7.520532E-06	2.888405E-04	1.995684E-05	2.508961E-06
9.800000E+01	1.880490E-04	3.038399E-05	9.600470E-06	2.513222E-05	2.880534E-05	6.201575E-05	1.894592E-05	2.479586E-05	7.366192E-05	1.459037E-05	2.049667E-05	3.078483E-04	2.446710E-05	3.677292E-06	8.991969E-06	4.148995E-05	8.285670E-06	2.984360E-04	2.156060E-05	2.847581E-06
