# temperature	A	A+A	A+A+A	A+A+B	A+A+C	A+B	A+B+B	A+B+C	A+C	A+C+B	A+C+C	B	B+B	B+B+B	B+B+C	B+C	B+C+C	C	C+C	C+C+C
3.200000E+01	1.490851E-25	9.083740E-47	9.838597E-68	1.184038E-36	1.966861E-36	1.139184E-15	7.117198E-26	1.000000E-04	5.993076E-15	2.573519E-27	1.083879E-26	7.145986E-14	4.947267E-24	5.104596E-34	5.796998E-35	3.010348E-25	1.723869E-35	2.490876E-15	4.723950E-26	8.029872E-37
3.400000E+01	1.632413E-26	9.045771E-49	9.132073E-71	2.740527E-39	8.577069E-37	2.875078E-17	3.161291E-27	1.000000E-04	2.709777E-14	2.244158E-26	1.477541E-23	1.360876E-13	1.550517E-23	2.678646E-33	5.245436E-32	1.659995E-22	2.485003E-30	8.397227E-13	4.180300E-21	1.922159E-29
3.600000E+01	2.651176E-24	2.018408E-44	2.840321E-64	3.110068E-35	2.520895E-34	2.378710E-15	1.021030E-24	1.000000E-04	5.516603E-14	1.959158E-25	2.788493E-24	5.717043E-13	2.380645E-22	1.531268E-31	7.145253E-32	6.205872E-23	7.521561E-32	8.610411E-14	3.493990E-23	1.349891E-32
3.800000E+01	4.920982E-23	5.963440E-42	1.349290E-60	1.889615E-33	2.095355E-32	9.155604E-15	6.231168E-24	1.000000E-04	2.752229E-13	1.708423E-24	2.785909E-23	9.699340E-13	6.003354E-22	5.852534E-31	3.450363E-31	2.021706E-22	4.302804E-31	1.887160E-13	1.358426E-22	9.575724E-32
4.000000E+01	1.496571E-21	4.782526E-39	2.877278E-56	3.233385E-31	2.763003E-30	6.017840E-14	6.720700E-23	1.000000E-04	1.316223E-12	1.484683E-23	1.565393E-22	1.692749E-12	1.614112E-21	2.473015E-30	1.041095E-30	3.968834E-22	8.716052E-31	2.401729E-13	1.808754E-22	1.366445E-31
4.200000E+01	5.826965E-21	6.348306E-38	1.311843E-54	1.522694E-30	2.825480E-29	8.445613E-14	2.552372E-22	1.000000E-04	3.774357E-12	1.282710E-22	2.467353E-21	4.840790E-12	1.174809E-20	4.672680E-29	3.972665E-29	5.961871E-21	6.318435E-29	1.415511E-12	5.234779E-21	1.979161E-29
4.400000E+01	2.322062E-19	8.908273E-35	6.526902E-50	6.869339E-28	3.292246E-27	1.101314E-12	8.055242E-21	9.999999E-05	1.192758E-11	1.098782E-21	4.593437E-21	1.229848E-11	6.807871E-20	6.295379E-28	1.291476E-28	8.511381E-21	4.658066E-29	8.852784E-13	1.725558E-21	3.486725E-30
4.600000E+01	1.297370E-18	2.479028E-33	9.103403E-48	6.877030E-27	4.853557E-26	2.254943E-12	4.389479E-20	9.999996E-05	3.367683E-11	9.303594E-21	4.830653E-20	3.412252E-11	4.748192E-19	1.123768E-26	3.189475E-27	8.374793E-20	1.492839E-27	3.466623E-12	2.251297E-20	1.530427E-28
4.800000E+01	1.207598E-17	1.931490E-31	5.969905E-45	1.960230E-25	1.184390E-24	7.821517E-12	4.033393E-19	9.999990E-05	9.355647E-11	7.759089E-20	2.919789E-19	9.357675E-11	3.265679E-18	1.970653E-25	4.529838E-26	4.749900E-19	1.606466E-26	7.854591E-12	9.911591E-20	1.318339E-27
5.000000E+01	8.725669E-17	9.147801E-30	1.862116E-42	3.477111E-24	2.215108E-23	2.154094E-11	2.937718E-18	9.999972E-05	2.541916E-10	6.348065E-19	2.144044E-18	2.543858E-10	2.227758E-17	3.423807E-24	7.915129E-25	3.312716E-18	2.633311E-25	2.190480E-11	6.653527E-19	2.142784E-26
5.200000E+01	6.225874E-16	4.261653E-28	5.686689E-40	6.176852E-23	4.061856E-22	5.954467E-11	2.124653E-17	9.999926E-05	6.795192E-10	5.072223E-18	1.517058E-17	6.793854E-10	1.480221E-16	5.734059E-23	1.317734E-23	2.220511E-17	4.052640E-24	5.929891E-11	4.230931E-18	3.221741E-25
5.400000E+01	4.229723E-15	1.815754E-26	1.524454E-37	1.025035E-21	7.018817E-21	1.597051E-10	1.474831E-16	9.999806E-05	1.782207E-09	3.939077E-17	1.063234E-16	1.782592E-09	9.576821E-16	9.251265E-22	2.154912E-22	1.475247E-16	6.228366E-23	1.607051E-10	2.708217E-17	4.914150E-24
5.600000E+01	2.799178E-14	7.405334E-25	3.841316E-35	1.664099E-20	1.168406E-19	4.251907E-10	1.002637E-15	9.999499E-05	4.584540E-09	2.958509E-16	7.187651E-16	4.584384E-09	6.002105E-15	1.426545E-20	3.355736E-21	9.444017E-16	9.058182E-22	4.248989E-10	1.656329E-16	7.039135E-23
5.800000E+01	1.776895E-13	2.803009E-23	8.686538E-33	2.567443E-19	1.841024E-18	1.108058E-09	6.576096E-15	9.998735E-05	1.154649E-08	2.138391E-15	4.728329E-15	1.154735E-08	3.636524E-14	2.095667E-19	5.020797E-20	5.884940E-15	1.273773E-20	1.108190E-09	9.892660E-16	9.791988E-22
6.000000E+01	1.084521E-12	9.892312E-22	1.775075E-30	3.785263E-18	2.748493E-17	2.834831E-09	4.165912E-14	9.996872E-05	2.844633E-08	1.480388E-14	3.005331E-14	2.844635E-08	2.122493E-13	2.917210E-18	7.149841E-19	3.543247E-14	1.709958E-19	2.834778E-09	5.704307E-15	1.300888E-20
6.200000E+01	6.344329E-12	3.233831E-20	3.245641E-28	5.303797E-17	3.868668E-16	7.103735E-09	2.539784E-13	9.992442E-05	6.846477E-08	9.772570E-14	1.841615E-13	6.846807E-08	1.190314E-12	3.832515E-17	9.659640E-18	2.057824E-13	2.187825E-18	7.109156E-09	3.173776E-14	1.649437E-19
6.400000E+01	3.551319E-11	9.756836E-19	5.280791E-26	7.041600E-16	5.117591E-15	1.741690E-08	1.486244E-12	9.982174E-05	1.608033E-07	6.126230E-13	1.084631E-12	1.608245E-07	6.394967E-12	4.730146E-16	1.232159E-16	1.149267E-12	2.656822E-17	1.745133E-08	1.699353E-13	1.987782E-18
6.600000E+01	1.897835E-10	2.703406E-17	7.587733E-24	8.817996E-15	6.336764E-14	4.170507E-08	8.320050E-12	9.959001E-05	3.680790E-07	3.632424E-12	6.123202E-12	3.681953E-07	3.281274E-11	5.458654E-15	1.477381E-15	6.155954E-12	3.052565E-16	4.188998E-08	8.744421E-13	2.271229E-17
6.800000E+01	9.656738E-10	6.838982E-16	9.542599E-22	1.035607E-13	7.309936E-13	9.728766E-08	4.436510E-11	9.908195E-05	8.197005E-07	2.028366E-11	3.303623E-11	8.203041E-07	1.601973E-10	5.856464E-14	1.656585E-14	3.152980E-11	3.306533E-15	9.822516E-08	4.318897E-12	2.454214E-16
7.000000E+01	4.661347E-09	1.567224E-14	1.037880E-19	1.131308E-12	7.804931E-12	2.202114E-07	2.239020E-10	9.800336E-05	1.771252E-06	1.060767E-10	1.696805E-10	1.774240E-06	7.402873E-10	5.795082E-13	1.725417E-13	1.538156E-10	3.361094E-14	2.247420E-07	2.044565E-11	2.500720E-15
7.200000E+01	2.122625E-08	3.215371E-13	9.589735E-18	1.134933E-11	7.635262E-11	4.803452E-07	1.058286E-09	9.579891E-05	3.696946E-06	5.151009E-10	8.247049E-10	3.710952E-06	3.211229E-09	5.222732E-12	1.652302E-12	7.105355E-10	3.183614E-13	5.010066E-07	9.256863E-11	2.392860E-14
7.400000E+01	9.034713E-08	5.794855E-12	7.314243E-16	1.023668E-10	6.727186E-10	9.975703E-07	4.600245E-09	9.150685E-05	7.393023E-06	2.288982E-09	3.754761E-09	7.454959E-06	1.289421E-08	4.197515E-11	1.430772E-11	3.078732E-09	2.777732E-12	1.085754E-06	3.993414E-10	2.136363E-13
7.600000E+01	3.539383E-07	8.890148E-11	4.391828E-14	8.014092E-10	5.182658E-09	1.931982E-06	1.782800E-08	8.369801E-05	1.396129E-05	9.076424E-09	1.573060E-08	1.421744E-05	4.680283E-08	2.903019E-10	1.089673E-10	1.231822E-08	2.189915E-11	2.279243E-06	1.630775E-09	1.760900E-12
7.800000E+01	1.244275E-06	1.103077E-09	1.922180E-12	5.148529E-09	3.321141E-08	3.375550E-06	5.858446E-08	7.087200E-05	2.428107E-05	3.079030E-08	5.880497E-08	2.525302E-05	1.477621E-07	1.630487E-09	6.978919E-10	4.436897E-08	1.511711E-10	4.607451E-06	6.232836E-09	1.316533E-11
8.000000E+01	3.779861E-06	1.025901E-08	5.469836E-11	2.508781E-08	1.638849E-07	5.087846E-06	1.521372E-07	5.293330E-05	3.737768E-05	8.392143E-08	1.866259E-07	4.063120E-05	3.837269E-07	6.838896E-09	3.518151E-09	1.384919E-07	8.706011E-10	8.880225E-06	2.186211E-08	8.665108E-11
8.200000E+01	9.498800E-06	6.551387E-08	8.871163E-10	8.580661E-08	5.670530E-07	6.375874E-06	2.917899E-07	3.331187E-05	4.844057E-05	1.715269E-07	4.701524E-07	5.748105E-05	7.720917E-07	1.958157E-08	1.293015E-08	3.575717E-07	3.925786E-09	1.605267E-05	6.810267E-08	4.778117E-10
8.400000E+01	1.925544E-05	2.730384E-07	7.596738E-09	2.033517E-07	1.295321E-06	6.760626E-06	4.128026E-07	1.780630E-05	5.105321E-05	2.575191E-07	8.878929E-07	7.085133E-05	1.181643E-06	3.722565E-08	3.328644E-08	7.405805E-07	1.315206E-08	2.664440E-05	1.805433E-07	2.070293E-09
8.600000E+01	3.191306E-05	7.625883E-07	3.573589E-08	3.621816E-07	1.999387E-06	6.613977E-06	4.756367E-07	8.862440E-06	4.422574E-05	3.070358E-07	1.246589E-06	7.842253E-05	1.460874E-06	5.142154E-08	6.266314E-08	1.246635E-06	3.259306E-08	3.993019E-05	3.937289E-07	6.698254E-09
8.800000E+01	4.483388E-05	1.533808E-06	1.028487E-07	5.332926E-07	2.263580E-06	6.452080E-06	5.007458E-07	4.548814E-06	3.301375E-05	3.294936E-07	1.351337E-06	8.172244E-05	1.603428E-06	5.946054E-08	9.420909E-08	1.776904E-06	6.182869E-08	5.370427E-05	6.975054E-07	1.588049E-08
9.000000E+01	5.543667E-05	2.394405E-06	2.026015E-07	6.842971E-07	2.077488E-06	6.382154E-06	5.100717E-07	2.525935E-06	2.267014E-05	3.450553E-07	1.209788E-06	8.293625E-05	1.671555E-06	6.368721E-08	1.218678E-07	2.234116E-06	9.414596E-08	6.529721E-05	1.017894E-06	2.817569E-08
9.200000E+01	6.260213E-05	3.122859E-06	3.050372E-07	7.936735E-07	1.722678E-06	6.341449E-06	5.123815E-07	1.548750E-06	1.546148E-05	3.603128E-07	9.799660E-07	8.333051E-05	1.710313E-06	6.636895E-08	1.431495E-07	2.572561E-06	1.219528E-07	7.331574E-05	1.275989E-06	3.983856E-08
9.400000E+01	6.678013E-05	3.639698E-06	3.882608E-07	8.638156E-07	1.416377E-06	6.300879E-06	5.123982E-07	1.063400E-06	1.117906E-05	3.751720E-07	7.844045E-07	8.342253E-05	1.739358E-06	6.857342E-08	1.588310E-07	2.804662E-06	1.426455E-07	7.810370E-05	1.449390E-06	4.863896E-08
9.600000E+01	6.898024E-05	3.982496E-06	4.498199E-07	9.092791E-07	1.214695E-06	6.266420E-06	5.132025E-07	8.160794E-07	8.817791E-06	3.896109E-07	6.542589E-07	8.338434E-05	1.765301E-06	7.067097E-08	1.708696E-07	2.965798E-06	1.577171E-07	8.071973E-05	1.558600E-06	5.475938E-08
9.800000E+01	7.002831E-05	4.213568E-06	4.957930E-07	9.427402E-07	1.098503E-06	6.246842E-06	5.162145E-07	6.868481E-07	7.543424E-06	4.041549E-07	5.772072E-07	8.327080E-05	1.790170E-06	7.277730E-08	1.809213E-07	3.086184E-06	1.694843E-07	8.206804E-05	1.630447E-06	5.921679E-08
