# temperature	A	A+A	A+A+A	A+A+B	A+A+C	A+B	A+B+B	A+B+C	A+C	A+C+B	A+C+C	B	B+B	B+B+B	B+B+C	B+C	B+C+C	C	C+C	C+C+C
0.000000E+00	1.109046E-28	3.352117E-51	5.719686E-75	1.085575E-43	3.984710E-51	3.241596E-20	3.684552E-28	1.500000E-03	8.756217E-29	1.144669E-39	9.479318E-43	9.727106E-16	2.770173E-27	1.333351E-38	7.309223E-28	2.351453E-16	2.070003E-32	9.825808E-21	1.539277E-36	3.949856E-53
2.000000E+00	1.417943E-26	4.044826E-47	7.064605E-69	5.637327E-49	1.994730E-39	1.584253E-27	1.538321E-44	1.500000E-03	4.612659E-19	5.736168E-39	3.073805E-25	1.506592E-24	5.254459E-45	3.250186E-65	6.991284E-38	1.708046E-17	1.410522E-25	9.977343E-13	1.090232E-20	2.738622E-29
4.000000E+00	9.594320E-27	1.361442E-47	1.294586E-69	4.730807E-39	9.387436E-50	2.321897E-17	1.089155E-23	1.500000E-03	4.297384E-29	2.921174E-38	6.013946E-45	1.327703E-13	3.265040E-23	1.487265E-32	7.328698E-26	2.361382E-16	6.261295E-34	3.408008E-22	8.900775E-40	7.430163E-58
6.000000E+00	2.242043E-24	5.454375E-43	9.787188E-63	4.561806E-37	1.626242E-44	1.114101E-17	2.378598E-26	1.500000E-03	4.247008E-26	1.517809E-37	3.923821E-41	1.108621E-15	1.843868E-27	5.899483E-39	2.141228E-29	9.519743E-18	2.540476E-34	3.601815E-21	7.107689E-38	6.149272E-55
8.000000E+00	2.352608E-18	4.404089E-31	6.712614E-45	1.682225E-33	6.856267E-30	4.492039E-20	8.088512E-37	1.500000E-03	2.263999E-17	8.079163E-37	1.702536E-29	1.722734E-23	3.653866E-43	1.539321E-62	2.628022E-42	8.600611E-23	2.821947E-36	4.610063E-18	8.534874E-32	9.321469E-46
1.000000E+01	4.730329E-14	1.306604E-22	3.246991E-32	1.391161E-25	9.324930E-25	2.098623E-16	1.902755E-33	1.500000E-03	2.023015E-16	4.423283E-36	1.115023E-31	1.601430E-23	2.627234E-43	8.790013E-63	1.018726E-45	4.075237E-26	1.457601E-42	5.208262E-21	8.216902E-38	1.002437E-54
1.200000E+01	3.418946E-19	5.015284E-33	7.315419E-48	1.500753E-33	4.640522E-32	3.536934E-19	1.597432E-33	1.500000E-03	1.833542E-18	2.500212E-35	2.158044E-30	1.470367E-20	1.869476E-37	4.950762E-54	1.095789E-36	5.389431E-20	5.990461E-33	1.676903E-17	6.632716E-31	2.570955E-44
1.400000E+01	9.032021E-23	2.575003E-40	8.072592E-59	6.418622E-34	2.918753E-42	6.455860E-16	4.243761E-23	1.500000E-03	5.732483E-25	1.463695E-34	1.408112E-39	3.918320E-13	1.136791E-22	6.981661E-32	9.434544E-25	1.952695E-15	6.412062E-31	5.151477E-20	5.039401E-36	5.881483E-52
1.600000E+01	6.796273E-20	1.073525E-34	2.065855E-50	4.852405E-36	2.458500E-31	7.332508E-21	1.515235E-35	1.500000E-03	8.416192E-17	8.895421E-34	7.383158E-26	2.225278E-20	3.183408E-37	9.754758E-54	6.113893E-34	2.482256E-17	3.987595E-27	2.639950E-14	1.100413E-24	6.379232E-35
1.800000E+01	1.806387E-20	5.585157E-36	2.339648E-52	1.784998E-31	1.917567E-37	1.154601E-15	2.925539E-24	1.500000E-03	3.238932E-22	5.618046E-33	7.825972E-36	4.823597E-14	1.315731E-24	7.747900E-35	4.297594E-26	8.909144E-16	5.205711E-30	1.016428E-18	1.395023E-33	2.976274E-48
