# temperature	A	A+A	A+A+A	A+A+B	A+A+C	A+B	A+B+B	A+B+C	A+C	A+C+B	A+C+C	B	B+B	B+B+B	B+B+C	B+C	B+C+C	C	C+C	C+C+C
0.000000E+00	4.365528E-22	5.193899E-38	3.488460E-55	1.391650E-37	1.011083E-37	1.055703E-20	9.928042E-36	8.000000E-04	5.644421E-22	6.104903E-40	1.000681E-35	8.047843E-23	1.896263E-41	7.551481E-60	8.193672E-42	3.186015E-23	4.593019E-39	1.609103E-20	4.128081E-36	1.734716E-52
2.000000E+00	2.975122E-15	1.780705E-24	6.525684E-35	1.850735E-28	2.993298E-26	2.478846E-18	1.794945E-37	8.000000E-04	3.298914E-17	3.059290E-39	7.493238E-33	1.123504E-26	2.922040E-49	1.347862E-71	1.325222E-51	4.341623E-29	1.222098E-46	3.400858E-22	1.266678E-39	1.084559E-57
4.000000E+00	5.715595E-27	4.831629E-48	2.736988E-70	1.208628E-48	4.143144E-41	9.957565E-27	3.362503E-42	8.000000E-04	3.183757E-20	1.557959E-38	5.540945E-27	9.557928E-23	1.692054E-41	5.548521E-60	4.723253E-35	2.114062E-16	6.971145E-25	4.238275E-13	1.376591E-21	1.429104E-30
6.000000E+00	4.566041E-19	2.262231E-32	8.266962E-47	2.114811E-35	1.580292E-30	2.536081E-21	6.052050E-39	8.000000E-04	2.026465E-17	8.094980E-38	4.386573E-29	1.239155E-24	2.303644E-45	8.238384E-66	6.267703E-44	2.493032E-23	1.558755E-36	8.438814E-18	3.901652E-31	7.908677E-45
8.000000E+00	4.353674E-23	1.508234E-40	4.254127E-59	1.740400E-43	2.239960E-34	2.511321E-25	1.366092E-42	8.000000E-04	3.996893E-17	4.308887E-37	2.867363E-24	5.204401E-24	3.334707E-44	4.244111E-64	2.288094E-38	2.478687E-18	7.758562E-27	4.397915E-13	7.767425E-22	8.092901E-31
1.000000E+01	3.262341E-19	6.214701E-33	1.065112E-47	4.400577E-28	5.157348E-38	9.625615E-14	5.804071E-23	8.000000E-04	1.622340E-24	2.359084E-36	1.039756E-42	1.065035E-15	1.162012E-27	2.585576E-39	5.239309E-33	3.151472E-21	1.310702E-40	6.056163E-24	1.111009E-43	1.576054E-63
1.200000E+01	3.489490E-23	5.224382E-41	7.777647E-60	3.621868E-39	1.090313E-38	8.363356E-21	8.751044E-33	8.000000E-04	4.220906E-21	1.333446E-35	1.120522E-31	3.406510E-18	1.003431E-32	6.156357E-47	1.326600E-30	2.816255E-16	7.060484E-28	3.782276E-16	3.374285E-28	2.950053E-40
1.400000E+01	7.403059E-13	1.729938E-20	4.445207E-29	1.045268E-23	5.263677E-23	1.282666E-15	2.043823E-32	8.000000E-04	1.261271E-15	7.806375E-35	8.316530E-31	9.498017E-23	6.679541E-42	9.943929E-61	1.488080E-44	1.270594E-25	1.119978E-41	1.382837E-20	3.631262E-37	1.137640E-53
1.600000E+01	7.516350E-18	1.313060E-30	2.794528E-44	2.879632E-35	2.988805E-26	3.934561E-22	3.944857E-40	8.000000E-04	9.251386E-14	4.744224E-34	8.066557E-22	1.079672E-23	7.493893E-44	1.114139E-63	1.430500E-39	1.197041E-19	1.911298E-28	2.623921E-13	1.087090E-22	6.263733E-32
1.800000E+01	2.055991E-19	7.235293E-34	3.449702E-49	2.273151E-34	1.184104E-31	1.291850E-19	3.217776E-33	8.000000E-04	1.757238E-17	2.996291E-33	2.023885E-27	4.741773E-19	1.271472E-34	7.360264E-50	1.979628E-32	4.174691E-17	1.162752E-27	4.845016E-15	3.169703E-26	3.223507E-37
2.000000E+01	6.574242E-18	5.445374E-31	6.836759E-45	1.968939E-31	6.970743E-30	4.017170E-18	2.016128E-31	8.000000E-04	4.245765E-17	1.965711E-32	7.302761E-28	1.637676E-18	1.350008E-33	2.413099E-48	1.845943E-32	1.239674E-17	6.551572E-29	9.856410E-16	1.146401E-27	2.234094E-39
2.200000E+01	9.423248E-17	8.226341E-29	1.227830E-41	1.077946E-27	5.961815E-30	1.779423E-15	5.771748E-27	8.000000E-04	3.328186E-18	1.336971E-31	6.416495E-31	1.743666E-16	1.376669E-29	2.360331E-42	1.183117E-30	8.158907E-18	5.908124E-31	1.468492E-17	2.256059E-31	6.086651E-45
2.400000E+01	1.609004E-18	1.761318E-32	3.755020E-47	1.648903E-32	3.143780E-30	1.867311E-18	7.916198E-31	8.000000E-04	1.351201E-16	9.396594E-31	1.312057E-25	3.584560E-17	5.281353E-31	1.688322E-44	1.225727E-28	4.470723E-15	1.921153E-24	9.612757E-14	8.638016E-24	1.401337E-33
2.600000E+01	1.023907E-16	5.232356E-29	5.997005E-42	2.641413E-28	8.354533E-29	5.554105E-16	2.391243E-27	8.000000E-04	7.414335E-17	6.796001E-30	1.353227E-27	5.450801E-16	1.117126E-28	4.954345E-41	2.508349E-28	6.508927E-16	5.989014E-27	2.301588E-15	4.438508E-27	1.569748E-38
2.800000E+01	3.501227E-16	4.486494E-28	1.501461E-40	1.441758E-27	1.032117E-27	1.054392E-15	5.602087E-27	8.000000E-04	3.511102E-16	5.034777E-29	1.981200E-26	9.598745E-16	3.189247E-28	2.283977E-40	1.098832E-27	1.743751E-15	5.484992E-26	8.904529E-15	5.957693E-26	7.376888E-37
3.000000E+01	2.212284E-15	1.314658E-26	2.400431E-38	1.730974E-26	3.741933E-26	2.392219E-15	1.036159E-26	8.000000E-04	2.627072E-15	3.803381E-28	3.994614E-25	1.068745E-15	3.658937E-28	2.687215E-40	1.633089E-27	2.496423E-15	2.280462E-25	2.955612E-14	5.883987E-25	2.180527E-35
3.200000E+01	6.019036E-15	7.161354E-26	3.106246E-37	1.256910E-25	1.837227E-25	7.634209E-15	8.964332E-26	8.000000E-04	6.130032E-15	2.917318E-27	1.846667E-24	3.809828E-15	4.321328E-27	1.046041E-38	1.786365E-26	8.186059E-15	1.562151E-24	7.109457E-14	3.051998E-24	2.449902E-34
3.400000E+01	2.137729E-14	6.680385E-25	9.082030E-36	1.128665E-24	1.669675E-24	2.305796E-14	5.397262E-25	8.000000E-04	2.004052E-14	2.263569E-26	1.298387E-23	9.672628E-15	2.597865E-26	1.481170E-37	1.053735E-25	2.025781E-14	8.607688E-24	1.831716E-13	1.818131E-23	3.388178E-33
3.600000E+01	3.888046E-14	1.646851E-24	3.629309E-35	4.783728E-24	4.455155E-24	6.399871E-14	5.415865E-24	8.000000E-04	3.699269E-14	1.770914E-25	5.730281E-23	4.336846E-14	4.885088E-25	1.162022E-35	2.115895E-24	9.634046E-14	9.980783E-23	5.180583E-13	1.308163E-22	6.226221E-32
3.800000E+01	1.947166E-13	3.111517E-23	3.087951E-33	6.719035E-23	7.743867E-23	2.127919E-13	2.854131E-23	8.000000E-04	1.586804E-13	1.393152E-24	4.987501E-22	8.336777E-14	1.692879E-24	7.222815E-35	6.522696E-24	1.635948E-13	3.463974E-22	1.228608E-12	6.640730E-22	6.791444E-31
4.000000E+01	5.606183E-13	1.970401E-22	5.101832E-32	5.222779E-22	4.782485E-22	6.770555E-13	2.408586E-22	8.000000E-04	4.126206E-13	1.099433E-23	2.783709E-21	2.631449E-13	1.585377E-23	1.997276E-33	5.656929E-23	4.746693E-13	2.152060E-21	3.047498E-12	3.703626E-21	8.547289E-30
4.200000E+01	9.742763E-13	4.624504E-22	1.898148E-31	2.216326E-21	1.230459E-21	1.934965E-12	2.725906E-21	8.000000E-04	7.263320E-13	8.685651E-23	1.180707E-20	1.220041E-12	3.210474E-22	1.758548E-31	1.175009E-21	2.239529E-12	2.423156E-20	8.397403E-12	2.561483E-20	1.488562E-28
4.400000E+01	4.367054E-12	7.364605E-21	1.242959E-29	4.555003E-20	1.157632E-20	1.030440E-11	4.160015E-20	8.000000E-04	1.780061E-12	6.856063E-22	3.759147E-20	4.035202E-12	3.315864E-21	5.647265E-30	6.638747E-21	4.017794E-12	5.566893E-20	1.235823E-11	5.079206E-20	3.987905E-28
