# temperature	A	A+A	A+A+A	A+A+B	A+A+C	A+B	A+B+B	A+B+C	A+C	A+C+B	A+C+C	B	B+B	B+B+B	B+B+C	B+C	B+C+C	C	C+C	C+C+C
7.200000E+01	5.172727E-07	2.769793E-11	2.832693E-15	7.061862E-11	1.486891E-11	4.265870E-07	8.178665E-11	3.990398E-06	6.540012E-08	3.939517E-12	2.993023E-11	5.188485E-07	3.448804E-11	4.495178E-15	1.039533E-11	6.381744E-08	2.091696E-11	8.800188E-07	1.172640E-10	2.980086E-14
7.400000E+01	1.062520E-06	1.155402E-10	2.406995E-14	2.805746E-10	5.897455E-11	8.380344E-07	3.290190E-10	2.966985E-06	1.310882E-07	1.740348E-11	1.161199E-10	1.074915E-06	1.477702E-10	3.967293E-14	4.083943E-11	1.186538E-07	7.800450E-11	1.781829E-06	4.690584E-10	2.354835E-13
7.600000E+01	1.905776E-06	3.694793E-10	1.375085E-13	7.648000E-10	1.555268E-10	1.283614E-06	9.043835E-10	1.608336E-06	1.984508E-07	5.098498E-11	2.874531E-10	1.937655E-06	4.813990E-10	2.326520E-13	1.059106E-10	1.664095E-07	1.855309E-10	3.022894E-06	1.323867E-09	1.105636E-12
7.800000E+01	2.833185E-06	8.156249E-10	4.512914E-13	1.221829E-09	2.329326E-10	1.380295E-06	1.448158E-09	5.758804E-07	2.041791E-07	8.450171E-11	3.857240E-10	2.878595E-06	1.069579E-09	7.700968E-13	1.544498E-10	1.583381E-07	2.388231E-10	4.055177E-06	2.348188E-09	2.592662E-12
8.000000E+01	3.576459E-06	1.303897E-09	9.142062E-13	1.234371E-09	2.217544E-10	1.098011E-06	1.461240E-09	1.621110E-07	1.560210E-07	8.898158E-11	3.252219E-10	3.619459E-06	1.708963E-09	1.557805E-12	1.428282E-10	1.122715E-07	1.937225E-10	4.562206E-06	2.944289E-09	3.622187E-12
8.200000E+01	4.098747E-06	1.724850E-09	1.396078E-12	9.680388E-10	1.710466E-10	7.423100E-07	1.144464E-09	4.612891E-08	1.056339E-07	7.617365E-11	2.276862E-10	4.132044E-06	2.259236E-09	2.376395E-12	1.079104E-10	7.131079E-08	1.317375E-10	4.769433E-06	3.203660E-09	4.100573E-12
8.400000E+01	4.444437E-06	2.049932E-09	1.818029E-12	6.685713E-10	1.226908E-10	4.645413E-07	7.901442E-10	1.446022E-08	6.986942E-08	6.086678E-11	1.530538E-10	4.468026E-06	2.688650E-09	3.102204E-12	7.698827E-11	4.503472E-08	8.731649E-11	4.863217E-06	3.332295E-09	4.348576E-12
8.600000E+01	4.659843E-06	2.285029E-09	2.153280E-12	4.346338E-10	8.730086E-11	2.816468E-07	5.139485E-10	5.020737E-09	4.720191E-08	4.830718E-11	1.047183E-10	4.675894E-06	3.006605E-09	3.695387E-12	5.557061E-11	2.973196E-08	6.003135E-11	4.910681E-06	3.414907E-09	4.519542E-12
8.800000E+01	4.788235E-06	2.453485E-09	2.413946E-12	2.775014E-10	6.387500E-11	1.704249E-07	3.285410E-10	1.934162E-09	3.336611E-08	3.930782E-11	7.496873E-11	4.798960E-06	3.242993E-09	4.177094E-12	4.211993E-11	2.108013E-08	4.406751E-11	4.936255E-06	3.483402E-09	4.674276E-12
9.000000E+01	4.863182E-06	2.580254E-09	2.626084E-12	1.790236E-10	4.897941E-11	1.050836E-07	2.123201E-10	8.330517E-10	2.497464E-08	3.327013E-11	5.686471E-11	4.870266E-06	3.429346E-09	4.590538E-12	3.406993E-11	1.620542E-08	3.488110E-11	4.950569E-06	3.551662E-09	4.840339E-12
9.200000E+01	4.906823E-06	2.684056E-09	2.813166E-12	1.189369E-10	3.962102E-11	6.702493E-08	1.413744E-10	4.039554E-10	1.983797E-08	2.938175E-11	4.579947E-11	4.911415E-06	3.589348E-09	4.974961E-12	2.942063E-11	1.344310E-08	2.966185E-11	4.958798E-06	3.626319E-09	5.031873E-12
9.400000E+01	4.932448E-06	2.776842E-09	2.991684E-12	8.243859E-11	3.375043E-11	4.472863E-08	9.826728E-11	2.209498E-10	1.664331E-08	2.698345E-11	3.899017E-11	4.935297E-06	3.738209E-09	5.358677E-12	2.688376E-11	1.187484E-08	2.679664E-11	4.963605E-06	3.710680E-09	5.257048E-12
9.600000E+01	4.947689E-06	2.865679E-09	3.172191E-12	6.013933E-11	3.008272E-11	3.149718E-08	7.193992E-11	1.357621E-10	1.462406E-08	2.561585E-11	3.480731E-11	4.949273E-06	3.885042E-09	5.760708E-12	2.568765E-11	1.099984E-08	2.538026E-11	4.966409E-06	3.806444E-09	5.521369E-12
9.800000E+01	4.956869E-06	2.954605E-09	3.361295E-12	4.640031E-11	2.783672E-11	2.352388E-08	5.574759E-11	9.286150E-11	1.333348E-08	2.497767E-11	3.229991E-11	4.957493E-06	4.035171E-09	6.193979E-12	2.538200E-11	1.054271E-08	2.490490E-11	4.967992E-06	3.914521E-09	5.829256E-12
