# temperature	A	A+A	A+A+A	A+A+B	A+A+C	A+B	A+B+B	A+B+C	A+C	A+C+B	A+C+C	B	B+B	B+B+B	B+B+C	B+C	B+C+C	C	C+C	C+C+C
0.000000E+00	8.648277E-22	2.038352E-37	2.712141E-54	1.130222E-36	1.209878E-37	4.327956E-20	8.422726E-35	1.000000E-03	3.409426E-22	7.631129E-40	1.843005E-36	1.665435E-22	8.120726E-41	6.692317E-59	1.069902E-41	2.010319E-23	8.836585E-40	4.906288E-21	3.837835E-37	4.917400E-54
2.000000E+00	1.145052E-27	2.637744E-49	3.720379E-72	1.986477E-40	1.987384E-51	6.913030E-18	3.627175E-24	1.000000E-03	5.690920E-30	3.824112E-39	5.793916E-46	8.140914E-14	1.534204E-23	5.127917E-33	3.118723E-26	1.410074E-16	1.779045E-34	1.524332E-22	2.544769E-40	9.766217E-59
4.000000E+00	3.498324E-19	1.810050E-32	6.275789E-47	7.833433E-38	1.832214E-28	1.054421E-23	6.160077E-44	1.000000E-03	2.300316E-15	1.947449E-38	4.725855E-25	1.653584E-27	5.064532E-51	2.873193E-74	1.668842E-47	4.317469E-24	1.680601E-35	5.003088E-16	1.918240E-27	2.350775E-39
6.000000E+00	1.760457E-22	3.362856E-39	4.738085E-57	2.201824E-32	1.087410E-43	6.848390E-15	1.144637E-22	1.000000E-03	3.616674E-27	1.011873E-37	3.623933E-45	8.678913E-15	1.130043E-25	2.830488E-36	1.423222E-30	8.082623E-20	2.339305E-39	3.906304E-24	8.360221E-44	7.844364E-64
8.000000E+00	2.378701E-23	4.502322E-41	6.938446E-60	1.389498E-35	5.719961E-43	3.669673E-17	5.338829E-26	1.000000E-03	1.868062E-25	5.386109E-37	1.146401E-40	1.391912E-15	2.385283E-27	8.119141E-39	1.400042E-29	5.670846E-18	1.518421E-34	3.762113E-21	5.683907E-38	5.065930E-55
1.000000E+01	8.974675E-24	4.703260E-42	2.217499E-61	2.563463E-41	2.304025E-38	2.038246E-22	9.460182E-36	1.000000E-03	2.634592E-20	2.948855E-36	9.967464E-30	8.197899E-20	6.884746E-36	1.179162E-51	1.832455E-32	1.431971E-16	3.515658E-27	3.575029E-15	3.871519E-26	3.242030E-37
1.200000E+01	1.018391E-17	4.449801E-30	1.933333E-43	8.139985E-31	1.507401E-30	6.440488E-18	1.778212E-32	1.000000E-03	1.999541E-18	1.666808E-35	8.616218E-32	8.988661E-21	6.986481E-38	1.131045E-54	1.499280E-38	1.206227E-21	4.908665E-36	6.139387E-19	8.890483E-34	1.261669E-48
1.400000E+01	5.859270E-24	1.083665E-42	2.203885E-62	4.996111E-38	6.824825E-42	7.746148E-19	9.417934E-28	1.000000E-03	2.066229E-23	9.757968E-35	2.820005E-35	7.247245E-15	3.888899E-26	4.417514E-37	1.793264E-25	2.006710E-14	3.661212E-27	2.862258E-17	1.555726E-30	1.008830E-43
1.600000E+01	1.484747E-17	5.123602E-30	2.153994E-43	3.244591E-27	2.555765E-33	2.244264E-14	6.497421E-25	1.000000E-03	4.004835E-21	5.930281E-34	7.652416E-37	3.117626E-16	6.248443E-29	2.682475E-41	2.613875E-32	7.574845E-20	2.650486E-36	5.750203E-21	5.220720E-38	6.592204E-55
1.800000E+01	7.269157E-19	9.044440E-33	1.524649E-47	2.545430E-32	5.841915E-32	4.091496E-18	9.129208E-31	1.000000E-03	2.452073E-18	3.745364E-33	1.114624E-29	4.247644E-18	1.020284E-32	5.290725E-47	6.269574E-32	1.475950E-17	1.622461E-29	1.912208E-16	4.937402E-29	1.981748E-41
2.000000E+01	4.353958E-15	2.388388E-25	1.985939E-36	7.597767E-26	6.559204E-27	2.340644E-15	1.033498E-28	1.000000E-03	6.032390E-17	2.457138E-32	2.225951E-30	1.440803E-18	1.044935E-33	1.643254E-48	3.065253E-35	2.339800E-20	2.652845E-34	2.114529E-18	5.276263E-33	2.205902E-47
2.200000E+01	2.642443E-19	6.468696E-34	2.707404E-49	4.509864E-34	3.927692E-31	2.654852E-19	4.581679E-32	1.000000E-03	7.819185E-17	1.671214E-31	1.262992E-25	9.277255E-18	3.897103E-32	3.555015E-46	2.806008E-29	3.636947E-15	2.206497E-24	1.230326E-13	1.583609E-23	3.579521E-33
2.400000E+01	7.089506E-18	3.419442E-31	3.212096E-45	5.651130E-30	9.808401E-31	1.452439E-16	1.086978E-27	1.000000E-03	9.567693E-18	1.174574E-30	1.493030E-28	6.327883E-16	1.645851E-28	9.288024E-41	6.138576E-28	1.268320E-15	8.758742E-27	1.544815E-15	2.230854E-27	5.816056E-39
2.600000E+01	8.775990E-17	3.843867E-29	3.776078E-42	3.957526E-28	4.388856E-29	9.708810E-16	8.524953E-27	1.000000E-03	4.544288E-17	8.495002E-30	5.930925E-28	1.111672E-15	4.646595E-28	4.202767E-40	7.460686E-28	9.492572E-16	6.245799E-27	1.645833E-15	2.269621E-27	5.739899E-39
2.800000E+01	8.725019E-16	2.786118E-27	2.323554E-39	3.214264E-27	8.955471E-27	9.432890E-16	1.799240E-27	1.000000E-03	1.222522E-15	6.293471E-29	9.638488E-26	3.445966E-16	4.110373E-29	1.056773E-41	1.978753E-28	8.746781E-16	3.844209E-26	1.244166E-14	1.163088E-25	2.012217E-36
