# temperature	A	A+A	A+A+A	A+A+B	A+A+C	A+B	A+B+B	A+B+C	A+C	A+C+B	A+C+C	B	B+B	B+B+B	B+B+C	B+C	B+C+C	C	C+C	C+C+C
2.000000E+01	1.270722E-19	2.034404E-34	4.937017E-50	7.104197E-37	3.487794E-30	7.498910E-22	3.634705E-37	2.000000E-04	1.099064E-15	4.914277E-33	2.531723E-23	1.581616E-20	1.259164E-37	2.173674E-54	2.305827E-33	1.603403E-16	1.134861E-24	1.320021E-12	2.056179E-21	5.366458E-30
2.200000E+01	2.341259E-18	5.078138E-32	1.883149E-46	3.516225E-31	7.007865E-32	2.336198E-17	4.004235E-29	2.000000E-04	1.574585E-18	3.342427E-32	5.780504E-30	9.213932E-17	3.844084E-30	3.482715E-43	6.290722E-30	8.209621E-17	1.132010E-28	2.796282E-16	8.180302E-29	4.202491E-41
2.400000E+01	5.387564E-17	1.974732E-29	1.409671E-42	1.035914E-28	4.696444E-30	3.503564E-16	8.322777E-28	2.000000E-04	6.028394E-18	2.349148E-31	7.799756E-30	2.008603E-16	1.658294E-29	2.970503E-42	5.128103E-30	3.337971E-17	1.911231E-29	1.280839E-16	1.533583E-29	3.314992E-42
2.600000E+01	1.394258E-16	9.702022E-29	1.514195E-41	1.280349E-29	1.087972E-27	1.977077E-17	2.225154E-30	2.000000E-04	7.090638E-16	1.699000E-30	9.088963E-26	1.424909E-17	7.634066E-32	8.850483E-46	1.203850E-30	1.194997E-16	7.722243E-27	1.616435E-14	2.189264E-25	5.437780E-36
2.800000E+01	4.280627E-16	6.706276E-28	2.743946E-40	5.772501E-28	1.177765E-27	3.452918E-16	4.913957E-28	2.000000E-04	3.277074E-16	1.258694E-29	1.411649E-26	2.571057E-16	2.288139E-29	4.389179E-42	6.018404E-29	3.565638E-16	8.562183E-27	6.797772E-15	3.472078E-26	3.282012E-37
3.000000E+01	1.423910E-15	5.446232E-27	6.400507E-39	4.886768E-27	8.835476E-27	1.049278E-15	3.097160E-27	2.000000E-04	9.637495E-16	9.508453E-29	8.352521E-26	7.283193E-16	1.699223E-28	8.504440E-41	4.322709E-28	9.696533E-16	5.048608E-26	1.684604E-14	1.911493E-25	4.037505E-36
3.200000E+01	4.300942E-15	3.656525E-26	1.133303E-37	3.490329E-26	6.034632E-26	2.966808E-15	1.894663E-26	2.000000E-04	2.817825E-15	7.293295E-28	5.460779E-25	2.072020E-15	1.278188E-27	1.682731E-39	3.399086E-27	2.864034E-15	3.515936E-25	4.573525E-14	1.263029E-24	6.522179E-35
3.400000E+01	1.208320E-14	2.134325E-25	1.640105E-36	2.202118E-25	3.863534E-25	7.959158E-15	1.137723E-25	2.000000E-04	8.204127E-15	5.658922E-27	3.849651E-24	5.906921E-15	9.688353E-27	3.373299E-38	2.846155E-26	8.959897E-15	2.757343E-24	1.326636E-13	9.537020E-24	1.287205E-33
3.600000E+01	3.859805E-14	1.623014E-24	3.550798E-35	2.484057E-24	2.098503E-24	3.347590E-14	1.492643E-24	2.000000E-04	1.755209E-14	4.427284E-26	1.299474E-23	2.285078E-14	1.356209E-25	1.699792E-36	2.807549E-25	2.426134E-14	1.201295E-23	2.476039E-13	2.988269E-23	6.797687E-33
3.800000E+01	1.231304E-13	1.244220E-23	7.808324E-34	2.306638E-23	1.425978E-23	1.155221E-13	1.330244E-23	2.000000E-04	4.620784E-14	3.482880E-25	6.688140E-23	7.157243E-14	1.247731E-24	4.570348E-35	2.213871E-24	6.467659E-14	6.306410E-23	5.657746E-13	1.408237E-22	6.632115E-32
4.000000E+01	4.644958E-13	1.352644E-22	2.901816E-32	2.548034E-22	1.393907E-22	3.986697E-13	1.007919E-22	2.000000E-04	1.451498E-13	2.748582E-24	4.157578E-22	1.870120E-13	8.007216E-24	7.169046E-34	1.213055E-23	1.432243E-13	2.756962E-22	1.293881E-12	6.676197E-22	6.541562E-31
4.200000E+01	1.463691E-12	1.043757E-21	6.436231E-31	2.264076E-21	1.021060E-21	1.315719E-12	8.389269E-22	2.000000E-04	4.011920E-13	2.171413E-23	2.397778E-21	5.522011E-13	6.576808E-23	1.630509E-32	8.849871E-23	3.726744E-13	1.482532E-21	3.087414E-12	3.462511E-21	7.398035E-30
4.400000E+01	3.096523E-12	3.702720E-21	4.431125E-30	1.267002E-20	3.709191E-21	4.042273E-12	9.028486E-21	2.000000E-04	8.043736E-13	1.714016E-22	1.082553E-20	2.232454E-12	1.014918E-21	9.562899E-31	1.294964E-21	1.416583E-12	1.250847E-20	7.875778E-12	2.062862E-20	1.032182E-28
4.600000E+01	8.751611E-12	2.395873E-20	7.470843E-29	1.051757E-19	2.228702E-20	1.367670E-11	8.822421E-20	2.000000E-04	1.964985E-12	1.349410E-21	5.413770E-20	7.347246E-12	1.040321E-20	3.040331E-29	1.134868E-20	3.950019E-12	7.020693E-20	1.811364E-11	1.004147E-19	1.065607E-27
4.800000E+01	2.433908E-11	1.535709E-19	1.233494E-27	6.901961E-19	1.655005E-19	3.685583E-11	5.551383E-19	1.999999E-04	5.948153E-12	1.057700E-20	4.203140E-19	1.932667E-11	6.829022E-20	4.960589E-28	7.935788E-20	1.096158E-11	4.911394E-19	5.182537E-11	7.601746E-19	2.137397E-26
5.000000E+01	6.659666E-11	9.748538E-19	1.993450E-26	4.700853E-18	1.152110E-18	1.038415E-10	3.871975E-18	1.999998E-04	1.696965E-11	8.239426E-20	2.926069E-18	5.333683E-11	4.947523E-19	9.397838E-27	5.810333E-19	3.025667E-11	3.256215E-18	1.402395E-10	5.171576E-18	3.658209E-25
5.200000E+01	1.790898E-10	6.110349E-18	3.141219E-25	3.107670E-17	7.986496E-18	2.863205E-10	2.622418E-17	1.999995E-04	4.862628E-11	6.367309E-19	2.073554E-17	1.446526E-10	3.471699E-18	1.699693E-25	4.174776E-18	8.309706E-11	2.183596E-17	3.827089E-10	3.593667E-17	6.473290E-24
5.400000E+01	4.761346E-10	3.820918E-17	4.906732E-24	2.037826E-16	5.474851E-17	7.847645E-10	1.767048E-16	1.999986E-04	1.383982E-10	4.872196E-18	1.452259E-16	3.891130E-10	2.404235E-17	3.018814E-24	2.952116E-17	2.255600E-10	1.446226E-16	1.034905E-09	2.461772E-16	1.122862E-22
5.600000E+01	1.249854E-09	2.372827E-16	7.555683E-23	1.319816E-15	3.703412E-16	2.131594E-09	1.177711E-15	1.999962E-04	3.913638E-10	3.684387E-17	1.006078E-15	1.035794E-09	1.636083E-16	5.231680E-23	2.051370E-16	6.054267E-10	9.478234E-16	2.776028E-09	1.665560E-15	1.914685E-21
5.800000E+01	3.237592E-09	1.458761E-15	1.142975E-21	8.439517E-15	2.463802E-15	5.738704E-09	7.762535E-15	1.999899E-04	1.097232E-09	2.748005E-16	6.862451E-15	2.728535E-09	1.094366E-15	8.851875E-22	1.400704E-15	1.606297E-09	6.132540E-15	7.369988E-09	1.107819E-14	3.187619E-20
6.000000E+01	8.268621E-09	8.844402E-15	1.690863E-20	5.316203E-14	1.608775E-14	1.529253E-08	5.045579E-14	1.999734E-04	3.047029E-09	2.017429E-15	4.600685E-14	7.103952E-09	7.179053E-15	1.457443E-20	9.387578E-15	4.212040E-09	3.914182E-14	1.934917E-08	7.231418E-14	5.168481E-19
6.200000E+01	2.079986E-08	5.268066E-14	2.434493E-19	3.291450E-13	1.028882E-13	4.028810E-08	3.226180E-13	1.999305E-04	8.371367E-09	1.454741E-14	3.025164E-13	1.825991E-08	4.609354E-14	2.328273E-19	6.168590E-14	1.091346E-08	2.461452E-13	5.017668E-08	4.622087E-13	8.135277E-18
6.400000E+01	5.148005E-08	3.071127E-13	3.394802E-18	1.998041E-12	6.431768E-13	1.047954E-07	2.023902E-12	1.998210E-04	2.272447E-08	1.027944E-13	1.946643E-12	4.627842E-08	2.889777E-13	3.596441E-18	3.968007E-13	2.792704E-08	1.522351E-12	1.283447E-07	2.885135E-12	1.238343E-16
6.600000E+01	1.251711E-07	1.744542E-12	4.556991E-17	1.185138E-11	3.918930E-12	2.686663E-07	1.241748E-11	1.995453E-04	6.084239E-08	7.097573E-13	1.222445E-11	1.154893E-07	1.764404E-12	5.350877E-17	2.493868E-12	7.052944E-08	9.238728E-12	3.232832E-07	1.753437E-11	1.814909E-15
6.800000E+01	2.984264E-07	9.608702E-12	5.847379E-16	6.837316E-11	2.318199E-11	6.771578E-07	7.417732E-11	1.988638E-04	1.602480E-07	4.768502E-12	7.459333E-11	2.832396E-07	1.045213E-11	7.625298E-16	1.525778E-11	1.754630E-07	5.477916E-11	7.999685E-07	1.032834E-10	2.543886E-14
7.000000E+01	6.955829E-07	5.096241E-11	7.100286E-15	3.807138E-10	1.321423E-10	1.670337E-06	4.281903E-10	1.972189E-04	4.131130E-07	3.093975E-11	4.386224E-10	6.806760E-07	5.972291E-11	1.031729E-14	9.022450E-11	4.281627E-07	3.146885E-10	1.936851E-06	5.850546E-10	3.370736E-13
7.200000E+01	1.576812E-06	2.573759E-10	8.023807E-14	2.016414E-09	7.148354E-10	3.995837E-06	2.354086E-09	1.933849E-04	1.031443E-06	1.909191E-10	2.442210E-09	1.594338E-06	3.256478E-10	1.304266E-13	5.078369E-10	1.014578E-06	1.720485E-09	4.553006E-06	3.138899E-09	4.127125E-12
7.400000E+01	3.442731E-06	1.213013E-09	8.187918E-13	9.869459E-09	3.555440E-09	9.097893E-06	1.196776E-08	1.849656E-04	2.439081E-06	1.084955E-09	1.240698E-08	3.601531E-06	1.658871E-09	1.492220E-12	2.632703E-09	2.282923E-06	8.618382E-09	1.023205E-05	1.546750E-08	4.459130E-11
7.600000E+01	7.114775E-06	5.149542E-09	7.154797E-12	4.230770E-08	1.531606E-08	1.902027E-05	5.318976E-08	1.683924E-04	5.234863E-06	5.338115E-09	5.357756E-08	7.690766E-06	7.583879E-09	1.454742E-11	1.178933E-08	4.666966E-06	3.676513E-08	2.135926E-05	6.609536E-08	3.900336E-10
7.800000E+01	1.357592E-05	1.872748E-08	4.965240E-11	1.467731E-07	5.238858E-08	3.460297E-05	1.899349E-07	1.414137E-04	9.583481E-06	2.075031E-08	1.773397E-07	1.506010E-05	2.927570E-08	1.102775E-10	4.140943E-08	8.114282E-06	1.198833E-07	3.972166E-05	2.253035E-07	2.436680E-09
8.000000E+01	2.344079E-05	5.601205E-08	2.573957E-10	3.856199E-07	1.329274E-07	5.233611E-05	5.065146E-07	1.078230E-04	1.426942E-05	5.918329E-08	4.150566E-07	2.632202E-05	9.038241E-08	5.991563E-10	1.054070E-07	1.139330E-05	2.743243E-07	6.366183E-05	5.733092E-07	9.842006E-09
8.200000E+01	3.664975E-05	1.379085E-07	9.980889E-10	7.678801E-07	2.534542E-07	6.585156E-05	1.007265E-06	7.584018E-05	1.750526E-05	1.252365E-07	6.992741E-07	4.099452E-05	2.223737E-07	2.320606E-09	1.968478E-07	1.311178E-05	4.489119E-07	8.839183E-05	1.100366E-06	2.610242E-08
8.400000E+01	5.270434E-05	2.882694E-07	3.031723E-09	1.221558E-06	3.905407E-07	7.157494E-05	1.581795E-06	5.043207E-05	1.875477E-05	2.122815E-07	9.299590E-07	5.805275E-05	4.538878E-07	6.804430E-09	2.941941E-07	1.324493E-05	5.812910E-07	1.100826E-04	1.707394E-06	5.043504E-08
8.600000E+01	7.068520E-05	5.257823E-07	7.515743E-09	1.632395E-06	5.203406E-07	6.973476E-05	2.077072E-06	3.220082E-05	1.854691E-05	3.098212E-07	1.065834E-06	7.632241E-05	8.010343E-07	1.607023E-08	3.835084E-07	1.257088E-05	6.574689E-07	1.272028E-04	2.291335E-06	7.855233E-08
8.800000E+01	8.919173E-05	8.512983E-07	1.560181E-08	1.895143E-06	6.268688E-07	6.248283E-05	2.370804E-06	2.005709E-05	1.757932E-05	4.076187E-07	1.117183E-06	9.445514E-05	1.256328E-06	3.185002E-08	4.615216E-07	1.173543E-05	6.938921E-07	1.396192E-04	2.786753E-06	1.057686E-07
9.000000E+01	1.066552E-04	1.241039E-06	2.770085E-08	1.964290E-06	7.042553E-07	5.257371E-05	2.423244E-06	1.245946E-05	1.637398E-05	4.976017E-07	1.114529E-06	1.111028E-04	1.784662E-06	5.449799E-08	5.300410E-07	1.105163E-05	7.111311E-07	1.479956E-04	3.174087E-06	1.293173E-07
9.200000E+01	1.218085E-04	1.654039E-06	4.303548E-08	1.868945E-06	7.550230E-07	4.242670E-05	2.281915E-06	7.907089E-06	1.522841E-05	5.751231E-07	1.087172E-06	1.252369E-04	2.333818E-06	8.248347E-08	5.915395E-07	1.059999E-05	7.232438E-07	1.533405E-04	3.467582E-06	1.487890E-07
9.400000E+01	1.339874E-04	2.049057E-06	5.996807E-08	1.680852E-06	7.857916E-07	3.357246E-05	2.037993E-06	5.232587E-06	1.426483E-05	6.390285E-07	1.054404E-06	1.363670E-04	2.854013E-06	1.130436E-07	6.476010E-07	1.035259E-05	7.371011E-07	1.566111E-04	3.694061E-06	1.651269E-07
9.600000E+01	1.431494E-04	2.398841E-06	7.682813E-08	1.470264E-06	8.038039E-07	2.661468E-05	1.775343E-06	3.661738E-06	1.350561E-05	6.909038E-07	1.026067E-06	1.445454E-04	3.313761E-06	1.435040E-07	6.993731E-07	1.025435E-05	7.552261E-07	1.585264E-04	3.878267E-06	1.795660E-07
9.800000E+01	1.496766E-04	2.693968E-06	9.254358E-08	1.281716E-06	8.151852E-07	2.151956E-05	1.545000E-06	2.728382E-06	1.293109E-05	7.338739E-07	1.006093E-06	1.501897E-04	3.703546E-06	1.722279E-07	7.482156E-07	1.025829E-05	7.783105E-07	1.595607E-04	4.038023E-06	1.931294E-07
