# temperature	A	A+A	A+A+A	A+A+B	A+A+C	A+B	A+B+B	A+B+C	A+C	A+C+B	A+C+C	B	B+B	B+B+B	B+B+C	B+C	B+C+C	C	C+C	C+C+C
2.000000E+01	6.311970E-20	5.019566E-35	6.050733E-51	9.732246E-31	7.800745E-38	2.068149E-15	5.565728E-24	5.000000E-05	4.948729E-23	1.228569E-33	1.033340E-37	8.781532E-14	3.881689E-24	3.720505E-34	6.443494E-27	8.069900E-17	5.177556E-32	1.196568E-19	1.689560E-35	3.997209E-51
2.200000E+01	2.542558E-20	5.988900E-36	2.411840E-52	1.547625E-36	5.098009E-33	9.468418E-21	6.056667E-34	5.000000E-05	1.054774E-17	8.356068E-33	2.388535E-26	3.438677E-18	5.354091E-33	1.810328E-47	5.404626E-30	1.889913E-15	1.607464E-24	1.724858E-13	3.112533E-23	9.863332E-33
2.400000E+01	8.639956E-17	5.078627E-29	5.814002E-42	1.397062E-29	3.590662E-29	2.946340E-17	3.670242E-30	5.000000E-05	2.874008E-17	5.872871E-32	1.105438E-28	1.053289E-17	4.560044E-32	4.283424E-46	4.192097E-32	5.203594E-18	8.857300E-30	3.807692E-16	1.355319E-28	8.709318E-41
2.600000E+01	5.026087E-17	1.260770E-29	7.093206E-43	7.573747E-30	2.153951E-29	3.244286E-17	1.662128E-29	5.000000E-05	3.894184E-17	4.247501E-31	7.604837E-28	6.486285E-17	1.581880E-30	8.348210E-44	3.800443E-30	8.287433E-17	8.159075E-28	2.462649E-15	5.081441E-27	1.922891E-38
2.800000E+01	1.153330E-16	4.868258E-29	5.366781E-42	4.059066E-29	8.189832E-29	9.011609E-17	1.242274E-28	5.000000E-05	8.457779E-17	3.146735E-30	3.489963E-27	2.490471E-16	2.146952E-29	3.989267E-42	5.409351E-29	3.308500E-16	7.610311E-27	6.511643E-15	3.185939E-26	2.884777E-37
3.000000E+01	3.970432E-16	4.234542E-28	1.387650E-40	3.919482E-28	5.970744E-28	3.018160E-16	9.189929E-28	5.000000E-05	2.335649E-16	2.377113E-29	1.759337E-26	7.513088E-16	1.808189E-28	9.335459E-41	3.997951E-28	8.693633E-16	3.934094E-26	1.464152E-14	1.443940E-25	2.650804E-36
3.200000E+01	3.086544E-15	1.883156E-26	4.188636E-38	9.656795E-27	2.015352E-26	1.143792E-15	3.924087E-27	5.000000E-05	1.311309E-15	1.823324E-28	1.647889E-25	1.113122E-15	3.688862E-28	2.608924E-40	6.361246E-28	9.977215E-16	7.942447E-26	2.965742E-14	5.311020E-25	1.778441E-35
3.400000E+01	5.108041E-15	3.814214E-26	1.239048E-37	3.897769E-26	4.122551E-26	3.332501E-15	4.718137E-26	5.000000E-05	2.070816E-15	1.414730E-27	5.801860E-25	5.850488E-15	9.504119E-27	3.277538E-38	1.667083E-26	5.298718E-15	9.736332E-25	7.921158E-14	3.400058E-24	2.740047E-34
3.600000E+01	3.242754E-14	1.145564E-24	2.105580E-35	5.750470E-25	1.343859E-24	9.224133E-15	1.348944E-25	5.000000E-05	1.337902E-14	1.106821E-26	8.986899E-24	7.494553E-15	1.458868E-26	5.996938E-38	2.740081E-26	7.219484E-15	3.243304E-24	2.246489E-13	2.459876E-23	5.076934E-33
3.800000E+01	4.055252E-14	1.349590E-24	2.789426E-35	1.693390E-24	1.734731E-24	2.575078E-14	2.006918E-24	5.000000E-05	1.706800E-14	8.707200E-26	2.770685E-23	4.844163E-14	5.715667E-25	1.416994E-35	1.137399E-24	4.909472E-14	5.368890E-23	6.345388E-13	1.771353E-22	9.356127E-32
4.000000E+01	3.327902E-13	6.943224E-23	1.067176E-32	1.093599E-22	2.985982E-23	2.388237E-13	5.048531E-23	5.000000E-05	4.339915E-14	6.871454E-25	5.187774E-23	1.563669E-13	5.597991E-24	4.190707E-34	3.539217E-24	4.997673E-14	4.014745E-23	5.399709E-13	1.162736E-22	4.754548E-32
4.200000E+01	9.158189E-13	4.086205E-22	1.576567E-31	7.763584E-22	1.823480E-22	7.210646E-13	4.027037E-22	5.000000E-05	1.145095E-13	5.428532E-24	3.121961E-22	4.836685E-13	5.045641E-23	1.095658E-32	3.097186E-23	1.489050E-13	2.702172E-22	1.408393E-12	7.205255E-22	7.022693E-31
4.400000E+01	2.271399E-12	1.992319E-21	1.748925E-30	4.868569E-21	9.524720E-22	2.117536E-12	3.377583E-21	5.000000E-05	2.815865E-13	4.285039E-23	1.808582E-21	1.594294E-12	5.176105E-22	3.482953E-31	3.151842E-22	4.827951E-13	2.034511E-21	3.758620E-12	4.698291E-21	1.121918E-29
4.600000E+01	5.761690E-12	1.038455E-20	2.131844E-29	3.054617E-20	5.474398E-21	6.033379E-12	2.607862E-20	4.999999E-05	7.331311E-13	3.373525E-22	1.144677E-20	4.923138E-12	4.670919E-21	9.146884E-30	2.887626E-21	1.499952E-12	1.510841E-20	1.026518E-11	3.224917E-20	1.939452E-28
4.800000E+01	1.578046E-11	6.455648E-20	3.361889E-28	2.044501E-19	3.806896E-20	1.683858E-11	1.787245E-19	4.999997E-05	2.110271E-12	2.644249E-21	8.159632E-20	1.361886E-11	3.390986E-20	1.735739E-28	2.156245E-20	4.226663E-12	1.036262E-19	2.835848E-11	2.276117E-19	3.501927E-27
5.000000E+01	4.308857E-11	4.080927E-19	5.399262E-27	1.368307E-18	2.680130E-19	4.671626E-11	1.211204E-18	4.999990E-05	6.101337E-12	2.059854E-20	5.846271E-19	3.708640E-11	2.392010E-19	3.159298E-27	1.561056E-19	1.169098E-11	6.991741E-19	7.793142E-11	1.597010E-18	6.277627E-26
5.200000E+01	1.156089E-10	2.546282E-18	8.450046E-26	9.032273E-18	1.847965E-18	1.289123E-10	8.235036E-18	4.999974E-05	1.742963E-11	1.591823E-19	4.126952E-18	1.008900E-10	1.688828E-18	5.766808E-26	1.127648E-18	3.218135E-11	4.695565E-18	2.125032E-10	1.107979E-17	1.108194E-24
5.400000E+01	3.079998E-10	1.598855E-17	1.328172E-24	5.937059E-17	1.271648E-17	3.534458E-10	5.541082E-17	4.999929E-05	4.969406E-11	1.218040E-18	2.894485E-17	2.709184E-10	1.165474E-17	1.018884E-24	7.943511E-18	8.717226E-11	3.102455E-17	5.744524E-10	7.584981E-17	1.920376E-23
5.600000E+01	8.114597E-10	1.000188E-16	2.067745E-23	3.863068E-16	8.656412E-17	9.609830E-10	3.686833E-16	4.999809E-05	1.408993E-10	9.210790E-18	2.008539E-16	7.192447E-10	7.888821E-17	1.751666E-23	5.484930E-17	2.331231E-10	2.023819E-16	1.539374E-09	5.121545E-16	3.264814E-22
5.800000E+01	2.109639E-09	6.193781E-16	3.162237E-22	2.481434E-15	5.795570E-16	2.589483E-09	2.425582E-15	4.999490E-05	3.960981E-10	6.869658E-17	1.372467E-15	1.889482E-09	5.247944E-16	2.939511E-22	3.721270E-16	6.162508E-10	1.303439E-15	4.083055E-09	3.400210E-15	5.420280E-21
6.000000E+01	5.409995E-09	3.786135E-15	4.735870E-21	1.571069E-14	3.811311E-15	6.907311E-09	1.573283E-14	4.998658E-05	1.103295E-09	5.042888E-16	9.219113E-15	4.904176E-09	3.421363E-15	4.795011E-21	2.475922E-15	1.609199E-09	8.275797E-15	1.070813E-08	2.214758E-14	8.760264E-20
6.200000E+01	1.367017E-08	2.275507E-14	6.911131E-20	9.780401E-14	2.456541E-14	1.821515E-08	1.003429E-13	4.996507E-05	3.041175E-09	3.635575E-15	6.074709E-14	1.256148E-08	2.181347E-14	7.579857E-20	1.613623E-14	4.149889E-09	5.173646E-14	2.773534E-08	1.412216E-13	1.373937E-18
6.400000E+01	3.399315E-08	1.339068E-13	9.773989E-19	5.969829E-13	1.548030E-13	4.741842E-08	6.275479E-13	4.991030E-05	8.283054E-09	2.567548E-14	3.916761E-13	3.171254E-08	1.356967E-13	1.157258E-18	1.028541E-13	1.056383E-08	3.178745E-13	7.084710E-08	8.791330E-13	2.082925E-17
6.600000E+01	8.305286E-08	7.680378E-13	1.331159E-17	3.559421E-12	9.507405E-13	1.216110E-07	3.834443E-12	4.977307E-05	2.224591E-08	1.770365E-13	2.463013E-12	7.878631E-08	8.211381E-13	1.698840E-17	6.395656E-13	2.651386E-08	1.913850E-12	1.781462E-07	5.324475E-12	3.036930E-16
6.800000E+01	1.989137E-07	4.268937E-12	1.731585E-16	2.061158E-11	5.661031E-12	3.062583E-07	2.276353E-11	4.943602E-05	5.870970E-08	1.185413E-12	1.502128E-11	1.921872E-07	4.812223E-12	2.382146E-16	3.861198E-12	6.544038E-08	1.122963E-11	4.397062E-07	3.120397E-11	4.224417E-15
7.000000E+01	4.652244E-07	2.279697E-11	2.124304E-15	1.147384E-10	3.234678E-11	7.526633E-07	1.299920E-10	4.863035E-05	1.511975E-07	7.629139E-12	8.784733E-11	4.585889E-07	2.710860E-11	3.155112E-15	2.241056E-11	1.578534E-07	6.348747E-11	1.059884E-06	1.751945E-10	5.523455E-14
7.200000E+01	1.055094E-06	1.152366E-10	2.403889E-14	6.017839E-10	1.736065E-10	1.782204E-06	6.998586E-10	4.678533E-05	3.743639E-07	4.618877E-11	4.808051E-10	1.062720E-06	1.446854E-10	3.862613E-14	1.223879E-10	3.668269E-07	3.374148E-10	2.469652E-06	9.235326E-10	6.586579E-13
7.400000E+01	2.289179E-06	5.363135E-10	2.407152E-13	2.856230E-09	8.371742E-10	3.959715E-06	3.409435E-09	4.287293E-05	8.637181E-07	2.514802E-10	2.339812E-09	2.357402E-06	7.107314E-10	4.184776E-13	6.007088E-10	7.958053E-07	1.599965E-09	5.449187E-06	4.386906E-09	6.735309E-12
7.600000E+01	4.638174E-06	2.188468E-09	1.982234E-12	1.139182E-08	3.340646E-09	7.856053E-06	1.391931E-08	3.569620E-05	1.751471E-06	1.131586E-09	9.200094E-09	4.872720E-06	3.044354E-09	3.699915E-12	2.428872E-09	1.517568E-06	6.135664E-09	1.096221E-05	1.740983E-08	5.272751E-11
7.800000E+01	8.488995E-06	7.322394E-09	1.213950E-11	3.441082E-08	9.844347E-09	1.297403E-05	4.270131E-08	2.548177E-05	2.879962E-06	3.739063E-09	2.561215E-08	9.030306E-06	1.052584E-08	2.377448E-11	7.155256E-09	2.338306E-06	1.660299E-08	1.908991E-05	5.203805E-08	2.704756E-10
8.000000E+01	1.370907E-05	1.915812E-08	5.148826E-11	7.311346E-08	1.990133E-08	1.696695E-05	9.102501E-08	1.530065E-05	3.652902E-06	8.398418E-09	4.650882E-08	1.459103E-05	2.777263E-08	1.020563E-10	1.417748E-08	2.764471E-06	2.913554E-08	2.786604E-05	1.098452E-07	8.254146E-10
8.200000E+01	1.967730E-05	3.975396E-08	1.544732E-10	1.120318E-07	2.886647E-08	1.789448E-05	1.385337E-07	8.142490E-06	3.713368E-06	1.344587E-08	5.860730E-08	2.074838E-05	5.696398E-08	3.008685E-10	1.992289E-08	2.621953E-06	3.546739E-08	3.492344E-05	1.717698E-07	1.609886E-09
8.400000E+01	2.574309E-05	6.877445E-08	3.532908E-10	1.345423E-07	3.358708E-08	1.613955E-05	1.646633E-07	4.099348E-06	3.302201E-06	1.725520E-08	5.902458E-08	2.680026E-05	9.673440E-08	6.694843E-10	2.260184E-08	2.204161E-06	3.487102E-08	3.968224E-05	2.218649E-07	2.362461E-09
8.600000E+01	3.135320E-05	1.034458E-07	6.558918E-10	1.357711E-07	3.433614E-08	1.307609E-05	1.646476E-07	2.025128E-06	2.759192E-06	1.948483E-08	5.318104E-08	3.226467E-05	1.431533E-07	1.214081E-09	2.298699E-08	1.782370E-06	3.126542E-08	4.266321E-05	2.577522E-07	2.963670E-09
8.800000E+01	3.608027E-05	1.393067E-07	1.032786E-09	1.208186E-07	3.267580E-08	9.847079E-06	1.455606E-07	1.006871E-06	2.265200E-06	2.046256E-08	4.585512E-08	3.679825E-05	1.906804E-07	1.883278E-09	2.231281E-08	1.456330E-06	2.742912E-08	4.447381E-05	2.827593E-07	3.418490E-09
9.000000E+01	3.972527E-05	1.721690E-07	1.431356E-09	9.873435E-08	3.007677E-08	7.094902E-06	1.184862E-07	5.176171E-07	1.877460E-06	2.067241E-08	3.934045E-08	4.025482E-05	2.342836E-07	2.592145E-09	2.142036E-08	1.232681E-06	2.441774E-08	4.555963E-05	3.008027E-07	3.772689E-09
9.200000E+01	4.233401E-05	1.997881E-07	1.806602E-09	7.697348E-08	2.748256E-08	5.027728E-06	9.220461E-08	2.823724E-07	1.594923E-06	2.053839E-08	3.431282E-08	4.270247E-05	2.713366E-07	3.269857E-09	2.072517E-08	1.089179E-06	2.239502E-08	4.620935E-05	3.149002E-07	4.071833E-09
9.400000E+01	4.410182E-05	2.219930E-07	2.138444E-09	5.921114E-08	2.532999E-08	3.593060E-06	7.092064E-08	1.666250E-07	1.397016E-06	2.034904E-08	3.072449E-08	4.434025E-05	3.017403E-07	3.886083E-09	2.037171E-08	1.001568E-06	2.121782E-08	4.659774E-05	3.270310E-07	4.349558E-09
9.600000E+01	4.525825E-05	2.397829E-07	2.427981E-09	4.615298E-08	2.373349E-08	2.642515E-06	5.535621E-08	1.073936E-07	1.261297E-06	2.026323E-08	2.830569E-08	4.539332E-05	3.268111E-07	4.444546E-09	2.037415E-08	9.512418E-07	2.069448E-08	4.682702E-05	3.383977E-07	4.628164E-09
9.800000E+01	4.599881E-05	2.544355E-07	2.686112E-09	3.711714E-08	2.265743E-08	2.027792E-06	4.463914E-08	7.565965E-08	1.169491E-06	2.035075E-08	2.677742E-08	4.605083E-05	3.481870E-07	4.964730E-09	2.070097E-08	9.256388E-07	2.066752E-08	4.695643E-05	3.497091E-07	4.922159E-09
