# temperature	A	A+A	A+A+A	A+A+B	A+A+C	A+B	A+B+B	A+B+C	A+C	A+C+B	A+C+C	B	B+B	B+B+B	B+B+C	B+C	B+C+C	C	C+C	C+C+C
0.000000E+00	4.173860E-29	4.747836E-52	3.048857E-76	9.128153E-52	1.684020E-45	7.242587E-28	4.887268E-43	1.000000E-04	9.832833E-23	7.631129E-41	3.176238E-30	5.774711E-23	9.763379E-42	2.789873E-60	7.686670E-36	4.165400E-17	1.094121E-26	2.931853E-14	1.370454E-23	1.049308E-33
2.000000E+00	1.179747E-26	2.800011E-47	4.068907E-69	1.078891E-39	4.002014E-50	3.644171E-18	9.782851E-26	1.000000E-04	1.112284E-29	3.824112E-40	2.148202E-46	4.165239E-15	4.016211E-26	6.868171E-37	1.548745E-29	1.368605E-18	3.275617E-37	2.891674E-23	9.157730E-42	6.667080E-61
4.000000E+00	2.651751E-27	1.040007E-48	2.733296E-71	9.724304E-49	6.428180E-43	1.726823E-26	2.179619E-41	1.000000E-04	1.064699E-21	1.947449E-39	1.335629E-29	3.572622E-22	2.364073E-40	2.897659E-58	4.756673E-35	5.695822E-17	1.353812E-26	3.054953E-14	7.152135E-24	5.351927E-34
6.000000E+00	1.732833E-26	3.258148E-47	4.518525E-69	5.659734E-47	4.034350E-42	1.788425E-25	7.930502E-40	1.000000E-04	1.363197E-21	1.011873E-38	5.230547E-30	2.302588E-21	7.954201E-39	5.285840E-56	3.836120E-34	8.211472E-17	9.100670E-27	1.495836E-14	1.225895E-24	4.404648E-35
8.000000E+00	3.220409E-22	8.252376E-39	1.721773E-56	4.636138E-38	4.254108E-38	9.043872E-21	2.395129E-34	1.000000E-04	1.026208E-21	5.386109E-38	2.555369E-34	2.533773E-20	7.904084E-37	4.897535E-53	1.882460E-36	4.188674E-20	4.550865E-34	1.526528E-18	9.358211E-33	3.384371E-47
1.000000E+01	2.520180E-24	3.708723E-43	4.910228E-63	5.050738E-38	2.589390E-44	1.430117E-18	1.658506E-27	1.000000E-04	1.054413E-25	2.948855E-37	5.685481E-40	2.048354E-15	4.298260E-27	1.839418E-38	1.630508E-28	5.099427E-17	1.784345E-32	5.095237E-20	7.864139E-36	9.385809E-52
1.200000E+01	2.569271E-22	2.832245E-39	3.104503E-57	1.885048E-35	1.045238E-40	5.911838E-18	5.938761E-28	1.000000E-04	5.495684E-24	1.666808E-36	2.579909E-38	3.270421E-16	9.248594E-29	5.447607E-41	2.162201E-30	4.781168E-18	2.119652E-33	6.688385E-20	1.055159E-35	1.631301E-51
1.400000E+01	8.410233E-22	2.232667E-38	6.517520E-56	8.737903E-37	1.154011E-37	9.438357E-20	9.741199E-32	1.000000E-04	2.434066E-21	9.757968E-36	2.726423E-33	6.152039E-18	2.802328E-32	2.702193E-46	1.060537E-31	1.398042E-17	2.093388E-30	2.349082E-17	1.047880E-30	5.576813E-44
1.600000E+01	2.053643E-15	9.802128E-26	5.699831E-37	5.100020E-28	4.302554E-27	2.550430E-17	6.066630E-33	1.000000E-04	4.874361E-17	5.930281E-35	8.195813E-31	2.561480E-21	4.217992E-39	1.487773E-56	1.552670E-40	5.476477E-23	1.686218E-37	5.059920E-19	4.042513E-34	4.491715E-49
1.800000E+01	2.426151E-18	1.007510E-31	5.668545E-46	6.084408E-36	9.086565E-28	2.930255E-22	1.402961E-39	1.000000E-04	1.142731E-14	3.745364E-34	7.252969E-23	9.114597E-23	4.697859E-42	5.227371E-61	4.030822E-38	4.422193E-19	6.787613E-28	2.670004E-13	9.626136E-23	5.394842E-32
2.000000E+01	6.276177E-20	4.962799E-35	5.948381E-51	9.588452E-31	1.556759E-37	2.049212E-15	5.495434E-24	1.000000E-04	9.932275E-23	2.457138E-33	4.186232E-37	8.750748E-14	3.854522E-24	3.681516E-34	1.291505E-26	1.623185E-16	2.102081E-31	2.415250E-19	6.883722E-35	3.287240E-50
2.200000E+01	2.480219E-16	5.698827E-28	2.238753E-40	3.210298E-28	4.562559E-29	2.013436E-16	2.807601E-29	1.000000E-04	9.677168E-18	1.671214E-32	2.061056E-30	7.496054E-18	2.544300E-32	1.875345E-46	2.415559E-33	3.874829E-19	3.099713E-32	1.622269E-17	2.753296E-31	8.206013E-45
2.400000E+01	1.801593E-17	2.208191E-30	5.271215E-44	2.657645E-30	3.422621E-30	2.687936E-17	1.464946E-29	1.000000E-04	1.313793E-17	1.174574E-31	1.107816E-28	4.608277E-17	8.728724E-31	3.587267E-44	1.759167E-30	4.991008E-17	1.862431E-28	8.347486E-16	6.513726E-28	9.176265E-40
2.600000E+01	2.776827E-17	3.848343E-30	1.196187E-43	2.915797E-29	1.887018E-30	2.260720E-16	1.460834E-27	1.000000E-04	6.175011E-18	8.495002E-31	3.461095E-29	8.180969E-16	2.516466E-28	1.675018E-40	1.735218E-28	3.000068E-16	8.477240E-28	7.068137E-16	4.185927E-28	4.546339E-40
2.800000E+01	4.455473E-16	7.265313E-28	3.094104E-40	4.557958E-28	8.409727E-28	2.619426E-16	2.716968E-28	1.000000E-04	2.248138E-16	6.293471E-30	6.382834E-27	1.873894E-16	1.215484E-29	1.699352E-42	2.107163E-29	1.712856E-16	2.710930E-27	4.480400E-15	1.508307E-26	9.397033E-38
3.000000E+01	6.801150E-16	1.242498E-27	6.974511E-40	8.706749E-28	2.701873E-27	3.914038E-16	9.022626E-28	1.000000E-04	6.170202E-16	4.754227E-29	7.167840E-26	5.687960E-16	1.036382E-28	4.050886E-41	3.533955E-28	1.015048E-15	7.083980E-26	2.258049E-14	3.434343E-25	9.723430E-36
3.200000E+01	3.361741E-15	2.233931E-26	5.411873E-38	1.683990E-26	2.986410E-26	1.831310E-15	9.235841E-27	1.000000E-04	1.784071E-15	3.646647E-28	2.800594E-25	1.636311E-15	7.971472E-28	8.287634E-40	1.717132E-27	1.832094E-15	1.821830E-25	3.704662E-14	8.287212E-25	3.466452E-35
3.400000E+01	1.016586E-14	1.510722E-25	9.766917E-37	1.225907E-25	2.066445E-25	5.266498E-15	5.920849E-26	1.000000E-04	5.215664E-15	2.829461E-27	1.849327E-24	4.645730E-15	5.992880E-27	1.641093E-38	1.330330E-26	5.324895E-15	1.238266E-24	1.002460E-13	5.445567E-24	5.553837E-34
3.600000E+01	2.037332E-14	4.521837E-25	5.221737E-36	6.135438E-25	6.247190E-25	1.566462E-14	6.192058E-25	1.000000E-04	9.899368E-15	2.213642E-26	7.831208E-24	2.025781E-14	1.065882E-25	1.184322E-36	2.357721E-25	2.298203E-14	1.215921E-23	2.645696E-13	3.411806E-23	8.292935E-33
3.800000E+01	1.067884E-13	9.358676E-24	5.093705E-34	1.235711E-23	8.682030E-24	7.135820E-14	5.852351E-24	1.000000E-04	3.243886E-14	1.741440E-25	3.800550E-23	5.097602E-14	6.329381E-25	1.651238E-35	9.090416E-25	3.728709E-14	2.942962E-23	4.579675E-13	9.226950E-23	3.517432E-32
4.000000E+01	3.426097E-13	7.359009E-23	1.164457E-32	1.114163E-22	6.396077E-23	2.363409E-13	4.802410E-23	1.000000E-04	9.029810E-14	1.374291E-24	2.181458E-22	1.503064E-13	5.172462E-24	3.722074E-34	6.609075E-24	9.708871E-14	1.576258E-22	1.091286E-12	4.749170E-22	3.924771E-31
