# temperature	A	A+A	A+A+A	A+A+B	A+A+C	A+B	A+B+B	A+B+C	A+C	A+C+B	A+C+C	B	B+B	B+B+B	B+B+C	B+C	B+C+C	C	C+C	C+C+C
0.000000E+00	2.351649E-29	1.507179E-52	5.453065E-77	3.569623E-44	1.540428E-54	5.026881E-20	4.178701E-27	2.000000E-05	1.596388E-31	1.526226E-41	1.485929E-47	7.113781E-15	1.481633E-25	5.215492E-36	3.361275E-28	1.478605E-17	1.119144E-35	8.448260E-23	1.137928E-40	2.510605E-59
2.000000E+00	7.797117E-30	1.223067E-53	1.174664E-78	1.602623E-52	1.555574E-47	8.190442E-28	7.477172E-42	2.000000E-05	6.541577E-24	7.648224E-41	1.124251E-31	1.416456E-21	4.644545E-39	2.701040E-56	1.593779E-33	4.141550E-16	8.820621E-26	2.573184E-14	7.251546E-24	4.697857E-34
4.000000E+00	2.437094E-27	8.784459E-49	2.121803E-71	3.681174E-47	2.636383E-45	7.112728E-25	4.023629E-38	2.000000E-05	4.751248E-24	3.894899E-40	2.894067E-34	1.601165E-20	4.748526E-37	2.608519E-53	4.639196E-34	1.239501E-17	1.430508E-29	1.483359E-16	1.686238E-28	6.126818E-41
6.000000E+00	6.782289E-15	4.991257E-24	2.709289E-34	6.544781E-28	4.183725E-27	5.283846E-18	1.768643E-36	2.000000E-05	3.611840E-18	2.023745E-39	9.381398E-35	1.738106E-25	4.532278E-47	2.273495E-68	1.479662E-50	4.195961E-29	3.147997E-47	1.012592E-22	5.617645E-41	1.366352E-59
8.000000E+00	1.589963E-15	2.011551E-25	2.072068E-36	2.084203E-29	2.277629E-27	8.234969E-19	4.022241E-37	2.000000E-05	1.112843E-17	1.077222E-38	6.086596E-33	4.673037E-25	2.688528E-46	3.072360E-67	1.406408E-48	1.696800E-27	4.049211E-44	3.352951E-21	4.514792E-38	3.586289E-55
1.000000E+01	8.415546E-23	4.135481E-40	1.828327E-58	1.778524E-35	5.476146E-43	1.508084E-17	5.522989E-27	2.000000E-05	6.677866E-26	5.897710E-38	6.829202E-42	6.468568E-16	4.286464E-28	5.792822E-40	3.083937E-31	3.054222E-19	2.026908E-36	9.663632E-22	2.828806E-39	6.403238E-57
1.200000E+01	1.404580E-23	8.464549E-42	5.072261E-61	1.777779E-37	3.621592E-43	1.019862E-18	3.232936E-28	2.000000E-05	3.483127E-25	3.333616E-37	1.895671E-39	1.032015E-15	9.209593E-28	1.711799E-39	2.496157E-29	1.749152E-17	8.990196E-33	7.754118E-20	1.418208E-35	2.541952E-51
1.400000E+01	6.255040E-17	1.235003E-28	2.681319E-41	3.753693E-30	2.210317E-30	5.451624E-18	4.369677E-33	2.000000E-05	6.268373E-19	1.951594E-36	2.431175E-33	4.777784E-21	1.690183E-38	1.265723E-55	2.214834E-40	3.759483E-23	1.949208E-38	8.133897E-20	1.256356E-35	2.315195E-51
1.600000E+01	3.638545E-22	3.076991E-39	3.170084E-57	1.127379E-36	2.165046E-39	3.182060E-19	5.330090E-30	2.000000E-05	1.384381E-22	1.186056E-35	3.731342E-35	1.803778E-16	2.091654E-29	5.195327E-42	1.234236E-29	6.181991E-17	3.051235E-30	8.111081E-18	1.038775E-31	1.850194E-45
1.800000E+01	7.997506E-18	1.094770E-30	2.030400E-44	9.848093E-29	4.021665E-34	1.438807E-15	1.026133E-26	2.000000E-05	1.534311E-21	7.490728E-35	3.966597E-37	1.357682E-16	1.042368E-29	1.727686E-42	3.642902E-33	2.683064E-20	1.677426E-36	1.087539E-20	1.597047E-37	3.645669E-54
2.000000E+01	1.802842E-18	4.094976E-32	1.409892E-46	5.060888E-35	1.398171E-29	3.765328E-21	6.459090E-37	2.000000E-05	3.105455E-16	4.914277E-34	1.424669E-25	5.597559E-21	1.577166E-38	9.635785E-56	5.751978E-36	1.130149E-18	1.593056E-28	2.628913E-14	8.155519E-25	4.239102E-35
2.200000E+01	5.442646E-17	2.744262E-29	2.365737E-42	4.703498E-28	6.581473E-32	1.344292E-15	5.703305E-27	2.000000E-05	6.361254E-20	3.342427E-33	4.058435E-34	2.280700E-16	2.355263E-29	5.281870E-42	6.698277E-32	3.531527E-19	8.462639E-34	4.859562E-19	2.470596E-34	2.205745E-49
2.400000E+01	4.520978E-18	1.390554E-31	8.329860E-46	1.950517E-29	1.473883E-33	7.861332E-16	4.993448E-26	2.000000E-05	2.254527E-20	2.349148E-32	1.300016E-33	5.370815E-15	1.185643E-26	5.678956E-38	1.634041E-28	3.977797E-17	1.015049E-30	5.708322E-18	3.046036E-32	2.934433E-46
2.600000E+01	3.644553E-17	6.629252E-30	2.704489E-43	3.171643E-30	7.844496E-30	1.873607E-17	7.644849E-30	2.000000E-05	1.955832E-17	1.699000E-31	2.645486E-28	5.165841E-17	1.003376E-30	4.217242E-44	1.669648E-30	4.571574E-17	3.117363E-28	1.705702E-15	2.437745E-27	6.389351E-39
2.800000E+01	2.105027E-16	1.621744E-28	3.263073E-41	6.062880E-29	1.333506E-28	7.374811E-17	4.558376E-29	2.000000E-05	7.545223E-17	1.258694E-30	1.521766E-27	1.116673E-16	4.316292E-30	3.596051E-43	5.315512E-30	7.250816E-17	8.152100E-28	3.182746E-15	7.611326E-27	3.368577E-38
3.000000E+01	6.802808E-16	1.243104E-27	6.979611E-40	6.695007E-28	7.032625E-28	3.008945E-16	5.330961E-28	2.000000E-05	1.605632E-16	9.508453E-30	4.852614E-27	4.371595E-16	6.121906E-29	1.839077E-41	5.430859E-29	2.029602E-16	3.685041E-27	5.874544E-15	2.324477E-26	1.712151E-37
3.200000E+01	2.357778E-15	1.098872E-26	1.867084E-38	6.783792E-27	5.115198E-27	1.051856E-15	4.344367E-27	2.000000E-05	4.356989E-16	7.293295E-29	2.381552E-26	1.340052E-15	5.346258E-28	4.551951E-40	4.010057E-28	5.224430E-16	1.808984E-26	1.289984E-14	1.004800E-25	1.463497E-36
3.400000E+01	9.360653E-15	1.280880E-25	7.625066E-37	7.790061E-26	5.077578E-26	3.634488E-15	3.062419E-26	2.000000E-05	1.391811E-15	5.658922E-28	1.430188E-25	3.481876E-15	3.366311E-27	6.908937E-39	2.165642E-27	1.156589E-15	7.794542E-26	2.905198E-14	4.573623E-25	1.351821E-35
3.600000E+01	1.651679E-14	2.971957E-25	2.782316E-36	2.999860E-25	1.361604E-25	9.447384E-15	2.778142E-25	2.000000E-05	2.661397E-15	4.427284E-27	6.981832E-25	1.507024E-14	5.898815E-26	4.875879E-37	4.326994E-26	5.669628E-15	9.947412E-25	8.773609E-14	3.751986E-24	3.024290E-34
3.800000E+01	6.873546E-14	3.877286E-24	1.358326E-34	3.777444E-24	1.514748E-24	3.388975E-14	2.050796E-24	2.000000E-05	8.792813E-15	3.482880E-26	4.338247E-24	3.761262E-14	3.445852E-25	6.633041E-36	2.084130E-25	1.158595E-14	3.850912E-24	1.928592E-13	1.636324E-23	2.626893E-33
4.000000E+01	2.204108E-13	3.045692E-23	3.100440E-33	4.637632E-23	8.182692E-24	1.529161E-13	3.125031E-23	2.000000E-05	1.795675E-14	2.748581E-25	1.340948E-23	1.511674E-13	5.231895E-24	3.786409E-34	2.066418E-24	3.018321E-14	1.514746E-23	3.373297E-13	4.537841E-23	1.159209E-32
4.200000E+01	5.305746E-13	1.371493E-22	3.065653E-32	2.574712E-22	4.276663E-23	4.127659E-13	2.277760E-22	2.000000E-05	4.635630E-14	2.171413E-24	8.831308E-23	4.779040E-13	4.926086E-23	1.056947E-32	2.112921E-23	1.028093E-13	1.303666E-22	9.841342E-13	3.518116E-22	2.396044E-31
4.400000E+01	1.514660E-12	8.859367E-22	5.186052E-31	1.850385E-21	2.972467E-22	1.206896E-12	1.645364E-21	2.000000E-05	1.317816E-13	1.714015E-23	5.940213E-22	1.362654E-12	3.781267E-22	2.174698E-31	1.615919E-22	2.896016E-13	8.564839E-22	2.637845E-12	2.314099E-21	3.878144E-30
4.600000E+01	4.282177E-12	5.736103E-21	8.751839E-30	1.320040E-20	2.080224E-21	3.508134E-12	1.186317E-20	1.999999E-05	3.748355E-13	1.349410E-22	4.026118E-21	3.851615E-12	2.858933E-21	4.380016E-30	1.215870E-21	8.072769E-13	5.593819E-21	7.061725E-12	1.526186E-20	6.314112E-29
4.800000E+01	1.179124E-11	3.604291E-20	1.402501E-28	8.906959E-20	1.458171E-20	9.817653E-12	8.131088E-20	1.999998E-05	1.081772E-12	1.057699E-21	2.869628E-20	1.062681E-11	2.064669E-20	8.246530E-29	9.007002E-21	2.262650E-12	3.805810E-20	1.945542E-11	1.071297E-19	1.130784E-27
5.000000E+01	3.213215E-11	2.269417E-19	2.239069E-27	5.971846E-19	1.018646E-19	2.734106E-11	5.563322E-19	1.999994E-05	3.109674E-12	8.239408E-21	2.036484E-19	2.910612E-11	1.473337E-19	1.527212E-27	6.571580E-20	6.270943E-12	2.563181E-19	5.326290E-11	7.459884E-19	2.004159E-26
5.200000E+01	8.683458E-11	1.436513E-18	3.580665E-26	3.971930E-18	7.122827E-19	7.547398E-11	3.758114E-18	1.999983E-05	8.944280E-12	6.367271E-20	1.446912E-18	7.864107E-11	1.026097E-18	2.731114E-26	4.680927E-19	1.713804E-11	1.708443E-18	1.451848E-10	5.171814E-18	3.534131E-25
5.400000E+01	2.316640E-10	9.045346E-18	5.651693E-25	2.614762E-17	4.914581E-18	2.069549E-10	2.525760E-17	1.999954E-05	2.553383E-11	4.872117E-19	1.015982E-17	2.109032E-10	7.063046E-18	4.806832E-25	3.288556E-18	4.635818E-11	1.127086E-17	3.924256E-10	3.539657E-17	6.122042E-24
5.600000E+01	6.111948E-10	5.674233E-17	8.835583E-24	1.705366E-16	3.351510E-17	5.632331E-10	1.681456E-16	1.999875E-05	7.242669E-11	3.684227E-18	7.046074E-17	5.596757E-10	4.776740E-17	8.253357E-24	2.266562E-17	1.238004E-10	7.334753E-17	1.050561E-09	2.385367E-16	1.037743E-22
5.800000E+01	1.591802E-09	3.526288E-16	1.358430E-22	1.098292E-15	2.249864E-16	1.518963E-09	1.106123E-15	1.999669E-05	2.037895E-10	2.747688E-17	4.814811E-16	1.468913E-09	3.171725E-16	1.381130E-22	1.533542E-16	3.266697E-10	4.711291E-16	2.784090E-09	1.580891E-15	1.718367E-21
6.000000E+01	4.090614E-09	2.164608E-15	2.047267E-21	6.974022E-15	1.484391E-15	4.055137E-09	7.171472E-15	1.999129E-05	5.682953E-10	2.016818E-16	3.234910E-15	3.807772E-09	2.062572E-15	2.244422E-21	1.016805E-15	8.511490E-10	2.981922E-15	7.294649E-09	1.027798E-14	2.769424E-20
6.200000E+01	1.036001E-08	1.306925E-14	3.008207E-20	4.355132E-14	9.600849E-15	1.070265E-08	4.571067E-14	1.997737E-05	1.568342E-09	1.453600E-15	2.131760E-14	9.738974E-09	1.311201E-14	3.532466E-20	6.600245E-15	2.189385E-09	1.857358E-14	1.887325E-08	6.539245E-14	4.329190E-19
6.400000E+01	2.582363E-08	7.727773E-14	4.284985E-19	2.666386E-13	6.071204E-14	2.787933E-08	2.855562E-13	1.994202E-05	4.276220E-09	1.025882E-14	1.374169E-13	2.454372E-08	8.128082E-14	5.364862E-19	4.186817E-14	5.556159E-09	1.136194E-13	4.814661E-08	4.060149E-13	6.537394E-18
6.600000E+01	6.323859E-08	4.452847E-13	5.876417E-18	1.593579E-12	3.739373E-13	7.150552E-08	1.741037E-12	1.985376E-05	1.149104E-08	7.061731E-14	8.630928E-13	6.084009E-08	4.896597E-13	7.822932E-18	2.587288E-13	1.388972E-08	6.801587E-13	1.208532E-07	2.450417E-12	9.481558E-17
6.800000E+01	1.517276E-07	2.483817E-12	7.684994E-17	9.231791E-12	2.228315E-12	1.798303E-07	1.028939E-11	1.963810E-05	3.029640E-08	4.708968E-13	5.244078E-12	1.479447E-07	2.851646E-12	1.086659E-16	1.547937E-12	3.408018E-08	3.956421E-12	2.974704E-07	1.428145E-11	1.308008E-15
7.000000E+01	3.549581E-07	1.327108E-11	9.435403E-16	5.115767E-11	1.267417E-11	4.398331E-07	5.818037E-11	1.912732E-05	7.764591E-08	3.000697E-12	3.036422E-11	3.512337E-07	1.590202E-11	1.417531E-15	8.848251E-12	8.137407E-08	2.202823E-11	7.133749E-07	7.936690E-11	1.684183E-14
7.200000E+01	8.022256E-07	6.661948E-11	1.056648E-14	2.639949E-10	6.684584E-11	1.028270E-06	3.064108E-10	1.797864E-05	1.895819E-07	1.774940E-11	1.621697E-10	8.064231E-07	8.331309E-11	1.687773E-14	4.693798E-11	1.853971E-07	1.135804E-10	1.644876E-06	4.096825E-10	1.946044E-13
7.400000E+01	1.719993E-06	3.027698E-10	1.021043E-13	1.201434E-09	3.078602E-10	2.216786E-06	1.422182E-09	1.563461E-05	4.227298E-07	9.170810E-11	7.459602E-10	1.756494E-06	3.945767E-10	1.731056E-13	2.172370E-10	3.862458E-07	5.058378E-10	3.549569E-06	1.861428E-09	1.861613E-12
7.600000E+01	3.386511E-06	1.166678E-09	7.715625E-13	4.366256E-09	1.109262E-09	4.123967E-06	5.253320E-09	1.167148E-05	7.965286E-07	3.699911E-10	2.606056E-09	3.503296E-06	1.573642E-09	1.375016E-12	7.820031E-10	6.795895E-07	1.711406E-09	6.827961E-06	6.754303E-09	1.274138E-11
7.800000E+01	5.867806E-06	3.498581E-09	4.009214E-12	1.111214E-08	2.713408E-09	6.061193E-06	1.348304E-08	6.867552E-06	1.148406E-06	1.007709E-09	5.891748E-09	6.103320E-06	4.808215E-09	7.340100E-12	1.885566E-09	9.117049E-07	3.734467E-09	1.101269E-05	1.731808E-08	5.192735E-11
8.000000E+01	8.757685E-06	7.818359E-09	1.342309E-11	1.855853E-08	4.254240E-09	6.741685E-06	2.249619E-08	3.184578E-06	1.222353E-06	1.747992E-09	8.152129E-09	9.075472E-06	1.074444E-08	2.455783E-11	2.873048E-09	9.006844E-07	4.972341E-09	1.459663E-05	3.013947E-08	1.186325E-10
8.200000E+01	1.153280E-05	1.365586E-08	3.110005E-11	2.198210E-08	4.771467E-09	5.990704E-06	2.649131E-08	1.311703E-06	1.047266E-06	2.166044E-09	7.953538E-09	1.185151E-05	1.858571E-08	5.607185E-11	3.127885E-09	7.206658E-07	4.690919E-09	1.680493E-05	3.977280E-08	1.793718E-10
8.400000E+01	1.391578E-05	2.009653E-08	5.580502E-11	2.080730E-08	4.453399E-09	4.617441E-06	2.493272E-08	5.321696E-07	8.099831E-07	2.240038E-09	6.569477E-09	1.418410E-05	2.709610E-08	9.924967E-11	2.872731E-09	5.293363E-07	3.799955E-09	1.800618E-05	4.568140E-08	2.207197E-10
8.600000E+01	1.578622E-05	2.622440E-08	8.371846E-11	1.705874E-08	3.807366E-09	3.263031E-06	2.036319E-08	2.210427E-07	6.076573E-07	2.126769E-09	5.122879E-09	1.599095E-05	3.516377E-08	1.478048E-10	2.469770E-09	3.863895E-07	2.964641E-09	1.866096E-05	4.931322E-08	2.480112E-10
8.800000E+01	1.713201E-05	3.140866E-08	1.105672E-10	1.279121E-08	3.151881E-09	2.195566E-06	1.523994E-08	9.604599E-08	4.601628E-07	1.951935E-09	3.985283E-09	1.727936E-05	4.204427E-08	1.949915E-10	2.104852E-09	2.925679E-07	2.357464E-09	1.902702E-05	5.175469E-08	2.676909E-10
9.000000E+01	1.803361E-05	3.548023E-08	1.339044E-10	9.166697E-09	2.617007E-09	1.451026E-06	1.091717E-08	4.469713E-08	3.598558E-07	1.785098E-09	3.183753E-09	1.813556E-05	4.755193E-08	2.370275E-10	1.835673E-09	2.344801E-07	1.961115E-09	1.923634E-05	5.362486E-08	2.839733E-10
9.200000E+01	1.860965E-05	3.860712E-08	1.534649E-10	6.505906E-09	2.224803E-09	9.666953E-07	7.754242E-09	2.274451E-08	2.937144E-07	1.654325E-09	2.647150E-09	1.867764E-05	5.190941E-08	2.736123E-10	1.661011E-09	1.995743E-07	1.719070E-09	1.935827E-05	5.526449E-08	2.993642E-10
9.400000E+01	1.896861E-05	4.106740E-08	1.701511E-10	4.696549E-09	1.953900E-09	6.626145E-07	5.607724E-09	1.281286E-08	2.505474E-07	1.564768E-09	2.297643E-09	1.901147E-05	5.547130E-08	3.063124E-10	1.561608E-09	1.790636E-07	1.581748E-09	1.943007E-05	5.686014E-08	3.153360E-10
9.600000E+01	1.919018E-05	4.311027E-08	1.850927E-10	3.512304E-09	1.774360E-09	4.742731E-07	4.205398E-09	8.015060E-09	2.223904E-07	1.512297E-09	2.075343E-09	1.921417E-05	5.855396E-08	3.370674E-10	1.517946E-09	1.674319E-07	1.514674E-09	1.947215E-05	5.851434E-08	3.327829E-10
9.800000E+01	1.932672E-05	4.491596E-08	1.992318E-10	2.751242E-09	1.660665E-09	3.577389E-07	3.306663E-09	5.541861E-09	2.040126E-07	1.490637E-09	1.939444E-09	1.933609E-05	6.138681E-08	3.675272E-10	1.515311E-09	1.613695E-07	1.495949E-09	1.949591E-05	6.028427E-08	3.522908E-10
