# temperature	A	A+A	A+A+A	A+A+B	A+A+C	A+B	A+B+B	A+B+C	A+C	A+C+B	A+C+C	B	B+B	B+B+B	B+B+C	B+C	B+C+C	C	C+C	C+C+C
2.400000E+01	2.739785E-17	5.106885E-30	1.853915E-43	4.895268E-30	6.535192E-32	3.255658E-17	1.413194E-29	1.000000E-06	1.649555E-19	1.174574E-33	1.148385E-32	3.670276E-17	5.536957E-31	1.812359E-44	9.213137E-33	3.281924E-19	1.011115E-32	6.891850E-18	4.440069E-32	5.164239E-46
2.600000E+01	9.429985E-16	4.438110E-27	4.684741E-39	4.139506E-28	5.205604E-29	9.450960E-17	7.517907E-30	1.000000E-06	5.016154E-18	8.495002E-33	6.725390E-31	1.007098E-17	3.813510E-32	3.124787E-46	6.290120E-34	8.834236E-20	5.971222E-33	1.690736E-17	2.395154E-31	6.222638E-45
2.800000E+01	6.240137E-17	1.425131E-29	8.500330E-43	6.901072E-30	1.525936E-30	2.831732E-17	2.267129E-29	1.000000E-06	2.912575E-18	6.293471E-32	7.649302E-30	1.446408E-16	7.241702E-30	7.814850E-43	1.161298E-30	1.222983E-17	1.790490E-29	4.144487E-16	1.290618E-28	7.437941E-41
3.000000E+01	2.128868E-16	1.217387E-28	2.139011E-41	2.218751E-29	3.251709E-29	3.186480E-17	1.910463E-29	1.000000E-06	2.372355E-17	4.754227E-31	3.385186E-28	1.479368E-16	7.010667E-30	7.127037E-43	2.936393E-30	3.242801E-17	2.779872E-28	2.773622E-15	5.181690E-27	1.802027E-38
3.200000E+01	1.113826E-15	2.452313E-27	1.968371E-39	6.452038E-28	2.834988E-28	2.117709E-16	3.727625E-28	1.000000E-06	5.111646E-17	3.646647E-30	6.938960E-28	5.711068E-16	9.710491E-29	3.523583E-41	1.808847E-29	5.529611E-17	4.754999E-28	3.203643E-15	6.197259E-27	2.241671E-38
3.400000E+01	3.967465E-15	2.301031E-26	5.805831E-38	6.358719E-27	2.368201E-27	6.999470E-16	2.679794E-27	1.000000E-06	1.531565E-16	2.829461E-29	4.085980E-27	1.582079E-15	6.949989E-28	6.481209E-40	1.160820E-28	1.364401E-16	2.387272E-27	7.542648E-15	3.082880E-26	2.365721E-37
3.600000E+01	8.191701E-15	7.310375E-26	3.394315E-37	3.705205E-26	6.724424E-27	2.352742E-15	3.474012E-26	1.000000E-06	2.650120E-16	2.213642E-28	1.395830E-26	7.567186E-15	1.487282E-26	6.172990E-38	2.190392E-27	5.715787E-16	2.013440E-26	1.761512E-14	1.512431E-25	2.447627E-36
3.800000E+01	2.730116E-14	6.116856E-25	8.511471E-36	3.536767E-25	5.068769E-26	7.988709E-15	2.869055E-25	1.000000E-06	7.407809E-16	1.741440E-27	7.752433E-26	2.232244E-14	1.213704E-25	1.386554E-36	1.557050E-26	1.458483E-15	1.028241E-25	4.090741E-14	7.361948E-25	2.506845E-35
4.000000E+01	7.384141E-14	3.418377E-24	1.165801E-34	2.484017E-24	2.872162E-25	2.444806E-14	2.384349E-24	9.999999E-07	1.881367E-15	1.374291E-26	4.393759E-25	7.214105E-14	1.191537E-24	4.115289E-35	1.471788E-25	4.504726E-15	7.070032E-25	1.054953E-13	4.438199E-24	3.545666E-34
4.200000E+01	2.168783E-13	2.291571E-23	2.093786E-33	1.869857E-23	2.010965E-24	7.333542E-14	1.758969E-23	9.999997E-07	5.332594E-15	1.085706E-25	2.859004E-24	2.077212E-13	9.306413E-24	8.679084E-34	1.123372E-24	1.257571E-14	4.487728E-24	2.769582E-13	2.786314E-23	5.340411E-33
4.400000E+01	6.022171E-13	1.400485E-22	3.259495E-32	1.254712E-22	1.377585E-23	2.058324E-13	1.203683E-22	9.999992E-07	1.536096E-14	8.570071E-25	2.029978E-23	5.845097E-13	6.957442E-23	1.716396E-32	8.716813E-24	3.641941E-14	3.157743E-23	7.733482E-13	1.988994E-22	9.772398E-32
4.600000E+01	1.675764E-12	8.784428E-22	5.244984E-31	8.487563E-22	9.694561E-23	5.763999E-13	8.183670E-22	9.999977E-07	4.463859E-14	6.747036E-24	1.459075E-22	1.617120E-12	5.039680E-22	3.241710E-31	6.522401E-23	1.031439E-13	2.174957E-22	2.148979E-12	1.413352E-21	1.779412E-30
4.800000E+01	4.612992E-12	5.516531E-21	8.397938E-30	5.712404E-21	6.807006E-22	1.609437E-12	5.585451E-21	9.999936E-07	1.290804E-13	5.288468E-23	1.044363E-21	4.452934E-12	3.625242E-21	6.067377E-30	4.823565E-22	2.891759E-13	1.483519E-21	5.933923E-12	9.965807E-21	3.208366E-29
5.000000E+01	1.258974E-11	3.483919E-20	1.346784E-28	3.830629E-20	4.775912E-21	4.476101E-12	3.805629E-20	9.999826E-07	3.721097E-13	4.119645E-22	7.442456E-21	1.216164E-11	2.572276E-20	1.114096E-28	3.504003E-21	8.002391E-13	9.989539E-21	1.626687E-11	6.958097E-20	5.709127E-28
5.200000E+01	3.403274E-11	2.206572E-19	2.155640E-27	2.554457E-19	3.333658E-20	1.238483E-11	2.581972E-19	9.999525E-07	1.068095E-12	3.183512E-21	5.264617E-20	3.292594E-11	1.798729E-19	2.004499E-27	2.500170E-20	2.186302E-12	6.640634E-20	4.423655E-11	4.801349E-19	9.996851E-27
5.400000E+01	9.109018E-11	1.398464E-18	3.435720E-26	1.691509E-18	2.308915E-19	3.404902E-11	1.738750E-18	9.998718E-07	3.050874E-12	2.435803E-20	3.688840E-19	8.824686E-11	1.236585E-18	3.521332E-26	1.749575E-19	5.894374E-12	4.354754E-19	1.192484E-10	3.268526E-18	1.717839E-25
5.600000E+01	2.410935E-10	8.829151E-18	5.423167E-25	1.109749E-17	1.580153E-18	9.291579E-11	1.160065E-17	9.996573E-07	8.656681E-12	1.841597E-19	2.551801E-18	2.340625E-10	8.354539E-18	6.036941E-25	1.201173E-18	1.568789E-11	2.816273E-18	3.183231E-10	2.190024E-17	2.886890E-24
5.800000E+01	6.304939E-10	5.532246E-17	8.441367E-24	7.198359E-17	1.065772E-17	2.513454E-10	7.646440E-17	9.990938E-07	2.437239E-11	1.372827E-18	1.738681E-17	6.136602E-10	5.535535E-17	1.007003E-23	8.081354E-18	4.120645E-11	1.794406E-17	8.406355E-10	1.441288E-16	4.730305E-23
6.000000E+01	1.627296E-09	3.425589E-16	1.288869E-22	4.604228E-16	7.063799E-17	6.729783E-10	4.965023E-16	9.976317E-07	6.798078E-11	1.006459E-17	1.163612E-16	1.588505E-09	3.589584E-16	1.629510E-22	5.321164E-17	1.067719E-10	1.124817E-16	2.193504E-09	9.293426E-16	7.529940E-22
6.200000E+01	4.139019E-09	2.086052E-15	1.918313E-21	2.893534E-15	4.584542E-16	1.779841E-09	3.164172E-15	9.938937E-07	1.874519E-10	7.231801E-17	7.622527E-16	4.053833E-09	2.271824E-15	2.547627E-21	3.421189E-16	2.726380E-10	6.919451E-16	5.646228E-09	5.852631E-15	1.159156E-20
6.400000E+01	1.035160E-08	1.241752E-14	2.760071E-20	1.776481E-14	2.897725E-15	4.633718E-09	1.967867E-14	9.845054E-07	5.091574E-10	5.064616E-16	4.859975E-15	1.017648E-08	1.397340E-14	3.824102E-20	2.137960E-15	6.842792E-10	4.156357E-15	1.430104E-08	3.582163E-14	1.713207E-19
6.600000E+01	2.535708E-08	7.159322E-14	3.788469E-19	1.054179E-13	1.764870E-14	1.179677E-08	1.181785E-13	9.614930E-07	1.352559E-09	3.419909E-15	2.982181E-14	2.503205E-08	8.289104E-14	5.448657E-19	1.285695E-14	1.677567E-09	2.411440E-14	3.547626E-08	2.111541E-13	2.398385E-18
6.800000E+01	6.036521E-08	3.931548E-13	4.839601E-18	5.913097E-13	1.012109E-13	2.895141E-08	6.703190E-13	9.072216E-07	3.458755E-09	2.175402E-14	1.717928E-13	5.986658E-08	4.669449E-13	7.200262E-18	7.273276E-14	3.957253E-09	1.318261E-13	8.535925E-08	1.175942E-12	3.090514E-17
7.000000E+01	1.373277E-07	1.986409E-12	5.463913E-17	2.983916E-12	5.184828E-13	6.631056E-08	3.418101E-12	7.881362E-07	8.210169E-09	1.236430E-13	8.775020E-13	1.368705E-07	2.414792E-12	8.388291E-17	3.672292E-13	8.666667E-09	6.412068E-13	1.949711E-07	5.928493E-12	3.438323E-16
7.200000E+01	2.875948E-07	8.561901E-12	4.868373E-16	1.211779E-11	2.104967E-12	1.316590E-07	1.401220E-11	5.640300E-07	1.665265E-08	5.568380E-13	3.490261E-12	2.880195E-07	1.062750E-11	7.689370E-16	1.467048E-12	1.622422E-08	2.435378E-12	4.030280E-07	2.459525E-11	2.862585E-15
7.400000E+01	5.142236E-07	2.706221E-11	2.728477E-15	3.158837E-11	5.327171E-12	1.949512E-07	3.679035E-11	2.661836E-07	2.446699E-08	1.561356E-12	8.358450E-12	5.166819E-07	3.414167E-11	4.405965E-15	3.638979E-12	2.199544E-08	5.576640E-12	6.871760E-07	6.976393E-11	1.350723E-14
7.600000E+01	7.255728E-07	5.355601E-11	7.588515E-15	4.172790E-11	6.645118E-12	1.839517E-07	4.878459E-11	6.794006E-08	2.227108E-08	2.153730E-12	9.509004E-12	7.293517E-07	6.820657E-11	1.240762E-14	4.423236E-12	1.846368E-08	6.067864E-12	8.910507E-07	1.150279E-10	2.831721E-14
7.800000E+01	8.502174E-07	7.345147E-11	1.219613E-14	3.262729E-11	4.975663E-12	1.228251E-07	3.821131E-11	1.215510E-08	1.453373E-08	1.783576E-12	6.512579E-12	8.535737E-07	9.404456E-11	2.007829E-14	3.221209E-12	1.113670E-08	3.984356E-12	9.618792E-07	1.321156E-10	3.460015E-14
8.000000E+01	9.172957E-07	8.577401E-11	1.542456E-14	2.063339E-11	3.142075E-12	7.156086E-08	2.419931E-11	2.275691E-09	8.619282E-09	1.249111E-12	3.869902E-12	9.197213E-07	1.103463E-10	2.555942E-14	1.986421E-12	6.144889E-09	2.283793E-12	9.826681E-07	1.365980E-10	3.619653E-14
8.200000E+01	9.541711E-07	9.347635E-11	1.761308E-14	1.213513E-11	1.925412E-12	3.997254E-08	1.425542E-11	5.159511E-10	5.107841E-09	8.520010E-13	2.286808E-12	9.557982E-07	1.208827E-10	2.941186E-14	1.199292E-12	3.426221E-09	1.314705E-12	9.906623E-07	1.382179E-10	3.674695E-14
8.400000E+01	9.742735E-07	9.850713E-11	1.915107E-14	7.013174E-12	1.205566E-12	2.222937E-08	8.253682E-12	1.414910E-10	3.131859E-09	5.955717E-13	1.402846E-12	9.753362E-07	1.281184E-10	3.226906E-14	7.501580E-13	2.010189E-09	7.969604E-13	9.944307E-07	1.393302E-10	3.717918E-14
8.600000E+01	9.851555E-07	1.021312E-10	2.034703E-14	4.095762E-12	7.917085E-13	1.255401E-08	4.829938E-12	4.540723E-11	2.024757E-09	4.368870E-13	9.114140E-13	9.858456E-07	1.336487E-10	3.463320E-14	5.012027E-13	1.271884E-09	5.210530E-13	9.963721E-07	1.405848E-10	3.775147E-14
8.800000E+01	9.910794E-07	1.051113E-10	2.140555E-14	2.456343E-12	5.529391E-13	7.288262E-09	2.902943E-12	1.671337E-11	1.395465E-09	3.396646E-13	6.335399E-13	9.915283E-07	1.384401E-10	3.684242E-14	3.633155E-13	8.800586E-10	3.717383E-13	9.974199E-07	1.422212E-10	3.856165E-14
9.000000E+01	9.943533E-07	1.078705E-10	2.244757E-14	1.528503E-12	4.127922E-13	4.388040E-09	1.810683E-12	7.012701E-12	1.029431E-09	2.800708E-13	4.725178E-13	9.946453E-07	1.430351E-10	3.910302E-14	2.864706E-13	6.671961E-10	2.895082E-13	9.980051E-07	1.443400E-10	3.965597E-14
9.200000E+01	9.961994E-07	1.106327E-10	2.354144E-14	9.945575E-13	3.287908E-13	2.760602E-09	1.181299E-12	3.349678E-12	8.108592E-10	2.436393E-13	3.768869E-13	9.963871E-07	1.477265E-10	4.153881E-14	2.437795E-13	5.490641E-10	2.439070E-13	9.983406E-07	1.469842E-10	4.106167E-14
9.400000E+01	9.972633E-07	1.135131E-10	2.472622E-14	6.810394E-13	2.775496E-13	1.827595E-09	8.114287E-13	1.816162E-12	6.769455E-10	2.217984E-13	3.190331E-13	9.973792E-07	1.526714E-10	4.422814E-14	2.208771E-13	4.827714E-10	2.191597E-13	9.985362E-07	1.501712E-10	4.279981E-14
9.600000E+01	9.978891E-07	1.165701E-10	2.602549E-14	4.932728E-13	2.460638E-13	1.280915E-09	5.899123E-13	1.110192E-12	5.930875E-10	2.094731E-13	2.838521E-13	9.979534E-07	1.579550E-10	4.722612E-14	2.100066E-13	4.459910E-10	2.069220E-13	9.986502E-07	1.539080E-10	4.489102E-14
9.800000E+01	9.982636E-07	1.198326E-10	2.745491E-14	3.789576E-13	2.269625E-13	9.539836E-10	4.552523E-13	7.570562E-13	5.398111E-10	2.036312E-13	2.628815E-13	9.982890E-07	1.636252E-10	5.057690E-14	2.069067E-13	4.267826E-10	2.026749E-13	9.987145E-07	1.581975E-10	4.735814E-14
