# temperature	A	A+A	A+A+A	A+A+B	A+A+C	A+B	A+B+B	A+B+C	A+C	A+C+B	A+C+C	B	B+B	B+B+B	B+B+C	B+C	B+C+C	C	C+C	C+C+C
6.200000E+01	2.904056E-08	1.026928E-13	6.625855E-19	8.570710E-13	3.226654E-13	7.513840E-08	8.037375E-13	5.998770E-04	1.880351E-08	4.364844E-14	1.093174E-12	2.439154E-08	8.224723E-14	5.549524E-19	1.770782E-13	2.345315E-08	8.509969E-13	8.072349E-08	1.196284E-12	3.387399E-17
6.400000E+01	7.154507E-08	5.931703E-13	9.112486E-18	5.176941E-12	1.999697E-12	1.953755E-07	5.061794E-12	5.996822E-04	5.083780E-08	3.084960E-13	7.010215E-12	6.208199E-08	5.200421E-13	8.682290E-18	1.149473E-12	6.030651E-08	5.291835E-12	2.065999E-07	7.476021E-12	5.165323E-16
6.600000E+01	1.731444E-07	3.338030E-12	1.206122E-16	3.055907E-11	1.207906E-11	5.008179E-07	3.119337E-11	5.991903E-04	1.355712E-07	2.131244E-12	4.387805E-11	1.556338E-07	3.204221E-12	1.309519E-16	7.295494E-12	1.531050E-07	3.230635E-11	5.207627E-07	4.549918E-11	7.586212E-15
6.800000E+01	4.109030E-07	1.821666E-11	1.526396E-15	1.755598E-10	7.086646E-11	1.262779E-06	1.873458E-10	5.979695E-04	3.557792E-07	1.433855E-11	2.670385E-10	3.836095E-07	1.917236E-11	1.894362E-15	4.512820E-11	3.831836E-07	1.928957E-10	1.289908E-06	2.685358E-10	1.066486E-13
7.000000E+01	9.537955E-07	9.582145E-11	1.830606E-14	9.751340E-10	4.012985E-10	3.120063E-06	1.089555E-09	5.950055E-04	9.149308E-07	9.334458E-11	1.569001E-09	9.272425E-07	1.108273E-10	2.608100E-14	2.704229E-10	9.420518E-07	1.118304E-09	3.128307E-06	1.526239E-09	1.420247E-12
7.200000E+01	2.156060E-06	4.812045E-10	2.051271E-13	5.173612E-09	2.165764E-09	7.497925E-06	6.061889E-09	5.880295E-04	2.285437E-06	5.805316E-10	8.769003E-09	2.187927E-06	6.132717E-10	3.370726E-13	1.549788E-09	2.256218E-06	6.199973E-09	7.378047E-06	8.242591E-09	1.756213E-11
7.400000E+01	4.708078E-06	2.268540E-09	2.094089E-12	2.559942E-08	1.084961E-08	1.725588E-05	3.148217E-08	5.724360E-04	5.442603E-06	3.357745E-09	4.517376E-08	4.995085E-06	3.190979E-09	3.981070E-12	8.263292E-09	5.166385E-06	3.182446E-08	1.669561E-05	4.118128E-08	1.937179E-10
7.600000E+01	9.787671E-06	9.745519E-09	1.862739E-11	1.129277E-07	4.796694E-08	3.690451E-05	1.455578E-07	5.406845E-04	1.191742E-05	1.713994E-08	2.018452E-07	1.084711E-05	1.508622E-08	4.081500E-11	3.880940E-08	1.089276E-05	1.420032E-07	3.534638E-05	1.810040E-07	1.767576E-09
7.800000E+01	1.896258E-05	3.653722E-08	1.353084E-10	4.147185E-07	1.735431E-07	6.999905E-05	5.564603E-07	4.857183E-04	2.272824E-05	7.127179E-08	7.141064E-07	2.181114E-05	6.140565E-08	3.349952E-10	1.474738E-07	1.995331E-05	5.005389E-07	6.744375E-05	6.495262E-07	1.192728E-08
8.000000E+01	3.361332E-05	1.151754E-07	7.589596E-10	1.191864E-06	4.824072E-07	1.128053E-04	1.641002E-06	4.101669E-04	3.611323E-05	2.251377E-07	1.853909E-06	3.956473E-05	2.042029E-07	2.034731E-09	4.203089E-07	3.022451E-05	1.284385E-06	1.123570E-04	1.785792E-06	5.410614E-08
8.200000E+01	5.448509E-05	3.047927E-07	3.279362E-09	2.666273E-06	1.036422E-06	1.538051E-04	3.696122E-06	3.277386E-04	4.815030E-05	5.412017E-07	3.558783E-06	6.440561E-05	5.488822E-07	8.999014E-09	8.989800E-07	3.811388E-05	2.414384E-06	1.635445E-04	3.766904E-06	1.653301E-07
8.400000E+01	8.186206E-05	6.954584E-07	1.136052E-08	4.851510E-06	1.830731E-06	1.830154E-04	6.658357E-06	2.505643E-04	5.660228E-05	1.054689E-06	5.453454E-06	9.556814E-05	1.230068E-06	3.035727E-08	1.549174E-06	4.236681E-05	3.612896E-06	2.138969E-04	6.446221E-06	3.699898E-07
8.600000E+01	1.153633E-04	1.400505E-06	3.267306E-08	7.498918E-06	2.817483E-06	1.962833E-04	1.008278E-05	1.842451E-04	6.153269E-05	1.772720E-06	7.188179E-06	1.316276E-04	2.382543E-06	8.243402E-08	2.318779E-06	4.407127E-05	4.685544E-06	2.585780E-04	9.468444E-06	6.598484E-07
8.800000E+01	1.533832E-04	2.517607E-06	7.934766E-08	1.010860E-05	3.911095E-06	1.938013E-04	1.326278E-05	1.312440E-04	6.377798E-05	2.667262E-06	8.550833E-06	1.703604E-04	4.086852E-06	1.868696E-07	3.167332E-06	4.465373E-05	5.570140E-06	2.945511E-04	1.240308E-05	9.931239E-07
9.000000E+01	1.931513E-04	4.070208E-06	1.645281E-07	1.211654E-05	5.005275E-06	1.790714E-04	1.552375E-05	9.196518E-05	6.425939E-05	3.672873E-06	9.478516E-06	2.089617E-04	6.313056E-06	3.625818E-07	4.063121E-06	4.504376E-05	6.280941E-06	3.207121E-04	1.490569E-05	1.316001E-06
9.200000E+01	2.314849E-04	5.973598E-06	2.953670E-07	1.318676E-05	6.009376E-06	1.575199E-04	1.655186E-05	6.469815E-05	6.377916E-05	4.705829E-06	1.003463E-05	2.446716E-04	8.907778E-06	6.150641E-07	4.975825E-06	4.563894E-05	6.862681E-06	3.379370E-04	1.684165E-05	1.592603E-06
9.400000E+01	2.656662E-04	8.055618E-06	4.674522E-07	1.334347E-05	6.869253E-06	1.344157E-04	1.647646E-05	4.658440E-05	6.289211E-05	5.689110E-06	1.033699E-05	2.753619E-04	1.163710E-05	9.307416E-07	5.871562E-06	4.648373E-05	7.359294E-06	3.482409E-04	1.826496E-05	1.815473E-06
9.600000E+01	2.940144E-04	1.011952E-05	6.656684E-07	1.286734E-05	7.566711E-06	1.134059E-04	1.569393E-05	3.481771E-05	6.190017E-05	6.569472E-06	1.049426E-05	2.998743E-04	1.426236E-05	1.281355E-06	6.717037E-06	4.747248E-05	7.802059E-06	3.537530E-04	1.931234E-05	1.995353E-06
9.800000E+01	3.160205E-04	1.200922E-05	8.710237E-07	1.209996E-05	8.111168E-06	9.621976E-05	1.462948E-05	2.722957E-05	6.093981E-05	7.324145E-06	1.058300E-05	3.180604E-04	1.660951E-05	1.635732E-06	7.489807E-06	4.848969E-05	8.211677E-06	3.561481E-04	2.011770E-05	2.147645E-06
