# temperature	SE	SE+SE
0.000000E+00	8.924402E-04	4.537799E-04
2.000000E+00	9.697602E-04	4.151199E-04
4.000000E+00	1.046722E-03	3.766392E-04
6.000000E+00	1.122203E-03	3.388987E-04
8.000000E+00	1.195115E-03	3.024427E-04
1.000000E+01	1.264467E-03	2.677666E-04
1.200000E+01	1.329426E-03	2.352868E-04
1.400000E+01	1.389363E-03	2.053184E-04
1.600000E+01	1.443874E-03	1.780631E-04
1.800000E+01	1.492785E-03	1.536075E-04
2.000000E+01	1.536133E-03	1.319333E-04
2.200000E+01	1.574131E-03	1.129345E-04
2.400000E+01	1.607121E-03	9.643927E-05
2.600000E+01	1.635535E-03	8.223269E-05
2.800000E+01	1.659845E-03	7.007760E-05
3.000000E+01	1.680537E-03	5.973155E-05
3.200000E+01	1.698081E-03	5.095951E-05
3.400000E+01	1.712916E-03	4.354225E-05
3.600000E+01	1.725438E-03	3.728114E-05
3.800000E+01	1.736000E-03	3.200023E-05
4.000000E+01	1.744907E-03	2.754627E-05
4.200000E+01	1.752425E-03	2.378751E-05
4.400000E+01	1.758776E-03	2.061187E-05
4.600000E+01	1.764151E-03	1.792468E-05
4.800000E+01	1.768707E-03	1.564643E-05
5.000000E+01	1.772579E-03	1.371060E-05
5.200000E+01	1.775877E-03	1.206171E-05
5.400000E+01	1.778693E-03	1.065353E-05
5.600000E+01	1.781105E-03	9.447594E-06
5.800000E+01	1.783176E-03	8.411891E-06
6.000000E+01	1.784960E-03	7.519764E-06
6.200000E+01	1.786502E-03	6.749004E-06
6.400000E+01	1.787838E-03	6.081080E-06
6.600000E+01	1.788999E-03	5.500506E-06
6.800000E+01	1.790011E-03	4.994320E-06
7.000000E+01	1.790897E-03	4.551650E-06
7.200000E+01	1.791673E-03	4.163357E-06
7.400000E+01	1.792357E-03	3.821745E-06
7.600000E+01	1.792959E-03	3.520315E-06
7.800000E+01	1.793493E-03	3.253567E-06
8.000000E+01	1.793966E-03	3.016835E-06
8.200000E+01	1.794388E-03	2.806151E-06
8.400000E+01	1.794764E-03	2.618134E-06
8.600000E+01	1.795100E-03	2.449891E-06
8.800000E+01	1.795402E-03	2.298947E-06
9.000000E+01	1.795674E-03	2.163174E-06
9.200000E+01	1.795919E-03	2.040740E-06
9.400000E+01	1.796140E-03	1.930065E-06
9.600000E+01	1.796340E-03	1.829780E-06
9.800000E+01	1.796523E-03	1.738699E-06
