# temperature	SE	SE+SE
0.000000E+00	5.996381E-05	1.809309E-08
2.000000E+00	5.996779E-05	1.610582E-08
4.000000E+00	5.997126E-05	1.437149E-08
6.000000E+00	5.997429E-05	1.285465E-08
8.000000E+00	5.997695E-05	1.152523E-08
1.000000E+01	5.997928E-05	1.035765E-08
1.200000E+01	5.998134E-05	9.330107E-09
1.400000E+01	5.998315E-05	8.423979E-09
1.600000E+01	5.998475E-05	7.623336E-09
1.800000E+01	5.998617E-05	6.914519E-09
2.000000E+01	5.998743E-05	6.285791E-09
2.200000E+01	5.998855E-05	5.727050E-09
2.400000E+01	5.998954E-05	5.229582E-09
2.600000E+01	5.999043E-05	4.785859E-09
2.800000E+01	5.999122E-05	4.389363E-09
3.000000E+01	5.999193E-05	4.034441E-09
3.200000E+01	5.999257E-05	3.716182E-09
3.400000E+01	5.999314E-05	3.430311E-09
3.600000E+01	5.999365E-05	3.173100E-09
3.800000E+01	5.999412E-05	2.941294E-09
4.000000E+01	5.999454E-05	2.732044E-09
4.200000E+01	5.999491E-05	2.542854E-09
4.400000E+01	5.999526E-05	2.371532E-09
4.600000E+01	5.999557E-05	2.216153E-09
4.800000E+01	5.999585E-05	2.075019E-09
5.000000E+01	5.999611E-05	1.946633E-09
5.200000E+01	5.999634E-05	1.829673E-09
5.400000E+01	5.999655E-05	1.722970E-09
5.600000E+01	5.999675E-05	1.625487E-09
5.800000E+01	5.999693E-05	1.536304E-09
6.000000E+01	5.999709E-05	1.454603E-09
6.200000E+01	5.999724E-05	1.379658E-09
6.400000E+01	5.999738E-05	1.310819E-09
6.600000E+01	5.999750E-05	1.247509E-09
6.800000E+01	5.999762E-05	1.189209E-09
7.000000E+01	5.999773E-05	1.135457E-09
7.200000E+01	5.999783E-05	1.085839E-09
7.400000E+01	5.999792E-05	1.039981E-09
7.600000E+01	5.999800E-05	9.975496E-10
7.800000E+01	5.999808E-05	9.582441E-10
8.000000E+01	5.999816E-05	9.217934E-10
8.200000E+01	5.999822E-05	8.879531E-10
8.400000E+01	5.999829E-05	8.565024E-10
8.600000E+01	5.999835E-05	8.272419E-10
8.800000E+01	5.999840E-05	7.999910E-10
9.000000E+01	5.999845E-05	7.745860E-10
9.200000E+01	5.999850E-05	7.508785E-10
9.400000E+01	5.999854E-05	7.287337E-10
9.600000E+01	5.999858E-05	7.080289E-10
9.800000E+01	5.999862E-05	6.886525E-10
