# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	1.555707E-13	1.404833E-23	1.303613E-33	2.169421E-43	3.622590E-25	6.325171E-15	4.140714E-15	1.320344E-07	9.339827E-07	3.427912E-18	3.492022E-27	1.625868E-13	1.688530E-23	2.342959E-33	4.110797E-43
2.000000E+00	2.704157E-13	3.918765E-23	5.849702E-33	1.577924E-42	9.620123E-25	1.053069E-14	7.008002E-15	1.705587E-07	9.147205E-07	7.278717E-18	1.070520E-26	2.818229E-13	5.162319E-23	1.038386E-32	2.791679E-42
4.000000E+00	4.585575E-13	1.053617E-22	2.478969E-32	1.063129E-41	2.449900E-24	1.716399E-14	1.173046E-14	2.189687E-07	8.905154E-07	1.563482E-17	3.347277E-26	4.977690E-13	1.603498E-22	4.766540E-32	1.990296E-41
6.000000E+00	8.088225E-13	3.103654E-22	1.202385E-31	8.572295E-41	6.796383E-24	2.917302E-14	1.939452E-14	2.791946E-07	8.604023E-07	3.183606E-17	9.388352E-26	8.406781E-13	4.450565E-22	1.868967E-31	1.152421E-40
8.000000E+00	1.391076E-12	8.800207E-22	5.497113E-31	6.384994E-40	1.802972E-23	4.841087E-14	3.161963E-14	3.532289E-07	8.233848E-07	6.546418E-17	2.686003E-25	1.448345E-12	1.255488E-21	7.594838E-31	7.015598E-40
1.000000E+01	2.396605E-12	2.533700E-21	2.566886E-30	4.889292E-39	4.820254E-23	8.044846E-14	5.072407E-14	4.429284E-07	7.785345E-07	1.320724E-16	7.417751E-25	2.476540E-12	3.408200E-21	2.948070E-30	4.029260E-39
1.200000E+01	4.101368E-12	7.278143E-21	1.192507E-29	3.716779E-38	1.274579E-22	1.324894E-13	7.985084E-14	5.496963E-07	7.251496E-07	2.629791E-16	2.007041E-24	4.234127E-12	9.045124E-21	1.120044E-29	2.255913E-38
1.400000E+01	6.990988E-12	2.095202E-20	5.549906E-29	2.831007E-37	3.343536E-22	2.163097E-13	1.229482E-13	6.740269E-07	6.629827E-07	5.137911E-16	5.277017E-24	7.206901E-12	2.330712E-20	4.125396E-29	1.215859E-37
1.600000E+01	1.185477E-11	6.021710E-20	2.573441E-28	2.145190E-36	8.654394E-22	3.486892E-13	1.844400E-13	8.149327E-07	5.925272E-07	9.825026E-16	1.346841E-23	1.220216E-11	5.835371E-20	1.475929E-28	6.323840E-37
1.800000E+01	1.996147E-11	1.718575E-19	1.179740E-27	1.600750E-35	2.194659E-21	5.521827E-13	2.684076E-13	9.693541E-07	5.153122E-07	1.834740E-15	3.335623E-23	2.053963E-11	1.422142E-19	5.146546E-28	3.187545E-36
2.000000E+01	3.340535E-11	4.869064E-19	5.346731E-27	1.176404E-34	5.441706E-21	8.568857E-13	3.772305E-13	1.131777E-06	4.340935E-07	3.329057E-15	7.969335E-23	3.425916E-11	3.362232E-19	1.740823E-27	1.546558E-35
2.200000E+01	5.538884E-11	1.357812E-18	2.366293E-26	8.376730E-34	1.306330E-20	1.294836E-12	5.100111E-13	1.294407E-06	3.527670E-07	5.866327E-15	1.842123E-22	5.667781E-11	7.752250E-19	5.757063E-27	7.295763E-35
2.400000E+01	9.099350E-11	3.717054E-18	1.019184E-25	5.753432E-33	3.026546E-20	1.900308E-12	6.616262E-13	1.448214E-06	2.758451E-07	1.001873E-14	4.115183E-22	9.288477E-11	1.744542E-18	1.862379E-26	3.347450E-34
2.600000E+01	1.481171E-10	9.961761E-18	4.257458E-25	3.794034E-32	6.754074E-20	2.704783E-12	8.234279E-13	1.584815E-06	2.075148E-07	1.658787E-14	8.904782E-22	1.507845E-10	3.843753E-18	5.913494E-26	1.500534E-33
2.800000E+01	2.390194E-10	2.608751E-17	1.721299E-24	2.395045E-31	1.452418E-19	3.735585E-12	9.858123E-13	1.698523E-06	1.506143E-07	2.669958E-14	1.876856E-21	2.427226E-10	8.334250E-18	1.853757E-25	6.623914E-33
3.000000E+01	3.829889E-10	6.677787E-17	6.744178E-24	1.449390E-30	3.021801E-19	5.021054E-12	1.141389E-12	1.787499E-06	1.060529E-07	4.195906E-14	3.880390E-21	3.879652E-10	1.787937E-17	5.770714E-25	2.903198E-32
3.200000E+01	6.104163E-10	1.672361E-16	2.566301E-23	8.429523E-30	6.115394E-19	6.595057E-12	1.286870E-12	1.853435E-06	7.296955E-08	6.474343E-14	7.937643E-21	6.169469E-10	3.818557E-17	1.796217E-24	1.275626E-31
3.400000E+01	9.694772E-10	4.103504E-16	9.511959E-23	4.728087E-29	1.211063E-18	8.503334E-12	1.422900E-12	1.900153E-06	4.942855E-08	9.863949E-14	1.619652E-20	9.778802E-10	8.164851E-17	5.624425E-24	5.667075E-31
3.600000E+01	1.536638E-09	9.879391E-16	3.443873E-22	2.566219E-28	2.359714E-18	1.080682E-11	1.552606E-12	1.932066E-06	3.318625E-08	1.491050E-13	3.318774E-20	1.547297E-09	1.755729E-16	1.779962E-23	2.562102E-30
3.800000E+01	2.433222E-09	2.336669E-15	1.220919E-21	1.351700E-27	4.543902E-18	1.358374E-11	1.680023E-12	1.953125E-06	2.220557E-08	2.244453E-13	6.861173E-20	2.446585E-09	3.808441E-16	5.709407E-23	1.183312E-29
