# temperature	SE	SE+SE
0.000000E+00	2.989814E-06	5.093019E-09
2.000000E+00	2.992096E-06	3.951809E-09
4.000000E+00	2.993838E-06	3.081198E-09
6.000000E+00	2.995172E-06	2.414186E-09
8.000000E+00	2.996198E-06	1.900926E-09
1.000000E+01	2.996992E-06	1.504224E-09
1.200000E+01	2.997608E-06	1.196240E-09
1.400000E+01	2.998088E-06	9.560598E-10
1.600000E+01	2.998464E-06	7.679148E-10
1.800000E+01	2.998760E-06	6.198710E-10
2.000000E+01	2.998994E-06	5.028609E-10
2.200000E+01	2.999180E-06	4.099681E-10
2.400000E+01	2.999328E-06	3.358957E-10
2.600000E+01	2.999447E-06	2.765715E-10
2.800000E+01	2.999542E-06	2.288517E-10
3.000000E+01	2.999619E-06	1.903005E-10
3.200000E+01	2.999682E-06	1.590226E-10
3.400000E+01	2.999733E-06	1.335378E-10
3.600000E+01	2.999775E-06	1.126855E-10
3.800000E+01	2.999809E-06	9.555230E-11
4.000000E+01	2.999837E-06	8.141667E-11
4.200000E+01	2.999861E-06	6.970634E-11
4.400000E+01	2.999880E-06	5.996586E-11
4.600000E+01	2.999896E-06	5.183136E-11
4.800000E+01	2.999910E-06	4.501111E-11
5.000000E+01	2.999921E-06	3.927038E-11
5.200000E+01	2.999931E-06	3.441960E-11
5.400000E+01	2.999939E-06	3.030515E-11
5.600000E+01	2.999946E-06	2.680213E-11
5.800000E+01	2.999952E-06	2.380860E-11
6.000000E+01	2.999958E-06	2.124111E-11
6.200000E+01	2.999962E-06	1.903111E-11
6.400000E+01	2.999966E-06	1.712210E-11
6.600000E+01	2.999969E-06	1.546735E-11
6.800000E+01	2.999972E-06	1.402811E-11
7.000000E+01	2.999974E-06	1.277212E-11
7.200000E+01	2.999977E-06	1.167244E-11
7.400000E+01	2.999979E-06	1.070654E-11
7.600000E+01	2.999980E-06	9.855472E-12
7.800000E+01	2.999982E-06	9.103275E-12
8.000000E+01	2.999983E-06	8.436467E-12
8.200000E+01	2.999984E-06	7.843619E-12
8.400000E+01	2.999985E-06	7.315021E-12
8.600000E+01	2.999986E-06	6.842393E-12
8.800000E+01	2.999987E-06	6.418659E-12
9.000000E+01	2.999988E-06	6.037757E-12
9.200000E+01	2.999989E-06	5.694474E-12
9.400000E+01	2.999989E-06	5.384321E-12
9.600000E+01	2.999990E-06	5.103418E-12
9.800000E+01	2.999990E-06	4.848404E-12
