# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	2.062569E-13	2.469369E-23	3.038022E-33	6.702963E-43	4.636587E-24	6.106197E-14	2.195386E-13	9.614021E-07	4.951930E-05	1.370833E-16	7.669533E-25	8.929402E-13	5.093108E-22	3.881288E-31	3.740024E-40
2.000000E+00	4.723093E-13	1.195470E-22	3.116862E-32	1.468468E-41	2.156118E-23	1.351306E-13	3.782678E-13	1.253073E-06	4.937346E-05	2.249393E-16	1.391596E-24	1.185453E-12	9.133994E-22	7.728279E-31	8.739716E-40
4.000000E+00	9.829782E-13	4.841532E-22	2.441863E-31	2.244844E-40	8.366617E-23	2.734448E-13	6.479149E-13	1.627360E-06	4.918632E-05	4.028521E-16	2.990170E-24	1.725756E-12	1.927397E-21	1.986358E-30	2.875565E-39
6.000000E+00	1.946523E-12	1.797571E-21	1.675957E-30	2.875561E-39	2.968952E-22	5.295421E-13	1.103327E-12	2.105812E-06	4.894709E-05	7.525550E-16	6.955280E-24	2.634729E-12	4.371472E-21	5.753346E-30	1.111824E-38
8.000000E+00	3.437975E-12	5.375225E-21	8.298322E-30	2.382144E-38	8.464463E-22	9.196051E-13	1.867971E-12	2.714956E-06	4.864252E-05	1.564823E-15	1.996745E-23	4.504295E-12	1.214289E-20	2.284456E-29	6.562717E-38
1.000000E+01	6.060329E-12	1.620148E-20	4.150552E-29	1.999148E-37	2.426655E-21	1.601607E-12	3.144063E-12	3.487162E-06	4.825641E-05	3.237348E-15	5.660940E-23	7.710530E-12	3.303716E-20	8.897218E-29	3.786000E-37
1.200000E+01	1.056096E-11	4.825809E-20	2.036035E-28	1.634052E-36	6.859250E-21	2.768956E-12	5.260174E-12	4.461523E-06	4.776923E-05	6.727708E-15	1.618406E-22	1.334595E-11	8.986396E-20	3.507451E-28	2.226714E-36
1.400000E+01	1.834549E-11	1.442804E-19	1.002901E-27	1.342468E-35	1.941836E-20	4.787312E-12	8.745247E-12	5.684631E-06	4.715766E-05	1.392662E-14	4.597080E-22	2.316236E-11	2.407450E-19	1.369521E-27	1.297240E-35
1.600000E+01	3.140804E-11	4.226837E-19	4.785835E-27	1.056957E-34	5.375403E-20	8.174574E-12	1.444151E-11	7.211083E-06	4.639442E-05	2.903644E-14	1.329404E-21	4.075374E-11	6.509240E-19	5.498677E-27	7.868726E-35
1.800000E+01	5.530740E-11	1.319320E-18	2.509335E-26	9.433799E-34	1.582239E-19	1.436802E-11	2.367234E-11	9.103443E-06	4.544821E-05	5.840233E-14	3.598860E-21	6.961856E-11	1.633834E-18	2.004071E-26	4.207130E-34
