# temperature	SE	SE+SE
0.000000E+00	5.732509E-06	1.213375E-05
2.000000E+00	6.805300E-06	1.159735E-05
4.000000E+00	8.018316E-06	1.099084E-05
6.000000E+00	9.371076E-06	1.031446E-05
8.000000E+00	1.085625E-05	9.571873E-06
1.000000E+01	1.245815E-05	8.770923E-06
1.200000E+01	1.415166E-05	7.924168E-06
1.400000E+01	1.590217E-05	7.048916E-06
1.600000E+01	1.766688E-05	6.166559E-06
1.800000E+01	1.939788E-05	5.301059E-06
2.000000E+01	2.104676E-05	4.476618E-06
2.200000E+01	2.257017E-05	3.714914E-06
2.400000E+01	2.393499E-05	3.032503E-06
2.600000E+01	2.512178E-05	2.439111E-06
2.800000E+01	2.612551E-05	1.937243E-06
3.000000E+01	2.695376E-05	1.523119E-06
3.200000E+01	2.762306E-05	1.188470E-06
3.400000E+01	2.815484E-05	9.225804E-07
3.600000E+01	2.857189E-05	7.140545E-07
3.800000E+01	2.889589E-05	5.520557E-07
4.000000E+01	2.914599E-05	4.270035E-07
4.200000E+01	2.933832E-05	3.308409E-07
4.400000E+01	2.948595E-05	2.570250E-07
4.600000E+01	2.959926E-05	2.003718E-07
4.800000E+01	2.968631E-05	1.568435E-07
5.000000E+01	2.975334E-05	1.233308E-07
5.200000E+01	2.980509E-05	9.745731E-08
5.400000E+01	2.984517E-05	7.741520E-08
5.600000E+01	2.987634E-05	6.183201E-08
5.800000E+01	2.990067E-05	4.966653E-08
6.000000E+01	2.991974E-05	4.012843E-08
6.200000E+01	2.993477E-05	3.261684E-08
6.400000E+01	2.994665E-05	2.667399E-08
6.600000E+01	2.995610E-05	2.195018E-08
6.800000E+01	2.996365E-05	1.817743E-08
7.000000E+01	2.996970E-05	1.514974E-08
7.200000E+01	2.997458E-05	1.270816E-08
7.400000E+01	2.997854E-05	1.072964E-08
7.600000E+01	2.998176E-05	9.118494E-09
7.800000E+01	2.998440E-05	7.800097E-09
8.000000E+01	2.998657E-05	6.715979E-09
8.200000E+01	2.998836E-05	5.820163E-09
8.400000E+01	2.998985E-05	5.076348E-09
8.600000E+01	2.999109E-05	4.455763E-09
8.800000E+01	2.999213E-05	3.935511E-09
9.000000E+01	2.999301E-05	3.497301E-09
9.200000E+01	2.999375E-05	3.126460E-09
9.400000E+01	2.999438E-05	2.811175E-09
9.600000E+01	2.999492E-05	2.541894E-09
9.800000E+01	2.999538E-05	2.310870E-09
