# temperature	SE	SE+SE
0.000000E+00	5.959529E-06	2.023536E-08
2.000000E+00	5.968551E-06	1.572471E-08
4.000000E+00	5.975451E-06	1.227452E-08
6.000000E+00	5.980748E-06	9.625833E-09
8.000000E+00	5.984831E-06	7.584515E-09
1.000000E+01	5.987990E-06	6.004871E-09
1.200000E+01	5.990445E-06	4.777350E-09
1.400000E+01	5.992361E-06	3.819375E-09
1.600000E+01	5.993863E-06	3.068520E-09
1.800000E+01	5.995045E-06	2.477438E-09
2.000000E+01	5.995980E-06	2.010097E-09
2.200000E+01	5.996722E-06	1.638977E-09
2.400000E+01	5.997314E-06	1.342982E-09
2.600000E+01	5.997788E-06	1.105878E-09
2.800000E+01	5.998170E-06	9.151278E-10
3.000000E+01	5.998478E-06	7.610091E-10
3.200000E+01	5.998728E-06	6.359556E-10
3.400000E+01	5.998932E-06	5.340560E-10
3.600000E+01	5.999099E-06	4.506741E-10
3.800000E+01	5.999236E-06	3.821605E-10
4.000000E+01	5.999349E-06	3.256313E-10
4.200000E+01	5.999442E-06	2.787995E-10
4.400000E+01	5.999520E-06	2.398443E-10
4.600000E+01	5.999585E-06	2.073111E-10
4.800000E+01	5.999640E-06	1.800337E-10
5.000000E+01	5.999686E-06	1.570733E-10
5.200000E+01	5.999725E-06	1.376721E-10
5.400000E+01	5.999758E-06	1.212157E-10
5.600000E+01	5.999786E-06	1.072047E-10
5.800000E+01	5.999810E-06	9.523137E-11
6.000000E+01	5.999830E-06	8.496204E-11
6.200000E+01	5.999848E-06	7.612252E-11
6.400000E+01	5.999863E-06	6.848684E-11
6.600000E+01	5.999876E-06	6.186814E-11
6.800000E+01	5.999888E-06	5.611139E-11
7.000000E+01	5.999898E-06	5.108760E-11
7.200000E+01	5.999907E-06	4.668905E-11
7.400000E+01	5.999914E-06	4.282556E-11
7.600000E+01	5.999921E-06	3.942137E-11
7.800000E+01	5.999927E-06	3.641266E-11
8.000000E+01	5.999933E-06	3.374549E-11
8.200000E+01	5.999937E-06	3.137415E-11
8.400000E+01	5.999941E-06	2.925980E-11
8.600000E+01	5.999945E-06	2.736932E-11
8.800000E+01	5.999949E-06	2.567442E-11
9.000000E+01	5.999952E-06	2.415083E-11
9.200000E+01	5.999954E-06	2.277772E-11
9.400000E+01	5.999957E-06	2.153713E-11
9.600000E+01	5.999959E-06	2.041353E-11
9.800000E+01	5.999961E-06	1.939349E-11
