# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	1.157026E-13	7.770618E-24	5.362843E-34	6.637520E-44	2.066319E-24	4.851042E-14	4.403214E-13	1.361553E-06	9.931922E-05	4.901271E-16	6.922894E-24	2.254328E-12	3.246177E-21	6.245395E-30	1.519333E-38
2.000000E+00	3.011827E-13	4.861222E-23	8.082171E-33	2.428167E-42	1.242214E-23	1.220884E-13	7.593350E-13	1.775389E-06	9.911230E-05	7.081021E-16	9.733237E-24	2.633890E-12	4.509078E-21	8.476632E-30	2.129861E-38
4.000000E+00	7.654143E-13	2.935541E-22	1.152867E-31	8.252717E-41	7.191406E-23	3.018429E-13	1.302072E-12	2.306971E-06	9.884651E-05	1.039705E-15	1.404967E-23	3.141847E-12	6.388263E-21	1.198602E-29	3.158977E-38
6.000000E+00	1.720898E-12	1.405002E-21	1.158109E-30	1.756728E-39	3.292023E-22	6.641476E-13	2.220453E-12	2.987365E-06	9.850631E-05	1.713089E-15	2.540560E-23	4.227748E-12	1.125574E-20	2.377058E-29	7.371036E-38
8.000000E+00	3.955948E-12	7.116922E-21	1.264252E-29	4.175987E-38	1.591331E-21	1.502501E-12	3.766181E-12	3.855035E-06	9.807247E-05	2.741880E-15	4.317413E-23	5.558333E-12	1.849088E-20	4.292753E-29	1.521790E-37
1.000000E+01	7.391993E-12	2.410379E-20	7.531855E-29	4.424931E-37	5.132289E-21	2.777114E-12	6.353835E-12	4.957292E-06	9.752134E-05	5.363752E-15	1.093137E-22	8.986513E-12	4.487625E-20	1.408559E-28	6.985676E-37
1.200000E+01	1.208693E-11	6.321134E-20	3.052267E-28	2.803597E-36	1.279143E-20	4.511761E-12	1.066191E-11	6.351856E-06	9.682405E-05	1.191488E-14	3.565457E-22	1.660177E-11	1.390579E-19	6.751603E-28	5.331935E-36
1.400000E+01	2.088735E-11	1.870319E-19	1.480200E-27	2.255904E-35	3.590522E-20	7.774680E-12	1.779285E-11	8.108471E-06	9.594573E-05	2.488657E-14	1.029162E-21	2.901786E-11	3.778525E-19	2.692875E-27	3.195587E-35
1.600000E+01	3.653923E-11	5.720743E-19	7.535518E-27	1.936115E-34	1.040212E-19	1.359745E-11	2.952298E-11	1.031037E-05	9.484475E-05	5.102375E-14	2.871054E-21	5.008674E-11	9.831977E-19	1.020761E-26	1.795253E-34
1.800000E+01	6.353026E-11	1.740784E-18	3.803214E-26	1.642390E-33	2.993985E-19	2.366885E-11	4.868632E-11	1.305535E-05	9.347222E-05	1.045679E-13	8.044865E-21	8.691816E-11	2.546706E-18	3.900044E-26	1.022181E-33
2.000000E+01	1.096526E-10	5.246274E-18	1.891022E-25	1.365738E-32	8.525180E-19	4.089674E-11	7.975042E-11	1.645599E-05	9.177183E-05	2.144098E-13	2.273557E-20	1.517529E-10	6.597029E-18	1.512989E-25	5.953982E-33
2.200000E+01	1.911020E-10	1.616313E-17	9.718458E-25	1.186988E-31	2.479384E-18	7.122999E-11	1.296551E-10	2.063839E-05	8.968051E-05	4.322484E-13	6.272604E-20	2.619239E-10	1.655587E-17	5.681817E-25	3.327508E-32
2.400000E+01	3.310708E-10	4.920623E-17	4.908900E-24	1.008252E-30	7.120658E-18	1.228815E-10	2.089855E-10	2.573857E-05	8.713022E-05	8.697721E-13	1.745112E-19	4.537177E-10	4.162591E-17	2.170659E-24	1.905807E-31
2.600000E+01	5.739429E-10	1.495765E-16	2.477086E-23	8.553730E-30	2.040991E-17	2.109329E-10	3.335201E-10	3.189531E-05	8.405151E-05	1.733898E-12	4.834380E-19	7.831435E-10	1.036871E-16	8.285106E-24	1.091904E-30
2.800000E+01	9.937002E-10	4.508968E-16	1.236867E-22	7.154889E-29	5.799300E-17	3.587735E-10	5.261057E-10	3.923836E-05	8.037944E-05	3.427369E-12	1.338766E-18	1.348737E-09	2.573361E-16	3.180564E-23	6.315142E-30
