# temperature	SE	SE+SE
0.000000E+00	5.989555E-06	5.222554E-09
2.000000E+00	5.991403E-06	4.298414E-09
4.000000E+00	5.992891E-06	3.554341E-09
6.000000E+00	5.994095E-06	2.952624E-09
8.000000E+00	5.995072E-06	2.463916E-09
1.000000E+01	5.995869E-06	2.065286E-09
1.200000E+01	5.996522E-06	1.738754E-09
1.400000E+01	5.997060E-06	1.470163E-09
1.600000E+01	5.997503E-06	1.248325E-09
1.800000E+01	5.997871E-06	1.064362E-09
2.000000E+01	5.998178E-06	9.112047E-10
2.200000E+01	5.998434E-06	7.831995E-10
2.400000E+01	5.998648E-06	6.758096E-10
2.600000E+01	5.998829E-06	5.853799E-10
2.800000E+01	5.998982E-06	5.089551E-10
3.000000E+01	5.999112E-06	4.441368E-10
3.200000E+01	5.999222E-06	3.889715E-10
3.400000E+01	5.999316E-06	3.418627E-10
3.600000E+01	5.999397E-06	3.015008E-10
3.800000E+01	5.999466E-06	2.668079E-10
4.000000E+01	5.999526E-06	2.368941E-10
4.200000E+01	5.999578E-06	2.110218E-10
4.400000E+01	5.999623E-06	1.885782E-10
4.600000E+01	5.999662E-06	1.690522E-10
4.800000E+01	5.999696E-06	1.520162E-10
5.000000E+01	5.999726E-06	1.371116E-10
5.200000E+01	5.999752E-06	1.240366E-10
5.400000E+01	5.999775E-06	1.125365E-10
5.600000E+01	5.999795E-06	1.023957E-10
5.800000E+01	5.999813E-06	9.343113E-11
6.000000E+01	5.999829E-06	8.548722E-11
6.200000E+01	5.999843E-06	7.843104E-11
6.400000E+01	5.999856E-06	7.214892E-11
6.600000E+01	5.999867E-06	6.654336E-11
6.800000E+01	5.999877E-06	6.153051E-11
7.000000E+01	5.999886E-06	5.703811E-11
7.200000E+01	5.999894E-06	5.300372E-11
7.400000E+01	5.999901E-06	4.937328E-11
7.600000E+01	5.999908E-06	4.609983E-11
7.800000E+01	5.999914E-06	4.314257E-11
8.000000E+01	5.999919E-06	4.046588E-11
8.200000E+01	5.999924E-06	3.803868E-11
8.400000E+01	5.999928E-06	3.583375E-11
8.600000E+01	5.999932E-06	3.382719E-11
8.800000E+01	5.999936E-06	3.199804E-11
9.000000E+01	5.999939E-06	3.032779E-11
9.200000E+01	5.999942E-06	2.880015E-11
9.400000E+01	5.999945E-06	2.740069E-11
9.600000E+01	5.999948E-06	2.611666E-11
9.800000E+01	5.999950E-06	2.493673E-11
