# temperature	SE	SE+SE
0.000000E+00	1.077363E-03	6.613187E-04
2.000000E+00	1.176999E-03	6.115006E-04
4.000000E+00	1.277661E-03	5.611696E-04
6.000000E+00	1.377995E-03	5.110023E-04
8.000000E+00	1.476610E-03	4.616952E-04
1.000000E+01	1.572143E-03	4.139286E-04
1.200000E+01	1.663346E-03	3.683272E-04
1.400000E+01	1.749150E-03	3.254248E-04
1.600000E+01	1.828728E-03	2.856362E-04
1.800000E+01	1.901519E-03	2.492407E-04
2.000000E+01	1.967244E-03	2.163780E-04
2.200000E+01	2.025885E-03	1.870573E-04
2.400000E+01	2.077648E-03	1.611760E-04
2.600000E+01	2.122911E-03	1.385443E-04
2.800000E+01	2.162176E-03	1.189121E-04
3.000000E+01	2.196011E-03	1.019945E-04
3.200000E+01	2.225014E-03	8.749311E-05
3.400000E+01	2.249774E-03	7.511325E-05
3.600000E+01	2.270849E-03	6.457542E-05
3.800000E+01	2.288755E-03	5.562274E-05
4.000000E+01	2.303951E-03	4.802466E-05
4.200000E+01	2.316844E-03	4.157801E-05
4.400000E+01	2.327787E-03	3.610629E-05
4.600000E+01	2.337084E-03	3.145784E-05
4.800000E+01	2.344993E-03	2.750341E-05
5.000000E+01	2.351733E-03	2.413356E-05
5.200000E+01	2.357488E-03	2.125603E-05
5.400000E+01	2.362413E-03	1.879331E-05
5.600000E+01	2.366639E-03	1.668040E-05
5.800000E+01	2.370274E-03	1.486286E-05
6.000000E+01	2.373410E-03	1.329513E-05
6.200000E+01	2.376122E-03	1.193906E-05
6.400000E+01	2.378475E-03	1.076271E-05
6.600000E+01	2.380521E-03	9.739276E-06
6.800000E+01	2.382307E-03	8.846275E-06
7.000000E+01	2.383870E-03	8.064790E-06
7.200000E+01	2.385242E-03	7.378890E-06
7.400000E+01	2.386450E-03	6.775128E-06
7.600000E+01	2.387516E-03	6.242134E-06
7.800000E+01	2.388459E-03	5.770270E-06
8.000000E+01	2.389297E-03	5.351350E-06
8.200000E+01	2.390043E-03	4.978403E-06
8.400000E+01	2.390709E-03	4.645481E-06
8.600000E+01	2.391305E-03	4.347498E-06
8.800000E+01	2.391840E-03	4.080090E-06
9.000000E+01	2.392321E-03	3.839508E-06
9.200000E+01	2.392755E-03	3.622521E-06
9.400000E+01	2.393147E-03	3.426340E-06
9.600000E+01	2.393503E-03	3.248549E-06
9.800000E+01	2.393826E-03	3.087054E-06
