# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	1.310505E-13	9.968885E-24	7.792587E-34	1.092416E-43	5.310802E-24	1.100784E-13	1.767311E-12	2.727760E-06	3.986361E-04	1.736827E-15	4.339220E-23	3.987431E-12	1.015604E-20	3.456116E-29	1.487160E-37
2.000000E+00	6.286477E-13	2.117874E-22	7.349539E-32	4.608801E-41	1.084799E-22	5.107987E-13	3.050911E-12	3.558701E-06	3.982206E-04	1.363059E-15	1.799272E-23	2.529405E-12	4.158429E-21	7.507331E-30	1.811483E-38
4.000000E+00	1.409333E-12	9.952279E-22	7.196657E-31	9.485617E-40	4.890326E-22	1.114776E-12	5.238589E-12	4.627343E-06	3.976863E-04	2.271811E-15	3.344265E-23	3.422611E-12	7.581022E-21	1.549503E-29	4.448734E-38
6.000000E+00	1.159888E-12	6.382616E-22	3.545943E-31	3.625334E-40	3.002261E-22	8.986475E-13	8.948897E-12	5.997251E-06	3.970014E-04	1.024347E-14	4.524802E-22	1.259251E-11	9.985737E-20	6.281295E-28	5.801510E-36
8.000000E+00	3.120094E-12	4.427171E-21	6.202758E-30	1.615948E-38	1.989472E-21	2.381634E-12	1.521204E-11	7.747678E-06	3.961261E-04	1.404164E-14	5.634028E-22	1.416350E-11	1.200632E-19	7.102550E-28	6.415923E-36
1.000000E+01	7.086087E-12	2.215008E-20	6.634938E-29	3.736683E-37	9.491962E-21	5.357890E-12	2.573629E-11	9.976989E-06	3.950115E-04	2.266386E-14	9.697279E-22	1.886693E-11	1.978047E-19	1.303483E-27	1.357215E-35
1.200000E+01	1.374776E-11	8.177623E-20	4.491286E-28	4.692235E-36	3.336454E-20	1.034656E-11	4.334143E-11	1.280663E-05	3.935966E-04	4.258354E-14	2.258839E-21	2.942880E-11	4.369500E-19	3.760633E-27	5.264497E-35
1.400000E+01	2.568689E-11	2.828601E-19	2.752989E-27	5.159798E-35	1.097329E-19	1.932119E-11	7.265945E-11	1.638560E-05	3.918071E-04	8.263875E-14	5.615621E-21	4.768268E-11	1.020265E-18	1.194819E-26	2.329870E-34
1.600000E+01	4.578803E-11	8.983335E-19	1.482828E-26	4.774209E-34	3.310420E-19	3.453235E-11	1.212586E-10	2.089539E-05	3.895521E-04	1.672369E-13	1.521895E-20	8.100398E-11	2.571627E-18	4.317923E-26	1.228174E-33
1.800000E+01	8.016306E-11	2.771611E-18	7.640677E-26	4.163426E-33	9.696059E-19	6.074759E-11	2.014297E-10	2.655503E-05	3.867222E-04	3.428636E-13	4.252127E-20	1.401119E-10	6.617715E-18	1.633666E-25	6.902179E-33
2.000000E+01	1.390025E-10	8.430604E-18	3.852194E-25	3.526817E-32	2.799379E-18	1.059359E-10	3.329920E-10	3.362594E-05	3.831865E-04	7.062226E-13	1.207117E-19	2.446153E-10	1.714121E-17	6.336878E-25	4.019701E-32
2.200000E+01	2.417566E-10	2.586734E-17	1.967599E-24	3.040176E-31	8.154944E-18	1.851940E-10	5.476356E-10	4.241572E-05	3.787913E-04	1.443186E-12	3.402315E-19	4.255132E-10	4.369459E-17	2.436132E-24	2.317771E-31
2.400000E+01	4.201479E-10	7.924696E-17	1.003294E-23	2.615137E-30	2.373894E-17	3.228095E-10	8.955165E-10	5.327986E-05	3.733586E-04	2.936849E-12	9.611625E-19	7.400876E-10	1.107538E-16	9.420716E-24	1.349176E-30
2.600000E+01	7.291333E-10	2.414014E-16	5.078739E-23	2.227966E-29	6.880074E-17	5.597035E-10	1.455033E-09	6.661964E-05	3.666878E-04	5.954375E-12	2.729547E-18	1.287593E-09	2.802845E-16	3.682220E-23	7.978722E-30
2.800000E+01	1.269958E-09	7.364531E-16	2.581814E-22	1.908705E-28	2.000559E-16	9.684163E-10	2.346868E-09	8.287406E-05	3.585590E-04	1.196307E-11	7.722541E-18	2.228954E-09	7.028271E-16	1.435574E-22	4.710625E-29
3.000000E+01	2.212129E-09	2.227825E-15	1.299577E-21	1.613178E-27	5.781031E-16	1.663068E-09	3.753319E-09	1.025030E-04	3.487420E-04	2.388818E-11	2.193307E-17	3.851761E-09	1.762322E-15	5.647149E-22	2.820609E-28
