# temperature	SE	SE+SE
0.000000E+00	2.775682E-04	1.121588E-05
2.000000E+00	2.810792E-04	9.460382E-06
4.000000E+00	2.840320E-04	7.984004E-06
6.000000E+00	2.865083E-04	6.745832E-06
8.000000E+00	2.885816E-04	5.709188E-06
1.000000E+01	2.903161E-04	4.841927E-06
1.200000E+01	2.917673E-04	4.116351E-06
1.400000E+01	2.929822E-04	3.508902E-06
1.600000E+01	2.940005E-04	2.999734E-06
1.800000E+01	2.948555E-04	2.572252E-06
2.000000E+01	2.955747E-04	2.212646E-06
2.200000E+01	2.961811E-04	1.909463E-06
2.400000E+01	2.966935E-04	1.653232E-06
2.600000E+01	2.971278E-04	1.436122E-06
2.800000E+01	2.974967E-04	1.251666E-06
3.000000E+01	2.978110E-04	1.094521E-06
3.200000E+01	2.980795E-04	9.602671E-07
3.400000E+01	2.983095E-04	8.452447E-07
3.600000E+01	2.985072E-04	7.464192E-07
3.800000E+01	2.986775E-04	6.612694E-07
4.000000E+01	2.988246E-04	5.876964E-07
4.200000E+01	2.989521E-04	5.239492E-07
4.400000E+01	2.990629E-04	4.685637E-07
4.600000E+01	2.991594E-04	4.203127E-07
4.800000E+01	2.992437E-04	3.781650E-07
5.000000E+01	2.993175E-04	3.412524E-07
5.200000E+01	2.993823E-04	3.088415E-07
5.400000E+01	2.994394E-04	2.803118E-07
5.600000E+01	2.994897E-04	2.551365E-07
5.800000E+01	2.995343E-04	2.328677E-07
6.000000E+01	2.995738E-04	2.131233E-07
6.200000E+01	2.996088E-04	1.955768E-07
6.400000E+01	2.996401E-04	1.799484E-07
6.600000E+01	2.996680E-04	1.659978E-07
6.800000E+01	2.996930E-04	1.535179E-07
7.000000E+01	2.997153E-04	1.423302E-07
7.200000E+01	2.997354E-04	1.322804E-07
7.400000E+01	2.997535E-04	1.232345E-07
7.600000E+01	2.997698E-04	1.150764E-07
7.800000E+01	2.997846E-04	1.077047E-07
8.000000E+01	2.997979E-04	1.010312E-07
8.200000E+01	2.998100E-04	9.497872E-08
8.400000E+01	2.998210E-04	8.947966E-08
8.600000E+01	2.998311E-04	8.447467E-08
8.800000E+01	2.998402E-04	7.991159E-08
9.000000E+01	2.998485E-04	7.574446E-08
9.200000E+01	2.998561E-04	7.193271E-08
9.400000E+01	2.998631E-04	6.844048E-08
9.600000E+01	2.998695E-04	6.523600E-08
9.800000E+01	2.998754E-04	6.229108E-08
