# temperature	SE	SE+SE
0.000000E+00	5.633523E-05	1.171832E-03
2.000000E+00	6.823315E-05	1.165883E-03
4.000000E+00	8.233380E-05	1.158833E-03
6.000000E+00	9.897195E-05	1.150514E-03
8.000000E+00	1.185155E-04	1.140742E-03
1.000000E+01	1.413641E-04	1.129318E-03
1.200000E+01	1.679454E-04	1.116027E-03
1.400000E+01	1.987096E-04	1.100645E-03
1.600000E+01	2.341211E-04	1.082939E-03
1.800000E+01	2.746462E-04	1.062677E-03
2.000000E+01	3.207377E-04	1.039631E-03
2.200000E+01	3.728141E-04	1.013593E-03
2.400000E+01	4.312355E-04	9.843822E-04
2.600000E+01	4.962743E-04	9.518629E-04
2.800000E+01	5.680817E-04	9.159591E-04
3.000000E+01	6.466532E-04	8.766734E-04
3.200000E+01	7.317922E-04	8.341039E-04
3.400000E+01	8.230781E-04	7.884610E-04
3.600000E+01	9.198406E-04	7.400797E-04
3.800000E+01	1.021148E-03	6.894262E-04
4.000000E+01	1.125810E-03	6.370949E-04
4.200000E+01	1.232411E-03	5.837944E-04
4.400000E+01	1.339358E-03	5.303208E-04
4.600000E+01	1.444965E-03	4.775177E-04
4.800000E+01	1.547546E-03	4.262271E-04
5.000000E+01	1.645530E-03	3.772348E-04
5.200000E+01	1.737563E-03	3.312186E-04
5.400000E+01	1.822589E-03	2.887057E-04
5.600000E+01	1.899905E-03	2.500475E-04
5.800000E+01	1.969175E-03	2.154124E-04
6.000000E+01	2.030401E-03	1.847993E-04
6.200000E+01	2.083872E-03	1.580638E-04
6.400000E+01	2.130091E-03	1.349546E-04
6.600000E+01	2.169699E-03	1.151506E-04
6.800000E+01	2.203409E-03	9.829546E-05
7.000000E+01	2.231950E-03	8.402512E-05
7.200000E+01	2.256023E-03	7.198856E-05
7.400000E+01	2.276279E-03	6.186070E-05
7.600000E+01	2.293301E-03	5.334956E-05
7.800000E+01	2.307602E-03	4.619886E-05
8.000000E+01	2.319625E-03	4.018753E-05
8.200000E+01	2.329745E-03	3.512744E-05
8.400000E+01	2.338280E-03	3.086000E-05
8.600000E+01	2.345495E-03	2.725252E-05
8.800000E+01	2.351611E-03	2.419455E-05
9.000000E+01	2.356811E-03	2.159447E-05
9.200000E+01	2.361247E-03	1.937646E-05
9.400000E+01	2.365044E-03	1.747780E-05
9.600000E+01	2.368307E-03	1.584667E-05
9.800000E+01	2.371120E-03	1.444021E-05
