# temperature	SE	SE+SE
0.000000E+00	5.898694E-05	5.065305E-07
2.000000E+00	5.916177E-05	4.191152E-07
4.000000E+00	5.930388E-05	3.480587E-07
6.000000E+00	5.941970E-05	2.901496E-07
8.000000E+00	5.951436E-05	2.428179E-07
1.000000E+01	5.959198E-05	2.040100E-07
1.200000E+01	5.965583E-05	1.720858E-07
1.400000E+01	5.970853E-05	1.457342E-07
1.600000E+01	5.975219E-05	1.239065E-07
1.800000E+01	5.978848E-05	1.057621E-07
2.000000E+01	5.981875E-05	9.062582E-08
2.200000E+01	5.984409E-05	7.795416E-08
2.400000E+01	5.986538E-05	6.730837E-08
2.600000E+01	5.988333E-05	5.833333E-08
2.800000E+01	5.989852E-05	5.074070E-08
3.000000E+01	5.991141E-05	4.429573E-08
3.200000E+01	5.992239E-05	3.880665E-08
3.400000E+01	5.993177E-05	3.411634E-08
3.600000E+01	5.993981E-05	3.009567E-08
3.800000E+01	5.994672E-05	2.663817E-08
4.000000E+01	5.995269E-05	2.365580E-08
4.200000E+01	5.995785E-05	2.107551E-08
4.400000E+01	5.996233E-05	1.883652E-08
4.600000E+01	5.996622E-05	1.688809E-08
4.800000E+01	5.996962E-05	1.518777E-08
5.000000E+01	5.997260E-05	1.369990E-08
5.200000E+01	5.997521E-05	1.239444E-08
5.400000E+01	5.997751E-05	1.124606E-08
5.600000E+01	5.997953E-05	1.023328E-08
5.800000E+01	5.998132E-05	9.337879E-09
6.000000E+01	5.998291E-05	8.544340E-09
6.200000E+01	5.998432E-05	7.839415E-09
6.400000E+01	5.998558E-05	7.211770E-09
6.600000E+01	5.998670E-05	6.651680E-09
6.800000E+01	5.998770E-05	6.150780E-09
7.000000E+01	5.998860E-05	5.701860E-09
7.200000E+01	5.998940E-05	5.298688E-09
7.400000E+01	5.999013E-05	4.935866E-09
7.600000E+01	5.999078E-05	4.608709E-09
7.800000E+01	5.999137E-05	4.313140E-09
8.000000E+01	5.999191E-05	4.045606E-09
8.200000E+01	5.999239E-05	3.803000E-09
8.400000E+01	5.999283E-05	3.582604E-09
8.600000E+01	5.999324E-05	3.382033E-09
8.800000E+01	5.999360E-05	3.199190E-09
9.000000E+01	5.999394E-05	3.032227E-09
9.200000E+01	5.999424E-05	2.879517E-09
9.400000E+01	5.999452E-05	2.739619E-09
9.600000E+01	5.999478E-05	2.611257E-09
9.800000E+01	5.999501E-05	2.493300E-09
