# temperature	SE	SE+SE
0.000000E+00	2.914514E-03	4.274315E-05
2.000000E+00	2.923446E-03	3.827692E-05
4.000000E+00	2.931329E-03	3.433558E-05
6.000000E+00	2.938291E-03	3.085458E-05
8.000000E+00	2.944446E-03	2.777717E-05
1.000000E+01	2.949893E-03	2.505366E-05
1.200000E+01	2.954719E-03	2.264053E-05
1.400000E+01	2.959000E-03	2.049976E-05
1.600000E+01	2.962804E-03	1.859812E-05
1.800000E+01	2.966187E-03	1.690662E-05
2.000000E+01	2.969200E-03	1.539992E-05
2.200000E+01	2.971888E-03	1.405592E-05
2.400000E+01	2.974289E-03	1.285530E-05
2.600000E+01	2.976438E-03	1.178120E-05
2.800000E+01	2.978362E-03	1.081885E-05
3.000000E+01	2.980089E-03	9.955343E-06
3.200000E+01	2.981641E-03	9.179369E-06
3.400000E+01	2.983038E-03	8.481015E-06
3.600000E+01	2.984297E-03	7.851581E-06
3.800000E+01	2.985433E-03	7.283426E-06
4.000000E+01	2.986460E-03	6.769830E-06
4.200000E+01	2.987390E-03	6.304874E-06
4.400000E+01	2.988233E-03	5.883344E-06
4.600000E+01	2.988999E-03	5.500635E-06
4.800000E+01	2.989695E-03	5.152681E-06
5.000000E+01	2.990328E-03	4.835881E-06
5.200000E+01	2.990906E-03	4.547047E-06
5.400000E+01	2.991433E-03	4.283352E-06
5.600000E+01	2.991915E-03	4.042282E-06
5.800000E+01	2.992357E-03	3.821605E-06
6.000000E+01	2.992761E-03	3.619331E-06
6.200000E+01	2.993133E-03	3.433688E-06
6.400000E+01	2.993474E-03	3.263092E-06
6.600000E+01	2.993788E-03	3.106127E-06
6.800000E+01	2.994077E-03	2.961530E-06
7.000000E+01	2.994344E-03	2.828163E-06
7.200000E+01	2.994590E-03	2.705010E-06
7.400000E+01	2.994818E-03	2.591157E-06
7.600000E+01	2.995028E-03	2.485781E-06
7.800000E+01	2.995224E-03	2.388141E-06
8.000000E+01	2.995405E-03	2.297571E-06
8.200000E+01	2.995573E-03	2.213467E-06
8.400000E+01	2.995729E-03	2.135286E-06
8.600000E+01	2.995875E-03	2.062535E-06
8.800000E+01	2.996010E-03	1.994768E-06
9.000000E+01	2.996137E-03	1.931581E-06
9.200000E+01	2.996255E-03	1.872606E-06
9.400000E+01	2.996365E-03	1.817510E-06
9.600000E+01	2.996468E-03	1.765990E-06
9.800000E+01	2.996564E-03	1.717769E-06
