# temperature	SE	SE+SE
0.000000E+00	2.997384E-06	1.307912E-09
2.000000E+00	2.997848E-06	1.076144E-09
4.000000E+00	2.998221E-06	8.896383E-10
6.000000E+00	2.998522E-06	7.388828E-10
8.000000E+00	2.998767E-06	6.164849E-10
1.000000E+01	2.998967E-06	5.166770E-10
1.200000E+01	2.999130E-06	4.349405E-10
1.400000E+01	2.999265E-06	3.677209E-10
1.600000E+01	2.999376E-06	3.122111E-10
1.800000E+01	2.999468E-06	2.661849E-10
2.000000E+01	2.999544E-06	2.278704E-10
2.200000E+01	2.999608E-06	1.958510E-10
2.400000E+01	2.999662E-06	1.689905E-10
2.600000E+01	2.999707E-06	1.463735E-10
2.800000E+01	2.999745E-06	1.272604E-10
3.000000E+01	2.999778E-06	1.110506E-10
3.200000E+01	2.999805E-06	9.725549E-11
3.400000E+01	2.999829E-06	8.547542E-11
3.600000E+01	2.999849E-06	7.538278E-11
3.800000E+01	2.999867E-06	6.670792E-11
4.000000E+01	2.999882E-06	5.922820E-11
4.200000E+01	2.999894E-06	5.275917E-11
4.400000E+01	2.999906E-06	4.714752E-11
4.600000E+01	2.999915E-06	4.226543E-11
4.800000E+01	2.999924E-06	3.800598E-11
5.000000E+01	2.999931E-06	3.427948E-11
5.200000E+01	2.999938E-06	3.101044E-11
5.400000E+01	2.999944E-06	2.813518E-11
5.600000E+01	2.999949E-06	2.559979E-11
5.800000E+01	2.999953E-06	2.335851E-11
6.000000E+01	2.999957E-06	2.137241E-11
6.200000E+01	2.999961E-06	1.960827E-11
6.400000E+01	2.999964E-06	1.803766E-11
6.600000E+01	2.999967E-06	1.663621E-11
6.800000E+01	2.999969E-06	1.538294E-11
7.000000E+01	2.999971E-06	1.425980E-11
7.200000E+01	2.999974E-06	1.325117E-11
7.400000E+01	2.999975E-06	1.234352E-11
7.600000E+01	2.999977E-06	1.152514E-11
7.800000E+01	2.999978E-06	1.078580E-11
8.000000E+01	2.999980E-06	1.011661E-11
8.200000E+01	2.999981E-06	9.509791E-12
8.400000E+01	2.999982E-06	8.958544E-12
8.600000E+01	2.999983E-06	8.456894E-12
8.800000E+01	2.999984E-06	7.999595E-12
9.000000E+01	2.999985E-06	7.582024E-12
9.200000E+01	2.999986E-06	7.200106E-12
9.400000E+01	2.999986E-06	6.850235E-12
9.600000E+01	2.999987E-06	6.529222E-12
9.800000E+01	2.999988E-06	6.234233E-12
