# temperature	A	A+A	A+B	A+SE	B	B+B	B+SE	SE	SE+SE
3.200000E+01	4.503165E-10	9.101511E-17	9.995490E-07	7.219098E-13	4.510065E-10	2.040654E-17	3.199238E-14	9.969034E-07	1.547928E-09
3.400000E+01	7.056340E-10	2.173895E-16	9.992934E-07	9.662035E-13	7.065585E-10	4.262586E-17	4.534098E-14	9.976821E-07	1.158464E-09
3.600000E+01	1.108104E-09	5.137458E-16	9.988906E-07	1.289165E-12	1.109330E-09	9.024670E-17	6.442050E-14	9.982554E-07	8.716390E-10
3.800000E+01	1.743510E-09	1.199728E-15	9.982548E-07	1.713712E-12	1.745134E-09	1.937690E-16	9.177256E-14	9.986794E-07	6.594212E-10
4.000000E+01	2.747483E-09	2.766027E-15	9.972502E-07	2.268630E-12	2.749637E-09	4.218010E-16	1.310702E-13	9.989943E-07	5.016488E-10
4.200000E+01	4.333595E-09	6.292633E-15	9.956634E-07	2.989881E-12	4.336408E-09	9.298524E-16	1.875961E-13	9.992293E-07	3.837771E-10
4.400000E+01	6.835998E-09	1.412090E-14	9.931601E-07	3.922002E-12	6.839676E-09	2.072007E-15	2.688999E-13	9.994053E-07	2.952761E-10
4.600000E+01	1.077311E-08	3.124925E-14	9.892217E-07	5.119589E-12	1.077788E-08	4.654881E-15	3.856609E-13	9.995375E-07	2.284932E-10
4.800000E+01	1.693960E-08	6.817164E-14	9.830536E-07	6.648258E-12	1.694581E-08	1.050866E-14	5.527829E-13	9.996371E-07	1.778438E-10
5.000000E+01	2.653395E-08	1.465015E-13	9.734572E-07	8.584478E-12	2.654199E-08	2.374587E-14	7.906551E-13	9.997122E-07	1.392355E-10
5.200000E+01	4.132263E-08	3.097079E-13	9.586657E-07	1.101258E-11	4.133303E-08	5.345282E-14	1.126378E-12	9.997685E-07	1.096561E-10
5.400000E+01	6.382449E-08	6.425045E-13	9.361602E-07	1.401643E-11	6.383795E-08	1.191770E-13	1.594402E-12	9.998106E-07	8.687877E-11
5.600000E+01	9.745630E-08	1.302808E-12	9.025234E-07	1.766131E-11	9.747381E-08	2.613008E-13	2.235417E-12	9.998416E-07	6.925021E-11
5.800000E+01	1.464946E-07	2.566123E-12	8.534783E-07	2.196006E-11	1.465175E-07	5.582751E-13	3.091361E-12	9.998639E-07	5.553718E-11
6.000000E+01	2.155679E-07	4.865031E-12	7.843956E-07	2.681732E-11	2.155979E-07	1.148621E-12	4.193218E-12	9.998794E-07	4.481585E-11
6.200000E+01	3.082415E-07	8.763776E-12	6.917090E-07	3.195272E-11	3.082809E-07	2.241254E-12	5.538047E-12	9.998897E-07	3.639103E-11
6.400000E+01	4.243321E-07	1.474729E-11	5.756015E-07	3.682804E-11	4.243833E-07	4.069417E-12	7.055841E-12	9.998966E-07	2.973731E-11
6.600000E+01	5.564905E-07	2.272918E-11	4.434233E-07	4.065563E-11	5.565546E-07	6.729848E-12	8.581399E-12	9.999019E-07	2.445582E-11
6.800000E+01	6.888600E-07	3.153061E-11	3.110343E-07	4.261289E-11	6.889359E-07	9.948430E-12	9.871219E-12	9.999070E-07	2.024242E-11
7.000000E+01	8.021761E-07	3.913665E-11	1.977033E-07	4.228300E-11	8.022599E-07	1.305476E-11	1.070360E-11	9.999133E-07	1.686417E-11
7.200000E+01	8.843229E-07	4.403813E-11	1.155491E-07	3.998277E-11	8.844091E-07	1.539721E-11	1.100952E-11	9.999207E-07	1.414190E-11
7.400000E+01	9.358825E-07	4.620676E-11	6.398853E-08	3.654516E-11	9.359670E-07	1.678201E-11	1.089296E-11	9.999287E-07	1.193719E-11
7.600000E+01	9.651982E-07	4.658474E-11	3.467587E-08	3.278040E-11	9.652788E-07	1.741620E-11	1.052369E-11	9.999364E-07	1.014270E-11
7.800000E+01	9.810252E-07	4.614433E-11	1.885336E-08	2.918335E-11	9.811014E-07	1.759922E-11	1.003938E-11	9.999434E-07	8.674814E-12
8.000000E+01	9.894276E-07	4.550959E-11	1.045539E-08	2.596301E-11	9.895000E-07	1.755370E-11	9.521809E-12	9.999496E-07	7.468133E-12
8.200000E+01	9.939100E-07	4.499915E-11	5.976885E-09	2.316606E-11	9.939793E-07	1.740930E-11	9.011738E-12	9.999549E-07	6.471285E-12
8.400000E+01	9.963420E-07	4.475330E-11	3.547750E-09	2.076815E-11	9.964093E-07	1.723362E-11	8.526985E-12	9.999594E-07	5.643748E-12
8.600000E+01	9.976930E-07	4.482462E-11	2.198677E-09	1.872100E-11	9.977591E-07	1.706002E-11	8.074022E-12	9.999633E-07	4.953427E-12
8.800000E+01	9.984638E-07	4.522686E-11	1.428777E-09	1.697285E-11	9.985298E-07	1.690432E-11	7.654052E-12	9.999666E-07	4.374794E-12
9.000000E+01	9.989161E-07	4.595850E-11	9.765225E-10	1.547621E-11	9.989827E-07	1.677366E-11	7.265967E-12	9.999695E-07	3.887466E-12
9.200000E+01	9.991888E-07	4.701354E-11	7.029705E-10	1.419004E-11	9.992568E-07	1.667086E-11	6.907726E-12	9.999720E-07	3.475098E-12
9.400000E+01	9.993574E-07	4.838619E-11	5.327272E-10	1.307986E-11	9.994275E-07	1.659666E-11	6.576998E-12	9.999741E-07	3.124537E-12
9.600000E+01	9.994638E-07	5.007280E-11	4.239210E-10	1.211705E-11	9.995367E-07	1.655079E-11	6.271443E-12	9.999760E-07	2.825149E-12
9.800000E+01	9.995319E-07	5.207253E-11	3.527248E-10	1.127799E-11	9.996082E-07	1.653251E-11	5.988847E-12	9.999776E-07	2.568309E-12
