# temperature	SE	SE+SE
0.000000E+00	2.903909E-05	4.804553E-07
2.000000E+00	2.924495E-05	3.775257E-07
4.000000E+00	2.940550E-05	2.972489E-07
6.000000E+00	2.953064E-05	2.346784E-07
8.000000E+00	2.962824E-05	1.858813E-07
1.000000E+01	2.970446E-05	1.477695E-07
1.200000E+01	2.976412E-05	1.179383E-07
1.400000E+01	2.981095E-05	9.452528E-08
1.600000E+01	2.984782E-05	7.609225E-08
1.800000E+01	2.987694E-05	6.153044E-08
2.000000E+01	2.990003E-05	4.998502E-08
2.200000E+01	2.991841E-05	4.079641E-08
2.400000E+01	2.993309E-05	3.345489E-08
2.600000E+01	2.994487E-05	2.756575E-08
2.800000E+01	2.995435E-05	2.282255E-08
3.000000E+01	2.996203E-05	1.898672E-08
3.200000E+01	2.996826E-05	1.587199E-08
3.400000E+01	2.997334E-05	1.333242E-08
3.600000E+01	2.997749E-05	1.125334E-08
3.800000E+01	2.998091E-05	9.544290E-09
4.000000E+01	2.998373E-05	8.133723E-09
4.200000E+01	2.998607E-05	6.964810E-09
4.400000E+01	2.998802E-05	5.992275E-09
4.600000E+01	2.998964E-05	5.179915E-09
4.800000E+01	2.999100E-05	4.498682E-09
5.000000E+01	2.999215E-05	3.925189E-09
5.200000E+01	2.999312E-05	3.440539E-09
5.400000E+01	2.999394E-05	3.029414E-09
5.600000E+01	2.999464E-05	2.679351E-09
5.800000E+01	2.999524E-05	2.380180E-09
6.000000E+01	2.999575E-05	2.123570E-09
6.200000E+01	2.999619E-05	1.902677E-09
6.400000E+01	2.999658E-05	1.711858E-09
6.600000E+01	2.999691E-05	1.546448E-09
6.800000E+01	2.999719E-05	1.402575E-09
7.000000E+01	2.999745E-05	1.277016E-09
7.200000E+01	2.999767E-05	1.167081E-09
7.400000E+01	2.999786E-05	1.070517E-09
7.600000E+01	2.999803E-05	9.854307E-10
7.800000E+01	2.999818E-05	9.102281E-10
8.000000E+01	2.999831E-05	8.435613E-10
8.200000E+01	2.999843E-05	7.842881E-10
8.400000E+01	2.999854E-05	7.314379E-10
8.600000E+01	2.999863E-05	6.841831E-10
8.800000E+01	2.999872E-05	6.418165E-10
9.000000E+01	2.999879E-05	6.037320E-10
9.200000E+01	2.999886E-05	5.694085E-10
9.400000E+01	2.999892E-05	5.383973E-10
9.600000E+01	2.999898E-05	5.103105E-10
9.800000E+01	2.999903E-05	4.848122E-10
