# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	3.267642E-13	6.197806E-23	1.208005E-32	4.222510E-42	2.858692E-23	2.376369E-13	1.324783E-12	2.361685E-06	2.988192E-04	5.221468E-16	4.529684E-24	1.384565E-12	1.224517E-21	1.446935E-30	2.161914E-39
2.000000E+00	5.834138E-13	1.824059E-22	5.874463E-32	3.418734E-41	8.088515E-23	4.103930E-13	2.286606E-12	3.080863E-06	2.984596E-04	1.100797E-15	1.355504E-23	2.359554E-12	3.618697E-21	6.094248E-30	1.371767E-38
4.000000E+00	1.308211E-12	8.575330E-22	5.756032E-31	7.042424E-40	3.647555E-22	8.957517E-13	3.925417E-12	4.005599E-06	2.979972E-04	1.833916E-15	2.517559E-23	3.191752E-12	6.592817E-21	1.256629E-29	3.364518E-38
6.000000E+00	2.579517E-12	3.156776E-21	3.900312E-30	8.868253E-39	1.285202E-21	1.729776E-12	6.703865E-12	5.190749E-06	2.974046E-04	3.450486E-15	5.931823E-23	4.900807E-12	1.512484E-20	3.702671E-29	1.330952E-37
8.000000E+00	4.192358E-12	7.992966E-21	1.504725E-29	5.267331E-38	3.108302E-21	2.769297E-12	1.139187E-11	6.704637E-06	2.966477E-04	7.825900E-15	2.022314E-22	9.121864E-12	4.980072E-20	1.897375E-28	1.103852E-36
1.000000E+01	6.219698E-12	1.706479E-20	4.486682E-29	2.217878E-37	6.326896E-21	4.068793E-12	1.926478E-11	8.631943E-06	2.956840E-04	1.932810E-14	8.151761E-22	1.859720E-11	1.921893E-19	1.248372E-27	1.281249E-35
1.200000E+01	1.318209E-11	7.518507E-20	3.959382E-28	3.966329E-36	2.653250E-20	8.580981E-12	3.242503E-11	1.107703E-05	2.944614E-04	3.322512E-14	1.589814E-21	2.654659E-11	3.555530E-19	2.760386E-27	3.485797E-35
1.400000E+01	2.402918E-11	2.475292E-19	2.253651E-27	3.951322E-35	8.302852E-20	1.562776E-11	5.432041E-11	1.416765E-05	2.929161E-04	6.604307E-14	4.148101E-21	4.407261E-11	8.716235E-19	9.434658E-27	1.700450E-34
1.600000E+01	4.359542E-11	8.143583E-19	1.279846E-26	3.923352E-34	2.593598E-19	2.841559E-11	9.057237E-11	1.805893E-05	2.909704E-04	1.311977E-13	1.083756E-20	7.352906E-11	2.118914E-18	3.229481E-26	8.338165E-34
1.800000E+01	7.664822E-11	2.533891E-18	6.679057E-26	3.479862E-33	7.656805E-19	5.017109E-11	1.502855E-10	2.293737E-05	2.885311E-04	2.675390E-13	2.997374E-20	1.265739E-10	5.400649E-18	1.204399E-25	4.596869E-33
2.000000E+01	1.326610E-10	7.678922E-18	3.348655E-25	2.925945E-32	2.200856E-18	8.726742E-11	2.480907E-10	2.902437E-05	2.854874E-04	5.513121E-13	8.522616E-20	2.212336E-10	1.402092E-17	4.687897E-25	2.689454E-32
2.200000E+01	2.314718E-10	2.371326E-17	1.727015E-24	2.554923E-31	6.447060E-18	1.529142E-10	4.072808E-10	3.657868E-05	2.817100E-04	1.120998E-12	2.380337E-19	3.832608E-10	3.544789E-17	1.780102E-24	1.525443E-31
2.400000E+01	4.021376E-10	7.259850E-17	8.797223E-24	2.194747E-30	1.873367E-17	2.661554E-10	6.645176E-10	4.589650E-05	2.770506E-04	2.276890E-12	6.706580E-19	6.660810E-10	8.971115E-17	6.867770E-24	8.852058E-31
2.600000E+01	6.988146E-10	2.217430E-16	4.471168E-23	1.879874E-29	5.436447E-17	4.614504E-10	1.076706E-09	5.730788E-05	2.713442E-04	4.597325E-12	1.891545E-18	1.155675E-09	2.257944E-16	2.662445E-23	5.177991E-30
2.800000E+01	1.214777E-09	6.738443E-16	2.259679E-22	1.597966E-28	1.571908E-16	7.954825E-10	1.730658E-09	7.116721E-05	2.644133E-04	9.222698E-12	5.344778E-18	2.001037E-09	5.664435E-16	1.038695E-22	3.059813E-29
3.000000E+01	2.111361E-09	2.029483E-15	1.129948E-21	1.338723E-27	4.512766E-16	1.360177E-09	2.756018E-09	8.783546E-05	2.560771E-04	1.837797E-11	1.514938E-17	3.458124E-09	1.420521E-15	4.086699E-22	1.832599E-28
3.200000E+01	3.677164E-09	6.068814E-15	5.610070E-21	1.110070E-26	1.288965E-15	2.307536E-09	4.341307E-09	1.076515E-04	2.461657E-04	3.625724E-11	4.285946E-17	5.948450E-09	3.549862E-15	1.610004E-21	1.102421E-27
3.400000E+01	6.402125E-09	1.789485E-14	2.739237E-20	8.991489E-26	3.637976E-15	3.868085E-09	6.751728E-09	1.308907E-04	2.345408E-04	7.087691E-11	1.213974E-16	1.020045E-08	8.884145E-15	6.383799E-21	6.709556E-27
3.600000E+01	1.114829E-08	5.200002E-14	1.315095E-19	7.109521E-25	1.013841E-14	6.399885E-09	1.034513E-08	1.577101E-04	2.211226E-04	1.369400E-10	3.429389E-16	1.740903E-08	2.222589E-14	2.535206E-20	4.105818E-26
