# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	6.436669E-14	2.404868E-24	9.233127E-35	6.357369E-45	2.220644E-24	9.371275E-14	5.309594E-12	4.728030E-06	1.197636E-03	1.062386E-14	9.366755E-22	1.407165E-11	1.264818E-19	1.518950E-27	2.306559E-35
2.000000E+00	1.454503E-13	1.133744E-23	9.102950E-34	1.320740E-43	1.006778E-23	2.048929E-13	9.169997E-12	6.169661E-06	1.196915E-03	1.770708E-14	1.751425E-21	1.895313E-11	2.334824E-19	3.158442E-27	5.710632E-35
4.000000E+00	4.616647E-13	1.067944E-22	2.529703E-32	1.092238E-41	9.100318E-23	6.332769E-13	1.575434E-11	8.024624E-06	1.195988E-03	2.085668E-14	1.625377E-21	1.811915E-11	2.124653E-19	2.298967E-27	3.494274E-35
6.000000E+00	1.053579E-12	5.266243E-22	2.657572E-31	2.468041E-40	4.297361E-22	1.416093E-12	2.693221E-11	1.040407E-05	1.194798E-03	3.393895E-14	2.863196E-21	2.404985E-11	3.642340E-19	4.375721E-27	7.718655E-35
8.000000E+00	2.382659E-12	2.581755E-21	2.762280E-30	5.495467E-39	2.013633E-21	3.156625E-12	4.582422E-11	1.344700E-05	1.193276E-03	5.538995E-14	5.051167E-21	3.219068E-11	6.201957E-19	8.338593E-27	1.711974E-34
1.000000E+01	5.348884E-12	1.262085E-20	2.853691E-29	1.213146E-37	9.392514E-21	7.023650E-12	7.761949E-11	1.732654E-05	1.191337E-03	9.055280E-14	8.914021E-21	4.340672E-11	1.047003E-18	1.587349E-26	3.802519E-34
1.200000E+01	1.195027E-11	6.179002E-20	2.949901E-28	2.678935E-36	4.381452E-20	1.563088E-11	1.309142E-10	2.225750E-05	1.188871E-03	1.479720E-13	1.569348E-20	5.883945E-11	1.746723E-18	3.005725E-26	8.412813E-34
1.400000E+01	2.727697E-11	3.189636E-19	3.296542E-27	6.561024E-35	2.152615E-19	3.569263E-11	2.198933E-10	2.850507E-05	1.185747E-03	2.355151E-13	2.621851E-20	7.811526E-11	2.738188E-18	5.253244E-26	1.678156E-33
1.600000E+01	5.286801E-11	1.197621E-18	2.282516E-26	8.485264E-34	7.686960E-19	6.944751E-11	3.678677E-10	3.639485E-05	1.181802E-03	4.394104E-13	6.032140E-20	1.221954E-10	5.852012E-18	1.482247E-25	6.359959E-33
1.800000E+01	9.925321E-11	4.248864E-18	1.450249E-25	9.784351E-33	2.592952E-18	1.312073E-10	6.129722E-10	4.632394E-05	1.176837E-03	8.426911E-13	1.472454E-19	1.974074E-10	1.313666E-17	4.569077E-25	2.719817E-32
2.000000E+01	1.539779E-10	1.034499E-17	5.236185E-25	5.310379E-32	6.003913E-18	2.051068E-10	1.017271E-09	5.877273E-05	1.170612E-03	1.947641E-12	5.252698E-19	3.859663E-10	4.267496E-17	2.489274E-24	2.491477E-31
2.200000E+01	2.834730E-10	3.556465E-17	3.172027E-24	5.746882E-31	1.964480E-17	3.804698E-10	1.681169E-09	7.431676E-05	1.162839E-03	3.778406E-12	1.331029E-18	6.358279E-10	9.756200E-17	8.127937E-24	1.155517E-30
2.400000E+01	4.791588E-10	1.030712E-16	1.488195E-23	4.423883E-30	5.426265E-17	6.470065E-10	2.765946E-09	9.363714E-05	1.153178E-03	7.953794E-12	4.011412E-18	1.140488E-09	2.630111E-16	3.447522E-23	7.608507E-30
2.600000E+01	8.418415E-10	3.218004E-16	7.816748E-23	3.959152E-29	1.617999E-16	1.140039E-09	4.528451E-09	1.175278E-04	1.141230E-03	1.605053E-11	1.124240E-17	1.967404E-09	6.543785E-16	1.313574E-22	4.349037E-29
2.800000E+01	1.462859E-09	9.771731E-16	3.946069E-22	3.360404E-28	4.705123E-16	1.977282E-09	7.373527E-09	1.468967E-04	1.126542E-03	3.262992E-11	3.241259E-17	3.429898E-09	1.664212E-15	5.230774E-22	2.641186E-28
3.000000E+01	2.561802E-09	2.987798E-15	2.018399E-21	2.901499E-27	1.382330E-15	3.433851E-09	1.193131E-08	1.827566E-04	1.108605E-03	6.557235E-11	9.269116E-17	5.930082E-09	4.177225E-15	2.060787E-21	1.584703E-27
3.200000E+01	4.480072E-09	9.008403E-15	1.014575E-20	2.445899E-26	4.020319E-15	5.907392E-09	1.916776E-08	2.262016E-04	1.086872E-03	1.313934E-10	2.678729E-16	1.025905E-08	1.055889E-14	8.259186E-21	9.753514E-27
3.400000E+01	7.853672E-09	2.692931E-14	5.056797E-20	2.036227E-25	1.164285E-14	1.009130E-08	3.053651E-08	2.783628E-04	1.060774E-03	2.613127E-10	7.759235E-16	1.768369E-08	2.670071E-14	3.326136E-20	6.060496E-26
3.600000E+01	1.379304E-08	7.959891E-14	2.490649E-19	1.665895E-24	3.349075E-14	1.708737E-08	4.817685E-08	3.403381E-04	1.029759E-03	5.154433E-10	2.251472E-15	3.036504E-08	6.761729E-14	1.345275E-19	3.800118E-25
3.800000E+01	2.425359E-08	2.321592E-13	1.209121E-18	1.334312E-23	9.548496E-14	2.863724E-08	7.515363E-08	4.130926E-04	9.933373E-04	1.007282E-09	6.533742E-15	5.191387E-08	1.714721E-13	5.454566E-19	2.398787E-24
4.000000E+01	4.269960E-08	6.680886E-13	5.787094E-18	1.046472E-22	2.697289E-13	4.747725E-08	1.157183E-07	4.973288E-04	9.511501E-04	1.945862E-09	1.888622E-14	8.823196E-08	4.343190E-13	2.205746E-18	1.513705E-23
4.200000E+01	7.511303E-08	1.890455E-12	2.717148E-17	7.983096E-22	7.518996E-13	7.769023E-08	1.755443E-07	5.933335E-04	9.030406E-04	3.713813E-09	5.432377E-14	1.490903E-07	1.099139E-12	8.893372E-18	9.541692E-23
4.400000E+01	1.318585E-07	5.253814E-12	1.249157E-16	5.910371E-21	2.064228E-12	1.253397E-07	2.618597E-07	7.008171E-04	8.491348E-04	6.991219E-09	1.549630E-13	2.502158E-07	2.772999E-12	3.561639E-17	5.975370E-22
4.600000E+01	2.305957E-07	1.431726E-11	5.607504E-16	4.233087E-20	5.566398E-12	1.991069E-07	3.833731E-07	8.187698E-04	7.899108E-04	1.296370E-08	4.371075E-13	4.167651E-07	6.960245E-12	1.412377E-16	3.700444E-21
4.800000E+01	4.009816E-07	3.819852E-11	2.450807E-15	2.923458E-19	1.470432E-11	3.110574E-07	5.498889E-07	9.453709E-04	7.262412E-04	2.365035E-08	1.215799E-12	6.884396E-07	1.734422E-11	5.528910E-16	2.255974E-20
5.000000E+01	6.919311E-07	9.962398E-11	1.039690E-14	1.940385E-18	3.795053E-11	4.774163E-07	7.715594E-07	1.077987E-03	6.593900E-04	4.241211E-08	3.326611E-12	1.127118E-06	4.282131E-11	2.130647E-15	1.348460E-19
5.200000E+01	1.182646E-06	2.536797E-10	4.269575E-14	1.234281E-17	9.548714E-11	7.193915E-07	1.057832E-06	1.213290E-03	5.909489E-04	7.471201E-08	8.934361E-12	1.827797E-06	1.045278E-10	8.060227E-15	7.870666E-19
5.400000E+01	1.998575E-06	6.300027E-10	1.692920E-13	7.504348E-17	2.337986E-10	1.063905E-06	1.416303E-06	1.347490E-03	5.227099E-04	1.292444E-07	2.351519E-11	2.934413E-06	2.518123E-10	2.986110E-14	4.470656E-18
5.600000E+01	3.334036E-06	1.524759E-09	6.467612E-13	4.351503E-16	5.564247E-10	1.544477E-06	1.851835E-06	1.476672E-03	4.564887E-04	2.195678E-07	6.058418E-11	4.661793E-06	5.976828E-10	1.081041E-13	2.463716E-17
5.800000E+01	5.482993E-06	3.594757E-09	2.376948E-12	2.402593E-15	1.286594E-09	2.202433E-06	2.366291E-06	1.597142E-03	3.939298E-04	3.664416E-07	1.526804E-10	7.325623E-06	1.395592E-09	3.816803E-13	1.313659E-16
6.000000E+01	8.879314E-06	8.254226E-09	8.394517E-12	1.261645E-14	2.890939E-09	3.088781E-06	2.959091E-06	1.705727E-03	3.363357E-04	6.011109E-07	3.762249E-10	1.138213E-05	3.201361E-09	1.311830E-12	6.760119E-16
6.200000E+01	1.414726E-05	1.846094E-08	2.847162E-11	6.296641E-14	6.317374E-09	4.267208E-06	3.628492E-06	1.799917E-03	2.845591E-04	9.697773E-07	9.061894E-10	1.747810E-05	7.204210E-09	4.380717E-12	3.348764E-15
6.400000E+01	2.216046E-05	4.022148E-08	9.270641E-11	2.985093E-13	1.343995E-08	5.818175E-06	4.373168E-06	1.877840E-03	2.389772E-04	1.539428E-06	2.132644E-09	2.651074E-05	1.588033E-08	1.418385E-11	1.592420E-14
6.600000E+01	3.410433E-05	8.536644E-08	2.896782E-10	1.343302E-12	2.786583E-08	7.843892E-06	5.193491E-06	1.938070E-03	1.995431E-04	2.404807E-06	4.900102E-09	3.969236E-05	3.422973E-08	4.441775E-11	7.245214E-14
6.800000E+01	5.152963E-05	1.764349E-07	8.679612E-10	5.730574E-12	5.634180E-08	1.047290E-05	6.091922E-06	1.979332E-03	1.658889E-04	3.695529E-06	1.097663E-08	5.860882E-05	7.199842E-08	1.341334E-10	3.141542E-13
7.000000E+01	7.637440E-05	3.547642E-07	2.490161E-09	2.312311E-11	1.110707E-07	1.386162E-05	7.072062E-06	2.000206E-03	1.374487E-04	5.580767E-06	2.391822E-08	8.525065E-05	1.474124E-07	3.891776E-10	1.291881E-12
7.200000E+01	1.109173E-04	6.927962E-07	6.823740E-09	8.793159E-11	2.132082E-07	1.818807E-05	8.136146E-06	1.998922E-03	1.135745E-04	8.266428E-06	5.052881E-08	1.219816E-04	2.929033E-07	1.080068E-09	5.008573E-12
7.400000E+01	1.576112E-04	1.310500E-06	1.779399E-08	3.134829E-10	3.974173E-07	2.363046E-05	9.281130E-06	1.973362E-03	9.362825E-05	1.197652E-05	1.030189E-07	1.713955E-04	5.627578E-07	2.851762E-09	1.817667E-11
7.600000E+01	2.187423E-04	2.392633E-06	4.393300E-08	1.040454E-09	7.162156E-07	3.032198E-05	1.049405E-05	1.921357E-03	7.704452E-05	1.690826E-05	2.015146E-07	2.360029E-04	1.041076E-06	7.118524E-09	6.123106E-11
7.800000E+01	2.958828E-04	4.197565E-06	1.020628E-07	3.187670E-09	1.240672E-06	3.827731E-05	1.174804E-05	1.841380E-03	6.336052E-05	2.315390E-05	3.755101E-07	3.177087E-04	1.845542E-06	1.667911E-08	1.896483E-10
8.000000E+01	3.891875E-04	7.041295E-06	2.215522E-07	8.930288E-09	2.051566E-06	4.730205E-05	1.300079E-05	1.733583E-03	5.221325E-05	3.059821E-05	6.613452E-07	4.171052E-04	3.119092E-06	3.640395E-08	5.346068E-10
8.200000E+01	4.967195E-04	1.123913E-05	4.463262E-07	2.266761E-08	3.215601E-06	5.692501E-05	1.419716E-05	1.600946E-03	4.330569E-05	3.883164E-05	1.092254E-06	5.327396E-04	5.000997E-06	7.347146E-08	1.358217E-09
8.400000E+01	6.141393E-04	1.700364E-05	8.299342E-07	5.175308E-08	4.749532E-06	6.641822E-05	1.527620E-05	1.449978E-03	3.635529E-05	4.714970E-05	1.680830E-06	6.606748E-04	7.576637E-06	1.362988E-07	3.085334E-09
8.600000E+01	7.350954E-04	2.433382E-05	1.420753E-06	1.059115E-07	6.590568E-06	7.495122E-05	1.618198E-05	1.290309E-03	3.105262E-05	5.469674E-05	2.401895E-06	7.947147E-04	1.082307E-05	2.316689E-07	6.239773E-09
8.800000E+01	8.523852E-04	3.296125E-05	2.241964E-06	1.946105E-07	8.599522E-06	8.184246E-05	1.687610E-05	1.132919E-03	2.705868E-05	6.072607E-05	3.190086E-06	9.274525E-04	1.458341E-05	3.610095E-07	1.124438E-08
9.000000E+01	9.594962E-04	4.240279E-05	3.278741E-06	3.233926E-07	1.060555E-05	8.677590E-05	1.734866E-05	9.876149E-04	2.404305E-05	6.484187E-05	3.959785E-06	1.051838E-03	1.859559E-05	5.182716E-07	1.817269E-08
9.200000E+01	1.051857E-03	5.210043E-05	4.482712E-06	4.916979E-07	1.246740E-05	8.985513E-05	1.762243E-05	8.609903E-04	2.173169E-05	6.707932E-05	4.636753E-06	1.162597E-03	2.256638E-05	6.913070E-07	2.664014E-08
9.400000E+01	1.127314E-03	6.157005E-05	5.790802E-06	6.937971E-07	1.411288E-05	9.148491E-05	1.774674E-05	7.557570E-04	1.993012E-05	6.779843E-05	5.180748E-06	1.256911E-03	2.624986E-05	8.660130E-07	3.593404E-08
9.600000E+01	1.185832E-03	7.048784E-05	7.145782E-06	9.218883E-07	1.554023E-05	9.218113E-05	1.778361E-05	6.714068E-04	1.851514E-05	6.749181E-05	5.588152E-06	1.334269E-03	2.949226E-05	1.030545E-06	4.528191E-08
9.800000E+01	1.228785E-03	7.869867E-05	8.508152E-06	1.169127E-06	1.679405E-05	9.241752E-05	1.779319E-05	6.054873E-04	1.741115E-05	6.662327E-05	5.880043E-06	1.395788E-03	3.223430E-05	1.177505E-06	5.407649E-08
