# temperature	A	A+A	A+B	A+SE	B	B+B	B+SE	SE	SE+SE
0.000000E+00	6.103783E-13	2.162555E-22	1.999999E-06	1.746760E-14	6.277065E-13	2.516816E-22	1.614346E-16	1.102454E-06	4.487729E-07
2.000000E+00	9.336066E-13	4.671037E-22	1.999999E-06	2.385913E-14	9.571944E-13	5.955150E-22	2.673716E-16	1.235498E-06	3.822509E-07
4.000000E+00	1.415827E-12	1.004420E-21	1.999999E-06	3.214269E-14	1.472513E-12	1.403237E-21	4.379851E-16	1.363950E-06	3.180251E-07
6.000000E+00	2.189059E-12	2.273432E-21	1.999998E-06	4.390622E-14	2.225092E-12	3.117824E-21	6.900954E-16	1.483218E-06	2.583911E-07
8.000000E+00	3.354583E-12	5.117622E-21	1.999997E-06	5.913045E-14	3.400615E-12	6.921231E-21	1.076456E-15	1.589578E-06	2.052110E-07
1.000000E+01	5.138241E-12	1.164639E-20	1.999995E-06	7.923052E-14	5.215821E-12	1.511748E-20	1.650438E-15	1.680727E-06	1.596365E-07
1.200000E+01	7.897345E-12	2.698518E-20	1.999992E-06	1.061476E-13	8.000496E-12	3.229391E-20	2.482001E-15	1.755988E-06	1.220061E-07
1.400000E+01	1.215795E-11	6.336790E-20	1.999988E-06	1.420998E-13	1.229637E-11	6.784929E-20	3.675589E-15	1.816122E-06	9.193896E-08
1.600000E+01	1.874932E-11	1.506277E-19	1.999981E-06	1.903045E-13	1.893425E-11	1.405050E-19	5.372312E-15	1.862874E-06	6.856301E-08
1.800000E+01	2.896165E-11	3.617681E-19	1.999971E-06	2.551519E-13	2.920808E-11	2.875834E-19	7.768957E-15	1.898449E-06	5.077523E-08
2.000000E+01	4.480704E-11	8.760039E-19	1.999955E-06	3.426158E-13	4.513419E-11	5.835602E-19	1.114138E-14	1.925094E-06	3.745272E-08
2.200000E+01	6.942439E-11	2.133139E-18	1.999930E-06	4.607259E-13	6.986623E-11	1.177975E-18	1.587993E-14	1.944833E-06	2.758314E-08
2.400000E+01	1.077366E-10	5.210802E-18	1.999892E-06	6.202836E-13	1.083342E-10	2.373140E-18	2.253691E-14	1.959356E-06	2.032176E-08
2.600000E+01	1.674746E-10	1.273572E-17	1.999832E-06	8.356123E-13	1.682782E-10	4.787376E-18	3.190089E-14	1.970001E-06	1.499905E-08
2.800000E+01	2.608197E-10	3.106327E-17	1.999738E-06	1.125558E-12	2.618813E-10	9.701867E-18	4.510269E-14	1.977794E-06	1.110239E-08
3.000000E+01	4.069719E-10	7.540309E-17	1.999592E-06	1.514503E-12	4.084228E-10	1.981466E-17	6.377894E-14	1.983502E-06	8.248220E-09
3.200000E+01	6.364055E-10	1.817798E-16	1.999362E-06	2.034205E-12	6.383429E-10	4.088009E-17	9.028454E-14	1.987690E-06	6.153780E-09
3.400000E+01	9.973758E-10	4.343076E-16	1.999000E-06	2.725068E-12	9.999735E-10	8.537957E-17	1.280444E-13	1.990772E-06	4.612551E-09
3.600000E+01	1.566493E-09	1.026701E-15	1.998430E-06	3.638584E-12	1.569942E-09	1.807496E-16	1.820217E-13	1.993047E-06	3.474470E-09
3.800000E+01	2.465183E-09	2.398459E-15	1.997530E-06	4.839733E-12	2.469768E-09	3.880957E-16	2.594173E-13	1.994733E-06	2.630755E-09
4.000000E+01	3.885593E-09	5.532241E-15	1.996108E-06	6.410339E-12	3.891642E-09	8.449339E-16	3.706435E-13	1.995988E-06	2.002579E-09
4.200000E+01	6.130546E-09	1.259314E-14	1.993861E-06	8.452817E-12	6.138490E-09	1.863275E-15	5.307035E-13	1.996926E-06	1.532754E-09
4.400000E+01	9.674689E-09	2.828345E-14	1.990314E-06	1.109471E-11	9.685071E-09	4.154568E-15	7.610814E-13	1.997629E-06	1.179708E-09
4.600000E+01	1.525629E-08	6.266935E-14	1.984729E-06	1.449351E-11	1.526979E-08	9.343469E-15	1.092286E-12	1.998158E-06	9.131346E-10
4.800000E+01	2.401186E-08	1.369775E-13	1.975969E-06	1.884105E-11	2.402937E-08	2.113040E-14	1.567145E-12	1.998558E-06	7.108656E-10
5.000000E+01	3.766713E-08	2.952319E-13	1.962308E-06	2.436587E-11	3.768975E-08	4.788148E-14	2.244834E-12	1.998860E-06	5.566277E-10
5.200000E+01	5.879407E-08	6.269651E-13	1.941173E-06	3.133050E-11	5.882323E-08	1.082615E-13	3.205299E-12	1.999089E-06	4.384275E-10
