# temperature	SE	SE+SE
0.000000E+00	2.363472E-04	3.182642E-05
2.000000E+00	2.464007E-04	2.679963E-05
4.000000E+00	2.552171E-04	2.239147E-05
6.000000E+00	2.628224E-04	1.858882E-05
8.000000E+00	2.692892E-04	1.535542E-05
1.000000E+01	2.747212E-04	1.263939E-05
1.200000E+01	2.792389E-04	1.038056E-05
1.400000E+01	2.829668E-04	8.516619E-06
1.600000E+01	2.860250E-04	6.987522E-06
1.800000E+01	2.885235E-04	5.738259E-06
2.000000E+01	2.905595E-04	4.720268E-06
2.200000E+01	2.922163E-04	3.891831E-06
2.400000E+01	2.935643E-04	3.217830E-06
2.600000E+01	2.946617E-04	2.669147E-06
2.800000E+01	2.955562E-04	2.221899E-06
3.000000E+01	2.962867E-04	1.856658E-06
3.200000E+01	2.968846E-04	1.557700E-06
3.400000E+01	2.973753E-04	1.312347E-06
3.600000E+01	2.977792E-04	1.110400E-06
3.800000E+01	2.981127E-04	9.436585E-07
4.000000E+01	2.983889E-04	8.055331E-07
4.200000E+01	2.986186E-04	6.907227E-07
4.400000E+01	2.988101E-04	5.949586E-07
4.600000E+01	2.989704E-04	5.147976E-07
4.800000E+01	2.991051E-04	4.474566E-07
5.000000E+01	2.992186E-04	3.906813E-07
5.200000E+01	2.993147E-04	3.426410E-07
5.400000E+01	2.993963E-04	3.018453E-07
5.600000E+01	2.994658E-04	2.670772E-07
5.800000E+01	2.995253E-04	2.373407E-07
6.000000E+01	2.995764E-04	2.118176E-07
6.200000E+01	2.996203E-04	1.898346E-07
6.400000E+01	2.996583E-04	1.708351E-07
6.600000E+01	2.996913E-04	1.543585E-07
6.800000E+01	2.997200E-04	1.400219E-07
7.000000E+01	2.997450E-04	1.275063E-07
7.200000E+01	2.997669E-04	1.165449E-07
7.400000E+01	2.997862E-04	1.069144E-07
7.600000E+01	2.998031E-04	9.842672E-08
7.800000E+01	2.998182E-04	9.092353E-08
8.000000E+01	2.998315E-04	8.427085E-08
8.200000E+01	2.998433E-04	7.835509E-08
8.400000E+01	2.998538E-04	7.307966E-08
8.600000E+01	2.998633E-04	6.836220E-08
8.800000E+01	2.998717E-04	6.413227E-08
9.000000E+01	2.998793E-04	6.032950E-08
9.200000E+01	2.998862E-04	5.690198E-08
9.400000E+01	2.998924E-04	5.380498E-08
9.600000E+01	2.998980E-04	5.099983E-08
9.800000E+01	2.999031E-04	4.845304E-08
