# temperature	A	A+A	A+B	A+SE	B	B+B	B+SE	SE	SE+SE
5.800000E+01	3.421262E-07	1.399609E-11	4.657590E-06	2.563072E-10	3.423683E-07	3.048291E-12	3.610077E-11	4.996933E-06	1.387105E-09
6.000000E+01	5.153038E-07	2.779996E-11	4.484320E-06	3.203984E-10	5.156165E-07	6.569632E-12	5.012164E-11	4.997390E-06	1.119497E-09
6.200000E+01	7.627105E-07	5.365728E-11	4.236787E-06	3.951811E-10	7.631171E-07	1.373347E-11	6.852054E-11	4.997718E-06	9.091461E-10
6.400000E+01	1.103709E-06	9.977213E-11	3.895613E-06	4.788102E-10	1.104240E-06	2.755135E-11	9.176779E-11	4.997943E-06	7.429750E-10
6.600000E+01	1.551446E-06	1.766614E-10	3.447634E-06	5.665607E-10	1.552142E-06	5.234226E-11	1.196268E-10	4.998092E-06	6.110489E-10
6.800000E+01	2.101934E-06	2.935679E-10	2.896829E-06	6.499532E-10	2.102835E-06	9.268455E-11	1.506087E-10	4.998188E-06	5.057878E-10
7.000000E+01	2.721722E-06	4.505385E-10	2.276659E-06	7.171274E-10	2.722858E-06	1.503795E-10	1.815918E-10	4.998258E-06	4.213837E-10
7.200000E+01	3.344611E-06	6.299387E-10	1.653373E-06	7.559044E-10	3.345978E-06	2.203848E-10	2.082080E-10	4.998329E-06	3.533672E-10
7.400000E+01	3.891149E-06	7.987642E-10	1.106494E-06	7.595387E-10	3.892699E-06	2.902850E-10	2.264642E-10	4.998417E-06	2.982834E-10
7.600000E+01	4.306801E-06	9.275136E-10	6.906130E-07	7.311766E-10	4.308458E-06	3.469698E-10	2.348048E-10	4.998527E-06	2.534504E-10
7.800000E+01	4.585307E-06	1.008080E-09	4.119949E-07	6.818687E-10	4.587001E-06	3.847010E-10	2.346384E-10	4.998650E-06	2.167778E-10
8.000000E+01	4.755663E-06	1.051373E-09	2.416108E-07	6.238317E-10	4.757349E-06	4.057579E-10	2.288517E-10	4.998774E-06	1.866306E-10
8.200000E+01	4.854656E-06	1.073562E-09	1.426317E-07	5.656618E-10	4.856317E-06	4.155666E-10	2.201058E-10	4.998891E-06	1.617249E-10
8.400000E+01	4.911094E-06	1.087338E-09	8.622002E-08	5.117621E-10	4.912732E-06	4.189355E-10	2.101751E-10	4.998996E-06	1.410485E-10
8.600000E+01	4.943344E-06	1.100435E-09	5.399125E-08	4.637242E-10	4.944971E-06	4.190400E-10	2.000482E-10	4.999089E-06	1.237996E-10
8.800000E+01	4.962047E-06	1.117001E-09	3.529683E-08	4.216925E-10	4.963678E-06	4.177177E-10	1.902157E-10	4.999169E-06	1.093408E-10
9.000000E+01	4.973126E-06	1.139113E-09	2.421020E-08	3.851965E-10	4.974777E-06	4.159672E-10	1.808949E-10	4.999240E-06	9.716301E-11
9.200000E+01	4.979845E-06	1.167776E-09	1.746591E-08	3.535683E-10	4.981533E-06	4.143141E-10	1.721641E-10	4.999301E-06	8.685803E-11
9.400000E+01	4.984013E-06	1.203478E-09	1.325388E-08	3.261268E-10	4.985756E-06	4.130286E-10	1.640335E-10	4.999354E-06	7.809727E-11
9.600000E+01	4.986649E-06	1.246480E-09	1.055589E-08	3.022505E-10	4.988463E-06	4.122444E-10	1.564818E-10	4.999400E-06	7.061517E-11
9.800000E+01	4.988337E-06	1.296961E-09	8.787930E-09	2.813987E-10	4.990239E-06	4.120232E-10	1.494741E-10	4.999441E-06	6.419624E-11
