# temperature	SE	SE+SE
0.000000E+00	1.128929E-03	1.855355E-04
2.000000E+00	1.171388E-03	1.643058E-04
4.000000E+00	1.210140E-03	1.449298E-04
6.000000E+00	1.245171E-03	1.274145E-04
8.000000E+00	1.276564E-03	1.117178E-04
1.000000E+01	1.304484E-03	9.775819E-05
1.200000E+01	1.329149E-03	8.542535E-05
1.400000E+01	1.350819E-03	7.459044E-05
1.600000E+01	1.369770E-03	6.511510E-05
1.800000E+01	1.386282E-03	5.685890E-05
2.000000E+01	1.400630E-03	4.968489E-05
2.200000E+01	1.413073E-03	4.346361E-05
2.400000E+01	1.423849E-03	3.807548E-05
2.600000E+01	1.433176E-03	3.341210E-05
2.800000E+01	1.441247E-03	2.937657E-05
3.000000E+01	1.448233E-03	2.588332E-05
3.200000E+01	1.454285E-03	2.285741E-05
3.400000E+01	1.459533E-03	2.023372E-05
3.600000E+01	1.464088E-03	1.795592E-05
3.800000E+01	1.468049E-03	1.597550E-05
4.000000E+01	1.471498E-03	1.425082E-05
4.200000E+01	1.474508E-03	1.274618E-05
4.400000E+01	1.477138E-03	1.143104E-05
4.600000E+01	1.479441E-03	1.027928E-05
4.800000E+01	1.481463E-03	9.268575E-06
5.000000E+01	1.483240E-03	8.379818E-06
5.200000E+01	1.484807E-03	7.596669E-06
5.400000E+01	1.486190E-03	6.905132E-06
5.600000E+01	1.487414E-03	6.293209E-06
5.800000E+01	1.488499E-03	5.750600E-06
6.000000E+01	1.489463E-03	5.268451E-06
6.200000E+01	1.490322E-03	4.839141E-06
6.400000E+01	1.491088E-03	4.456097E-06
6.600000E+01	1.491773E-03	4.113645E-06
6.800000E+01	1.492386E-03	3.806872E-06
7.000000E+01	1.492937E-03	3.531523E-06
7.200000E+01	1.493432E-03	3.283903E-06
7.400000E+01	1.493878E-03	3.060795E-06
7.600000E+01	1.494281E-03	2.859400E-06
7.800000E+01	1.494645E-03	2.677271E-06
8.000000E+01	1.494975E-03	2.512270E-06
8.200000E+01	1.495275E-03	2.362523E-06
8.400000E+01	1.495547E-03	2.226385E-06
8.600000E+01	1.495795E-03	2.102411E-06
8.800000E+01	1.496021E-03	1.989325E-06
9.000000E+01	1.496228E-03	1.886004E-06
9.200000E+01	1.496417E-03	1.791455E-06
9.400000E+01	1.496590E-03	1.704798E-06
9.600000E+01	1.496750E-03	1.625253E-06
9.800000E+01	1.496896E-03	1.552127E-06
