# temperature	SE	SE+SE
0.000000E+00	1.449159E-06	7.754206E-07
2.000000E+00	1.644898E-06	6.775511E-07
4.000000E+00	1.841096E-06	5.794520E-07
6.000000E+00	2.031007E-06	4.844964E-07
8.000000E+00	2.208064E-06	3.959680E-07
1.000000E+01	2.366847E-06	3.165763E-07
1.200000E+01	2.503873E-06	2.480637E-07
1.400000E+01	2.617921E-06	1.910393E-07
1.600000E+01	2.709838E-06	1.450808E-07
1.800000E+01	2.781939E-06	1.090307E-07
2.000000E+01	2.837289E-06	8.135544E-08
2.200000E+01	2.879101E-06	6.044951E-08
2.400000E+01	2.910330E-06	4.483519E-08
2.600000E+01	2.933484E-06	3.325816E-08
2.800000E+01	2.950580E-06	2.470981E-08
3.000000E+01	2.963184E-06	1.840823E-08
3.200000E+01	2.972476E-06	1.376199E-08
3.400000E+01	2.979338E-06	1.033089E-08
3.600000E+01	2.984419E-06	7.790635E-09
3.800000E+01	2.988193E-06	5.903749E-09
4.000000E+01	2.991006E-06	4.496850E-09
4.200000E+01	2.993113E-06	3.443460E-09
4.400000E+01	2.994698E-06	2.651252E-09
4.600000E+01	2.995895E-06	2.052713E-09
4.800000E+01	2.996803E-06	1.598345E-09
5.000000E+01	2.997497E-06	1.251749E-09
5.200000E+01	2.998028E-06	9.860637E-10
5.400000E+01	2.998437E-06	7.813904E-10
5.600000E+01	2.998754E-06	6.229316E-10
5.800000E+01	2.999001E-06	4.996377E-10
6.000000E+01	2.999194E-06	4.032231E-10
6.200000E+01	2.999345E-06	3.274485E-10
6.400000E+01	2.999465E-06	2.675957E-10
6.600000E+01	2.999560E-06	2.200810E-10
6.800000E+01	2.999636E-06	1.821714E-10
7.000000E+01	2.999696E-06	1.517731E-10
7.200000E+01	2.999745E-06	1.272756E-10
7.400000E+01	2.999785E-06	1.074346E-10
7.600000E+01	2.999817E-06	9.128480E-11
7.800000E+01	2.999844E-06	7.807403E-11
8.000000E+01	2.999866E-06	6.721395E-11
8.200000E+01	2.999884E-06	5.824230E-11
8.400000E+01	2.999898E-06	5.079442E-11
8.600000E+01	2.999911E-06	4.458146E-11
8.800000E+01	2.999921E-06	3.937371E-11
9.000000E+01	2.999930E-06	3.498769E-11
9.200000E+01	2.999937E-06	3.127634E-11
9.400000E+01	2.999944E-06	2.812123E-11
9.600000E+01	2.999949E-06	2.542670E-11
9.800000E+01	2.999954E-06	2.311510E-11
