# temperature	A	A+A	A+B	A+SE	B	B+B	B+SE	SE	SE+SE
4.400000E+01	3.050029E-08	2.811035E-13	1.996915E-05	3.461334E-10	3.082293E-08	4.207926E-14	2.396970E-11	1.976857E-05	1.155302E-07
4.600000E+01	4.818250E-08	6.250808E-13	1.995136E-05	4.540296E-10	4.860310E-08	9.466072E-14	3.448554E-11	1.981983E-05	8.984107E-08
4.800000E+01	7.600172E-08	1.372285E-12	1.992340E-05	5.925743E-10	7.654700E-08	2.144269E-13	4.960610E-11	1.985898E-05	7.018882E-08
5.000000E+01	1.195749E-07	2.975216E-12	1.987965E-05	7.696420E-10	1.202783E-07	4.876356E-13	7.128160E-11	1.988894E-05	5.510910E-08
5.200000E+01	1.874237E-07	6.371264E-12	1.981157E-05	9.948081E-10	1.883269E-07	1.109687E-12	1.022146E-10	1.991191E-05	4.349701E-08
5.400000E+01	2.922841E-07	1.347448E-11	1.970641E-05	1.279484E-09	2.934394E-07	2.518090E-12	1.460887E-10	1.992953E-05	3.452013E-08
5.600000E+01	4.528320E-07	2.812775E-11	1.954547E-05	1.636856E-09	4.543060E-07	5.676254E-12	2.078162E-10	1.994305E-05	2.755129E-08
5.800000E+01	6.957854E-07	5.788750E-11	1.930202E-05	2.081435E-09	6.976635E-07	1.265789E-11	2.937529E-10	1.995339E-05	2.211747E-08
6.000000E+01	1.058119E-06	1.172159E-10	1.893902E-05	2.627881E-09	1.060514E-06	2.779203E-11	4.117742E-10	1.996124E-05	1.786123E-08
6.200000E+01	1.588682E-06	2.328000E-10	1.840756E-05	3.288645E-09	1.591746E-06	5.975099E-11	5.710142E-10	1.996712E-05	1.451179E-08
6.400000E+01	2.347719E-06	4.514321E-10	1.764731E-05	4.069796E-09	2.351661E-06	1.249583E-10	7.809425E-10	1.997142E-05	1.186341E-08
6.600000E+01	3.401673E-06	8.492847E-10	1.659166E-05	4.964474E-09	3.406782E-06	2.521613E-10	1.049331E-09	1.997447E-05	9.759284E-09
6.800000E+01	4.809567E-06	1.537031E-09	1.518141E-05	5.943965E-09	4.816234E-06	4.861969E-10	1.378668E-09	1.997652E-05	8.079468E-09
7.000000E+01	6.597670E-06	2.647435E-09	1.339009E-05	6.948204E-09	6.606381E-06	8.852500E-10	1.761021E-09	1.997783E-05	6.731887E-09
7.200000E+01	8.724191E-06	4.286052E-09	1.125936E-05	7.881118E-09	8.735467E-06	1.502131E-09	2.172711E-09	1.997865E-05	5.645586E-09
7.400000E+01	1.104901E-05	6.440354E-09	8.929486E-06	8.620703E-09	1.106325E-05	2.344706E-09	2.572639E-09	1.997928E-05	4.765665E-09
7.600000E+01	1.334067E-05	8.899513E-09	6.632474E-06	9.053100E-09	1.335795E-05	3.335241E-09	2.909891E-09	1.997994E-05	4.049460E-09
7.800000E+01	1.534805E-05	1.129443E-08	4.620240E-06	9.123170E-09	1.536798E-05	4.318165E-09	3.142298E-09	1.998081E-05	3.463661E-09
8.000000E+01	1.690772E-05	1.328938E-08	3.056839E-06	8.865740E-09	1.692963E-05	5.138447E-09	3.255443E-09	1.998191E-05	2.982154E-09
8.200000E+01	1.799950E-05	1.475813E-08	1.962595E-06	8.383976E-09	1.802269E-05	5.723556E-09	3.265390E-09	1.998318E-05	2.584396E-09
8.400000E+01	1.870828E-05	1.577888E-08	1.252364E-06	7.793530E-09	1.873225E-05	6.090892E-09	3.203749E-09	1.998449E-05	2.254183E-09
8.600000E+01	1.914887E-05	1.651236E-08	8.109247E-07	7.181445E-09	1.917337E-05	6.299777E-09	3.100983E-09	1.998576E-05	1.978695E-09
8.800000E+01	1.941813E-05	1.710593E-08	5.410596E-07	6.597669E-09	1.944314E-05	6.409272E-09	2.978910E-09	1.998693E-05	1.747747E-09
9.000000E+01	1.958285E-05	1.766280E-08	3.757635E-07	6.064481E-09	1.960846E-05	6.462475E-09	2.850763E-09	1.998798E-05	1.553212E-09
9.200000E+01	1.968474E-05	1.824681E-08	2.731828E-07	5.588136E-09	1.971112E-05	6.486737E-09	2.723771E-09	1.998891E-05	1.388576E-09
9.400000E+01	1.974873E-05	1.889549E-08	2.083111E-07	5.167014E-09	1.977609E-05	6.498288E-09	2.601568E-09	1.998973E-05	1.248597E-09
9.600000E+01	1.978952E-05	1.963081E-08	1.664240E-07	4.796211E-09	1.981808E-05	6.506452E-09	2.485785E-09	1.999046E-05	1.129036E-09
9.800000E+01	1.981577E-05	2.046620E-08	1.388315E-07	4.469845E-09	1.984576E-05	6.516501E-09	2.376991E-09	1.999110E-05	1.026456E-09
