# temperature	SE	SE+SE
0.000000E+00	5.637809E-05	1.810955E-06
2.000000E+00	5.711965E-05	1.440177E-06
4.000000E+00	5.771020E-05	1.144902E-06
6.000000E+00	5.817829E-05	9.108549E-07
8.000000E+00	5.854828E-05	7.258592E-07
1.000000E+01	5.884036E-05	5.798187E-07
1.200000E+01	5.907093E-05	4.645329E-07
1.400000E+01	5.925312E-05	3.734383E-07
1.600000E+01	5.939733E-05	3.013347E-07
1.800000E+01	5.951174E-05	2.441311E-07
2.000000E+01	5.960275E-05	1.986229E-07
2.200000E+01	5.967539E-05	1.623063E-07
2.400000E+01	5.973355E-05	1.332273E-07
2.600000E+01	5.978028E-05	1.098603E-07
2.800000E+01	5.981797E-05	9.101388E-08
3.000000E+01	5.984849E-05	7.575548E-08
3.200000E+01	5.987329E-05	6.335410E-08
3.400000E+01	5.989353E-05	5.323518E-08
3.600000E+01	5.991011E-05	4.494598E-08
3.800000E+01	5.992374E-05	3.812868E-08
4.000000E+01	5.993500E-05	3.249967E-08
4.200000E+01	5.994433E-05	2.783341E-08
4.400000E+01	5.995210E-05	2.394998E-08
4.600000E+01	5.995859E-05	2.070537E-08
4.800000E+01	5.996403E-05	1.798395E-08
5.000000E+01	5.996861E-05	1.569254E-08
5.200000E+01	5.997249E-05	1.375585E-08
5.400000E+01	5.997577E-05	1.211276E-08
5.600000E+01	5.997857E-05	1.071358E-08
5.800000E+01	5.998096E-05	9.517699E-09
6.000000E+01	5.998302E-05	8.491876E-09
6.200000E+01	5.998478E-05	7.608777E-09
6.400000E+01	5.998631E-05	6.845872E-09
6.600000E+01	5.998763E-05	6.184518E-09
6.800000E+01	5.998878E-05	5.609251E-09
7.000000E+01	5.998979E-05	5.107194E-09
7.200000E+01	5.999066E-05	4.667597E-09
7.400000E+01	5.999144E-05	4.281456E-09
7.600000E+01	5.999212E-05	3.941205E-09
7.800000E+01	5.999272E-05	3.640470E-09
8.000000E+01	5.999325E-05	3.373866E-09
8.200000E+01	5.999373E-05	3.136824E-09
8.400000E+01	5.999415E-05	2.925466E-09
8.600000E+01	5.999453E-05	2.736483E-09
8.800000E+01	5.999487E-05	2.567046E-09
9.000000E+01	5.999517E-05	2.414734E-09
9.200000E+01	5.999545E-05	2.277461E-09
9.400000E+01	5.999569E-05	2.153435E-09
9.600000E+01	5.999592E-05	2.041103E-09
9.800000E+01	5.999612E-05	1.939123E-09
