# temperature	A	A+A	A+B	A+SE	B	B+B	B+SE	SE	SE+SE
2.400000E+01	5.145717E-10	1.188694E-16	4.999943E-05	5.467254E-11	5.670761E-10	6.502421E-17	2.177040E-12	3.615843E-05	6.920759E-06
2.600000E+01	8.027099E-10	2.925790E-16	4.999912E-05	7.832675E-11	8.777825E-10	1.302614E-16	3.254299E-12	3.852671E-05	5.736603E-06
2.800000E+01	1.254693E-09	7.188548E-16	4.999863E-05	1.112304E-10	1.361108E-09	2.620785E-16	4.815588E-12	4.062935E-05	4.685266E-06
3.000000E+01	1.965296E-09	1.758393E-15	4.999788E-05	1.565070E-10	2.114739E-09	5.312271E-16	7.066823E-12	4.244560E-05	3.777116E-06
3.200000E+01	3.085033E-09	4.271668E-15	4.999670E-05	2.181642E-10	3.292897E-09	1.087827E-15	1.030387E-11	4.397559E-05	3.012090E-06
3.400000E+01	4.853225E-09	1.028349E-14	4.999485E-05	3.013114E-10	5.139601E-09	2.255463E-15	1.495437E-11	4.523642E-05	2.381632E-06
3.600000E+01	7.650491E-09	2.448871E-14	4.999194E-05	4.124282E-10	8.041442E-09	4.742178E-15	2.163856E-11	4.625649E-05	1.871538E-06
3.800000E+01	1.208199E-08	5.761168E-14	4.998736E-05	5.597153E-10	1.261054E-08	1.011799E-14	3.125599E-11	4.706971E-05	1.464852E-06
4.000000E+01	1.910709E-08	1.337752E-13	4.998014E-05	7.534887E-10	1.981569E-08	2.190661E-14	4.511190E-11	4.771078E-05	1.144213E-06
4.200000E+01	3.024270E-08	3.064622E-13	4.996875E-05	1.006739E-09	3.118486E-08	4.808852E-14	6.509207E-11	4.821207E-05	8.934295E-07
4.400000E+01	4.787560E-08	6.926069E-13	4.995079E-05	1.335771E-09	4.911864E-08	1.068594E-13	9.391033E-11	4.860194E-05	6.983164E-07
4.600000E+01	7.573907E-08	1.544534E-12	4.992250E-05	1.761005E-09	7.736724E-08	2.398590E-13	1.354491E-10	4.890416E-05	5.469739E-07
4.800000E+01	1.196292E-07	3.399946E-12	4.987806E-05	2.307903E-09	1.217476E-07	5.424300E-13	1.952218E-10	4.913805E-05	4.297242E-07
5.000000E+01	1.884636E-07	7.390832E-12	4.980851E-05	3.008005E-09	1.912030E-07	1.232283E-12	2.809877E-10	4.931898E-05	3.388661E-07
5.200000E+01	2.958134E-07	1.587128E-11	4.970025E-05	3.900000E-09	2.993359E-07	2.803457E-12	4.035446E-10	4.945897E-05	2.683637E-07
5.400000E+01	4.620581E-07	3.367400E-11	4.953284E-05	5.030655E-09	4.665657E-07	6.365902E-12	5.777093E-10	4.956732E-05	2.135350E-07
5.600000E+01	7.173085E-07	7.057855E-11	4.927610E-05	6.455314E-09	7.230522E-07	1.437819E-11	8.234525E-10	4.965118E-05	1.707724E-07
5.800000E+01	1.105156E-06	1.460433E-10	4.888631E-05	8.237409E-09	1.112454E-06	3.218353E-11	1.167072E-09	4.971598E-05	1.373075E-07
6.000000E+01	1.687098E-06	2.979876E-10	4.830186E-05	1.044614E-08	1.696356E-06	7.110849E-11	1.642116E-09	4.976587E-05	1.110196E-07
6.200000E+01	2.546971E-06	5.983527E-10	4.743868E-05	1.315082E-08	2.558720E-06	1.543987E-10	2.289522E-09	4.980399E-05	9.028559E-08
6.400000E+01	3.793835E-06	1.178847E-09	4.618740E-05	1.641008E-08	3.808792E-06	3.277858E-10	3.156001E-09	4.983271E-05	7.386191E-08
6.600000E+01	5.560217E-06	2.269089E-09	4.441499E-05	2.025331E-08	5.579366E-06	6.763312E-10	4.289204E-09	4.985387E-05	6.079463E-08
6.800000E+01	7.990643E-06	4.242618E-09	4.197622E-05	2.465256E-08	8.015360E-06	1.346613E-09	5.727766E-09	4.986892E-05	5.035042E-08
7.000000E+01	1.121376E-05	7.647985E-09	3.874146E-05	2.948518E-08	1.124593E-05	2.565248E-09	7.484565E-09	4.987910E-05	4.196407E-08
7.200000E+01	1.529264E-05	1.316958E-08	3.464653E-05	3.449482E-08	1.533469E-05	4.628982E-09	9.523567E-09	4.988558E-05	3.519870E-08
7.400000E+01	2.015692E-05	2.143439E-08	2.976094E-05	3.927113E-08	2.021167E-05	7.825776E-09	1.173622E-08	4.988956E-05	2.971552E-08
7.600000E+01	2.554261E-05	3.262431E-08	2.434886E-05	4.328367E-08	2.561269E-05	1.226191E-08	1.393258E-08	4.989228E-05	2.525082E-08
7.800000E+01	3.099316E-05	4.605636E-08	1.886873E-05	4.600466E-08	3.108008E-05	1.766159E-08	1.586924E-08	4.989493E-05	2.159843E-08
8.000000E+01	3.597317E-05	6.015786E-08	1.385941E-05	4.710404E-08	3.607660E-05	2.333395E-08	1.732358E-08	4.989838E-05	1.859639E-08
8.200000E+01	4.006649E-05	7.312618E-08	9.740649E-06	4.660501E-08	4.018426E-05	2.845369E-08	1.818165E-08	4.990298E-05	1.611694E-08
8.400000E+01	4.312233E-05	8.383253E-08	6.665145E-06	4.486258E-08	4.325144E-05	3.247148E-08	1.847357E-08	4.990855E-05	1.405894E-08
8.600000E+01	4.523922E-05	9.216223E-08	4.534087E-06	4.237316E-08	4.537701E-05	3.528579E-08	1.832921E-08	4.991461E-05	1.234221E-08
8.800000E+01	4.663650E-05	9.866969E-08	3.126580E-06	3.957709E-08	4.678131E-05	3.710398E-08	1.790186E-08	4.992071E-05	1.090305E-08
9.000000E+01	4.753671E-05	1.040797E-07	2.218362E-06	3.677134E-08	4.768787E-05	3.822326E-08	1.731761E-08	4.992653E-05	9.690715E-09
9.200000E+01	4.811274E-05	1.090054E-07	1.635134E-06	3.411822E-08	4.827040E-05	3.890142E-08	1.666208E-08	4.993189E-05	8.664579E-09
9.400000E+01	4.848256E-05	1.138809E-07	1.257992E-06	3.168832E-08	4.864738E-05	3.932212E-08	1.598701E-08	4.993674E-05	7.791992E-09
9.600000E+01	4.872163E-05	1.189903E-07	1.010885E-06	2.949987E-08	4.889458E-05	3.960434E-08	1.532138E-08	4.994109E-05	7.046576E-09
9.800000E+01	4.887691E-05	1.245154E-07	8.465125E-07	2.754484E-08	4.905916E-05	3.982166E-08	1.468030E-08	4.994496E-05	6.406932E-09
