# temperature	SE	SE+SE
0.000000E+00	2.783511E-05	2.860824E-04
2.000000E+00	3.362820E-05	2.831859E-04
4.000000E+00	4.045482E-05	2.797726E-04
6.000000E+00	4.845533E-05	2.757723E-04
8.000000E+00	5.777707E-05	2.711115E-04
1.000000E+01	6.857073E-05	2.657146E-04
1.200000E+01	8.098518E-05	2.595074E-04
1.400000E+01	9.516053E-05	2.524197E-04
1.600000E+01	1.112194E-04	2.443903E-04
1.800000E+01	1.292559E-04	2.353720E-04
2.000000E+01	1.493234E-04	2.253383E-04
2.200000E+01	1.714200E-04	2.142900E-04
2.400000E+01	1.954747E-04	2.022627E-04
2.600000E+01	2.213338E-04	1.893331E-04
2.800000E+01	2.487512E-04	1.756244E-04
3.000000E+01	2.773836E-04	1.613082E-04
3.200000E+01	3.067951E-04	1.466025E-04
3.400000E+01	3.364722E-04	1.317639E-04
3.600000E+01	3.658511E-04	1.170744E-04
3.800000E+01	3.943556E-04	1.028222E-04
4.000000E+01	4.214420E-04	8.927901E-05
4.200000E+01	4.466438E-04	7.667810E-05
4.400000E+01	4.696089E-04	6.519553E-05
4.600000E+01	4.901215E-04	5.493924E-05
4.800000E+01	5.081051E-04	4.594743E-05
5.000000E+01	5.236087E-04	3.819564E-05
5.200000E+01	5.367798E-04	3.161011E-05
5.400000E+01	5.478321E-04	2.608394E-05
5.600000E+01	5.570145E-04	2.149274E-05
5.800000E+01	5.645847E-04	1.770763E-05
6.000000E+01	5.707908E-04	1.460462E-05
6.200000E+01	5.758591E-04	1.207043E-05
6.400000E+01	5.799893E-04	1.000533E-05
6.600000E+01	5.833521E-04	8.323943E-06
6.800000E+01	5.860908E-04	6.954613E-06
7.000000E+01	5.883238E-04	5.838121E-06
7.200000E+01	5.901479E-04	4.926044E-06
7.400000E+01	5.916418E-04	4.179090E-06
7.600000E+01	5.928689E-04	3.565547E-06
7.800000E+01	5.938802E-04	3.059898E-06
8.000000E+01	5.947167E-04	2.641655E-06
8.200000E+01	5.954113E-04	2.294372E-06
8.400000E+01	5.959903E-04	2.004847E-06
8.600000E+01	5.964751E-04	1.762472E-06
8.800000E+01	5.968826E-04	1.558707E-06
9.000000E+01	5.972267E-04	1.386665E-06
9.200000E+01	5.975184E-04	1.240778E-06
9.400000E+01	5.977669E-04	1.116534E-06
9.600000E+01	5.979795E-04	1.010264E-06
9.800000E+01	5.981620E-04	9.189766E-07
