# temperature	SE	SE+SE
0.000000E+00	2.572784E-03	9.636081E-04
2.000000E+00	2.723552E-03	8.882240E-04
4.000000E+00	2.869838E-03	8.150812E-04
6.000000E+00	3.010452E-03	7.447739E-04
8.000000E+00	3.144382E-03	6.778092E-04
1.000000E+01	3.270814E-03	6.145930E-04
1.200000E+01	3.389157E-03	5.554214E-04
1.400000E+01	3.499040E-03	5.004799E-04
1.600000E+01	3.600305E-03	4.498474E-04
1.800000E+01	3.692987E-03	4.035066E-04
2.000000E+01	3.777285E-03	3.613573E-04
2.200000E+01	3.853535E-03	3.232327E-04
2.400000E+01	3.922170E-03	2.889151E-04
2.600000E+01	3.983694E-03	2.581528E-04
2.800000E+01	4.038653E-03	2.306734E-04
3.000000E+01	4.087607E-03	2.061964E-04
3.200000E+01	4.131114E-03	1.844430E-04
3.400000E+01	4.169714E-03	1.651432E-04
3.600000E+01	4.203918E-03	1.480409E-04
3.800000E+01	4.234205E-03	1.328976E-04
4.000000E+01	4.261012E-03	1.194939E-04
4.200000E+01	4.284739E-03	1.076304E-04
4.400000E+01	4.305746E-03	9.712710E-05
4.600000E+01	4.324353E-03	8.782327E-05
4.800000E+01	4.340849E-03	7.957574E-05
5.000000E+01	4.355485E-03	7.225775E-05
5.200000E+01	4.368485E-03	6.575747E-05
5.400000E+01	4.380047E-03	5.997649E-05
5.600000E+01	4.390343E-03	5.482841E-05
5.800000E+01	4.399525E-03	5.023747E-05
6.000000E+01	4.407725E-03	4.613733E-05
6.200000E+01	4.415060E-03	4.246992E-05
6.400000E+01	4.421631E-03	3.918440E-05
6.600000E+01	4.427527E-03	3.623631E-05
6.800000E+01	4.432827E-03	3.358670E-05
7.000000E+01	4.437597E-03	3.120146E-05
7.200000E+01	4.441899E-03	2.905069E-05
7.400000E+01	4.445784E-03	2.710818E-05
7.600000E+01	4.449298E-03	2.535089E-05
7.800000E+01	4.452483E-03	2.375858E-05
8.000000E+01	4.455373E-03	2.231343E-05
8.200000E+01	4.458000E-03	2.099975E-05
8.400000E+01	4.460393E-03	1.980370E-05
8.600000E+01	4.462574E-03	1.871303E-05
8.800000E+01	4.464566E-03	1.771694E-05
9.000000E+01	4.466388E-03	1.680583E-05
9.200000E+01	4.468058E-03	1.597122E-05
9.400000E+01	4.469589E-03	1.520555E-05
9.600000E+01	4.470996E-03	1.450211E-05
9.800000E+01	4.472290E-03	1.385492E-05
