Meas. Pts.;Strain;Shear Stress;Frequency;Interval Time;Storage Modulus;Loss Modulus;Damping Factor;Deflection Angle;Temperature;Torque;Status
49;68.9;10;******;4.9;******;******;******;11.9;25;40.9;
50;69;10;******;5;******;******;******;11.9;25;40.9;
51;69;10;******;5.1;******;******;******;11.9;25;40.9;
52;69.1;10;******;5.2;******;******;******;11.9;25;40.9;
53;69.1;10;******;5.3;******;******;******;11.9;25;40.9;
54;69.2;10;******;5.4;******;******;******;12;25;40.9;
55;69.2;10;******;5.5;******;******;******;12;25;40.9;
56;69.3;10;******;5.6;******;******;******;12;25;40.9;
57;69.3;10;******;5.7;******;******;******;12;25;40.9;
58;69.4;10;******;5.8;******;******;******;12;25;40.9;
59;69.4;10;******;5.9;******;******;******;12;25;40.9;
60;69.5;10;******;6;******;******;******;12;25;40.9;
61;69.5;10;******;6.1;******;******;******;12;25;40.9;
62;69.6;10;******;6.2;******;******;******;12;25;40.9;
63;69.6;10;******;6.3;******;******;******;12;25;40.9;
64;69.7;10;******;6.4;******;******;******;12;25;40.9;
65;69.7;10;******;6.5;******;******;******;12.1;25;40.9;
66;69.8;10;******;6.6;******;******;******;12.1;25;40.9;
67;69.8;10;******;6.7;******;******;******;12.1;25;40.9;
68;69.9;10;******;6.8;******;******;******;12.1;25;40.9;
69;69.9;10;******;6.9;******;******;******;12.1;25;40.9;
70;70;10;******;7;******;******;******;12.1;25;40.9;
71;70;10;******;7.1;******;******;******;12.1;25;40.9;
72;70.1;10;******;7.2;******;******;******;12.1;25;40.9;
73;70.1;10;******;7.3;******;******;******;12.1;25;40.9;
74;70.2;10;******;7.4;******;******;******;12.1;25;40.9;
75;70.2;10;******;7.5;******;******;******;12.1;25;40.9;
76;70.2;10;******;7.6;******;******;******;12.1;25;40.9;
77;70.3;10;******;7.7;******;******;******;12.1;25;40.9;
78;70.3;10;******;7.8;******;******;******;12.2;25;40.9;
79;70.4;10;******;7.9;******;******;******;12.2;25;40.9;
80;70.4;10;******;8;******;******;******;12.2;25;40.9;
81;70.5;10;******;8.1;******;******;******;12.2;25;40.9;
82;70.5;10;******;8.2;******;******;******;12.2;25;40.9;
83;70.6;10;******;8.3;******;******;******;12.2;25;40.9;
84;70.6;10;******;8.4;******;******;******;12.2;25;40.9;
85;70.7;10;******;8.5;******;******;******;12.2;25;40.9;
86;70.7;10;******;8.6;******;******;******;12.2;25;40.9;
87;70.8;10;******;8.7;******;******;******;12.2;25;40.9;
88;70.8;10;******;8.8;******;******;******;12.2;25;40.9;
89;70.9;10;******;8.9;******;******;******;12.2;25;40.9;
90;70.9;10;******;9;******;******;******;12.3;25;40.9;
91;70.9;10;******;9.1;******;******;******;12.3;25;40.9;
92;71;10;******;9.2;******;******;******;12.3;25;40.9;
93;71;10;******;9.3;******;******;******;12.3;25;40.9;
94;71.1;10;******;9.4;******;******;******;12.3;25;40.9;
95;71.1;10;******;9.5;******;******;******;12.3;25;40.9;
96;71.2;10;******;9.6;******;******;******;12.3;25;40.9;
97;71.2;10;******;9.7;******;******;******;12.3;25;40.9;
98;71.3;10;******;9.8;******;******;******;12.3;25;40.9;
99;71.3;10;******;9.9;******;******;******;12.3;25;40.9;
100;71.4;10;******;10;******;******;******;12.3;25;40.9;
101;71.4;10;******;10.1;******;******;******;12.3;25;40.9;
102;71.5;10;******;10.2;******;******;******;12.4;25;40.9;
103;71.5;10;******;10.3;******;******;******;12.4;25;40.9;
104;71.6;10;******;10.4;******;******;******;12.4;25;40.9;
105;71.6;10;******;10.5;******;******;******;12.4;25;40.9;
106;71.6;10;******;10.6;******;******;******;12.4;25;40.9;
107;71.7;10;******;10.7;******;******;******;12.4;25;40.9;
108;71.7;10;******;10.8;******;******;******;12.4;25;40.9;
109;71.8;10;******;10.9;******;******;******;12.4;25;40.9;
110;71.8;10;******;11;******;******;******;12.4;25;40.9;
111;71.9;10;******;11.1;******;******;******;12.4;25;40.9;
112;71.9;10;******;11.2;******;******;******;12.4;25;40.9;
113;72;10;******;11.3;******;******;******;12.4;25;40.9;
114;72;10;******;11.4;******;******;******;12.4;25;40.9;
115;72.1;10;******;11.5;******;******;******;12.5;25;40.9;
116;72.1;10;******;11.6;******;******;******;12.5;25;40.9;
117;72.2;10;******;11.7;******;******;******;12.5;25;40.9;
118;72.2;10;******;11.8;******;******;******;12.5;25;40.9;
119;72.3;10;******;11.9;******;******;******;12.5;25;40.9;
120;72.3;10;******;12;******;******;******;12.5;25;40.9;
121;72.3;10;******;12.1;******;******;******;12.5;25;40.9;
122;72.4;10;******;12.2;******;******;******;12.5;25;40.9;
123;72.4;10;******;12.3;******;******;******;12.5;25;40.9;
124;72.5;10;******;12.4;******;******;******;12.5;25;40.9;
125;72.5;10;******;12.5;******;******;******;12.5;25;40.9;
126;72.6;10;******;12.6;******;******;******;12.5;25;40.9;
127;72.6;10;******;12.7;******;******;******;12.6;25;40.9;
128;72.7;10;******;12.8;******;******;******;12.6;25;40.9;
129;72.7;10;******;12.9;******;******;******;12.6;25;40.9;
130;72.8;10;******;13;******;******;******;12.6;25;40.9;
131;72.8;10;******;13.1;******;******;******;12.6;25;40.9;
132;72.9;10;******;13.2;******;******;******;12.6;25;40.9;
133;72.9;10;******;13.3;******;******;******;12.6;25;40.9;
134;73;10;******;13.4;******;******;******;12.6;25;40.9;
135;73;10;******;13.5;******;******;******;12.6;25;40.9;
136;73;10;******;13.6;******;******;******;12.6;25;40.9;
137;73.1;10;******;13.7;******;******;******;12.6;25;40.9;
138;73.1;10;******;13.8;******;******;******;12.6;25;40.9;
139;73.2;10;******;13.9;******;******;******;12.6;25;40.9;
140;73.2;10;******;14;******;******;******;12.7;25;40.9;
141;73.3;10;******;14.1;******;******;******;12.7;25;40.9;
142;73.3;10;******;14.2;******;******;******;12.7;25;40.9;
143;73.4;10;******;14.3;******;******;******;12.7;25;40.9;
144;73.4;10;******;14.4;******;******;******;12.7;25;40.9;
145;73.5;10;******;14.5;******;******;******;12.7;25;40.9;
146;73.5;10;******;14.6;******;******;******;12.7;25;40.9;
147;73.6;10;******;14.7;******;******;******;12.7;25;40.9;
148;73.6;10;******;14.8;******;******;******;12.7;25;40.9;
149;73.7;10;******;14.9;******;******;******;12.7;25;40.9;
150;73.7;10;******;15;******;******;******;12.7;25;40.9;
151;73.7;10;******;15.1;******;******;******;12.7;25;40.9;
152;73.8;10;******;15.2;******;******;******;12.8;25;40.9;
153;73.8;10;******;15.3;******;******;******;12.8;25;40.9;
154;73.9;10;******;15.4;******;******;******;12.8;25;40.9;
155;73.9;10;******;15.5;******;******;******;12.8;25;40.9;
156;74;10;******;15.6;******;******;******;12.8;25;40.9;
157;74;10;******;15.7;******;******;******;12.8;25;40.9;
158;74.1;10;******;15.8;******;******;******;12.8;25;40.9;
159;74.1;10;******;15.9;******;******;******;12.8;25;40.9;
160;74.2;10;******;16;******;******;******;12.8;25;40.9;
161;74.2;10;******;16.1;******;******;******;12.8;25;40.9;
162;74.3;10;******;16.2;******;******;******;12.8;25;40.9;
163;74.3;10;******;16.3;******;******;******;12.8;25;40.9;
164;74.3;10;******;16.4;******;******;******;12.8;25;40.9;
165;74.4;10;******;16.5;******;******;******;12.9;25;40.9;
166;74.4;10;******;16.6;******;******;******;12.9;25;40.9;
167;74.5;10;******;16.7;******;******;******;12.9;25;40.9;
168;74.5;10;******;16.8;******;******;******;12.9;25;40.9;
169;74.6;10;******;16.9;******;******;******;12.9;25;40.9;
170;74.6;10;******;17;******;******;******;12.9;25;40.9;
171;74.7;10;******;17.1;******;******;******;12.9;25;40.9;
172;74.7;10;******;17.2;******;******;******;12.9;25;40.9;
173;74.8;10;******;17.3;******;******;******;12.9;25;40.9;
174;74.8;10;******;17.4;******;******;******;12.9;25;40.9;
175;74.8;10;******;17.5;******;******;******;12.9;25;40.9;
176;74.9;10;******;17.6;******;******;******;12.9;25;40.9;
177;74.9;10;******;17.7;******;******;******;13;25;40.9;
178;75;10;******;17.8;******;******;******;13;25;40.9;
179;75;10;******;17.9;******;******;******;13;25;40.9;
180;75.1;10;******;18;******;******;******;13;25;40.9;
181;75.1;10;******;18.1;******;******;******;13;25;40.9;
182;75.2;10;******;18.2;******;******;******;13;25;40.9;
183;75.2;10;******;18.3;******;******;******;13;25;40.9;
184;75.2;10;******;18.4;******;******;******;13;25;40.9;
185;75.3;10;******;18.5;******;******;******;13;25;40.9;
186;75.3;10;******;18.6;******;******;******;13;25;40.9;
187;75.4;10;******;18.7;******;******;******;13;25;40.9;
188;75.4;10;******;18.8;******;******;******;13;25;40.9;
189;75.5;10;******;18.9;******;******;******;13;25;40.9;
190;75.5;10;******;19;******;******;******;13.1;25;40.9;
191;75.6;10;******;19.1;******;******;******;13.1;25;40.9;
192;75.6;10;******;19.2;******;******;******;13.1;25;40.9;
193;75.6;10;******;19.3;******;******;******;13.1;25;40.9;
194;75.7;10;******;19.4;******;******;******;13.1;25;40.9;
195;75.7;10;******;19.5;******;******;******;13.1;25;40.9;
196;75.8;10;******;19.6;******;******;******;13.1;25;40.9;
197;75.8;10;******;19.7;******;******;******;13.1;25;40.9;
198;75.9;10;******;19.8;******;******;******;13.1;25;40.9;
199;75.9;10;******;19.9;******;******;******;13.1;25;40.9;
200;76;10;******;20;******;******;******;13.1;25;40.9;
201;76;10;******;20.1;******;******;******;13.1;25;40.9;
202;76;10;******;20.2;******;******;******;13.1;25;40.9;
203;76.1;10;******;20.3;******;******;******;13.1;25;40.9;
204;76.1;10;******;20.4;******;******;******;13.2;25;40.9;
205;76.2;10;******;20.5;******;******;******;13.2;25;40.9;
206;76.2;10;******;20.6;******;******;******;13.2;25;40.9;
207;76.3;10;******;20.7;******;******;******;13.2;25;40.9;
208;76.3;10;******;20.8;******;******;******;13.2;25;40.9;
209;76.3;10;******;20.9;******;******;******;13.2;25;40.9;
210;76.4;10;******;21;******;******;******;13.2;25;40.9;
211;76.4;10;******;21.1;******;******;******;13.2;25;40.9;
212;76.5;10;******;21.2;******;******;******;13.2;25;40.9;
213;76.5;10;******;21.3;******;******;******;13.2;25;40.9;
214;76.6;10;******;21.4;******;******;******;13.2;25;40.9;
215;76.6;10;******;21.5;******;******;******;13.2;25;40.9;
216;76.6;10;******;21.6;******;******;******;13.2;25;40.9;
217;76.7;10;******;21.7;******;******;******;13.3;25;40.9;
218;76.7;10;******;21.8;******;******;******;13.3;25;40.9;
219;76.8;10;******;21.9;******;******;******;13.3;25;40.9;
220;76.8;10;******;22;******;******;******;13.3;25;40.9;
221;76.9;10;******;22.1;******;******;******;13.3;25;40.9;
222;76.9;10;******;22.2;******;******;******;13.3;25;40.9;
223;76.9;10;******;22.3;******;******;******;13.3;25;40.9;
224;77;10;******;22.4;******;******;******;13.3;25;40.9;
225;77;10;******;22.5;******;******;******;13.3;25;40.9;
226;77.1;10;******;22.6;******;******;******;13.3;25;40.9;
227;77.1;10;******;22.7;******;******;******;13.3;25;40.9;
228;77.1;10;******;22.8;******;******;******;13.3;25;40.9;
229;77.2;10;******;22.9;******;******;******;13.3;25;40.9;
230;77.2;10;******;23;******;******;******;13.3;25;40.9;
231;77.3;10;******;23.1;******;******;******;13.4;25;40.9;
232;77.3;10;******;23.2;******;******;******;13.4;25;40.9;
233;77.4;10;******;23.3;******;******;******;13.4;25;40.9;
234;77.4;10;******;23.4;******;******;******;13.4;25;40.9;
235;77.4;10;******;23.5;******;******;******;13.4;25;40.9;
236;77.5;10;******;23.6;******;******;******;13.4;25;40.9;
237;77.5;10;******;23.7;******;******;******;13.4;25;40.9;
238;77.6;10;******;23.8;******;******;******;13.4;25;40.9;
239;77.6;10;******;23.9;******;******;******;13.4;25;40.9;
240;77.6;10;******;24;******;******;******;13.4;25;40.9;
241;77.7;10;******;24.1;******;******;******;13.4;25;40.9;
242;77.7;10;******;24.2;******;******;******;13.4;25;40.9;
243;77.8;10;******;24.3;******;******;******;13.4;25;40.9;
244;77.8;10;******;24.4;******;******;******;13.4;25;40.9;
245;77.9;10;******;24.5;******;******;******;13.5;25;40.9;
246;77.9;10;******;24.6;******;******;******;13.5;25;40.9;
247;77.9;10;******;24.7;******;******;******;13.5;25;40.9;
248;78;10;******;24.8;******;******;******;13.5;25;40.9;
249;78;10;******;24.9;******;******;******;13.5;25;40.9;
250;78.1;10;******;25;******;******;******;13.5;25;40.9;
251;78.1;10;******;25.1;******;******;******;13.5;25;40.9;
252;78.2;10;******;25.2;******;******;******;13.5;25;40.9;
253;78.2;10;******;25.3;******;******;******;13.5;25;40.9;
254;78.2;10;******;25.4;******;******;******;13.5;25;40.9;
255;78.3;10;******;25.5;******;******;******;13.5;25;40.9;
256;78.3;10;******;25.6;******;******;******;13.5;25;40.9;
257;78.4;10;******;25.7;******;******;******;13.5;25;40.9;
258;78.4;10;******;25.8;******;******;******;13.6;25;40.9;
259;78.5;10;******;25.9;******;******;******;13.6;25;40.9;
260;78.5;10;******;26;******;******;******;13.6;25;40.9;
261;78.5;10;******;26.1;******;******;******;13.6;25;40.9;
262;78.6;10;******;26.2;******;******;******;13.6;25;40.9;
263;78.6;10;******;26.3;******;******;******;13.6;25;40.9;
264;78.7;10;******;26.4;******;******;******;13.6;25;40.9;
265;78.7;10;******;26.5;******;******;******;13.6;25;40.9;
266;78.8;10;******;26.6;******;******;******;13.6;25;40.9;
267;78.8;10;******;26.7;******;******;******;13.6;25;40.9;
268;78.8;10;******;26.8;******;******;******;13.6;25;40.9;
269;78.9;10;******;26.9;******;******;******;13.6;25;40.9;
270;78.9;10;******;27;******;******;******;13.6;25;40.9;
271;79;10;******;27.1;******;******;******;13.7;25;40.9;
272;79;10;******;27.2;******;******;******;13.7;25;40.9;
273;79.1;10;******;27.3;******;******;******;13.7;25;40.9;
274;79.1;10;******;27.4;******;******;******;13.7;25;40.9;
275;79.2;10;******;27.5;******;******;******;13.7;25;40.9;
276;79.2;10;******;27.6;******;******;******;13.7;25;40.9;
277;79.2;10;******;27.7;******;******;******;13.7;25;40.9;
278;79.3;10;******;27.8;******;******;******;13.7;25;40.9;
279;79.3;10;******;27.9;******;******;******;13.7;25;40.9;
280;79.4;10;******;28;******;******;******;13.7;25;40.9;
281;79.4;10;******;28.1;******;******;******;13.7;25;40.9;
282;79.5;10;******;28.2;******;******;******;13.7;25;40.9;
283;79.5;10;******;28.3;******;******;******;13.7;25;40.9;
284;79.6;10;******;28.4;******;******;******;13.7;25;40.9;
285;79.6;10;******;28.5;******;******;******;13.8;25;40.9;
286;79.6;10;******;28.6;******;******;******;13.8;25;40.9;
287;79.7;10;******;28.7;******;******;******;13.8;25;40.9;
288;79.7;10;******;28.8;******;******;******;13.8;25;40.9;
289;79.8;10;******;28.9;******;******;******;13.8;25;40.9;
290;79.8;10;******;29;******;******;******;13.8;25;40.9;
291;79.9;10;******;29.1;******;******;******;13.8;25;40.9;
292;79.9;10;******;29.2;******;******;******;13.8;25;40.9;
293;80;10;******;29.3;******;******;******;13.8;25;40.9;
294;80;10;******;29.4;******;******;******;13.8;25;40.9;
295;80;10;******;29.5;******;******;******;13.8;25;40.9;
296;80.1;10;******;29.6;******;******;******;13.8;25;40.9;
297;80.1;10;******;29.7;******;******;******;13.8;25;40.9;
298;80.2;10;******;29.8;******;******;******;13.9;25;40.9;
299;80.2;10;******;29.9;******;******;******;13.9;25;40.9;
300;80.3;10;******;30;******;******;******;13.9;25;40.9;
301;80.3;10;******;30.1;******;******;******;13.9;25;40.9;
302;80.4;10;******;30.2;******;******;******;13.9;25;40.9;
303;80.4;10;******;30.3;******;******;******;13.9;25;40.9;
304;80.4;10;******;30.4;******;******;******;13.9;25;40.9;
305;80.5;10;******;30.5;******;******;******;13.9;25;40.9;
306;80.5;10;******;30.6;******;******;******;13.9;25;40.9;
307;80.6;10;******;30.7;******;******;******;13.9;25;40.9;
308;80.6;10;******;30.8;******;******;******;13.9;25;40.9;
309;80.7;10;******;30.9;******;******;******;13.9;25;40.9;
310;80.7;10;******;31;******;******;******;13.9;25;40.9;
311;80.8;10;******;31.1;******;******;******;14;25;40.9;
312;80.8;10;******;31.2;******;******;******;14;25;40.9;
313;80.8;10;******;31.3;******;******;******;14;25;40.9;
314;80.9;10;******;31.4;******;******;******;14;25;40.9;
315;80.9;10;******;31.5;******;******;******;14;25;40.9;
316;81;10;******;31.6;******;******;******;14;25;40.9;
317;81;10;******;31.7;******;******;******;14;25;40.9;
318;81.1;10;******;31.8;******;******;******;14;25;40.9;
319;81.1;10;******;31.9;******;******;******;14;25;40.9;
320;81.2;10;******;32;******;******;******;14;25;40.9;
321;81.2;10;******;32.1;******;******;******;14;25;40.9;
322;81.2;10;******;32.2;******;******;******;14;25;40.9;
323;81.3;10;******;32.3;******;******;******;14;25;40.9;
324;81.3;10;******;32.4;******;******;******;14.1;25;40.9;
325;81.4;10;******;32.5;******;******;******;14.1;25;40.9;
326;81.4;10;******;32.6;******;******;******;14.1;25;40.9;
327;81.5;10;******;32.7;******;******;******;14.1;25;40.9;
328;81.5;10;******;32.8;******;******;******;14.1;25;40.9;
329;81.6;10;******;32.9;******;******;******;14.1;25;40.9;
330;81.6;10;******;33;******;******;******;14.1;25;40.9;
331;81.6;10;******;33.1;******;******;******;14.1;25;40.9;
332;81.7;10;******;33.2;******;******;******;14.1;25;40.9;
333;81.7;10;******;33.3;******;******;******;14.1;25;40.9;
334;81.8;10;******;33.4;******;******;******;14.1;25;40.9;
335;81.8;10;******;33.5;******;******;******;14.1;25;40.9;
336;81.9;10;******;33.6;******;******;******;14.1;25;40.9;
337;81.9;10;******;33.7;******;******;******;14.2;25;40.9;
338;81.9;10;******;33.8;******;******;******;14.2;25;40.9;
339;82;10;******;33.9;******;******;******;14.2;25;40.9;
340;82;10;******;34;******;******;******;14.2;25;40.9;
341;82.1;10;******;34.1;******;******;******;14.2;25;40.9;
342;82.1;10;******;34.2;******;******;******;14.2;25;40.9;
343;82.2;10;******;34.3;******;******;******;14.2;25;40.9;
344;82.2;10;******;34.4;******;******;******;14.2;25;40.9;
345;82.2;10;******;34.5;******;******;******;14.2;25;40.9;
346;82.3;10;******;34.6;******;******;******;14.2;25;40.9;
347;82.3;10;******;34.7;******;******;******;14.2;25;40.9;
348;82.4;10;******;34.8;******;******;******;14.2;25;40.9;
349;82.4;10;******;34.9;******;******;******;14.2;25;40.9;
350;82.5;10;******;35;******;******;******;14.3;25;40.9;
351;82.5;10;******;35.1;******;******;******;14.3;25;40.9;
352;82.5;10;******;35.2;******;******;******;14.3;25;40.9;
353;82.6;10;******;35.3;******;******;******;14.3;25;40.9;
354;82.6;10;******;35.4;******;******;******;14.3;25;40.9;
355;82.7;10;******;35.5;******;******;******;14.3;25;40.9;
356;82.7;10;******;35.6;******;******;******;14.3;25;40.9;
357;82.7;10;******;35.7;******;******;******;14.3;25;40.9;
358;82.8;10;******;35.8;******;******;******;14.3;25;40.9;
359;82.8;10;******;35.9;******;******;******;14.3;25;40.9;
360;82.9;10;******;36;******;******;******;14.3;25;40.9;
361;82.9;10;******;36.1;******;******;******;14.3;25;40.9;
362;83;10;******;36.2;******;******;******;14.3;25;40.9;
363;83;10;******;36.3;******;******;******;14.3;25;40.9;
364;83;10;******;36.4;******;******;******;14.4;25;40.9;
365;83.1;10;******;36.5;******;******;******;14.4;25;40.9;
366;83.1;10;******;36.6;******;******;******;14.4;25;40.9;
367;83.2;10;******;36.7;******;******;******;14.4;25;40.9;
368;83.2;10;******;36.8;******;******;******;14.4;25;40.9;
369;83.2;10;******;36.9;******;******;******;14.4;25;40.9;
370;83.3;10;******;37;******;******;******;14.4;25;40.9;
371;83.3;10;******;37.1;******;******;******;14.4;25;40.9;
372;83.4;10;******;37.2;******;******;******;14.4;25;40.9;
373;83.4;10;******;37.3;******;******;******;14.4;25;40.9;
374;83.4;10;******;37.4;******;******;******;14.4;25;40.9;
375;83.5;10;******;37.5;******;******;******;14.4;25;40.9;
376;83.5;10;******;37.6;******;******;******;14.4;25;40.9;
377;83.6;10;******;37.7;******;******;******;14.4;25;40.9;
378;83.6;10;******;37.8;******;******;******;14.5;25;40.9;
379;83.7;10;******;37.9;******;******;******;14.5;25;40.9;
380;83.7;10;******;38;******;******;******;14.5;25;40.9;
381;83.7;10;******;38.1;******;******;******;14.5;25;40.9;
382;83.8;10;******;38.2;******;******;******;14.5;25;40.9;
383;83.8;10;******;38.3;******;******;******;14.5;25;40.9;
384;83.9;10;******;38.4;******;******;******;14.5;25;40.9;
385;83.9;10;******;38.5;******;******;******;14.5;25;40.9;
386;83.9;10;******;38.6;******;******;******;14.5;25;40.9;
387;84;10;******;38.7;******;******;******;14.5;25;40.9;
388;84;10;******;38.8;******;******;******;14.5;25;40.9;
389;84.1;10;******;38.9;******;******;******;14.5;25;40.9;
390;84.1;10;******;39;******;******;******;14.5;25;40.9;
391;84.1;10;******;39.1;******;******;******;14.5;25;40.9;
392;84.2;10;******;39.2;******;******;******;14.6;25;40.9;
393;84.2;10;******;39.3;******;******;******;14.6;25;40.9;
394;84.3;10;******;39.4;******;******;******;14.6;25;40.9;
395;84.3;10;******;39.5;******;******;******;14.6;25;40.9;
396;84.4;10;******;39.6;******;******;******;14.6;25;40.9;
397;84.4;10;******;39.7;******;******;******;14.6;25;40.9;
398;84.4;10;******;39.8;******;******;******;14.6;25;40.9;
399;84.5;10;******;39.9;******;******;******;14.6;25;40.9;
400;84.5;10;******;40;******;******;******;14.6;25;40.9;
401;84.6;10;******;40.1;******;******;******;14.6;25;40.9;
402;84.6;10;******;40.2;******;******;******;14.6;25;40.9;
403;84.6;10;******;40.3;******;******;******;14.6;25;40.9;
404;84.7;10;******;40.4;******;******;******;14.6;25;40.9;
405;84.7;10;******;40.5;******;******;******;14.6;25;40.9;
406;84.8;10;******;40.6;******;******;******;14.6;25;40.9;
407;84.8;10;******;40.7;******;******;******;14.7;25;40.9;
408;84.8;10;******;40.8;******;******;******;14.7;25;40.9;
409;84.9;10;******;40.9;******;******;******;14.7;25;40.9;
410;84.9;10;******;41;******;******;******;14.7;25;40.9;
411;85;10;******;41.1;******;******;******;14.7;25;40.9;
412;85;10;******;41.2;******;******;******;14.7;25;40.9;
413;85;10;******;41.3;******;******;******;14.7;25;40.9;
414;85.1;10;******;41.4;******;******;******;14.7;25;40.9;
415;85.1;10;******;41.5;******;******;******;14.7;25;40.9;
416;85.2;10;******;41.6;******;******;******;14.7;25;40.9;
417;85.2;10;******;41.7;******;******;******;14.7;25;40.9;
418;85.2;10;******;41.8;******;******;******;14.7;25;40.9;
419;85.3;10;******;41.9;******;******;******;14.7;25;40.9;
420;85.3;10;******;42;******;******;******;14.7;25;40.9;
421;85.4;10;******;42.1;******;******;******;14.8;25;40.9;
422;85.4;10;******;42.2;******;******;******;14.8;25;40.9;
423;85.4;10;******;42.3;******;******;******;14.8;25;40.9;
424;85.5;10;******;42.4;******;******;******;14.8;25;40.9;
425;85.5;10;******;42.5;******;******;******;14.8;25;40.9;
426;85.6;10;******;42.6;******;******;******;14.8;25;40.9;
427;85.6;10;******;42.7;******;******;******;14.8;25;40.9;
428;85.7;10;******;42.8;******;******;******;14.8;25;40.9;
429;85.7;10;******;42.9;******;******;******;14.8;25;40.9;
430;85.7;10;******;43;******;******;******;14.8;25;40.9;
431;85.8;10;******;43.1;******;******;******;14.8;25;40.9;
432;85.8;10;******;43.2;******;******;******;14.8;25;40.9;
433;85.9;10;******;43.3;******;******;******;14.8;25;40.9;
434;85.9;10;******;43.4;******;******;******;14.8;25;40.9;
435;85.9;10;******;43.5;******;******;******;14.9;25;40.9;
436;86;10;******;43.6;******;******;******;14.9;25;40.9;
437;86;10;******;43.7;******;******;******;14.9;25;40.9;
438;86.1;10;******;43.8;******;******;******;14.9;25;40.9;
439;86.1;10;******;43.9;******;******;******;14.9;25;40.9;
440;86.1;10;******;44;******;******;******;14.9;25;40.9;
441;86.2;10;******;44.1;******;******;******;14.9;25;40.9;
442;86.2;10;******;44.2;******;******;******;14.9;25;40.9;
443;86.3;10;******;44.3;******;******;******;14.9;25;40.9;
444;86.3;10;******;44.4;******;******;******;14.9;25;40.9;
445;86.4;10;******;44.5;******;******;******;14.9;25;40.9;
446;86.4;10;******;44.6;******;******;******;14.9;25;40.9;
447;86.4;10;******;44.7;******;******;******;14.9;25;40.9;
448;86.5;10;******;44.8;******;******;******;14.9;25;40.9;
449;86.5;10;******;44.9;******;******;******;15;25;40.9;
450;86.6;10;******;45;******;******;******;15;25;40.9;
451;86.6;10;******;45.1;******;******;******;15;25;40.9;
452;86.6;10;******;45.2;******;******;******;15;25;40.9;
453;86.7;10;******;45.3;******;******;******;15;25;40.9;
454;86.7;10;******;45.4;******;******;******;15;25;40.9;
