Meas. Pts.;Strain;Shear Stress;Frequency;Interval Time;Storage Modulus;Loss Modulus;Damping Factor;Deflection Angle;Temperature;Torque;Status
36;80.9;10;******;3.59;******;******;******;14;15;40.9;
37;80.9;10;******;3.7;******;******;******;14;15;40.9;
38;81;10;******;3.8;******;******;******;14;15;40.9;
39;80.9;10;******;3.9;******;******;******;14;15;40.9;
40;80.9;10;******;4;******;******;******;14;15;40.9;
41;80.9;10;******;4.1;******;******;******;14;15;40.9;
42;81;10;******;4.2;******;******;******;14;15;40.9;
43;81;10;******;4.31;******;******;******;14;15;40.9;
44;81;10;******;4.4;******;******;******;14;15;40.9;
45;81;10;******;4.5;******;******;******;14;15;40.9;
46;81;10;******;4.59;******;******;******;14;15;40.9;
47;81;10;******;4.7;******;******;******;14;15;40.9;
48;81;10;******;4.8;******;******;******;14;15;40.9;
49;81;10;******;4.9;******;******;******;14;15;40.9;
50;81;10;******;5;******;******;******;14;15;40.9;
51;81;10;******;5.1;******;******;******;14;15;40.9;
52;81;10;******;5.2;******;******;******;14;15;40.9;
53;81;10;******;5.31;******;******;******;14;15;40.9;
54;81;10;******;5.4;******;******;******;14;15;40.9;
55;81;10;******;5.5;******;******;******;14;15;40.9;
56;81.1;10;******;5.59;******;******;******;14;15;40.9;
57;81.1;10;******;5.7;******;******;******;14;15;40.9;
58;81.1;10;******;5.8;******;******;******;14;15;40.9;
59;81.1;10;******;5.9;******;******;******;14;15;40.9;
60;81.1;10;******;6;******;******;******;14;15;40.9;
61;81.1;10;******;6.1;******;******;******;14;15;40.9;
62;81.1;10;******;6.2;******;******;******;14;15;40.9;
63;81.1;10;******;6.31;******;******;******;14;15;40.9;
64;81.1;10;******;6.4;******;******;******;14;15;40.9;
65;81.1;10;******;6.5;******;******;******;14;15;40.9;
66;81.1;10;******;6.59;******;******;******;14;15;40.9;
67;81.1;10;******;6.7;******;******;******;14;15;40.9;
68;81.1;10;******;6.8;******;******;******;14;15;40.9;
69;81.1;10;******;6.9;******;******;******;14;15;40.9;
70;81.1;10;******;7;******;******;******;14;15;40.9;
71;81.1;10;******;7.1;******;******;******;14;15;40.9;
72;81.1;10;******;7.2;******;******;******;14;15;40.9;
73;81.1;10;******;7.31;******;******;******;14;15;40.9;
74;81.2;10;******;7.4;******;******;******;14;15;40.9;
75;81.2;10;******;7.5;******;******;******;14;15;40.9;
76;81.2;10;******;7.59;******;******;******;14;15;40.9;
77;81.2;10;******;7.7;******;******;******;14;15;40.9;
78;81.2;10;******;7.8;******;******;******;14;15;40.9;
79;81.2;10;******;7.9;******;******;******;14;15;40.9;
80;81.2;10;******;8;******;******;******;14;15;40.9;
81;81.2;10;******;8.1;******;******;******;14;15;40.9;
82;81.2;10;******;8.2;******;******;******;14;15;40.9;
83;81.2;10;******;8.31;******;******;******;14;15;40.9;
84;81.2;10;******;8.4;******;******;******;14;15;40.9;
85;81.2;10;******;8.5;******;******;******;14;15;40.9;
86;81.2;10;******;8.59;******;******;******;14;15;40.9;
87;81.2;10;******;8.7;******;******;******;14;15;40.9;
88;81.2;10;******;8.8;******;******;******;14;15;40.9;
89;81.2;10;******;8.9;******;******;******;14;15;40.9;
90;81.2;10;******;9;******;******;******;14;15;40.9;
91;81.2;10;******;9.1;******;******;******;14;15;40.9;
92;81.2;10;******;9.2;******;******;******;14;15;40.9;
93;81.2;10;******;9.31;******;******;******;14;15;40.9;
94;81.2;10;******;9.4;******;******;******;14;15;40.9;
95;81.3;10;******;9.5;******;******;******;14;15;40.9;
96;81.3;10;******;9.59;******;******;******;14;15;40.9;
97;81.3;10;******;9.7;******;******;******;14;15;40.9;
98;81.3;10;******;9.81;******;******;******;14;15;40.9;
99;81.3;10;******;9.9;******;******;******;14;15;40.9;
100;81.3;10;******;10;******;******;******;14;15;40.9;
101;81.3;10;******;10.1;******;******;******;14;15;40.9;
102;81.3;10;******;10.2;******;******;******;14;15;40.9;
103;81.3;10;******;10.3;******;******;******;14;15;40.9;
104;81.3;10;******;10.4;******;******;******;14;15;40.9;
105;81.3;10;******;10.5;******;******;******;14;15;40.9;
106;81.3;10;******;10.6;******;******;******;14.1;15;40.9;
107;81.3;10;******;10.7;******;******;******;14.1;15;40.9;
108;81.3;10;******;10.8;******;******;******;14.1;15;40.9;
109;81.3;10;******;10.9;******;******;******;14.1;15;40.9;
110;81.3;10;******;11;******;******;******;14.1;15;40.9;
111;81.3;10;******;11.1;******;******;******;14.1;15;40.9;
112;81.3;10;******;11.2;******;******;******;14.1;15;40.9;
113;81.3;10;******;11.3;******;******;******;14.1;15;40.9;
114;81.3;10;******;11.4;******;******;******;14.1;15;40.9;
115;81.3;10;******;11.5;******;******;******;14.1;15;40.9;
116;81.3;10;******;11.6;******;******;******;14.1;15;40.9;
117;81.3;10;******;11.7;******;******;******;14.1;15;40.9;
118;81.3;10;******;11.8;******;******;******;14.1;15;40.9;
119;81.3;10;******;11.9;******;******;******;14.1;15;40.9;
120;81.3;10;******;12;******;******;******;14.1;15;40.9;
121;81.4;10;******;12.1;******;******;******;14.1;15;40.9;
122;81.4;10;******;12.2;******;******;******;14.1;15;40.9;
123;81.4;10;******;12.3;******;******;******;14.1;15;40.9;
124;81.4;10;******;12.4;******;******;******;14.1;15;40.9;
125;81.4;10;******;12.5;******;******;******;14.1;15;40.9;
126;81.4;10;******;12.6;******;******;******;14.1;15;40.9;
127;81.4;10;******;12.7;******;******;******;14.1;15;40.9;
128;81.4;10;******;12.8;******;******;******;14.1;15;40.9;
129;81.4;10;******;12.9;******;******;******;14.1;15;40.9;
130;81.4;10;******;13;******;******;******;14.1;15;40.9;
131;81.4;10;******;13.1;******;******;******;14.1;15;40.9;
132;81.4;10;******;13.2;******;******;******;14.1;15;40.9;
133;81.4;10;******;13.3;******;******;******;14.1;15;40.9;
134;81.4;10;******;13.4;******;******;******;14.1;15;40.9;
135;81.4;10;******;13.5;******;******;******;14.1;15;40.9;
136;81.4;10;******;13.6;******;******;******;14.1;15;40.9;
137;81.4;10;******;13.7;******;******;******;14.1;15;40.9;
138;81.4;10;******;13.8;******;******;******;14.1;15;40.9;
139;81.4;10;******;13.9;******;******;******;14.1;15;40.9;
140;81.4;10;******;14;******;******;******;14.1;15;40.9;
141;81.4;10;******;14.1;******;******;******;14.1;15;40.9;
142;81.4;10;******;14.2;******;******;******;14.1;15;40.9;
143;81.4;10;******;14.3;******;******;******;14.1;15;40.9;
144;81.4;10;******;14.4;******;******;******;14.1;15;40.9;
145;81.4;10;******;14.5;******;******;******;14.1;15;40.9;
146;81.4;10;******;14.6;******;******;******;14.1;15;40.9;
147;81.4;10;******;14.7;******;******;******;14.1;15;40.9;
148;81.4;10;******;14.8;******;******;******;14.1;15;40.9;
149;81.4;10;******;14.9;******;******;******;14.1;15;40.9;
150;81.4;10;******;15;******;******;******;14.1;15;40.9;
151;81.5;10;******;15.1;******;******;******;14.1;15;40.9;
152;81.5;10;******;15.2;******;******;******;14.1;15;40.9;
153;81.5;10;******;15.3;******;******;******;14.1;15;40.9;
154;81.5;10;******;15.4;******;******;******;14.1;15;40.9;
155;81.5;10;******;15.5;******;******;******;14.1;15;40.9;
156;81.5;10;******;15.6;******;******;******;14.1;15;40.9;
157;81.5;10;******;15.7;******;******;******;14.1;15;40.9;
158;81.5;10;******;15.8;******;******;******;14.1;15;40.9;
159;81.5;10;******;15.9;******;******;******;14.1;15;40.9;
160;81.5;10;******;16;******;******;******;14.1;15;40.9;
161;81.5;10;******;16.1;******;******;******;14.1;15;40.9;
162;81.5;10;******;16.2;******;******;******;14.1;15;40.9;
163;81.5;10;******;16.3;******;******;******;14.1;15;40.9;
164;81.5;10;******;16.4;******;******;******;14.1;15;40.9;
165;81.5;10;******;16.5;******;******;******;14.1;15;40.9;
166;81.5;10;******;16.6;******;******;******;14.1;15;40.9;
167;81.5;10;******;16.7;******;******;******;14.1;15;40.9;
168;81.5;10;******;16.8;******;******;******;14.1;15;40.9;
169;81.5;10;******;16.9;******;******;******;14.1;15;40.9;
170;81.5;10;******;17;******;******;******;14.1;15;40.9;
171;81.5;10;******;17.1;******;******;******;14.1;15;40.9;
172;81.5;10;******;17.2;******;******;******;14.1;15;40.9;
173;81.5;10;******;17.3;******;******;******;14.1;15;40.9;
174;81.5;10;******;17.4;******;******;******;14.1;15;40.9;
175;81.5;10;******;17.5;******;******;******;14.1;15;40.9;
176;81.5;10;******;17.6;******;******;******;14.1;15;40.9;
177;81.5;10;******;17.7;******;******;******;14.1;15;40.9;
178;81.5;10;******;17.8;******;******;******;14.1;15;40.9;
179;81.5;10;******;17.9;******;******;******;14.1;15;40.9;
180;81.5;10;******;18;******;******;******;14.1;15;40.9;
181;81.5;10;******;18.1;******;******;******;14.1;15;40.9;
182;81.5;10;******;18.2;******;******;******;14.1;15;40.9;
183;81.5;10;******;18.3;******;******;******;14.1;15;40.9;
184;81.5;10;******;18.4;******;******;******;14.1;15;40.9;
185;81.5;10;******;18.5;******;******;******;14.1;15;40.9;
186;81.6;10;******;18.6;******;******;******;14.1;15;40.9;
187;81.6;10;******;18.7;******;******;******;14.1;15;40.9;
188;81.6;10;******;18.8;******;******;******;14.1;15;40.9;
189;81.6;10;******;18.9;******;******;******;14.1;15;40.9;
190;81.6;10;******;19;******;******;******;14.1;15;40.9;
191;81.6;10;******;19.1;******;******;******;14.1;15;40.9;
192;81.6;10;******;19.2;******;******;******;14.1;15;40.9;
193;81.6;10;******;19.3;******;******;******;14.1;15;40.9;
194;81.6;10;******;19.4;******;******;******;14.1;15;40.9;
195;81.6;10;******;19.5;******;******;******;14.1;15;40.9;
196;81.6;10;******;19.6;******;******;******;14.1;15;40.9;
197;81.6;10;******;19.7;******;******;******;14.1;15;40.9;
198;81.6;10;******;19.8;******;******;******;14.1;15;40.9;
199;81.6;10;******;19.9;******;******;******;14.1;15;40.9;
200;81.6;10;******;20;******;******;******;14.1;15;40.9;
201;81.6;10;******;20.1;******;******;******;14.1;15;40.9;
202;81.6;10;******;20.2;******;******;******;14.1;15;40.9;
203;81.6;10;******;20.3;******;******;******;14.1;15;40.9;
204;81.6;10;******;20.4;******;******;******;14.1;15;40.9;
205;81.6;10;******;20.5;******;******;******;14.1;15;40.9;
206;81.6;10;******;20.6;******;******;******;14.1;15;40.9;
207;81.6;10;******;20.7;******;******;******;14.1;15;40.9;
208;81.6;10;******;20.8;******;******;******;14.1;15;40.9;
209;81.6;10;******;20.9;******;******;******;14.1;15;40.9;
210;81.6;10;******;21;******;******;******;14.1;15;40.9;
211;81.6;10;******;21.1;******;******;******;14.1;15;40.9;
212;81.6;10;******;21.2;******;******;******;14.1;15;40.9;
213;81.6;10;******;21.3;******;******;******;14.1;15;40.9;
214;81.6;10;******;21.4;******;******;******;14.1;15;40.9;
215;81.6;10;******;21.5;******;******;******;14.1;15;40.9;
216;81.6;10;******;21.6;******;******;******;14.1;15;40.9;
217;81.6;10;******;21.7;******;******;******;14.1;15;40.9;
218;81.6;10;******;21.8;******;******;******;14.1;15;40.9;
219;81.6;10;******;21.9;******;******;******;14.1;15;40.9;
220;81.6;10;******;22;******;******;******;14.1;15;40.9;
221;81.6;10;******;22.1;******;******;******;14.1;15;40.9;
222;81.6;10;******;22.2;******;******;******;14.1;15;40.9;
223;81.6;10;******;22.3;******;******;******;14.1;15;40.9;
224;81.6;10;******;22.4;******;******;******;14.1;15;40.9;
225;81.6;10;******;22.5;******;******;******;14.1;15;40.9;
226;81.6;10;******;22.6;******;******;******;14.1;15;40.9;
227;81.7;10;******;22.7;******;******;******;14.1;15;40.9;
228;81.7;10;******;22.8;******;******;******;14.1;15;40.9;
229;81.7;10;******;22.9;******;******;******;14.1;15;40.9;
230;81.7;10;******;23;******;******;******;14.1;15;40.9;
231;81.7;10;******;23.1;******;******;******;14.1;15;40.9;
232;81.7;10;******;23.2;******;******;******;14.1;15;40.9;
233;81.7;10;******;23.3;******;******;******;14.1;15;40.9;
234;81.7;10;******;23.4;******;******;******;14.1;15;40.9;
235;81.7;10;******;23.5;******;******;******;14.1;15;40.9;
236;81.7;10;******;23.6;******;******;******;14.1;15;40.9;
237;81.7;10;******;23.7;******;******;******;14.1;15;40.9;
238;81.7;10;******;23.8;******;******;******;14.1;15;40.9;
239;81.7;10;******;23.9;******;******;******;14.1;15;40.9;
240;81.7;10;******;24;******;******;******;14.1;15;40.9;
241;81.7;10;******;24.1;******;******;******;14.1;15;40.9;
242;81.7;10;******;24.2;******;******;******;14.1;15;40.9;
243;81.7;10;******;24.3;******;******;******;14.1;15;40.9;
244;81.7;10;******;24.4;******;******;******;14.1;15;40.9;
245;81.7;10;******;24.5;******;******;******;14.1;15;40.9;
246;81.7;10;******;24.6;******;******;******;14.1;15;40.9;
247;81.7;10;******;24.7;******;******;******;14.1;15;40.9;
248;81.7;10;******;24.8;******;******;******;14.1;15;40.9;
249;81.7;10;******;24.9;******;******;******;14.1;15;40.9;
250;81.7;10;******;25;******;******;******;14.1;15;40.9;
251;81.7;10;******;25.1;******;******;******;14.1;15;40.9;
252;81.7;10;******;25.2;******;******;******;14.1;15;40.9;
253;81.7;10;******;25.3;******;******;******;14.1;15;40.9;
254;81.7;10;******;25.4;******;******;******;14.1;15;40.9;
255;81.7;10;******;25.5;******;******;******;14.1;15;40.9;
256;81.7;10;******;25.6;******;******;******;14.1;15;40.9;
257;81.7;10;******;25.7;******;******;******;14.1;15;40.9;
258;81.7;10;******;25.8;******;******;******;14.1;15;40.9;
259;81.7;10;******;25.9;******;******;******;14.1;15;40.9;
260;81.7;10;******;26;******;******;******;14.1;15;40.9;
261;81.7;10;******;26.1;******;******;******;14.1;15;40.9;
262;81.7;10;******;26.2;******;******;******;14.1;15;40.9;
263;81.7;10;******;26.3;******;******;******;14.1;15;40.9;
264;81.7;10;******;26.4;******;******;******;14.1;15;40.9;
265;81.7;10;******;26.5;******;******;******;14.1;15;40.9;
266;81.7;10;******;26.6;******;******;******;14.1;15;40.9;
267;81.7;10;******;26.7;******;******;******;14.1;15;40.9;
268;81.7;10;******;26.8;******;******;******;14.1;15;40.9;
269;81.7;10;******;26.9;******;******;******;14.1;15;40.9;
270;81.7;10;******;27;******;******;******;14.1;15;40.9;
271;81.7;10;******;27.1;******;******;******;14.1;15;40.9;
272;81.7;10;******;27.2;******;******;******;14.1;15;40.9;
273;81.7;10;******;27.3;******;******;******;14.1;15;40.9;
274;81.7;10;******;27.4;******;******;******;14.1;15;40.9;
275;81.8;10;******;27.5;******;******;******;14.1;15;40.9;
276;81.8;10;******;27.6;******;******;******;14.1;15;40.9;
277;81.8;10;******;27.7;******;******;******;14.1;15;40.9;
278;81.8;10;******;27.8;******;******;******;14.1;15;40.9;
279;81.8;10;******;27.9;******;******;******;14.1;15;40.9;
280;81.8;10;******;28;******;******;******;14.1;15;40.9;
281;81.8;10;******;28.1;******;******;******;14.1;15;40.9;
282;81.8;10;******;28.2;******;******;******;14.1;15;40.9;
283;81.8;10;******;28.3;******;******;******;14.1;15;40.9;
284;81.8;10;******;28.4;******;******;******;14.1;15;40.9;
285;81.8;10;******;28.5;******;******;******;14.1;15;40.9;
286;81.8;10;******;28.6;******;******;******;14.1;15;40.9;
287;81.8;10;******;28.7;******;******;******;14.1;15;40.9;
288;81.8;10;******;28.8;******;******;******;14.1;15;40.9;
289;81.8;10;******;28.9;******;******;******;14.1;15;40.9;
290;81.8;10;******;29;******;******;******;14.1;15;40.9;
291;81.8;10;******;29.1;******;******;******;14.1;15;40.9;
292;81.8;10;******;29.2;******;******;******;14.1;15;40.9;
293;81.8;10;******;29.3;******;******;******;14.1;15;40.9;
294;81.8;10;******;29.4;******;******;******;14.1;15;40.9;
295;81.8;10;******;29.5;******;******;******;14.1;15;40.9;
296;81.8;10;******;29.6;******;******;******;14.1;15;40.9;
297;81.8;10;******;29.7;******;******;******;14.1;15;40.9;
298;81.8;10;******;29.8;******;******;******;14.1;15;40.9;
299;81.8;10;******;29.9;******;******;******;14.1;15;40.9;
300;81.8;10;******;30;******;******;******;14.1;15;40.9;
301;81.8;10;******;30.1;******;******;******;14.1;15;40.9;
302;81.8;10;******;30.2;******;******;******;14.1;15;40.9;
303;81.8;10;******;30.3;******;******;******;14.1;15;40.9;
304;81.8;10;******;30.4;******;******;******;14.1;15;40.9;
305;81.8;10;******;30.5;******;******;******;14.1;15;40.9;
306;81.8;10;******;30.6;******;******;******;14.1;15;40.9;
307;81.8;10;******;30.7;******;******;******;14.1;15;40.9;
308;81.8;10;******;30.8;******;******;******;14.1;15;40.9;
309;81.8;10;******;30.9;******;******;******;14.1;15;40.9;
310;81.8;10;******;31;******;******;******;14.1;15;40.9;
311;81.8;10;******;31.1;******;******;******;14.1;15;40.9;
312;81.8;10;******;31.2;******;******;******;14.1;15;40.9;
313;81.8;10;******;31.3;******;******;******;14.1;15;40.9;
314;81.8;10;******;31.4;******;******;******;14.1;15;40.9;
315;81.8;10;******;31.5;******;******;******;14.1;15;40.9;
316;81.8;10;******;31.6;******;******;******;14.1;15;40.9;
317;81.8;10;******;31.7;******;******;******;14.1;15;40.9;
318;81.8;10;******;31.8;******;******;******;14.1;15;40.9;
319;81.8;10;******;31.9;******;******;******;14.1;15;40.9;
320;81.8;10;******;32;******;******;******;14.1;15;40.9;
321;81.8;10;******;32.1;******;******;******;14.1;15;40.9;
322;81.8;10;******;32.2;******;******;******;14.1;15;40.9;
323;81.8;10;******;32.3;******;******;******;14.1;15;40.9;
324;81.8;10;******;32.4;******;******;******;14.1;15;40.9;
325;81.8;10;******;32.5;******;******;******;14.1;15;40.9;
326;81.8;10;******;32.6;******;******;******;14.1;15;40.9;
327;81.8;10;******;32.7;******;******;******;14.1;15;40.9;
328;81.8;10;******;32.8;******;******;******;14.1;15;40.9;
329;81.8;10;******;32.9;******;******;******;14.1;15;40.9;
330;81.9;10;******;33;******;******;******;14.1;15;40.9;
331;81.9;10;******;33.1;******;******;******;14.1;15;40.9;
332;81.9;10;******;33.2;******;******;******;14.1;15;40.9;
333;81.9;10;******;33.3;******;******;******;14.1;15;40.9;
334;81.9;10;******;33.4;******;******;******;14.1;15;40.9;
335;81.9;10;******;33.5;******;******;******;14.1;15;40.9;
336;81.9;10;******;33.6;******;******;******;14.1;15;40.9;
337;81.9;10;******;33.7;******;******;******;14.1;15;40.9;
338;81.9;10;******;33.8;******;******;******;14.1;15;40.9;
339;81.9;10;******;33.9;******;******;******;14.1;15;40.9;
340;81.9;10;******;34;******;******;******;14.1;15;40.9;
341;81.9;10;******;34.1;******;******;******;14.1;15;40.9;
342;81.9;10;******;34.2;******;******;******;14.2;15;40.9;
343;81.9;10;******;34.3;******;******;******;14.2;15;40.9;
344;81.9;10;******;34.4;******;******;******;14.2;15;40.9;
345;81.9;10;******;34.5;******;******;******;14.2;15;40.9;
346;81.9;10;******;34.6;******;******;******;14.2;15;40.9;
347;81.9;10;******;34.7;******;******;******;14.2;15;40.9;
348;81.9;10;******;34.8;******;******;******;14.2;15;40.9;
349;81.9;10;******;34.9;******;******;******;14.2;15;40.9;
350;81.9;10;******;35;******;******;******;14.2;15;40.9;
351;81.9;10;******;35.1;******;******;******;14.2;15;40.9;
352;81.9;10;******;35.2;******;******;******;14.2;15;40.9;
353;81.9;10;******;35.3;******;******;******;14.2;15;40.9;
354;81.9;10;******;35.4;******;******;******;14.2;15;40.9;
355;81.9;10;******;35.5;******;******;******;14.2;15;40.9;
356;81.9;10;******;35.6;******;******;******;14.2;15;40.9;
357;81.9;10;******;35.7;******;******;******;14.2;15;40.9;
358;81.9;10;******;35.8;******;******;******;14.2;15;40.9;
359;81.9;10;******;35.9;******;******;******;14.2;15;40.9;
360;81.9;10;******;36;******;******;******;14.2;15;40.9;
361;81.9;10;******;36.1;******;******;******;14.2;15;40.9;
362;81.9;10;******;36.2;******;******;******;14.2;15;40.9;
363;81.9;10;******;36.3;******;******;******;14.2;15;40.9;
364;81.9;10;******;36.4;******;******;******;14.2;15;40.9;
365;81.9;10;******;36.5;******;******;******;14.2;15;40.9;
366;81.9;10;******;36.6;******;******;******;14.2;15;40.9;
367;81.9;10;******;36.7;******;******;******;14.2;15;40.9;
368;81.9;10;******;36.8;******;******;******;14.2;15;40.9;
369;81.9;10;******;36.9;******;******;******;14.2;15;40.9;
370;81.9;10;******;37;******;******;******;14.2;15;40.9;
371;81.9;10;******;37.1;******;******;******;14.2;15;40.9;
372;81.9;10;******;37.2;******;******;******;14.2;15;40.9;
373;81.9;10;******;37.3;******;******;******;14.2;15;40.9;
374;81.9;10;******;37.4;******;******;******;14.2;15;40.9;
375;81.9;10;******;37.5;******;******;******;14.2;15;40.9;
376;81.9;10;******;37.6;******;******;******;14.2;15;40.9;
377;81.9;10;******;37.7;******;******;******;14.2;15;40.9;
378;81.9;10;******;37.8;******;******;******;14.2;15;40.9;
379;81.9;10;******;37.9;******;******;******;14.2;15;40.9;
380;81.9;10;******;38;******;******;******;14.2;15;40.9;
381;81.9;10;******;38.1;******;******;******;14.2;15;40.9;
382;81.9;10;******;38.2;******;******;******;14.2;15;40.9;
383;81.9;10;******;38.3;******;******;******;14.2;15;40.9;
384;81.9;10;******;38.4;******;******;******;14.2;15;40.9;
385;81.9;10;******;38.5;******;******;******;14.2;15;40.9;
386;81.9;10;******;38.6;******;******;******;14.2;15;40.9;
387;81.9;10;******;38.7;******;******;******;14.2;15;40.9;
388;81.9;10;******;38.8;******;******;******;14.2;15;40.9;
389;81.9;10;******;38.9;******;******;******;14.2;15;40.9;
390;81.9;10;******;39;******;******;******;14.2;15;40.9;
391;81.9;10;******;39.1;******;******;******;14.2;15;40.9;
392;81.9;10;******;39.2;******;******;******;14.2;15;40.9;
393;82;10;******;39.3;******;******;******;14.2;15;40.9;
394;82;10;******;39.4;******;******;******;14.2;15;40.9;
395;82;10;******;39.5;******;******;******;14.2;15;40.9;
396;82;10;******;39.6;******;******;******;14.2;15;40.9;
397;82;10;******;39.7;******;******;******;14.2;15;40.9;
398;82;10;******;39.8;******;******;******;14.2;15;40.9;
399;82;10;******;39.9;******;******;******;14.2;15;40.9;
400;82;10;******;40;******;******;******;14.2;15;40.9;
401;82;10;******;40.1;******;******;******;14.2;15;40.9;
402;82;10;******;40.2;******;******;******;14.2;15;40.9;
403;82;10;******;40.3;******;******;******;14.2;15;40.9;
404;82;10;******;40.4;******;******;******;14.2;15;40.9;
405;82;10;******;40.5;******;******;******;14.2;15;40.9;
406;82;10;******;40.6;******;******;******;14.2;15;40.9;
407;82;10;******;40.7;******;******;******;14.2;15;40.9;
408;82;10;******;40.8;******;******;******;14.2;15;40.9;
409;82;10;******;40.9;******;******;******;14.2;15;40.9;
410;82;10;******;41;******;******;******;14.2;15;40.9;
411;82;10;******;41.1;******;******;******;14.2;15;40.9;
412;82;10;******;41.2;******;******;******;14.2;15;40.9;
413;82;10;******;41.3;******;******;******;14.2;15;40.9;
414;82;10;******;41.4;******;******;******;14.2;15;40.9;
415;82;10;******;41.5;******;******;******;14.2;15;40.9;
416;82;10;******;41.6;******;******;******;14.2;15;40.9;
417;82;10;******;41.7;******;******;******;14.2;15;40.9;
418;82;10;******;41.8;******;******;******;14.2;15;40.9;
419;82;10;******;41.9;******;******;******;14.2;15;40.9;
420;82;10;******;42;******;******;******;14.2;15;40.9;
421;82;10;******;42.1;******;******;******;14.2;15;40.9;
422;82;10;******;42.2;******;******;******;14.2;15;40.9;
423;82;10;******;42.3;******;******;******;14.2;15;40.9;
424;82;10;******;42.4;******;******;******;14.2;15;40.9;
425;82;10;******;42.5;******;******;******;14.2;15;40.9;
426;82;10;******;42.6;******;******;******;14.2;15;40.9;
427;82;10;******;42.7;******;******;******;14.2;15;40.9;
428;82;10;******;42.8;******;******;******;14.2;15;40.9;
429;82;10;******;42.9;******;******;******;14.2;15;40.9;
430;82;10;******;43;******;******;******;14.2;15;40.9;
431;82;10;******;43.1;******;******;******;14.2;15;40.9;
432;82;10;******;43.2;******;******;******;14.2;15;40.9;
433;82;10;******;43.3;******;******;******;14.2;15;40.9;
434;82;10;******;43.4;******;******;******;14.2;15;40.9;
435;82;10;******;43.5;******;******;******;14.2;15;40.9;
436;82;10;******;43.6;******;******;******;14.2;15;40.9;
437;82;10;******;43.7;******;******;******;14.2;15;40.9;
438;82;10;******;43.8;******;******;******;14.2;15;40.9;
439;82;10;******;43.9;******;******;******;14.2;15;40.9;
440;82;10;******;44;******;******;******;14.2;15;40.9;
441;82;10;******;44.1;******;******;******;14.2;15;40.9;
442;82;10;******;44.2;******;******;******;14.2;15;40.9;
443;82;10;******;44.3;******;******;******;14.2;15;40.9;
444;82;10;******;44.4;******;******;******;14.2;15;40.9;
445;82;10;******;44.5;******;******;******;14.2;15;40.9;
446;82;10;******;44.6;******;******;******;14.2;15;40.9;
447;82;10;******;44.7;******;******;******;14.2;15;40.9;
448;82;10;******;44.8;******;******;******;14.2;15;40.9;
449;82;10;******;44.9;******;******;******;14.2;15;40.9;
450;82;10;******;45;******;******;******;14.2;15;40.9;
451;82;10;******;45.1;******;******;******;14.2;15;40.9;
452;82;10;******;45.2;******;******;******;14.2;15;40.9;
453;82;10;******;45.3;******;******;******;14.2;15;40.9;
454;82;10;******;45.4;******;******;******;14.2;15;40.9;
455;82;10;******;45.5;******;******;******;14.2;15;40.9;
456;82;10;******;45.6;******;******;******;14.2;15;40.9;
457;82;10;******;45.7;******;******;******;14.2;15;40.9;
458;82;10;******;45.8;******;******;******;14.2;15;40.9;
459;82;10;******;45.9;******;******;******;14.2;15;40.9;
