Meas. Pts.;Strain;Shear Stress;Frequency;Interval Time;Storage Modulus;Loss Modulus;Damping Factor;Deflection Angle;Temperature;Torque;Status
;[%];[Pa];[Hz];[s];[Pa];[Pa];[1];[mrad];[°C];[µNm];[]
1;111;10;******;0.099;******;******;******;19.2;20;40.9;
2;105;10;******;0.199;******;******;******;18.1;20;40.9;
3;95.6;10;******;0.3;******;******;******;16.5;20;40.9;
4;92.4;10;******;0.4;******;******;******;16;20;40.9;
5;96.5;10;******;0.5;******;******;******;16.7;20;40.9;
6;100;10;******;0.599;******;******;******;17.3;20;40.9;
7;98.9;10;******;0.699;******;******;******;17.1;20;40.9;
8;96.1;10;******;0.8;******;******;******;16.6;20;40.9;
9;95.7;10;******;0.9;******;******;******;16.5;20;40.9;
10;97.7;10;******;1;******;******;******;16.9;20;40.9;
11;98.8;10;******;1.1;******;******;******;17.1;20;40.9;
12;97.8;10;******;1.2;******;******;******;16.9;20;40.9;
13;96.6;10;******;1.3;******;******;******;16.7;20;40.9;
14;97;10;******;1.4;******;******;******;16.8;20;40.9;
15;98;10;******;1.5;******;******;******;16.9;20;40.9;
16;98.2;10;******;1.6;******;******;******;17;20;40.9;
17;97.6;10;******;1.7;******;******;******;16.9;20;40.9;
18;97.2;10;******;1.8;******;******;******;16.8;20;40.9;
19;97.5;10;******;1.9;******;******;******;16.9;20;40.9;
20;98;10;******;2;******;******;******;16.9;20;40.9;
21;98;10;******;2.1;******;******;******;16.9;20;40.9;
22;97.6;10;******;2.2;******;******;******;16.9;20;40.9;
23;97.5;10;******;2.3;******;******;******;16.9;20;40.9;
24;97.8;10;******;2.4;******;******;******;16.9;20;40.9;
25;98;10;******;2.5;******;******;******;16.9;20;40.9;
26;97.9;10;******;2.6;******;******;******;16.9;20;40.9;
27;97.7;10;******;2.7;******;******;******;16.9;20;40.9;
28;97.8;10;******;2.8;******;******;******;16.9;20;40.9;
29;97.9;10;******;2.9;******;******;******;16.9;20;40.9;
30;98;10;******;3;******;******;******;16.9;20;40.9;
31;97.9;10;******;3.1;******;******;******;16.9;20;40.9;
32;97.9;10;******;3.2;******;******;******;16.9;20;40.9;
33;97.9;10;******;3.3;******;******;******;16.9;20;40.9;
34;98;10;******;3.4;******;******;******;16.9;20;40.9;
35;98;10;******;3.5;******;******;******;16.9;20;40.9;
36;98;10;******;3.6;******;******;******;16.9;20;40.9;
37;98;10;******;3.7;******;******;******;16.9;20;40.9;
38;98;10;******;3.8;******;******;******;16.9;20;40.9;
39;98.1;10;******;3.9;******;******;******;17;20;40.9;
40;98.1;10;******;4;******;******;******;17;20;40.9;
41;98.1;10;******;4.1;******;******;******;17;20;40.9;
42;98.1;10;******;4.2;******;******;******;17;20;40.9;
43;98.1;10;******;4.3;******;******;******;17;20;40.9;
44;98.2;10;******;4.4;******;******;******;17;20;40.9;
45;98.2;10;******;4.5;******;******;******;17;20;40.9;
46;98.2;10;******;4.6;******;******;******;17;20;40.9;
47;98.2;10;******;4.7;******;******;******;17;20;40.9;
48;98.2;10;******;4.8;******;******;******;17;20;40.9;
49;98.2;10;******;4.9;******;******;******;17;20;40.9;
50;98.2;10;******;5;******;******;******;17;20;40.9;
51;98.2;10;******;5.1;******;******;******;17;20;40.9;
52;98.2;10;******;5.2;******;******;******;17;20;40.9;
53;98.3;10;******;5.3;******;******;******;17;20;40.9;
54;98.3;10;******;5.4;******;******;******;17;20;40.9;
55;98.3;10;******;5.5;******;******;******;17;20;40.9;
56;98.3;10;******;5.6;******;******;******;17;20;40.9;
57;98.3;10;******;5.7;******;******;******;17;20;40.9;
58;98.3;10;******;5.8;******;******;******;17;20;40.9;
59;98.3;10;******;5.9;******;******;******;17;20;40.9;
60;98.3;10;******;6;******;******;******;17;20;40.9;
61;98.4;10;******;6.1;******;******;******;17;20;40.9;
62;98.4;10;******;6.2;******;******;******;17;20;40.9;
63;98.4;10;******;6.3;******;******;******;17;20;40.9;
64;98.4;10;******;6.4;******;******;******;17;20;40.9;
65;98.4;10;******;6.5;******;******;******;17;20;40.9;
66;98.4;10;******;6.6;******;******;******;17;20;40.9;
67;98.4;10;******;6.7;******;******;******;17;20;40.9;
68;98.4;10;******;6.8;******;******;******;17;20;40.9;
69;98.4;10;******;6.9;******;******;******;17;20;40.9;
70;98.5;10;******;7;******;******;******;17;20;40.9;
71;98.5;10;******;7.1;******;******;******;17;20;40.9;
72;98.5;10;******;7.2;******;******;******;17;20;40.9;
73;98.5;10;******;7.3;******;******;******;17;20;40.9;
74;98.5;10;******;7.4;******;******;******;17;20;40.9;
75;98.5;10;******;7.5;******;******;******;17;20;40.9;
76;98.5;10;******;7.6;******;******;******;17;20;40.9;
77;98.5;10;******;7.7;******;******;******;17;20;40.9;
78;98.5;10;******;7.8;******;******;******;17;20;40.9;
79;98.6;10;******;7.9;******;******;******;17;20;40.9;
80;98.6;10;******;8;******;******;******;17;20;40.9;
81;98.6;10;******;8.1;******;******;******;17;20;40.9;
82;98.6;10;******;8.2;******;******;******;17;20;40.9;
83;98.6;10;******;8.3;******;******;******;17;20;40.9;
84;98.6;10;******;8.4;******;******;******;17;20;40.9;
85;98.6;10;******;8.5;******;******;******;17;20;40.9;
86;98.6;10;******;8.6;******;******;******;17;20;40.9;
87;98.6;10;******;8.7;******;******;******;17;20;40.9;
88;98.6;10;******;8.8;******;******;******;17;20;40.9;
89;98.7;10;******;8.9;******;******;******;17.1;20;40.9;
90;98.7;10;******;9;******;******;******;17.1;20;40.9;
91;98.7;10;******;9.1;******;******;******;17.1;20;40.9;
92;98.7;10;******;9.2;******;******;******;17.1;20;40.9;
93;98.7;10;******;9.3;******;******;******;17.1;20;40.9;
94;98.7;10;******;9.4;******;******;******;17.1;20;40.9;
95;98.7;10;******;9.5;******;******;******;17.1;20;40.9;
96;98.7;10;******;9.6;******;******;******;17.1;20;40.9;
97;98.7;10;******;9.7;******;******;******;17.1;20;40.9;
98;98.7;10;******;9.8;******;******;******;17.1;20;40.9;
99;98.7;10;******;9.9;******;******;******;17.1;20;40.9;
100;98.8;10;******;10;******;******;******;17.1;20;40.9;
101;98.8;10;******;10.1;******;******;******;17.1;20;40.9;
102;98.8;10;******;10.2;******;******;******;17.1;20;40.9;
103;98.8;10;******;10.3;******;******;******;17.1;20;40.9;
104;98.8;10;******;10.4;******;******;******;17.1;20;40.9;
105;98.8;10;******;10.5;******;******;******;17.1;20;40.9;
106;98.8;10;******;10.6;******;******;******;17.1;20;40.9;
107;98.8;10;******;10.7;******;******;******;17.1;20;40.9;
108;98.8;10;******;10.8;******;******;******;17.1;20;40.9;
109;98.8;10;******;10.9;******;******;******;17.1;20;40.9;
110;98.8;10;******;11;******;******;******;17.1;20;40.9;
111;98.9;10;******;11.1;******;******;******;17.1;20;40.9;
112;98.9;10;******;11.2;******;******;******;17.1;20;40.9;
113;98.9;10;******;11.3;******;******;******;17.1;20;40.9;
114;98.9;10;******;11.4;******;******;******;17.1;20;40.9;
115;98.9;10;******;11.5;******;******;******;17.1;20;40.9;
116;98.9;10;******;11.6;******;******;******;17.1;20;40.9;
117;98.9;10;******;11.7;******;******;******;17.1;20;40.9;
118;98.9;10;******;11.8;******;******;******;17.1;20;40.9;
119;98.9;10;******;11.9;******;******;******;17.1;20;40.9;
120;98.9;10;******;12;******;******;******;17.1;20;40.9;
121;98.9;10;******;12.1;******;******;******;17.1;20;40.9;
122;98.9;10;******;12.2;******;******;******;17.1;20;40.9;
123;99;10;******;12.3;******;******;******;17.1;20;40.9;
124;99;10;******;12.4;******;******;******;17.1;20;40.9;
125;99;10;******;12.5;******;******;******;17.1;20;40.9;
126;99;10;******;12.6;******;******;******;17.1;20;40.9;
127;99;10;******;12.7;******;******;******;17.1;20;40.9;
128;99;10;******;12.8;******;******;******;17.1;20;40.9;
129;99;10;******;12.9;******;******;******;17.1;20;40.9;
130;99;10;******;13;******;******;******;17.1;20;40.9;
131;99;10;******;13.1;******;******;******;17.1;20;40.9;
132;99;10;******;13.2;******;******;******;17.1;20;40.9;
133;99;10;******;13.3;******;******;******;17.1;20;40.9;
134;99;10;******;13.4;******;******;******;17.1;20;40.9;
135;99;10;******;13.5;******;******;******;17.1;20;40.9;
136;99.1;10;******;13.6;******;******;******;17.1;20;40.9;
137;99.1;10;******;13.7;******;******;******;17.1;20;40.9;
138;99.1;10;******;13.8;******;******;******;17.1;20;40.9;
139;99.1;10;******;13.9;******;******;******;17.1;20;40.9;
140;99.1;10;******;14;******;******;******;17.1;20;40.9;
141;99.1;10;******;14.1;******;******;******;17.1;20;40.9;
142;99.1;10;******;14.2;******;******;******;17.1;20;40.9;
143;99.1;10;******;14.3;******;******;******;17.1;20;40.9;
144;99.1;10;******;14.4;******;******;******;17.1;20;40.9;
145;99.1;10;******;14.5;******;******;******;17.1;20;40.9;
146;99.1;10;******;14.6;******;******;******;17.1;20;40.9;
147;99.1;10;******;14.7;******;******;******;17.1;20;40.9;
148;99.1;10;******;14.8;******;******;******;17.1;20;40.9;
149;99.2;10;******;14.9;******;******;******;17.1;20;40.9;
150;99.2;10;******;15;******;******;******;17.1;20;40.9;
151;99.2;10;******;15.1;******;******;******;17.1;20;40.9;
152;99.2;10;******;15.2;******;******;******;17.1;20;40.9;
153;99.2;10;******;15.3;******;******;******;17.1;20;40.9;
154;99.2;10;******;15.4;******;******;******;17.1;20;40.9;
155;99.2;10;******;15.5;******;******;******;17.1;20;40.9;
156;99.2;10;******;15.6;******;******;******;17.1;20;40.9;
157;99.2;10;******;15.7;******;******;******;17.1;20;40.9;
158;99.2;10;******;15.8;******;******;******;17.1;20;40.9;
159;99.2;10;******;15.9;******;******;******;17.2;20;40.9;
160;99.2;10;******;16;******;******;******;17.2;20;40.9;
161;99.2;10;******;16.1;******;******;******;17.2;20;40.9;
162;99.3;10;******;16.2;******;******;******;17.2;20;40.9;
163;99.3;10;******;16.3;******;******;******;17.2;20;40.9;
164;99.3;10;******;16.4;******;******;******;17.2;20;40.9;
165;99.3;10;******;16.5;******;******;******;17.2;20;40.9;
166;99.3;10;******;16.6;******;******;******;17.2;20;40.9;
167;99.3;10;******;16.7;******;******;******;17.2;20;40.9;
168;99.3;10;******;16.8;******;******;******;17.2;20;40.9;
169;99.3;10;******;16.9;******;******;******;17.2;20;40.9;
170;99.3;10;******;17;******;******;******;17.2;20;40.9;
171;99.3;10;******;17.1;******;******;******;17.2;20;40.9;
172;99.3;10;******;17.2;******;******;******;17.2;20;40.9;
173;99.3;10;******;17.3;******;******;******;17.2;20;40.9;
174;99.3;10;******;17.4;******;******;******;17.2;20;40.9;
175;99.3;10;******;17.5;******;******;******;17.2;20;40.9;
176;99.4;10;******;17.6;******;******;******;17.2;20;40.9;
177;99.4;10;******;17.7;******;******;******;17.2;20;40.9;
178;99.4;10;******;17.8;******;******;******;17.2;20;40.9;
179;99.4;10;******;17.9;******;******;******;17.2;20;40.9;
180;99.4;10;******;18;******;******;******;17.2;20;40.9;
181;99.4;10;******;18.1;******;******;******;17.2;20;40.9;
182;99.4;10;******;18.2;******;******;******;17.2;20;40.9;
183;99.4;10;******;18.3;******;******;******;17.2;20;40.9;
184;99.4;10;******;18.4;******;******;******;17.2;20;40.9;
185;99.4;10;******;18.5;******;******;******;17.2;20;40.9;
186;99.4;10;******;18.6;******;******;******;17.2;20;40.9;
187;99.4;10;******;18.7;******;******;******;17.2;20;40.9;
188;99.4;10;******;18.8;******;******;******;17.2;20;40.9;
189;99.4;10;******;18.9;******;******;******;17.2;20;40.9;
190;99.4;10;******;19;******;******;******;17.2;20;40.9;
191;99.5;10;******;19.1;******;******;******;17.2;20;40.9;
192;99.5;10;******;19.2;******;******;******;17.2;20;40.9;
193;99.5;10;******;19.3;******;******;******;17.2;20;40.9;
194;99.5;10;******;19.4;******;******;******;17.2;20;40.9;
195;99.5;10;******;19.5;******;******;******;17.2;20;40.9;
196;99.5;10;******;19.6;******;******;******;17.2;20;40.9;
197;99.5;10;******;19.7;******;******;******;17.2;20;40.9;
198;99.5;10;******;19.8;******;******;******;17.2;20;40.9;
199;99.5;10;******;19.9;******;******;******;17.2;20;40.9;
200;99.5;10;******;20;******;******;******;17.2;20;40.9;
201;99.5;10;******;20.1;******;******;******;17.2;20;40.9;
202;99.5;10;******;20.2;******;******;******;17.2;20;40.9;
203;99.5;10;******;20.3;******;******;******;17.2;20;40.9;
204;99.5;10;******;20.4;******;******;******;17.2;20;40.9;
205;99.6;10;******;20.5;******;******;******;17.2;20;40.9;
206;99.6;10;******;20.6;******;******;******;17.2;20;40.9;
207;99.6;10;******;20.7;******;******;******;17.2;20;40.9;
208;99.6;10;******;20.8;******;******;******;17.2;20;40.9;
209;99.6;10;******;20.9;******;******;******;17.2;20;40.9;
210;99.6;10;******;21;******;******;******;17.2;20;40.9;
211;99.6;10;******;21.1;******;******;******;17.2;20;40.9;
212;99.6;10;******;21.2;******;******;******;17.2;20;40.9;
213;99.6;10;******;21.3;******;******;******;17.2;20;40.9;
214;99.6;10;******;21.4;******;******;******;17.2;20;40.9;
215;99.6;10;******;21.5;******;******;******;17.2;20;40.9;
216;99.6;10;******;21.6;******;******;******;17.2;20;40.9;
217;99.6;10;******;21.7;******;******;******;17.2;20;40.9;
218;99.6;10;******;21.8;******;******;******;17.2;20;40.9;
219;99.6;10;******;21.9;******;******;******;17.2;20;40.9;
220;99.6;10;******;22;******;******;******;17.2;20;40.9;
221;99.7;10;******;22.1;******;******;******;17.2;20;40.9;
222;99.7;10;******;22.2;******;******;******;17.2;20;40.9;
223;99.7;10;******;22.3;******;******;******;17.2;20;40.9;
224;99.7;10;******;22.4;******;******;******;17.2;20;40.9;
225;99.7;10;******;22.5;******;******;******;17.2;20;40.9;
226;99.7;10;******;22.6;******;******;******;17.2;20;40.9;
227;99.7;10;******;22.7;******;******;******;17.2;20;40.9;
228;99.7;10;******;22.8;******;******;******;17.2;20;40.9;
229;99.7;10;******;22.9;******;******;******;17.2;20;40.9;
230;99.7;10;******;23;******;******;******;17.2;20;40.9;
231;99.7;10;******;23.1;******;******;******;17.2;20;40.9;
232;99.7;10;******;23.2;******;******;******;17.2;20;40.9;
233;99.7;10;******;23.3;******;******;******;17.2;20;40.9;
234;99.7;10;******;23.4;******;******;******;17.2;20;40.9;
235;99.7;10;******;23.5;******;******;******;17.2;20;40.9;
236;99.8;10;******;23.6;******;******;******;17.2;20;40.9;
237;99.8;10;******;23.7;******;******;******;17.2;20;40.9;
238;99.8;10;******;23.8;******;******;******;17.2;20;40.9;
239;99.8;10;******;23.9;******;******;******;17.2;20;40.9;
240;99.8;10;******;24;******;******;******;17.2;20;40.9;
241;99.8;10;******;24.1;******;******;******;17.2;20;40.9;
242;99.8;10;******;24.2;******;******;******;17.2;20;40.9;
243;99.8;10;******;24.3;******;******;******;17.2;20;40.9;
244;99.8;10;******;24.4;******;******;******;17.2;20;40.9;
245;99.8;10;******;24.5;******;******;******;17.2;20;40.9;
246;99.8;10;******;24.6;******;******;******;17.3;20;40.9;
247;99.8;10;******;24.7;******;******;******;17.3;20;40.9;
248;99.8;10;******;24.8;******;******;******;17.3;20;40.9;
249;99.8;10;******;24.9;******;******;******;17.3;20;40.9;
250;99.8;10;******;25;******;******;******;17.3;20;40.9;
251;99.8;10;******;25.1;******;******;******;17.3;20;40.9;
252;99.9;10;******;25.2;******;******;******;17.3;20;40.9;
253;99.9;10;******;25.3;******;******;******;17.3;20;40.9;
254;99.9;10;******;25.4;******;******;******;17.3;20;40.9;
255;99.9;10;******;25.5;******;******;******;17.3;20;40.9;
256;99.9;10;******;25.6;******;******;******;17.3;20;40.9;
257;99.9;10;******;25.7;******;******;******;17.3;20;40.9;
258;99.9;10;******;25.8;******;******;******;17.3;20;40.9;
259;99.9;10;******;25.9;******;******;******;17.3;20;40.9;
260;99.9;10;******;26;******;******;******;17.3;20;40.9;
261;99.9;10;******;26.1;******;******;******;17.3;20;40.9;
262;99.9;10;******;26.2;******;******;******;17.3;20;40.9;
263;99.9;10;******;26.3;******;******;******;17.3;20;40.9;
264;99.9;10;******;26.4;******;******;******;17.3;20;40.9;
265;99.9;10;******;26.5;******;******;******;17.3;20;40.9;
266;99.9;10;******;26.6;******;******;******;17.3;20;40.9;
267;99.9;10;******;26.7;******;******;******;17.3;20;40.9;
268;99.9;10;******;26.8;******;******;******;17.3;20;40.9;
269;100;10;******;26.9;******;******;******;17.3;20;40.9;
270;100;10;******;27;******;******;******;17.3;20;40.9;
271;100;10;******;27.1;******;******;******;17.3;20;40.9;
272;100;10;******;27.2;******;******;******;17.3;20;40.9;
273;100;10;******;27.3;******;******;******;17.3;20;40.9;
274;100;10;******;27.4;******;******;******;17.3;20;40.9;
275;100;10;******;27.5;******;******;******;17.3;20;40.9;
276;100;10;******;27.6;******;******;******;17.3;20;40.9;
277;100;10;******;27.7;******;******;******;17.3;20;40.9;
278;100;10;******;27.8;******;******;******;17.3;20;40.9;
279;100;10;******;27.9;******;******;******;17.3;20;40.9;
280;100;10;******;28;******;******;******;17.3;20;40.9;
281;100;10;******;28.1;******;******;******;17.3;20;40.9;
282;100;10;******;28.2;******;******;******;17.3;20;40.9;
283;100;10;******;28.3;******;******;******;17.3;20;40.9;
284;100;10;******;28.4;******;******;******;17.3;20;40.9;
285;100;10;******;28.5;******;******;******;17.3;20;40.9;
286;100;10;******;28.6;******;******;******;17.3;20;40.9;
287;100;10;******;28.7;******;******;******;17.3;20;40.9;
288;100;10;******;28.8;******;******;******;17.3;20;40.9;
289;100;10;******;28.9;******;******;******;17.3;20;40.9;
290;100;10;******;29;******;******;******;17.3;20;40.9;
291;100;10;******;29.1;******;******;******;17.3;20;40.9;
292;100;10;******;29.2;******;******;******;17.3;20;40.9;
293;100;10;******;29.3;******;******;******;17.3;20;40.9;
294;100;10;******;29.4;******;******;******;17.3;20;40.9;
295;100;10;******;29.5;******;******;******;17.3;20;40.9;
296;100;10;******;29.6;******;******;******;17.3;20;40.9;
297;100;10;******;29.7;******;******;******;17.3;20;40.9;
298;100;10;******;29.8;******;******;******;17.3;20;40.9;
299;100;10;******;29.9;******;******;******;17.3;20;40.9;
300;100;10;******;30;******;******;******;17.3;20;40.9;
301;100;10;******;30.1;******;******;******;17.3;20;40.9;
302;100;10;******;30.2;******;******;******;17.3;20;40.9;
303;100;10;******;30.3;******;******;******;17.3;20;40.9;
304;100;10;******;30.4;******;******;******;17.3;20;40.9;
305;100;10;******;30.5;******;******;******;17.3;20;40.9;
306;100;10;******;30.6;******;******;******;17.3;20;40.9;
307;100;10;******;30.7;******;******;******;17.3;20;40.9;
308;100;10;******;30.8;******;******;******;17.3;20;40.9;
309;100;10;******;30.9;******;******;******;17.3;20;40.9;
310;100;10;******;31;******;******;******;17.3;20;40.9;
311;100;10;******;31.1;******;******;******;17.3;20;40.9;
312;100;10;******;31.2;******;******;******;17.3;20;40.9;
313;100;10;******;31.3;******;******;******;17.3;20;40.9;
314;100;10;******;31.4;******;******;******;17.3;20;40.9;
315;100;10;******;31.5;******;******;******;17.3;20;40.9;
316;100;10;******;31.6;******;******;******;17.3;20;40.9;
317;100;10;******;31.7;******;******;******;17.3;20;40.9;
318;100;10;******;31.8;******;******;******;17.3;20;40.9;
319;100;10;******;31.9;******;******;******;17.3;20;40.9;
320;100;10;******;32;******;******;******;17.3;20;40.9;
321;100;10;******;32.1;******;******;******;17.3;20;40.9;
322;100;10;******;32.2;******;******;******;17.3;20;40.9;
323;100;10;******;32.3;******;******;******;17.3;20;40.9;
324;100;10;******;32.4;******;******;******;17.3;20;40.9;
325;100;10;******;32.5;******;******;******;17.3;20;40.9;
326;100;10;******;32.6;******;******;******;17.3;20;40.9;
327;100;10;******;32.7;******;******;******;17.3;20;40.9;
328;100;10;******;32.8;******;******;******;17.3;20;40.9;
329;100;10;******;32.9;******;******;******;17.3;20;40.9;
330;100;10;******;33;******;******;******;17.3;20;40.9;
331;100;10;******;33.1;******;******;******;17.3;20;40.9;
332;100;10;******;33.2;******;******;******;17.3;20;40.9;
333;100;10;******;33.3;******;******;******;17.3;20;40.9;
334;100;10;******;33.4;******;******;******;17.3;20;40.9;
335;100;10;******;33.5;******;******;******;17.3;20;40.9;
336;100;10;******;33.6;******;******;******;17.3;20;40.9;
337;100;10;******;33.7;******;******;******;17.3;20;40.9;
338;100;10;******;33.8;******;******;******;17.3;20;40.9;
339;100;10;******;33.9;******;******;******;17.3;20;40.9;
340;100;10;******;34;******;******;******;17.3;20;40.9;
341;100;10;******;34.1;******;******;******;17.3;20;40.9;
342;100;10;******;34.2;******;******;******;17.3;20;40.9;
343;100;10;******;34.3;******;******;******;17.4;20;40.9;
344;100;10;******;34.4;******;******;******;17.4;20;40.9;
345;100;10;******;34.5;******;******;******;17.4;20;40.9;
346;100;10;******;34.6;******;******;******;17.4;20;40.9;
347;100;10;******;34.7;******;******;******;17.4;20;40.9;
348;100;10;******;34.8;******;******;******;17.4;20;40.9;
349;100;10;******;34.9;******;******;******;17.4;20;40.9;
350;100;10;******;35;******;******;******;17.4;20;40.9;
351;100;10;******;35.1;******;******;******;17.4;20;40.9;
352;100;10;******;35.2;******;******;******;17.4;20;40.9;
353;100;10;******;35.3;******;******;******;17.4;20;40.9;
354;100;10;******;35.4;******;******;******;17.4;20;40.9;
355;100;10;******;35.5;******;******;******;17.4;20;40.9;
356;100;10;******;35.6;******;******;******;17.4;20;40.9;
357;100;10;******;35.7;******;******;******;17.4;20;40.9;
358;100;10;******;35.8;******;******;******;17.4;20;40.9;
359;100;10;******;35.9;******;******;******;17.4;20;40.9;
360;100;10;******;36;******;******;******;17.4;20;40.9;
361;100;10;******;36.1;******;******;******;17.4;20;40.9;
362;100;10;******;36.2;******;******;******;17.4;20;40.9;
363;100;10;******;36.3;******;******;******;17.4;20;40.9;
364;101;10;******;36.4;******;******;******;17.4;20;40.9;
365;101;10;******;36.5;******;******;******;17.4;20;40.9;
366;101;10;******;36.6;******;******;******;17.4;20;40.9;
367;101;10;******;36.7;******;******;******;17.4;20;40.9;
368;101;10;******;36.8;******;******;******;17.4;20;40.9;
369;101;10;******;36.9;******;******;******;17.4;20;40.9;
370;101;10;******;37;******;******;******;17.4;20;40.9;
371;101;10;******;37.1;******;******;******;17.4;20;40.9;
372;101;10;******;37.2;******;******;******;17.4;20;40.9;
373;101;10;******;37.3;******;******;******;17.4;20;40.9;
374;101;10;******;37.4;******;******;******;17.4;20;40.9;
375;101;10;******;37.5;******;******;******;17.4;20;40.9;
376;101;10;******;37.6;******;******;******;17.4;20;40.9;
377;101;10;******;37.7;******;******;******;17.4;20;40.9;
