Meas. Pts.;Strain;Shear Stress;Frequency;Interval Time;Storage Modulus;Loss Modulus;Damping Factor;Deflection Angle;Temperature;Torque;Status
47;-90.7;10;******;4.7;******;******;******;-15.7;30;40.9;
48;-90.3;10;******;4.8;******;******;******;-15.6;30;40.9;
49;-89.9;10;******;4.9;******;******;******;-15.5;30;40.9;
50;-89.4;10;******;5;******;******;******;-15.5;30;40.9;
51;-89;10;******;5.1;******;******;******;-15.4;30;40.9;
52;-88.6;10;******;5.2;******;******;******;-15.3;30;40.9;
53;-88.2;10;******;5.3;******;******;******;-15.2;30;40.9;
54;-87.8;10;******;5.4;******;******;******;-15.2;30;40.9;
55;-87.4;10;******;5.5;******;******;******;-15.1;30;40.9;
56;-87;10;******;5.6;******;******;******;-15;30;40.9;
57;-86.6;10;******;5.7;******;******;******;-15;30;40.9;
58;-86.2;10;******;5.8;******;******;******;-14.9;30;40.9;
59;-85.8;10;******;5.9;******;******;******;-14.8;30;40.9;
60;-85.4;10;******;6;******;******;******;-14.8;30;40.9;
61;-85;10;******;6.1;******;******;******;-14.7;30;40.9;
62;-84.6;10;******;6.2;******;******;******;-14.6;30;40.9;
63;-84.2;10;******;6.3;******;******;******;-14.5;30;40.9;
64;-83.7;10;******;6.4;******;******;******;-14.5;30;40.9;
65;-83.3;10;******;6.5;******;******;******;-14.4;30;40.9;
66;-82.9;10;******;6.6;******;******;******;-14.3;30;40.9;
67;-82.5;10;******;6.7;******;******;******;-14.3;30;40.9;
68;-82.1;10;******;6.8;******;******;******;-14.2;30;40.9;
69;-81.7;10;******;6.9;******;******;******;-14.1;30;40.9;
70;-81.3;10;******;7;******;******;******;-14;30;40.9;
71;-80.9;10;******;7.1;******;******;******;-14;30;40.9;
72;-80.4;10;******;7.2;******;******;******;-13.9;30;40.9;
73;-80.1;10;******;7.3;******;******;******;-13.8;30;40.9;
74;-79.7;10;******;7.4;******;******;******;-13.8;30;40.9;
75;-79.3;10;******;7.5;******;******;******;-13.7;30;40.9;
76;-78.9;10;******;7.6;******;******;******;-13.6;30;40.9;
77;-78.5;10;******;7.7;******;******;******;-13.6;30;40.9;
78;-78.1;10;******;7.8;******;******;******;-13.5;30;40.9;
79;-77.7;10;******;7.9;******;******;******;-13.4;30;40.9;
80;-77.3;10;******;8;******;******;******;-13.4;30;40.9;
81;-76.9;10;******;8.1;******;******;******;-13.3;30;40.9;
82;-76.4;10;******;8.2;******;******;******;-13.2;30;40.9;
83;-76;10;******;8.3;******;******;******;-13.1;30;40.9;
84;-75.6;10;******;8.4;******;******;******;-13.1;30;40.9;
85;-75.2;10;******;8.5;******;******;******;-13;30;40.9;
86;-74.8;10;******;8.6;******;******;******;-12.9;30;40.9;
87;-74.4;10;******;8.7;******;******;******;-12.9;30;40.9;
88;-74;10;******;8.8;******;******;******;-12.8;30;40.9;
89;-73.6;10;******;8.9;******;******;******;-12.7;30;40.9;
90;-73.2;10;******;9;******;******;******;-12.6;30;40.9;
91;-72.8;10;******;9.1;******;******;******;-12.6;30;40.9;
92;-72.4;10;******;9.2;******;******;******;-12.5;30;40.9;
93;-72;10;******;9.3;******;******;******;-12.4;30;40.9;
94;-71.6;10;******;9.4;******;******;******;-12.4;30;40.9;
95;-71.2;10;******;9.5;******;******;******;-12.3;30;40.9;
96;-70.8;10;******;9.6;******;******;******;-12.2;30;40.9;
97;-70.4;10;******;9.7;******;******;******;-12.2;30;40.9;
98;-70;10;******;9.8;******;******;******;-12.1;30;40.9;
99;-69.6;10;******;9.9;******;******;******;-12;30;40.9;
100;-69.2;10;******;10;******;******;******;-12;30;40.9;
101;-68.8;10;******;10.1;******;******;******;-11.9;30;40.9;
102;-68.4;10;******;10.2;******;******;******;-11.8;30;40.9;
103;-68;10;******;10.3;******;******;******;-11.8;30;40.9;
104;-67.6;10;******;10.4;******;******;******;-11.7;30;40.9;
105;-67.2;10;******;10.5;******;******;******;-11.6;30;40.9;
106;-66.8;10;******;10.6;******;******;******;-11.5;30;40.9;
107;-66.4;10;******;10.7;******;******;******;-11.5;30;40.9;
108;-66;10;******;10.8;******;******;******;-11.4;30;40.9;
109;-65.6;10;******;10.9;******;******;******;-11.3;30;40.9;
110;-65.3;10;******;11;******;******;******;-11.3;30;40.9;
111;-64.9;10;******;11.1;******;******;******;-11.2;30;40.9;
112;-64.5;10;******;11.2;******;******;******;-11.1;30;40.9;
113;-64.1;10;******;11.3;******;******;******;-11.1;30;40.9;
114;-63.7;10;******;11.4;******;******;******;-11;30;40.9;
115;-63.3;10;******;11.5;******;******;******;-10.9;30;40.9;
116;-62.9;10;******;11.6;******;******;******;-10.9;30;40.9;
117;-62.5;10;******;11.7;******;******;******;-10.8;30;40.9;
118;-62.1;10;******;11.8;******;******;******;-10.7;30;40.9;
119;-61.7;10;******;11.9;******;******;******;-10.7;30;40.9;
120;-61.3;10;******;12;******;******;******;-10.6;30;40.9;
121;-60.9;10;******;12.1;******;******;******;-10.5;30;40.9;
122;-60.5;10;******;12.2;******;******;******;-10.5;30;40.9;
123;-60.1;10;******;12.3;******;******;******;-10.4;30;40.9;
124;-59.7;10;******;12.4;******;******;******;-10.3;30;40.9;
125;-59.3;10;******;12.5;******;******;******;-10.2;30;40.9;
126;-58.9;10;******;12.6;******;******;******;-10.2;30;40.9;
127;-58.5;10;******;12.7;******;******;******;-10.1;30;40.9;
128;-58.2;10;******;12.8;******;******;******;-10.1;30;40.9;
129;-57.8;10;******;12.9;******;******;******;-9.99;30;40.9;
130;-57.4;10;******;13;******;******;******;-9.92;30;40.9;
131;-57;10;******;13.1;******;******;******;-9.85;30;40.9;
132;-56.6;10;******;13.2;******;******;******;-9.79;30;40.9;
133;-56.3;10;******;13.3;******;******;******;-9.72;30;40.9;
134;-55.9;10;******;13.4;******;******;******;-9.66;30;40.9;
135;-55.5;10;******;13.5;******;******;******;-9.59;30;40.9;
136;-55.1;10;******;13.6;******;******;******;-9.52;30;40.9;
137;-54.7;10;******;13.7;******;******;******;-9.45;30;40.9;
138;-54.3;10;******;13.8;******;******;******;-9.39;30;40.9;
139;-53.9;10;******;13.9;******;******;******;-9.32;30;40.9;
140;-53.5;10;******;14;******;******;******;-9.25;30;40.9;
141;-53.1;10;******;14.1;******;******;******;-9.18;30;40.9;
142;-52.7;10;******;14.2;******;******;******;-9.11;30;40.9;
143;-52.3;10;******;14.3;******;******;******;-9.04;30;40.9;
144;-51.9;10;******;14.4;******;******;******;-8.98;30;40.9;
145;-51.6;10;******;14.5;******;******;******;-8.91;30;40.9;
146;-51.2;10;******;14.6;******;******;******;-8.84;30;40.9;
147;-50.8;10;******;14.7;******;******;******;-8.78;30;40.9;
148;-50.4;10;******;14.8;******;******;******;-8.72;30;40.9;
149;-50.1;10;******;14.9;******;******;******;-8.65;30;40.9;
150;-49.7;10;******;15;******;******;******;-8.59;30;40.9;
151;-49.3;10;******;15.1;******;******;******;-8.52;30;40.9;
152;-48.9;10;******;15.2;******;******;******;-8.46;30;40.9;
153;-48.5;10;******;15.3;******;******;******;-8.39;30;40.9;
154;-48.1;10;******;15.4;******;******;******;-8.32;30;40.9;
155;-47.8;10;******;15.5;******;******;******;-8.25;30;40.9;
156;-47.3;10;******;15.6;******;******;******;-8.18;30;40.9;
157;-46.9;10;******;15.7;******;******;******;-8.11;30;40.9;
158;-46.5;10;******;15.8;******;******;******;-8.04;30;40.9;
159;-46.1;10;******;15.9;******;******;******;-7.98;30;40.9;
160;-45.7;10;******;16;******;******;******;-7.91;30;40.9;
161;-45.4;10;******;16.1;******;******;******;-7.84;30;40.9;
162;-45;10;******;16.2;******;******;******;-7.77;30;40.9;
163;-44.6;10;******;16.3;******;******;******;-7.71;30;40.9;
164;-44.2;10;******;16.4;******;******;******;-7.64;30;40.9;
165;-43.8;10;******;16.5;******;******;******;-7.58;30;40.9;
166;-43.5;10;******;16.6;******;******;******;-7.51;30;40.9;
167;-43.1;10;******;16.7;******;******;******;-7.45;30;40.9;
168;-42.7;10;******;16.8;******;******;******;-7.38;30;40.9;
169;-42.3;10;******;16.9;******;******;******;-7.32;30;40.9;
170;-42;10;******;17;******;******;******;-7.25;30;40.9;
171;-41.6;10;******;17.1;******;******;******;-7.19;30;40.9;
172;-41.2;10;******;17.2;******;******;******;-7.12;30;40.9;
173;-40.8;10;******;17.3;******;******;******;-7.06;30;40.9;
174;-40.5;10;******;17.4;******;******;******;-6.99;30;40.9;
175;-40.1;10;******;17.5;******;******;******;-6.92;30;40.9;
176;-39.7;10;******;17.6;******;******;******;-6.86;30;40.9;
177;-39.3;10;******;17.7;******;******;******;-6.79;30;40.9;
178;-38.9;10;******;17.8;******;******;******;-6.72;30;40.9;
179;-38.5;10;******;17.9;******;******;******;-6.66;30;40.9;
180;-38.1;10;******;18;******;******;******;-6.59;30;40.9;
181;-37.7;10;******;18.1;******;******;******;-6.52;30;40.9;
182;-37.4;10;******;18.2;******;******;******;-6.46;30;40.9;
183;-37;10;******;18.3;******;******;******;-6.39;30;40.9;
184;-36.6;10;******;18.4;******;******;******;-6.33;30;40.9;
185;-36.2;10;******;18.5;******;******;******;-6.26;30;40.9;
186;-35.9;10;******;18.6;******;******;******;-6.2;30;40.9;
187;-35.5;10;******;18.7;******;******;******;-6.14;30;40.9;
188;-35.1;10;******;18.8;******;******;******;-6.07;30;40.9;
189;-34.8;10;******;18.9;******;******;******;-6.01;30;40.9;
190;-34.4;10;******;19;******;******;******;-5.94;30;40.9;
191;-34;10;******;19.1;******;******;******;-5.88;30;40.9;
192;-33.6;10;******;19.2;******;******;******;-5.81;30;40.9;
193;-33.2;10;******;19.3;******;******;******;-5.75;30;40.9;
194;-32.8;10;******;19.4;******;******;******;-5.68;30;40.9;
195;-32.5;10;******;19.5;******;******;******;-5.61;30;40.9;
196;-32.1;10;******;19.6;******;******;******;-5.54;30;40.9;
197;-31.7;10;******;19.7;******;******;******;-5.47;30;40.9;
198;-31.3;10;******;19.8;******;******;******;-5.41;30;40.9;
199;-30.9;10;******;19.9;******;******;******;-5.34;30;40.9;
200;-30.5;10;******;20;******;******;******;-5.27;30;40.9;
201;-30.1;10;******;20.1;******;******;******;-5.21;30;40.9;
202;-29.8;10;******;20.2;******;******;******;-5.14;30;40.9;
203;-29.4;10;******;20.3;******;******;******;-5.08;30;40.9;
204;-29;10;******;20.4;******;******;******;-5.02;30;40.9;
205;-28.7;10;******;20.5;******;******;******;-4.95;30;40.9;
206;-28.3;10;******;20.6;******;******;******;-4.89;30;40.9;
207;-27.9;10;******;20.7;******;******;******;-4.83;30;40.9;
208;-27.6;10;******;20.8;******;******;******;-4.76;30;40.9;
209;-27.2;10;******;20.9;******;******;******;-4.7;30;40.9;
210;-26.8;10;******;21;******;******;******;-4.63;30;40.9;
211;-26.4;10;******;21.1;******;******;******;-4.57;30;40.9;
212;-26.1;10;******;21.2;******;******;******;-4.51;30;40.9;
213;-25.7;10;******;21.3;******;******;******;-4.44;30;40.9;
214;-25.3;10;******;21.4;******;******;******;-4.37;30;40.9;
215;-24.9;10;******;21.5;******;******;******;-4.31;30;40.9;
216;-24.5;10;******;21.6;******;******;******;-4.24;30;40.9;
217;-24.2;10;******;21.7;******;******;******;-4.17;30;40.9;
218;-23.8;10;******;21.8;******;******;******;-4.11;30;40.9;
219;-23.4;10;******;21.9;******;******;******;-4.04;30;40.9;
220;-23;10;******;22;******;******;******;-3.98;30;40.9;
221;-22.6;10;******;22.1;******;******;******;-3.91;30;40.9;
222;-22.3;10;******;22.2;******;******;******;-3.85;30;40.9;
223;-21.9;10;******;22.3;******;******;******;-3.79;30;40.9;
224;-21.6;10;******;22.4;******;******;******;-3.73;30;40.9;
225;-21.2;10;******;22.5;******;******;******;-3.66;30;40.9;
226;-20.8;10;******;22.6;******;******;******;-3.6;30;40.9;
227;-20.5;10;******;22.7;******;******;******;-3.54;30;40.9;
228;-20.1;10;******;22.8;******;******;******;-3.47;30;40.9;
229;-19.7;10;******;22.9;******;******;******;-3.41;30;40.9;
230;-19.4;10;******;23;******;******;******;-3.35;30;40.9;
231;-19;10;******;23.1;******;******;******;-3.28;30;40.9;
232;-18.6;10;******;23.2;******;******;******;-3.21;30;40.9;
233;-18.2;10;******;23.3;******;******;******;-3.15;30;40.9;
234;-17.8;10;******;23.4;******;******;******;-3.08;30;40.9;
235;-17.4;10;******;23.5;******;******;******;-3.01;30;40.9;
236;-17;10;******;23.6;******;******;******;-2.95;30;40.9;
237;-16.7;10;******;23.7;******;******;******;-2.88;30;40.9;
238;-16.3;10;******;23.8;******;******;******;-2.81;30;40.9;
239;-15.9;10;******;23.9;******;******;******;-2.75;30;40.9;
240;-15.5;10;******;24;******;******;******;-2.69;30;40.9;
241;-15.2;10;******;24.1;******;******;******;-2.62;30;40.9;
242;-14.8;10;******;24.2;******;******;******;-2.56;30;40.9;
243;-14.4;10;******;24.3;******;******;******;-2.5;30;40.9;
244;-14.1;10;******;24.4;******;******;******;-2.43;30;40.9;
245;-13.7;10;******;24.5;******;******;******;-2.37;30;40.9;
246;-13.4;10;******;24.6;******;******;******;-2.31;30;40.9;
247;-13;10;******;24.7;******;******;******;-2.25;30;40.9;
248;-12.6;10;******;24.8;******;******;******;-2.18;30;40.9;
249;-12.3;10;******;24.9;******;******;******;-2.12;30;40.9;
250;-11.9;10;******;25;******;******;******;-2.06;30;40.9;
251;-11.5;10;******;25.1;******;******;******;-1.99;30;40.9;
252;-11.2;10;******;25.2;******;******;******;-1.93;30;40.9;
253;-10.8;10;******;25.3;******;******;******;-1.86;30;40.9;
254;-10.4;10;******;25.4;******;******;******;-1.8;30;40.9;
255;-10;10;******;25.5;******;******;******;-1.73;30;40.9;
256;-9.65;10;******;25.6;******;******;******;-1.67;30;40.9;
257;-9.28;10;******;25.7;******;******;******;-1.6;30;40.9;
258;-8.9;10;******;25.8;******;******;******;-1.54;30;40.9;
259;-8.53;10;******;25.9;******;******;******;-1.47;30;40.9;
260;-8.16;10;******;26;******;******;******;-1.41;30;40.9;
261;-7.8;10;******;26.1;******;******;******;-1.35;30;40.9;
262;-7.43;10;******;26.2;******;******;******;-1.28;30;40.9;
263;-7.08;10;******;26.3;******;******;******;-1.22;30;40.9;
264;-6.72;10;******;26.4;******;******;******;-1.16;30;40.9;
265;-6.37;10;******;26.5;******;******;******;-1.1;30;40.9;
266;-6.01;10;******;26.6;******;******;******;-1.04;30;40.9;
267;-5.65;10;******;26.7;******;******;******;-0.976;30;40.9;
268;-5.28;10;******;26.8;******;******;******;-0.913;30;40.9;
269;-4.91;10;******;26.9;******;******;******;-0.849;30;40.9;
270;-4.54;10;******;27;******;******;******;-0.785;30;40.9;
271;-4.16;10;******;27.1;******;******;******;-0.72;30;40.9;
272;-3.78;10;******;27.2;******;******;******;-0.654;30;40.9;
273;-3.4;10;******;27.3;******;******;******;-0.587;30;40.9;
274;-3.01;10;******;27.4;******;******;******;-0.521;30;40.9;
275;-2.63;10;******;27.5;******;******;******;-0.455;30;40.9;
276;-2.25;10;******;27.6;******;******;******;-0.389;30;40.9;
277;-1.88;10;******;27.7;******;******;******;-0.324;30;40.9;
278;-1.5;10;******;27.8;******;******;******;-0.26;30;40.9;
279;-1.14;10;******;27.9;******;******;******;-0.196;30;40.9;
280;-0.772;10;******;28;******;******;******;-0.133;30;40.9;
281;-0.412;10;******;28.1;******;******;******;-0.0712;30;40.9;
282;-0.0537;10;******;28.2;******;******;******;-0.00928;30;40.9;
283;0.303;10;******;28.3;******;******;******;0.0524;30;40.9;
284;0.66;10;******;28.4;******;******;******;0.114;30;40.9;
285;1.02;10;******;28.5;******;******;******;0.176;30;40.9;
286;1.37;10;******;28.6;******;******;******;0.238;30;40.9;
287;1.73;10;******;28.7;******;******;******;0.299;30;40.9;
288;2.09;10;******;28.8;******;******;******;0.362;30;40.9;
289;2.45;10;******;28.9;******;******;******;0.424;30;40.9;
290;2.82;10;******;29;******;******;******;0.487;30;40.9;
291;3.19;10;******;29.1;******;******;******;0.551;30;40.9;
292;3.56;10;******;29.2;******;******;******;0.616;30;40.9;
293;3.93;10;******;29.3;******;******;******;0.68;30;40.9;
294;4.31;10;******;29.4;******;******;******;0.745;30;40.9;
295;4.68;10;******;29.5;******;******;******;0.809;30;40.9;
296;5.05;10;******;29.6;******;******;******;0.874;30;40.9;
297;5.43;10;******;29.7;******;******;******;0.938;30;40.9;
298;5.8;10;******;29.8;******;******;******;1;30;40.9;
299;6.16;10;******;29.9;******;******;******;1.07;30;40.9;
300;6.53;10;******;30;******;******;******;1.13;30;40.9;
301;6.89;10;******;30.1;******;******;******;1.19;30;40.9;
302;7.24;10;******;30.2;******;******;******;1.25;30;40.9;
303;7.6;10;******;30.3;******;******;******;1.31;30;40.9;
304;7.95;10;******;30.4;******;******;******;1.37;30;40.9;
305;8.3;10;******;30.5;******;******;******;1.44;30;40.9;
306;8.66;10;******;30.6;******;******;******;1.5;30;40.9;
307;9.02;10;******;30.7;******;******;******;1.56;30;40.9;
308;9.38;10;******;30.8;******;******;******;1.62;30;40.9;
309;9.75;10;******;30.9;******;******;******;1.68;30;40.9;
310;10.1;10;******;31;******;******;******;1.75;30;40.9;
311;10.5;10;******;31.1;******;******;******;1.81;30;40.9;
312;10.9;10;******;31.2;******;******;******;1.88;30;40.9;
313;11.3;10;******;31.3;******;******;******;1.95;30;40.9;
314;11.6;10;******;31.4;******;******;******;2.01;30;40.9;
315;12;10;******;31.5;******;******;******;2.08;30;40.9;
316;12.4;10;******;31.6;******;******;******;2.14;30;40.9;
317;12.8;10;******;31.7;******;******;******;2.21;30;40.9;
318;13.1;10;******;31.8;******;******;******;2.27;30;40.9;
319;13.5;10;******;31.9;******;******;******;2.33;30;40.9;
320;13.9;10;******;32;******;******;******;2.39;30;40.9;
321;14.2;10;******;32.1;******;******;******;2.46;30;40.9;
322;14.6;10;******;32.2;******;******;******;2.52;30;40.9;
323;14.9;10;******;32.3;******;******;******;2.58;30;40.9;
324;15.3;10;******;32.4;******;******;******;2.64;30;40.9;
325;15.6;10;******;32.5;******;******;******;2.7;30;40.9;
326;16;10;******;32.6;******;******;******;2.76;30;40.9;
327;16.3;10;******;32.7;******;******;******;2.82;30;40.9;
328;16.7;10;******;32.8;******;******;******;2.88;30;40.9;
329;17;10;******;32.9;******;******;******;2.95;30;40.9;
330;17.4;10;******;33;******;******;******;3.01;30;40.9;
331;17.8;10;******;33.1;******;******;******;3.07;30;40.9;
332;18.1;10;******;33.2;******;******;******;3.14;30;40.9;
333;18.5;10;******;33.3;******;******;******;3.2;30;40.9;
334;18.9;10;******;33.4;******;******;******;3.26;30;40.9;
335;19.3;10;******;33.5;******;******;******;3.33;30;40.9;
336;19.6;10;******;33.6;******;******;******;3.39;30;40.9;
337;20;10;******;33.7;******;******;******;3.46;30;40.9;
338;20.4;10;******;33.8;******;******;******;3.52;30;40.9;
339;20.7;10;******;33.9;******;******;******;3.58;30;40.9;
340;21.1;10;******;34;******;******;******;3.64;30;40.9;
341;21.4;10;******;34.1;******;******;******;3.71;30;40.9;
342;21.8;10;******;34.2;******;******;******;3.77;30;40.9;
343;22.1;10;******;34.3;******;******;******;3.83;30;40.9;
344;22.5;10;******;34.4;******;******;******;3.89;30;40.9;
345;22.8;10;******;34.5;******;******;******;3.95;30;40.9;
346;23.2;10;******;34.6;******;******;******;4.01;30;40.9;
347;23.5;10;******;34.7;******;******;******;4.07;30;40.9;
348;23.9;10;******;34.8;******;******;******;4.13;30;40.9;
349;24.3;10;******;34.9;******;******;******;4.19;30;40.9;
350;24.6;10;******;35;******;******;******;4.26;30;40.9;
351;25;10;******;35.1;******;******;******;4.32;30;40.9;
352;25.4;10;******;35.2;******;******;******;4.39;30;40.9;
353;25.8;10;******;35.3;******;******;******;4.45;30;40.9;
354;26.1;10;******;35.4;******;******;******;4.52;30;40.9;
355;26.5;10;******;35.5;******;******;******;4.58;30;40.9;
356;26.9;10;******;35.6;******;******;******;4.65;30;40.9;
357;27.2;10;******;35.7;******;******;******;4.71;30;40.9;
358;27.6;10;******;35.8;******;******;******;4.77;30;40.9;
359;28;10;******;35.9;******;******;******;4.83;30;40.9;
360;28.3;10;******;36;******;******;******;4.9;30;40.9;
361;28.7;10;******;36.1;******;******;******;4.96;30;40.9;
362;29;10;******;36.2;******;******;******;5.02;30;40.9;
363;29.4;10;******;36.3;******;******;******;5.08;30;40.9;
364;29.7;10;******;36.4;******;******;******;5.14;30;40.9;
365;30.1;10;******;36.5;******;******;******;5.2;30;40.9;
366;30.4;10;******;36.6;******;******;******;5.26;30;40.9;
367;30.8;10;******;36.7;******;******;******;5.32;30;40.9;
368;31.1;10;******;36.8;******;******;******;5.38;30;40.9;
369;31.5;10;******;36.9;******;******;******;5.44;30;40.9;
370;31.8;10;******;37;******;******;******;5.5;30;40.9;
371;32.2;10;******;37.1;******;******;******;5.57;30;40.9;
372;32.6;10;******;37.2;******;******;******;5.63;30;40.9;
373;32.9;10;******;37.3;******;******;******;5.69;30;40.9;
374;33.3;10;******;37.4;******;******;******;5.75;30;40.9;
375;33.7;10;******;37.5;******;******;******;5.82;30;40.9;
376;34;10;******;37.6;******;******;******;5.88;30;40.9;
377;34.4;10;******;37.7;******;******;******;5.94;30;40.9;
378;34.8;10;******;37.8;******;******;******;6.01;30;40.9;
379;35.1;10;******;37.9;******;******;******;6.07;30;40.9;
380;35.5;10;******;38;******;******;******;6.13;30;40.9;
381;35.8;10;******;38.1;******;******;******;6.19;30;40.9;
382;36.2;10;******;38.2;******;******;******;6.25;30;40.9;
383;36.5;10;******;38.3;******;******;******;6.31;30;40.9;
384;36.9;10;******;38.4;******;******;******;6.37;30;40.9;
385;37.2;10;******;38.5;******;******;******;6.43;30;40.9;
386;37.6;10;******;38.6;******;******;******;6.49;30;40.9;
387;37.9;10;******;38.7;******;******;******;6.55;30;40.9;
388;38.3;10;******;38.8;******;******;******;6.61;30;40.9;
389;38.6;10;******;38.9;******;******;******;6.67;30;40.9;
390;39;10;******;39;******;******;******;6.74;30;40.9;
391;39.3;10;******;39.1;******;******;******;6.8;30;40.9;
392;39.7;10;******;39.2;******;******;******;6.86;30;40.9;
393;40.1;10;******;39.3;******;******;******;6.93;30;40.9;
394;40.4;10;******;39.4;******;******;******;6.99;30;40.9;
395;40.8;10;******;39.5;******;******;******;7.06;30;40.9;
396;41.2;10;******;39.6;******;******;******;7.12;30;40.9;
397;41.6;10;******;39.7;******;******;******;7.18;30;40.9;
398;41.9;10;******;39.8;******;******;******;7.24;30;40.9;
399;42.3;10;******;39.9;******;******;******;7.31;30;40.9;
400;42.6;10;******;40;******;******;******;7.37;30;40.9;
401;43;10;******;40.1;******;******;******;7.43;30;40.9;
402;43.3;10;******;40.2;******;******;******;7.49;30;40.9;
403;43.7;10;******;40.3;******;******;******;7.55;30;40.9;
404;44;10;******;40.4;******;******;******;7.61;30;40.9;
405;44.4;10;******;40.5;******;******;******;7.67;30;40.9;
406;44.7;10;******;40.6;******;******;******;7.73;30;40.9;
407;45.1;10;******;40.7;******;******;******;7.79;30;40.9;
408;45.4;10;******;40.8;******;******;******;7.85;30;40.9;
409;45.8;10;******;40.9;******;******;******;7.91;30;40.9;
410;46.1;10;******;41;******;******;******;7.97;30;40.9;
411;46.5;10;******;41.1;******;******;******;8.03;30;40.9;
412;46.8;10;******;41.2;******;******;******;8.09;30;40.9;
413;47.2;10;******;41.3;******;******;******;8.15;30;40.9;
414;47.5;10;******;41.4;******;******;******;8.22;30;40.9;
415;47.9;10;******;41.5;******;******;******;8.28;30;40.9;
416;48.3;10;******;41.6;******;******;******;8.34;30;40.9;
417;48.6;10;******;41.7;******;******;******;8.4;30;40.9;
418;49;10;******;41.8;******;******;******;8.47;30;40.9;
419;49.3;10;******;41.9;******;******;******;8.53;30;40.9;
420;49.7;10;******;42;******;******;******;8.59;30;40.9;
421;50.1;10;******;42.1;******;******;******;8.65;30;40.9;
422;50.4;10;******;42.2;******;******;******;8.71;30;40.9;
423;50.7;10;******;42.3;******;******;******;8.77;30;40.9;
424;51.1;10;******;42.4;******;******;******;8.83;30;40.9;
425;51.4;10;******;42.5;******;******;******;8.89;30;40.9;
426;51.8;10;******;42.6;******;******;******;8.95;30;40.9;
427;52.1;10;******;42.7;******;******;******;9.01;30;40.9;
428;52.5;10;******;42.8;******;******;******;9.07;30;40.9;
429;52.8;10;******;42.9;******;******;******;9.13;30;40.9;
430;53.2;10;******;43;******;******;******;9.19;30;40.9;
431;53.5;10;******;43.1;******;******;******;9.25;30;40.9;
432;53.9;10;******;43.2;******;******;******;9.31;30;40.9;
433;54.2;10;******;43.3;******;******;******;9.37;30;40.9;
434;54.6;10;******;43.4;******;******;******;9.44;30;40.9;
