Meas. Pts.;Strain;Shear Stress;Frequency;Interval Time;Storage Modulus;Loss Modulus;Damping Factor;Deflection Angle;Temperature;Torque;Status
33;33.7;100;******;0.33;******;******;******;5.82;30;409;
34;35.2;100;******;0.34;******;******;******;6.08;30;409;
35;37.1;100;******;0.35;******;******;******;6.42;30;409;
36;39.3;100;******;0.36;******;******;******;6.79;30;409;
37;41.4;100;******;0.37;******;******;******;7.15;30;409;
38;43;100;******;0.38;******;******;******;7.44;30;409;
39;44.2;100;******;0.39;******;******;******;7.64;30;409;
40;44.8;100;******;0.4;******;******;******;7.74;30;409;
41;44.8;100;******;0.41;******;******;******;7.75;30;409;
42;44.4;100;******;0.42;******;******;******;7.68;30;409;
43;43.7;100;******;0.43;******;******;******;7.56;30;409;
44;43;100;******;0.44;******;******;******;7.44;30;409;
45;42.4;100;******;0.45;******;******;******;7.34;30;409;
46;42.2;100;******;0.46;******;******;******;7.29;30;409;
47;42.3;100;******;0.47;******;******;******;7.3;30;409;
48;42.8;100;******;0.48;******;******;******;7.39;30;409;
49;43.7;100;******;0.49;******;******;******;7.55;30;409;
50;44.9;100;******;0.5;******;******;******;7.76;30;409;
51;46.3;100;******;0.51;******;******;******;8;30;409;
52;47.6;100;******;0.52;******;******;******;8.23;30;409;
53;48.8;100;******;0.53;******;******;******;8.44;30;409;
54;49.8;100;******;0.54;******;******;******;8.6;30;409;
55;50.4;100;******;0.55;******;******;******;8.71;30;409;
56;50.7;100;******;0.56;******;******;******;8.76;30;409;
57;50.7;100;******;0.57;******;******;******;8.77;30;409;
58;50.6;100;******;0.58;******;******;******;8.75;30;409;
59;50.4;100;******;0.59;******;******;******;8.71;30;409;
60;50.2;100;******;0.6;******;******;******;8.68;30;409;
61;50.2;100;******;0.61;******;******;******;8.68;30;409;
62;50.4;100;******;0.62;******;******;******;8.71;30;409;
63;50.8;100;******;0.63;******;******;******;8.77;30;409;
64;51.4;100;******;0.64;******;******;******;8.88;30;409;
65;52.2;100;******;0.65;******;******;******;9.02;30;409;
66;53.1;100;******;0.66;******;******;******;9.17;30;409;
67;54;100;******;0.67;******;******;******;9.34;30;409;
68;54.9;100;******;0.68;******;******;******;9.49;30;409;
69;55.7;100;******;0.69;******;******;******;9.62;30;409;
70;56.3;100;******;0.7;******;******;******;9.72;30;409;
71;56.7;100;******;0.71;******;******;******;9.79;30;409;
72;56.9;100;******;0.72;******;******;******;9.84;30;409;
73;57.1;100;******;0.73;******;******;******;9.86;30;409;
74;57.1;100;******;0.74;******;******;******;9.88;30;409;
75;57.2;100;******;0.75;******;******;******;9.89;30;409;
76;57.4;100;******;0.76;******;******;******;9.91;30;409;
77;57.6;100;******;0.77;******;******;******;9.95;30;409;
78;57.9;100;******;0.78;******;******;******;10;30;409;
79;58.4;100;******;0.79;******;******;******;10.1;30;409;
80;59;100;******;0.8;******;******;******;10.2;30;409;
81;59.7;100;******;0.81;******;******;******;10.3;30;409;
82;60.4;100;******;0.82;******;******;******;10.4;30;409;
83;61.1;100;******;0.83;******;******;******;10.6;30;409;
84;61.8;100;******;0.84;******;******;******;10.7;30;409;
85;62.3;100;******;0.85;******;******;******;10.8;30;409;
86;62.7;100;******;0.86;******;******;******;10.8;30;409;
87;63.1;100;******;0.87;******;******;******;10.9;30;409;
88;63.3;100;******;0.88;******;******;******;10.9;30;409;
89;63.6;100;******;0.89;******;******;******;11;30;409;
90;63.8;100;******;0.9;******;******;******;11;30;409;
91;64;100;******;0.91;******;******;******;11.1;30;409;
92;64.3;100;******;0.92;******;******;******;11.1;30;409;
93;64.7;100;******;0.93;******;******;******;11.2;30;409;
94;65.1;100;******;0.94;******;******;******;11.2;30;409;
95;65.5;100;******;0.95;******;******;******;11.3;30;409;
96;66.1;100;******;0.96;******;******;******;11.4;30;409;
97;66.6;100;******;0.97;******;******;******;11.5;30;409;
98;67.2;100;******;0.98;******;******;******;11.6;30;409;
99;67.7;100;******;0.99;******;******;******;11.7;30;409;
100;68.2;100;******;1;******;******;******;11.8;30;409;
101;68.7;100;******;1.01;******;******;******;11.9;30;409;
102;69.1;100;******;1.02;******;******;******;11.9;30;409;
103;69.4;100;******;1.03;******;******;******;12;30;409;
104;69.7;100;******;1.04;******;******;******;12.1;30;409;
105;70;100;******;1.05;******;******;******;12.1;30;409;
106;70.3;100;******;1.06;******;******;******;12.2;30;409;
107;70.7;100;******;1.07;******;******;******;12.2;30;409;
108;71;100;******;1.08;******;******;******;12.3;30;409;
109;71.4;100;******;1.09;******;******;******;12.3;30;409;
110;71.8;100;******;1.1;******;******;******;12.4;30;409;
111;72.3;100;******;1.11;******;******;******;12.5;30;409;
112;72.8;100;******;1.12;******;******;******;12.6;30;409;
113;73.3;100;******;1.13;******;******;******;12.7;30;409;
114;73.7;100;******;1.14;******;******;******;12.7;30;409;
115;74.2;100;******;1.15;******;******;******;12.8;30;409;
116;74.6;100;******;1.16;******;******;******;12.9;30;409;
117;75.1;100;******;1.17;******;******;******;13;30;409;
118;75.4;100;******;1.18;******;******;******;13;30;409;
119;75.8;100;******;1.19;******;******;******;13.1;30;409;
120;76.1;100;******;1.2;******;******;******;13.2;30;409;
121;76.5;100;******;1.21;******;******;******;13.2;30;409;
122;76.8;100;******;1.22;******;******;******;13.3;30;409;
123;77.2;100;******;1.23;******;******;******;13.3;30;409;
124;77.6;100;******;1.24;******;******;******;13.4;30;409;
125;78;100;******;1.25;******;******;******;13.5;30;409;
126;78.4;100;******;1.26;******;******;******;13.6;30;409;
127;78.8;100;******;1.27;******;******;******;13.6;30;409;
128;79.3;100;******;1.28;******;******;******;13.7;30;409;
129;79.7;100;******;1.29;******;******;******;13.8;30;409;
130;80.1;100;******;1.3;******;******;******;13.8;30;409;
131;80.5;100;******;1.31;******;******;******;13.9;30;409;
132;80.9;100;******;1.32;******;******;******;14;30;409;
133;81.3;100;******;1.33;******;******;******;14;30;409;
134;81.7;100;******;1.34;******;******;******;14.1;30;409;
135;82;100;******;1.35;******;******;******;14.2;30;409;
136;82.4;100;******;1.36;******;******;******;14.2;30;409;
137;82.8;100;******;1.37;******;******;******;14.3;30;409;
138;83.2;100;******;1.38;******;******;******;14.4;30;409;
139;83.6;100;******;1.39;******;******;******;14.4;30;409;
140;84;100;******;1.4;******;******;******;14.5;30;409;
141;84.4;100;******;1.41;******;******;******;14.6;30;409;
142;84.8;100;******;1.42;******;******;******;14.7;30;409;
143;85.2;100;******;1.43;******;******;******;14.7;30;409;
144;85.6;100;******;1.44;******;******;******;14.8;30;409;
145;86;100;******;1.45;******;******;******;14.9;30;409;
146;86.4;100;******;1.46;******;******;******;14.9;30;409;
147;86.8;100;******;1.47;******;******;******;15;30;409;
148;87.2;100;******;1.48;******;******;******;15.1;30;409;
149;87.5;100;******;1.49;******;******;******;15.1;30;409;
150;87.9;100;******;1.5;******;******;******;15.2;30;409;
151;88.3;100;******;1.51;******;******;******;15.3;30;409;
152;88.7;100;******;1.52;******;******;******;15.3;30;409;
153;89.1;100;******;1.53;******;******;******;15.4;30;409;
154;89.5;100;******;1.54;******;******;******;15.5;30;409;
155;90;100;******;1.55;******;******;******;15.5;30;409;
156;90.4;100;******;1.56;******;******;******;15.6;30;409;
157;90.8;100;******;1.57;******;******;******;15.7;30;409;
158;91.3;100;******;1.58;******;******;******;15.8;30;409;
159;91.7;100;******;1.59;******;******;******;15.8;30;409;
160;92.1;100;******;1.6;******;******;******;15.9;30;409;
161;92.5;100;******;1.61;******;******;******;16;30;409;
162;93;100;******;1.62;******;******;******;16.1;30;409;
163;93.4;100;******;1.63;******;******;******;16.1;30;409;
164;93.8;100;******;1.64;******;******;******;16.2;30;409;
165;94.2;100;******;1.65;******;******;******;16.3;30;409;
166;94.6;100;******;1.66;******;******;******;16.3;30;409;
167;95;100;******;1.67;******;******;******;16.4;30;409;
168;95.4;100;******;1.68;******;******;******;16.5;30;409;
169;95.8;100;******;1.69;******;******;******;16.6;30;409;
170;96.2;100;******;1.7;******;******;******;16.6;30;409;
171;96.7;100;******;1.71;******;******;******;16.7;30;409;
172;97.1;100;******;1.72;******;******;******;16.8;30;409;
173;97.5;100;******;1.73;******;******;******;16.9;30;409;
174;98;100;******;1.74;******;******;******;16.9;30;409;
175;98.4;100;******;1.75;******;******;******;17;30;409;
176;98.9;100;******;1.76;******;******;******;17.1;30;409;
177;99.3;100;******;1.77;******;******;******;17.2;30;409;
178;99.8;100;******;1.78;******;******;******;17.2;30;409;
179;100;100;******;1.79;******;******;******;17.3;30;409;
180;101;100;******;1.8;******;******;******;17.4;30;409;
181;101;100;******;1.81;******;******;******;17.5;30;409;
182;101;100;******;1.82;******;******;******;17.5;30;409;
183;102;100;******;1.83;******;******;******;17.6;30;409;
184;102;100;******;1.84;******;******;******;17.7;30;409;
185;103;100;******;1.85;******;******;******;17.8;30;409;
186;103;100;******;1.86;******;******;******;17.9;30;409;
187;104;100;******;1.87;******;******;******;17.9;30;409;
188;104;100;******;1.88;******;******;******;18;30;409;
189;105;100;******;1.89;******;******;******;18.1;30;409;
190;105;100;******;1.9;******;******;******;18.2;30;409;
191;106;100;******;1.91;******;******;******;18.2;30;409;
192;106;100;******;1.92;******;******;******;18.3;30;409;
193;106;100;******;1.93;******;******;******;18.4;30;409;
194;107;100;******;1.94;******;******;******;18.5;30;409;
195;107;100;******;1.95;******;******;******;18.5;30;409;
196;108;100;******;1.96;******;******;******;18.6;30;409;
197;108;100;******;1.97;******;******;******;18.7;30;409;
198;109;100;******;1.98;******;******;******;18.8;30;409;
199;109;100;******;1.99;******;******;******;18.8;30;409;
200;109;100;******;2;******;******;******;18.9;30;409;
201;110;100;******;2.01;******;******;******;19;30;409;
202;110;100;******;2.02;******;******;******;19.1;30;409;
203;111;100;******;2.03;******;******;******;19.1;30;409;
204;111;100;******;2.04;******;******;******;19.2;30;409;
205;112;100;******;2.05;******;******;******;19.3;30;409;
206;112;100;******;2.06;******;******;******;19.4;30;409;
207;113;100;******;2.07;******;******;******;19.4;30;409;
208;113;100;******;2.08;******;******;******;19.5;30;409;
209;113;100;******;2.09;******;******;******;19.6;30;409;
210;114;100;******;2.1;******;******;******;19.7;30;409;
211;114;100;******;2.11;******;******;******;19.7;30;409;
212;115;100;******;2.12;******;******;******;19.8;30;409;
213;115;100;******;2.13;******;******;******;19.9;30;409;
214;115;100;******;2.14;******;******;******;20;30;409;
215;116;100;******;2.15;******;******;******;20;30;409;
216;116;100;******;2.16;******;******;******;20.1;30;409;
217;117;100;******;2.17;******;******;******;20.2;30;409;
218;117;100;******;2.18;******;******;******;20.2;30;409;
219;118;100;******;2.19;******;******;******;20.3;30;409;
220;118;100;******;2.2;******;******;******;20.4;30;409;
221;118;100;******;2.21;******;******;******;20.5;30;409;
222;119;100;******;2.22;******;******;******;20.5;30;409;
223;119;100;******;2.23;******;******;******;20.6;30;409;
224;120;100;******;2.24;******;******;******;20.7;30;409;
225;120;100;******;2.25;******;******;******;20.8;30;409;
226;121;100;******;2.26;******;******;******;20.8;30;409;
227;121;100;******;2.27;******;******;******;20.9;30;409;
228;121;100;******;2.28;******;******;******;21;30;409;
229;122;100;******;2.29;******;******;******;21.1;30;409;
230;122;100;******;2.3;******;******;******;21.1;30;409;
231;123;100;******;2.31;******;******;******;21.2;30;409;
232;123;100;******;2.32;******;******;******;21.3;30;409;
233;124;100;******;2.33;******;******;******;21.3;30;409;
234;124;100;******;2.34;******;******;******;21.4;30;409;
235;124;100;******;2.35;******;******;******;21.5;30;409;
236;125;100;******;2.36;******;******;******;21.6;30;409;
237;125;100;******;2.37;******;******;******;21.6;30;409;
238;126;100;******;2.38;******;******;******;21.7;30;409;
239;126;100;******;2.39;******;******;******;21.8;30;409;
240;127;100;******;2.4;******;******;******;21.9;30;409;
241;127;100;******;2.41;******;******;******;21.9;30;409;
242;127;100;******;2.42;******;******;******;22;30;409;
243;128;100;******;2.43;******;******;******;22.1;30;409;
244;128;100;******;2.44;******;******;******;22.2;30;409;
245;129;100;******;2.45;******;******;******;22.2;30;409;
246;129;100;******;2.46;******;******;******;22.3;30;409;
247;129;100;******;2.47;******;******;******;22.4;30;409;
248;130;100;******;2.48;******;******;******;22.4;30;409;
249;130;100;******;2.49;******;******;******;22.5;30;409;
250;131;100;******;2.5;******;******;******;22.6;30;409;
251;131;100;******;2.51;******;******;******;22.7;30;409;
252;132;100;******;2.52;******;******;******;22.7;30;409;
253;132;100;******;2.53;******;******;******;22.8;30;409;
254;132;100;******;2.54;******;******;******;22.9;30;409;
255;133;100;******;2.55;******;******;******;23;30;409;
256;133;100;******;2.56;******;******;******;23;30;409;
257;134;100;******;2.57;******;******;******;23.1;30;409;
258;134;100;******;2.58;******;******;******;23.2;30;409;
259;135;100;******;2.59;******;******;******;23.3;30;409;
260;135;100;******;2.6;******;******;******;23.3;30;409;
261;135;100;******;2.61;******;******;******;23.4;30;409;
262;136;100;******;2.62;******;******;******;23.5;30;409;
263;136;100;******;2.63;******;******;******;23.5;30;409;
264;137;100;******;2.64;******;******;******;23.6;30;409;
265;137;100;******;2.65;******;******;******;23.7;30;409;
266;137;100;******;2.66;******;******;******;23.7;30;409;
267;138;100;******;2.67;******;******;******;23.8;30;409;
268;138;100;******;2.68;******;******;******;23.9;30;409;
269;139;100;******;2.69;******;******;******;24;30;409;
270;139;100;******;2.7;******;******;******;24;30;409;
271;139;100;******;2.71;******;******;******;24.1;30;409;
272;140;100;******;2.72;******;******;******;24.2;30;409;
273;140;100;******;2.73;******;******;******;24.2;30;409;
274;141;100;******;2.74;******;******;******;24.3;30;409;
275;141;100;******;2.75;******;******;******;24.4;30;409;
276;142;100;******;2.76;******;******;******;24.5;30;409;
277;142;100;******;2.77;******;******;******;24.5;30;409;
278;142;100;******;2.78;******;******;******;24.6;30;409;
279;143;100;******;2.79;******;******;******;24.7;30;409;
280;143;100;******;2.8;******;******;******;24.7;30;409;
281;144;100;******;2.81;******;******;******;24.8;30;409;
282;144;100;******;2.82;******;******;******;24.9;30;409;
283;144;100;******;2.83;******;******;******;25;30;409;
284;145;100;******;2.84;******;******;******;25;30;409;
285;145;100;******;2.85;******;******;******;25.1;30;409;
286;146;100;******;2.86;******;******;******;25.2;30;409;
287;146;100;******;2.87;******;******;******;25.2;30;409;
288;146;100;******;2.88;******;******;******;25.3;30;409;
289;147;100;******;2.89;******;******;******;25.4;30;409;
290;147;100;******;2.9;******;******;******;25.5;30;409;
291;148;100;******;2.91;******;******;******;25.5;30;409;
292;148;100;******;2.92;******;******;******;25.6;30;409;
293;149;100;******;2.93;******;******;******;25.7;30;409;
294;149;100;******;2.94;******;******;******;25.8;30;409;
295;149;100;******;2.95;******;******;******;25.8;30;409;
296;150;100;******;2.96;******;******;******;25.9;30;409;
297;150;100;******;2.97;******;******;******;26;30;409;
298;151;100;******;2.98;******;******;******;26;30;409;
299;151;100;******;2.99;******;******;******;26.1;30;409;
300;151;100;******;3;******;******;******;26.2;30;409;
301;152;100;******;3.01;******;******;******;26.3;30;409;
302;152;100;******;3.02;******;******;******;26.3;30;409;
303;153;100;******;3.03;******;******;******;26.4;30;409;
304;153;100;******;3.04;******;******;******;26.5;30;409;
305;154;100;******;3.05;******;******;******;26.5;30;409;
306;154;100;******;3.06;******;******;******;26.6;30;409;
307;154;100;******;3.07;******;******;******;26.7;30;409;
308;155;100;******;3.08;******;******;******;26.8;30;409;
309;155;100;******;3.09;******;******;******;26.8;30;409;
310;156;100;******;3.1;******;******;******;26.9;30;409;
311;156;100;******;3.11;******;******;******;27;30;409;
312;157;100;******;3.12;******;******;******;27.1;30;409;
313;157;100;******;3.13;******;******;******;27.1;30;409;
314;158;100;******;3.14;******;******;******;27.2;30;409;
315;158;100;******;3.15;******;******;******;27.3;30;409;
316;158;100;******;3.16;******;******;******;27.4;30;409;
317;159;100;******;3.17;******;******;******;27.4;30;409;
318;159;100;******;3.18;******;******;******;27.5;30;409;
319;160;100;******;3.19;******;******;******;27.6;30;409;
320;160;100;******;3.2;******;******;******;27.7;30;409;
321;160;100;******;3.21;******;******;******;27.7;30;409;
322;161;100;******;3.22;******;******;******;27.8;30;409;
323;161;100;******;3.23;******;******;******;27.9;30;409;
324;162;100;******;3.24;******;******;******;28;30;409;
325;162;100;******;3.25;******;******;******;28;30;409;
326;163;100;******;3.26;******;******;******;28.1;30;409;
327;163;100;******;3.27;******;******;******;28.2;30;409;
328;164;100;******;3.28;******;******;******;28.3;30;409;
329;164;100;******;3.29;******;******;******;28.3;30;409;
330;164;100;******;3.3;******;******;******;28.4;30;409;
331;165;100;******;3.31;******;******;******;28.5;30;409;
332;165;100;******;3.32;******;******;******;28.6;30;409;
333;166;100;******;3.33;******;******;******;28.6;30;409;
334;166;100;******;3.34;******;******;******;28.7;30;409;
335;167;100;******;3.35;******;******;******;28.8;30;409;
336;167;100;******;3.36;******;******;******;28.8;30;409;
337;167;100;******;3.37;******;******;******;28.9;30;409;
338;168;100;******;3.38;******;******;******;29;30;409;
339;168;100;******;3.39;******;******;******;29.1;30;409;
340;169;100;******;3.4;******;******;******;29.1;30;409;
341;169;100;******;3.41;******;******;******;29.2;30;409;
342;169;100;******;3.42;******;******;******;29.3;30;409;
343;170;100;******;3.43;******;******;******;29.4;30;409;
344;170;100;******;3.44;******;******;******;29.4;30;409;
345;171;100;******;3.45;******;******;******;29.5;30;409;
346;171;100;******;3.46;******;******;******;29.6;30;409;
347;172;100;******;3.47;******;******;******;29.7;30;409;
348;172;100;******;3.48;******;******;******;29.7;30;409;
349;172;100;******;3.49;******;******;******;29.8;30;409;
350;173;100;******;3.5;******;******;******;29.9;30;409;
351;173;100;******;3.51;******;******;******;29.9;30;409;
352;174;100;******;3.52;******;******;******;30;30;409;
353;174;100;******;3.53;******;******;******;30.1;30;409;
354;174;100;******;3.54;******;******;******;30.2;30;409;
355;175;100;******;3.55;******;******;******;30.2;30;409;
356;175;100;******;3.56;******;******;******;30.3;30;409;
357;176;100;******;3.57;******;******;******;30.4;30;409;
358;176;100;******;3.58;******;******;******;30.5;30;409;
359;177;100;******;3.59;******;******;******;30.5;30;409;
360;177;100;******;3.6;******;******;******;30.6;30;409;
361;178;100;******;3.61;******;******;******;30.7;30;409;
362;178;100;******;3.62;******;******;******;30.8;30;409;
363;178;100;******;3.63;******;******;******;30.8;30;409;
364;179;100;******;3.64;******;******;******;30.9;30;409;
365;179;100;******;3.65;******;******;******;31;30;409;
366;180;100;******;3.66;******;******;******;31;30;409;
367;180;100;******;3.67;******;******;******;31.1;30;409;
368;180;100;******;3.68;******;******;******;31.2;30;409;
369;181;100;******;3.69;******;******;******;31.3;30;409;
370;181;100;******;3.7;******;******;******;31.3;30;409;
371;182;100;******;3.71;******;******;******;31.4;30;409;
372;182;100;******;3.72;******;******;******;31.5;30;409;
373;182;100;******;3.73;******;******;******;31.5;30;409;
374;183;100;******;3.74;******;******;******;31.6;30;409;
375;183;100;******;3.75;******;******;******;31.7;30;409;
376;184;100;******;3.76;******;******;******;31.8;30;409;
377;184;100;******;3.77;******;******;******;31.8;30;409;
378;185;100;******;3.78;******;******;******;31.9;30;409;
379;185;100;******;3.79;******;******;******;32;30;409;
380;185;100;******;3.8;******;******;******;32;30;409;
381;186;100;******;3.81;******;******;******;32.1;30;409;
382;186;100;******;3.82;******;******;******;32.2;30;409;
383;187;100;******;3.83;******;******;******;32.3;30;409;
384;187;100;******;3.84;******;******;******;32.3;30;409;
385;187;100;******;3.85;******;******;******;32.4;30;409;
386;188;100;******;3.86;******;******;******;32.5;30;409;
387;188;100;******;3.87;******;******;******;32.5;30;409;
388;189;100;******;3.88;******;******;******;32.6;30;409;
389;189;100;******;3.89;******;******;******;32.7;30;409;
390;190;100;******;3.9;******;******;******;32.8;30;409;
391;190;100;******;3.91;******;******;******;32.8;30;409;
392;190;100;******;3.92;******;******;******;32.9;30;409;
393;191;100;******;3.93;******;******;******;33;30;409;
394;191;100;******;3.94;******;******;******;33.1;30;409;
395;192;100;******;3.95;******;******;******;33.1;30;409;
396;192;100;******;3.96;******;******;******;33.2;30;409;
397;193;100;******;3.97;******;******;******;33.3;30;409;
398;193;100;******;3.98;******;******;******;33.3;30;409;
399;193;100;******;3.99;******;******;******;33.4;30;409;
400;194;100;******;4;******;******;******;33.5;30;409;
401;194;100;******;4.01;******;******;******;33.6;30;409;
402;195;100;******;4.02;******;******;******;33.6;30;409;
403;195;100;******;4.03;******;******;******;33.7;30;409;
404;195;100;******;4.04;******;******;******;33.8;30;409;
405;196;100;******;4.05;******;******;******;33.9;30;409;
406;196;100;******;4.06;******;******;******;33.9;30;409;
407;197;100;******;4.07;******;******;******;34;30;409;
408;197;100;******;4.08;******;******;******;34.1;30;409;
409;198;100;******;4.09;******;******;******;34.2;30;409;
410;198;100;******;4.1;******;******;******;34.2;30;409;
411;198;100;******;4.11;******;******;******;34.3;30;409;
412;199;100;******;4.12;******;******;******;34.4;30;409;
413;199;100;******;4.13;******;******;******;34.5;30;409;
414;200;100;******;4.14;******;******;******;34.5;30;409;
415;200;100;******;4.15;******;******;******;34.6;30;409;
416;201;100;******;4.16;******;******;******;34.7;30;409;
417;201;100;******;4.17;******;******;******;34.8;30;409;
418;202;100;******;4.18;******;******;******;34.8;30;409;
419;202;100;******;4.19;******;******;******;34.9;30;409;
420;202;100;******;4.2;******;******;******;35;30;409;
421;203;100;******;4.21;******;******;******;35;30;409;
422;203;100;******;4.22;******;******;******;35.1;30;409;
423;204;100;******;4.23;******;******;******;35.2;30;409;
424;204;100;******;4.24;******;******;******;35.3;30;409;
425;205;100;******;4.25;******;******;******;35.3;30;409;
426;205;100;******;4.26;******;******;******;35.4;30;409;
427;205;100;******;4.27;******;******;******;35.5;30;409;
428;206;100;******;4.28;******;******;******;35.6;30;409;
429;206;100;******;4.29;******;******;******;35.7;30;409;
430;207;100;******;4.3;******;******;******;35.7;30;409;
431;207;100;******;4.31;******;******;******;35.8;30;409;
432;208;100;******;4.32;******;******;******;35.9;30;409;
433;208;100;******;4.33;******;******;******;36;30;409;
434;208;100;******;4.34;******;******;******;36;30;409;
435;209;100;******;4.35;******;******;******;36.1;30;409;
436;209;100;******;4.36;******;******;******;36.2;30;409;
437;210;100;******;4.37;******;******;******;36.2;30;409;
438;210;100;******;4.38;******;******;******;36.3;30;409;
439;211;100;******;4.39;******;******;******;36.4;30;409;
440;211;100;******;4.4;******;******;******;36.5;30;409;
441;211;100;******;4.41;******;******;******;36.5;30;409;
442;212;100;******;4.42;******;******;******;36.6;30;409;
443;212;100;******;4.43;******;******;******;36.7;30;409;
444;213;100;******;4.44;******;******;******;36.8;30;409;
445;213;100;******;4.45;******;******;******;36.8;30;409;
446;213;100;******;4.46;******;******;******;36.9;30;409;
447;214;100;******;4.47;******;******;******;37;30;409;
448;214;100;******;4.48;******;******;******;37;30;409;
449;215;100;******;4.49;******;******;******;37.1;30;409;
450;215;100;******;4.5;******;******;******;37.2;30;409;
451;216;100;******;4.51;******;******;******;37.3;30;409;
452;216;100;******;4.52;******;******;******;37.3;30;409;
453;216;100;******;4.53;******;******;******;37.4;30;409;
454;217;100;******;4.54;******;******;******;37.5;30;409;
455;217;100;******;4.55;******;******;******;37.5;30;409;
456;218;100;******;4.56;******;******;******;37.6;30;409;
457;218;100;******;4.57;******;******;******;37.7;30;409;
458;219;100;******;4.58;******;******;******;37.8;30;409;
459;219;100;******;4.59;******;******;******;37.8;30;409;
460;219;100;******;4.6;******;******;******;37.9;30;409;
461;220;100;******;4.61;******;******;******;38;30;409;
462;220;100;******;4.62;******;******;******;38.1;30;409;
463;221;100;******;4.63;******;******;******;38.1;30;409;
464;221;100;******;4.64;******;******;******;38.2;30;409;
465;222;100;******;4.65;******;******;******;38.3;30;409;
466;222;100;******;4.66;******;******;******;38.4;30;409;
467;222;100;******;4.67;******;******;******;38.4;30;409;
468;223;100;******;4.68;******;******;******;38.5;30;409;
469;223;100;******;4.69;******;******;******;38.6;30;409;
470;224;100;******;4.7;******;******;******;38.7;30;409;
471;224;100;******;4.71;******;******;******;38.7;30;409;
472;224;100;******;4.72;******;******;******;38.8;30;409;
473;225;100;******;4.73;******;******;******;38.9;30;409;
474;225;100;******;4.74;******;******;******;38.9;30;409;
475;226;100;******;4.75;******;******;******;39;30;409;
476;226;100;******;4.76;******;******;******;39.1;30;409;
477;227;100;******;4.77;******;******;******;39.2;30;409;
478;227;100;******;4.78;******;******;******;39.2;30;409;
479;227;100;******;4.79;******;******;******;39.3;30;409;
480;228;100;******;4.8;******;******;******;39.4;30;409;
481;228;100;******;4.81;******;******;******;39.5;30;409;
482;229;100;******;4.82;******;******;******;39.5;30;409;
483;229;100;******;4.83;******;******;******;39.6;30;409;
484;230;100;******;4.84;******;******;******;39.7;30;409;
485;230;100;******;4.85;******;******;******;39.8;30;409;
486;231;100;******;4.86;******;******;******;39.8;30;409;
487;231;100;******;4.87;******;******;******;39.9;30;409;
488;231;100;******;4.88;******;******;******;40;30;409;
489;232;100;******;4.89;******;******;******;40.1;30;409;
490;232;100;******;4.9;******;******;******;40.1;30;409;
491;233;100;******;4.91;******;******;******;40.2;30;409;
492;233;100;******;4.92;******;******;******;40.3;30;409;
493;233;100;******;4.93;******;******;******;40.3;30;409;
494;234;100;******;4.94;******;******;******;40.4;30;409;
495;234;100;******;4.95;******;******;******;40.5;30;409;
496;235;100;******;4.96;******;******;******;40.6;30;409;
497;235;100;******;4.97;******;******;******;40.7;30;409;
498;236;100;******;4.98;******;******;******;40.7;30;409;
499;236;100;******;4.99;******;******;******;40.8;30;409;
500;237;100;******;5;******;******;******;40.9;30;409;
501;237;100;******;5.01;******;******;******;41;30;409;
502;237;100;******;5.02;******;******;******;41;30;409;
503;238;100;******;5.03;******;******;******;41.1;30;409;
