Meas. Pts.;Strain;Shear Stress;Frequency;Interval Time;Storage Modulus;Loss Modulus;Damping Factor;Deflection Angle;Temperature;Torque;Status
34;3.6;10;******;0.34;******;******;******;0.623;30;40.9;
35;3.72;10;******;0.35;******;******;******;0.642;30;40.9;
36;3.87;10;******;0.36;******;******;******;0.669;30;40.9;
37;4.06;10;******;0.37;******;******;******;0.702;30;40.9;
38;4.25;10;******;0.38;******;******;******;0.735;30;40.9;
39;4.44;10;******;0.39;******;******;******;0.768;30;40.9;
40;4.6;10;******;0.4;******;******;******;0.794;30;40.9;
41;4.71;10;******;0.41;******;******;******;0.814;30;40.9;
42;4.78;10;******;0.42;******;******;******;0.826;30;40.9;
43;4.8;10;******;0.43;******;******;******;0.83;30;40.9;
44;4.79;10;******;0.44;******;******;******;0.827;30;40.9;
45;4.75;10;******;0.45;******;******;******;0.82;30;40.9;
46;4.7;10;******;0.46;******;******;******;0.812;30;40.9;
47;4.66;10;******;0.47;******;******;******;0.805;30;40.9;
48;4.64;10;******;0.48;******;******;******;0.801;30;40.9;
49;4.64;10;******;0.49;******;******;******;0.802;30;40.9;
50;4.68;10;******;0.5;******;******;******;0.809;30;40.9;
51;4.75;10;******;0.51;******;******;******;0.821;30;40.9;
52;4.85;10;******;0.52;******;******;******;0.839;30;40.9;
53;4.96;10;******;0.53;******;******;******;0.858;30;40.9;
54;5.09;10;******;0.54;******;******;******;0.88;30;40.9;
55;5.21;10;******;0.55;******;******;******;0.901;30;40.9;
56;5.33;10;******;0.56;******;******;******;0.921;30;40.9;
57;5.41;10;******;0.57;******;******;******;0.935;30;40.9;
58;5.48;10;******;0.58;******;******;******;0.947;30;40.9;
59;5.52;10;******;0.59;******;******;******;0.955;30;40.9;
60;5.55;10;******;0.6;******;******;******;0.959;30;40.9;
61;5.56;10;******;0.61;******;******;******;0.96;30;40.9;
62;5.56;10;******;0.62;******;******;******;0.961;30;40.9;
63;5.56;10;******;0.63;******;******;******;0.961;30;40.9;
64;5.57;10;******;0.64;******;******;******;0.963;30;40.9;
65;5.59;10;******;0.65;******;******;******;0.966;30;40.9;
66;5.63;10;******;0.66;******;******;******;0.973;30;40.9;
67;5.68;10;******;0.67;******;******;******;0.982;30;40.9;
68;5.75;10;******;0.68;******;******;******;0.994;30;40.9;
69;5.84;10;******;0.69;******;******;******;1.01;30;40.9;
70;5.92;10;******;0.7;******;******;******;1.02;30;40.9;
71;6.01;10;******;0.71;******;******;******;1.04;30;40.9;
72;6.09;10;******;0.72;******;******;******;1.05;30;40.9;
73;6.17;10;******;0.73;******;******;******;1.07;30;40.9;
74;6.22;10;******;0.74;******;******;******;1.08;30;40.9;
75;6.28;10;******;0.75;******;******;******;1.08;30;40.9;
76;6.31;10;******;0.76;******;******;******;1.09;30;40.9;
77;6.35;10;******;0.77;******;******;******;1.1;30;40.9;
78;6.37;10;******;0.78;******;******;******;1.1;30;40.9;
79;6.4;10;******;0.79;******;******;******;1.11;30;40.9;
80;6.42;10;******;0.8;******;******;******;1.11;30;40.9;
81;6.46;10;******;0.81;******;******;******;1.12;30;40.9;
82;6.5;10;******;0.82;******;******;******;1.12;30;40.9;
83;6.55;10;******;0.83;******;******;******;1.13;30;40.9;
84;6.6;10;******;0.84;******;******;******;1.14;30;40.9;
85;6.67;10;******;0.85;******;******;******;1.15;30;40.9;
86;6.73;10;******;0.86;******;******;******;1.16;30;40.9;
87;6.8;10;******;0.87;******;******;******;1.18;30;40.9;
88;6.87;10;******;0.88;******;******;******;1.19;30;40.9;
89;6.93;10;******;0.89;******;******;******;1.2;30;40.9;
90;6.99;10;******;0.9;******;******;******;1.21;30;40.9;
91;7.04;10;******;0.91;******;******;******;1.22;30;40.9;
92;7.09;10;******;0.92;******;******;******;1.22;30;40.9;
93;7.12;10;******;0.93;******;******;******;1.23;30;40.9;
94;7.16;10;******;0.94;******;******;******;1.24;30;40.9;
95;7.2;10;******;0.95;******;******;******;1.24;30;40.9;
96;7.24;10;******;0.96;******;******;******;1.25;30;40.9;
97;7.27;10;******;0.97;******;******;******;1.26;30;40.9;
98;7.32;10;******;0.98;******;******;******;1.27;30;40.9;
99;7.36;10;******;0.99;******;******;******;1.27;30;40.9;
100;7.42;10;******;1;******;******;******;1.28;30;40.9;
101;7.47;10;******;1.01;******;******;******;1.29;30;40.9;
102;7.53;10;******;1.02;******;******;******;1.3;30;40.9;
103;7.58;10;******;1.03;******;******;******;1.31;30;40.9;
104;7.64;10;******;1.04;******;******;******;1.32;30;40.9;
105;7.7;10;******;1.05;******;******;******;1.33;30;40.9;
106;7.75;10;******;1.06;******;******;******;1.34;30;40.9;
107;7.8;10;******;1.07;******;******;******;1.35;30;40.9;
108;7.85;10;******;1.08;******;******;******;1.36;30;40.9;
109;7.89;10;******;1.09;******;******;******;1.36;30;40.9;
110;7.93;10;******;1.1;******;******;******;1.37;30;40.9;
111;7.98;10;******;1.11;******;******;******;1.38;30;40.9;
112;8.02;10;******;1.12;******;******;******;1.39;30;40.9;
113;8.06;10;******;1.13;******;******;******;1.39;30;40.9;
114;8.1;10;******;1.14;******;******;******;1.4;30;40.9;
115;8.15;10;******;1.15;******;******;******;1.41;30;40.9;
116;8.2;10;******;1.16;******;******;******;1.42;30;40.9;
117;8.25;10;******;1.17;******;******;******;1.43;30;40.9;
118;8.3;10;******;1.18;******;******;******;1.43;30;40.9;
119;8.35;10;******;1.19;******;******;******;1.44;30;40.9;
120;8.4;10;******;1.2;******;******;******;1.45;30;40.9;
121;8.45;10;******;1.21;******;******;******;1.46;30;40.9;
122;8.5;10;******;1.22;******;******;******;1.47;30;40.9;
123;8.55;10;******;1.23;******;******;******;1.48;30;40.9;
124;8.59;10;******;1.24;******;******;******;1.49;30;40.9;
125;8.64;10;******;1.25;******;******;******;1.49;30;40.9;
126;8.68;10;******;1.26;******;******;******;1.5;30;40.9;
127;8.73;10;******;1.27;******;******;******;1.51;30;40.9;
128;8.77;10;******;1.28;******;******;******;1.52;30;40.9;
129;8.81;10;******;1.29;******;******;******;1.52;30;40.9;
130;8.86;10;******;1.3;******;******;******;1.53;30;40.9;
131;8.9;10;******;1.31;******;******;******;1.54;30;40.9;
132;8.95;10;******;1.32;******;******;******;1.55;30;40.9;
133;9;10;******;1.33;******;******;******;1.56;30;40.9;
134;9.05;10;******;1.34;******;******;******;1.56;30;40.9;
135;9.09;10;******;1.35;******;******;******;1.57;30;40.9;
136;9.14;10;******;1.36;******;******;******;1.58;30;40.9;
137;9.19;10;******;1.37;******;******;******;1.59;30;40.9;
138;9.23;10;******;1.38;******;******;******;1.6;30;40.9;
139;9.28;10;******;1.39;******;******;******;1.6;30;40.9;
140;9.33;10;******;1.4;******;******;******;1.61;30;40.9;
141;9.37;10;******;1.41;******;******;******;1.62;30;40.9;
142;9.42;10;******;1.42;******;******;******;1.63;30;40.9;
143;9.46;10;******;1.43;******;******;******;1.63;30;40.9;
144;9.5;10;******;1.44;******;******;******;1.64;30;40.9;
145;9.54;10;******;1.45;******;******;******;1.65;30;40.9;
146;9.59;10;******;1.46;******;******;******;1.66;30;40.9;
147;9.63;10;******;1.47;******;******;******;1.66;30;40.9;
148;9.68;10;******;1.48;******;******;******;1.67;30;40.9;
149;9.72;10;******;1.49;******;******;******;1.68;30;40.9;
150;9.77;10;******;1.5;******;******;******;1.69;30;40.9;
151;9.82;10;******;1.51;******;******;******;1.7;30;40.9;
152;9.86;10;******;1.52;******;******;******;1.7;30;40.9;
153;9.91;10;******;1.53;******;******;******;1.71;30;40.9;
154;9.95;10;******;1.54;******;******;******;1.72;30;40.9;
155;10;10;******;1.55;******;******;******;1.73;30;40.9;
156;10;10;******;1.56;******;******;******;1.74;30;40.9;
157;10.1;10;******;1.57;******;******;******;1.74;30;40.9;
158;10.1;10;******;1.58;******;******;******;1.75;30;40.9;
159;10.2;10;******;1.59;******;******;******;1.76;30;40.9;
160;10.2;10;******;1.6;******;******;******;1.77;30;40.9;
161;10.3;10;******;1.61;******;******;******;1.77;30;40.9;
162;10.3;10;******;1.62;******;******;******;1.78;30;40.9;
163;10.4;10;******;1.63;******;******;******;1.79;30;40.9;
164;10.4;10;******;1.64;******;******;******;1.8;30;40.9;
165;10.4;10;******;1.65;******;******;******;1.81;30;40.9;
166;10.5;10;******;1.66;******;******;******;1.81;30;40.9;
167;10.5;10;******;1.67;******;******;******;1.82;30;40.9;
168;10.6;10;******;1.68;******;******;******;1.83;30;40.9;
169;10.6;10;******;1.69;******;******;******;1.84;30;40.9;
170;10.7;10;******;1.7;******;******;******;1.85;30;40.9;
171;10.7;10;******;1.71;******;******;******;1.85;30;40.9;
172;10.8;10;******;1.72;******;******;******;1.86;30;40.9;
173;10.8;10;******;1.73;******;******;******;1.87;30;40.9;
174;10.9;10;******;1.74;******;******;******;1.88;30;40.9;
175;10.9;10;******;1.75;******;******;******;1.88;30;40.9;
176;10.9;10;******;1.76;******;******;******;1.89;30;40.9;
177;11;10;******;1.77;******;******;******;1.9;30;40.9;
178;11;10;******;1.78;******;******;******;1.91;30;40.9;
179;11.1;10;******;1.79;******;******;******;1.92;30;40.9;
180;11.1;10;******;1.8;******;******;******;1.92;30;40.9;
181;11.2;10;******;1.81;******;******;******;1.93;30;40.9;
182;11.2;10;******;1.82;******;******;******;1.94;30;40.9;
183;11.3;10;******;1.83;******;******;******;1.95;30;40.9;
184;11.3;10;******;1.84;******;******;******;1.96;30;40.9;
185;11.4;10;******;1.85;******;******;******;1.96;30;40.9;
186;11.4;10;******;1.86;******;******;******;1.97;30;40.9;
187;11.5;10;******;1.87;******;******;******;1.98;30;40.9;
188;11.5;10;******;1.88;******;******;******;1.99;30;40.9;
189;11.5;10;******;1.89;******;******;******;2;30;40.9;
190;11.6;10;******;1.9;******;******;******;2;30;40.9;
191;11.6;10;******;1.91;******;******;******;2.01;30;40.9;
192;11.7;10;******;1.92;******;******;******;2.02;30;40.9;
193;11.7;10;******;1.93;******;******;******;2.03;30;40.9;
194;11.8;10;******;1.94;******;******;******;2.04;30;40.9;
195;11.8;10;******;1.95;******;******;******;2.04;30;40.9;
196;11.9;10;******;1.96;******;******;******;2.05;30;40.9;
197;11.9;10;******;1.97;******;******;******;2.06;30;40.9;
198;12;10;******;1.98;******;******;******;2.07;30;40.9;
199;12;10;******;1.99;******;******;******;2.08;30;40.9;
200;12.1;10;******;2;******;******;******;2.08;30;40.9;
201;12.1;10;******;2.01;******;******;******;2.09;30;40.9;
202;12.2;10;******;2.02;******;******;******;2.1;30;40.9;
203;12.2;10;******;2.03;******;******;******;2.11;30;40.9;
204;12.2;10;******;2.04;******;******;******;2.12;30;40.9;
205;12.3;10;******;2.05;******;******;******;2.13;30;40.9;
206;12.3;10;******;2.06;******;******;******;2.13;30;40.9;
207;12.4;10;******;2.07;******;******;******;2.14;30;40.9;
208;12.4;10;******;2.08;******;******;******;2.15;30;40.9;
209;12.5;10;******;2.09;******;******;******;2.16;30;40.9;
210;12.5;10;******;2.1;******;******;******;2.17;30;40.9;
211;12.6;10;******;2.11;******;******;******;2.17;30;40.9;
212;12.6;10;******;2.12;******;******;******;2.18;30;40.9;
213;12.7;10;******;2.13;******;******;******;2.19;30;40.9;
214;12.7;10;******;2.14;******;******;******;2.2;30;40.9;
215;12.8;10;******;2.15;******;******;******;2.21;30;40.9;
216;12.8;10;******;2.16;******;******;******;2.21;30;40.9;
217;12.9;10;******;2.17;******;******;******;2.22;30;40.9;
218;12.9;10;******;2.18;******;******;******;2.23;30;40.9;
219;13;10;******;2.19;******;******;******;2.24;30;40.9;
220;13;10;******;2.2;******;******;******;2.25;30;40.9;
221;13;10;******;2.21;******;******;******;2.25;30;40.9;
222;13.1;10;******;2.22;******;******;******;2.26;30;40.9;
223;13.1;10;******;2.23;******;******;******;2.27;30;40.9;
224;13.2;10;******;2.24;******;******;******;2.28;30;40.9;
225;13.2;10;******;2.25;******;******;******;2.29;30;40.9;
226;13.3;10;******;2.26;******;******;******;2.3;30;40.9;
227;13.3;10;******;2.27;******;******;******;2.3;30;40.9;
228;13.4;10;******;2.28;******;******;******;2.31;30;40.9;
229;13.4;10;******;2.29;******;******;******;2.32;30;40.9;
230;13.5;10;******;2.3;******;******;******;2.33;30;40.9;
231;13.5;10;******;2.31;******;******;******;2.34;30;40.9;
232;13.6;10;******;2.32;******;******;******;2.34;30;40.9;
233;13.6;10;******;2.33;******;******;******;2.35;30;40.9;
234;13.7;10;******;2.34;******;******;******;2.36;30;40.9;
235;13.7;10;******;2.35;******;******;******;2.37;30;40.9;
236;13.7;10;******;2.36;******;******;******;2.38;30;40.9;
237;13.8;10;******;2.37;******;******;******;2.38;30;40.9;
238;13.8;10;******;2.38;******;******;******;2.39;30;40.9;
239;13.9;10;******;2.39;******;******;******;2.4;30;40.9;
240;13.9;10;******;2.4;******;******;******;2.41;30;40.9;
241;14;10;******;2.41;******;******;******;2.42;30;40.9;
242;14;10;******;2.42;******;******;******;2.42;30;40.9;
243;14.1;10;******;2.43;******;******;******;2.43;30;40.9;
244;14.1;10;******;2.44;******;******;******;2.44;30;40.9;
245;14.2;10;******;2.45;******;******;******;2.45;30;40.9;
246;14.2;10;******;2.46;******;******;******;2.46;30;40.9;
247;14.3;10;******;2.47;******;******;******;2.46;30;40.9;
248;14.3;10;******;2.48;******;******;******;2.47;30;40.9;
249;14.3;10;******;2.49;******;******;******;2.48;30;40.9;
250;14.4;10;******;2.5;******;******;******;2.49;30;40.9;
251;14.4;10;******;2.51;******;******;******;2.5;30;40.9;
252;14.5;10;******;2.52;******;******;******;2.5;30;40.9;
253;14.5;10;******;2.53;******;******;******;2.51;30;40.9;
254;14.6;10;******;2.54;******;******;******;2.52;30;40.9;
255;14.6;10;******;2.55;******;******;******;2.53;30;40.9;
256;14.7;10;******;2.56;******;******;******;2.53;30;40.9;
257;14.7;10;******;2.57;******;******;******;2.54;30;40.9;
258;14.8;10;******;2.58;******;******;******;2.55;30;40.9;
259;14.8;10;******;2.59;******;******;******;2.56;30;40.9;
260;14.8;10;******;2.6;******;******;******;2.57;30;40.9;
261;14.9;10;******;2.61;******;******;******;2.57;30;40.9;
262;14.9;10;******;2.62;******;******;******;2.58;30;40.9;
263;15;10;******;2.63;******;******;******;2.59;30;40.9;
264;15;10;******;2.64;******;******;******;2.6;30;40.9;
265;15.1;10;******;2.65;******;******;******;2.6;30;40.9;
266;15.1;10;******;2.66;******;******;******;2.61;30;40.9;
267;15.2;10;******;2.67;******;******;******;2.62;30;40.9;
268;15.2;10;******;2.68;******;******;******;2.63;30;40.9;
269;15.2;10;******;2.69;******;******;******;2.63;30;40.9;
270;15.3;10;******;2.7;******;******;******;2.64;30;40.9;
271;15.3;10;******;2.71;******;******;******;2.65;30;40.9;
272;15.4;10;******;2.72;******;******;******;2.66;30;40.9;
273;15.4;10;******;2.73;******;******;******;2.67;30;40.9;
274;15.5;10;******;2.74;******;******;******;2.67;30;40.9;
275;15.5;10;******;2.75;******;******;******;2.68;30;40.9;
276;15.6;10;******;2.76;******;******;******;2.69;30;40.9;
277;15.6;10;******;2.77;******;******;******;2.7;30;40.9;
278;15.6;10;******;2.78;******;******;******;2.7;30;40.9;
279;15.7;10;******;2.79;******;******;******;2.71;30;40.9;
280;15.7;10;******;2.8;******;******;******;2.72;30;40.9;
281;15.8;10;******;2.81;******;******;******;2.73;30;40.9;
282;15.8;10;******;2.82;******;******;******;2.73;30;40.9;
283;15.9;10;******;2.83;******;******;******;2.74;30;40.9;
284;15.9;10;******;2.84;******;******;******;2.75;30;40.9;
285;16;10;******;2.85;******;******;******;2.76;30;40.9;
286;16;10;******;2.86;******;******;******;2.76;30;40.9;
287;16;10;******;2.87;******;******;******;2.77;30;40.9;
288;16.1;10;******;2.88;******;******;******;2.78;30;40.9;
289;16.1;10;******;2.89;******;******;******;2.79;30;40.9;
290;16.2;10;******;2.9;******;******;******;2.79;30;40.9;
291;16.2;10;******;2.91;******;******;******;2.8;30;40.9;
292;16.3;10;******;2.92;******;******;******;2.81;30;40.9;
293;16.3;10;******;2.93;******;******;******;2.82;30;40.9;
294;16.3;10;******;2.94;******;******;******;2.82;30;40.9;
295;16.4;10;******;2.95;******;******;******;2.83;30;40.9;
296;16.4;10;******;2.96;******;******;******;2.84;30;40.9;
297;16.5;10;******;2.97;******;******;******;2.85;30;40.9;
298;16.5;10;******;2.98;******;******;******;2.85;30;40.9;
299;16.6;10;******;2.99;******;******;******;2.86;30;40.9;
300;16.6;10;******;3;******;******;******;2.87;30;40.9;
301;16.6;10;******;3.01;******;******;******;2.88;30;40.9;
302;16.7;10;******;3.02;******;******;******;2.88;30;40.9;
303;16.7;10;******;3.03;******;******;******;2.89;30;40.9;
304;16.8;10;******;3.04;******;******;******;2.9;30;40.9;
305;16.8;10;******;3.05;******;******;******;2.91;30;40.9;
306;16.9;10;******;3.06;******;******;******;2.91;30;40.9;
307;16.9;10;******;3.07;******;******;******;2.92;30;40.9;
308;17;10;******;3.08;******;******;******;2.93;30;40.9;
309;17;10;******;3.09;******;******;******;2.94;30;40.9;
310;17;10;******;3.1;******;******;******;2.94;30;40.9;
311;17.1;10;******;3.11;******;******;******;2.95;30;40.9;
312;17.1;10;******;3.12;******;******;******;2.96;30;40.9;
313;17.2;10;******;3.13;******;******;******;2.97;30;40.9;
314;17.2;10;******;3.14;******;******;******;2.97;30;40.9;
315;17.3;10;******;3.15;******;******;******;2.98;30;40.9;
316;17.3;10;******;3.16;******;******;******;2.99;30;40.9;
317;17.3;10;******;3.17;******;******;******;3;30;40.9;
318;17.4;10;******;3.18;******;******;******;3;30;40.9;
319;17.4;10;******;3.19;******;******;******;3.01;30;40.9;
320;17.5;10;******;3.2;******;******;******;3.02;30;40.9;
321;17.5;10;******;3.21;******;******;******;3.03;30;40.9;
322;17.6;10;******;3.22;******;******;******;3.03;30;40.9;
323;17.6;10;******;3.23;******;******;******;3.04;30;40.9;
324;17.6;10;******;3.24;******;******;******;3.05;30;40.9;
325;17.7;10;******;3.25;******;******;******;3.06;30;40.9;
326;17.7;10;******;3.26;******;******;******;3.06;30;40.9;
327;17.8;10;******;3.27;******;******;******;3.07;30;40.9;
328;17.8;10;******;3.28;******;******;******;3.08;30;40.9;
329;17.9;10;******;3.29;******;******;******;3.09;30;40.9;
330;17.9;10;******;3.3;******;******;******;3.09;30;40.9;
331;18;10;******;3.31;******;******;******;3.1;30;40.9;
332;18;10;******;3.32;******;******;******;3.11;30;40.9;
333;18;10;******;3.33;******;******;******;3.12;30;40.9;
334;18.1;10;******;3.34;******;******;******;3.12;30;40.9;
335;18.1;10;******;3.35;******;******;******;3.13;30;40.9;
336;18.2;10;******;3.36;******;******;******;3.14;30;40.9;
337;18.2;10;******;3.37;******;******;******;3.15;30;40.9;
338;18.3;10;******;3.38;******;******;******;3.15;30;40.9;
339;18.3;10;******;3.39;******;******;******;3.16;30;40.9;
340;18.3;10;******;3.4;******;******;******;3.17;30;40.9;
341;18.4;10;******;3.41;******;******;******;3.18;30;40.9;
342;18.4;10;******;3.42;******;******;******;3.19;30;40.9;
343;18.5;10;******;3.43;******;******;******;3.19;30;40.9;
344;18.5;10;******;3.44;******;******;******;3.2;30;40.9;
345;18.6;10;******;3.45;******;******;******;3.21;30;40.9;
346;18.6;10;******;3.46;******;******;******;3.22;30;40.9;
347;18.6;10;******;3.47;******;******;******;3.22;30;40.9;
348;18.7;10;******;3.48;******;******;******;3.23;30;40.9;
349;18.7;10;******;3.49;******;******;******;3.24;30;40.9;
350;18.8;10;******;3.5;******;******;******;3.25;30;40.9;
351;18.8;10;******;3.51;******;******;******;3.25;30;40.9;
352;18.9;10;******;3.52;******;******;******;3.26;30;40.9;
353;18.9;10;******;3.53;******;******;******;3.27;30;40.9;
354;19;10;******;3.54;******;******;******;3.28;30;40.9;
355;19;10;******;3.55;******;******;******;3.28;30;40.9;
356;19;10;******;3.56;******;******;******;3.29;30;40.9;
357;19.1;10;******;3.57;******;******;******;3.3;30;40.9;
358;19.1;10;******;3.58;******;******;******;3.31;30;40.9;
359;19.2;10;******;3.59;******;******;******;3.31;30;40.9;
360;19.2;10;******;3.6;******;******;******;3.32;30;40.9;
361;19.3;10;******;3.61;******;******;******;3.33;30;40.9;
362;19.3;10;******;3.62;******;******;******;3.34;30;40.9;
363;19.4;10;******;3.63;******;******;******;3.35;30;40.9;
364;19.4;10;******;3.64;******;******;******;3.35;30;40.9;
365;19.4;10;******;3.65;******;******;******;3.36;30;40.9;
366;19.5;10;******;3.66;******;******;******;3.37;30;40.9;
367;19.5;10;******;3.67;******;******;******;3.38;30;40.9;
368;19.6;10;******;3.68;******;******;******;3.38;30;40.9;
369;19.6;10;******;3.69;******;******;******;3.39;30;40.9;
370;19.7;10;******;3.7;******;******;******;3.4;30;40.9;
371;19.7;10;******;3.71;******;******;******;3.41;30;40.9;
372;19.8;10;******;3.72;******;******;******;3.42;30;40.9;
373;19.8;10;******;3.73;******;******;******;3.42;30;40.9;
374;19.9;10;******;3.74;******;******;******;3.43;30;40.9;
375;19.9;10;******;3.75;******;******;******;3.44;30;40.9;
376;19.9;10;******;3.76;******;******;******;3.45;30;40.9;
377;20;10;******;3.77;******;******;******;3.45;30;40.9;
378;20;10;******;3.78;******;******;******;3.46;30;40.9;
379;20.1;10;******;3.79;******;******;******;3.47;30;40.9;
380;20.1;10;******;3.8;******;******;******;3.48;30;40.9;
381;20.2;10;******;3.81;******;******;******;3.49;30;40.9;
382;20.2;10;******;3.82;******;******;******;3.49;30;40.9;
383;20.3;10;******;3.83;******;******;******;3.5;30;40.9;
384;20.3;10;******;3.84;******;******;******;3.51;30;40.9;
385;20.3;10;******;3.85;******;******;******;3.52;30;40.9;
386;20.4;10;******;3.86;******;******;******;3.52;30;40.9;
387;20.4;10;******;3.87;******;******;******;3.53;30;40.9;
388;20.5;10;******;3.88;******;******;******;3.54;30;40.9;
389;20.5;10;******;3.89;******;******;******;3.55;30;40.9;
390;20.6;10;******;3.9;******;******;******;3.56;30;40.9;
391;20.6;10;******;3.91;******;******;******;3.56;30;40.9;
392;20.7;10;******;3.92;******;******;******;3.57;30;40.9;
393;20.7;10;******;3.93;******;******;******;3.58;30;40.9;
394;20.8;10;******;3.94;******;******;******;3.59;30;40.9;
395;20.8;10;******;3.95;******;******;******;3.59;30;40.9;
396;20.8;10;******;3.96;******;******;******;3.6;30;40.9;
397;20.9;10;******;3.97;******;******;******;3.61;30;40.9;
398;20.9;10;******;3.98;******;******;******;3.62;30;40.9;
399;21;10;******;3.99;******;******;******;3.63;30;40.9;
400;21;10;******;4;******;******;******;3.63;30;40.9;
401;21.1;10;******;4.01;******;******;******;3.64;30;40.9;
402;21.1;10;******;4.02;******;******;******;3.65;30;40.9;
403;21.2;10;******;4.03;******;******;******;3.66;30;40.9;
404;21.2;10;******;4.04;******;******;******;3.67;30;40.9;
405;21.3;10;******;4.05;******;******;******;3.67;30;40.9;
406;21.3;10;******;4.06;******;******;******;3.68;30;40.9;
407;21.3;10;******;4.07;******;******;******;3.69;30;40.9;
408;21.4;10;******;4.08;******;******;******;3.7;30;40.9;
409;21.4;10;******;4.09;******;******;******;3.7;30;40.9;
410;21.5;10;******;4.1;******;******;******;3.71;30;40.9;
411;21.5;10;******;4.11;******;******;******;3.72;30;40.9;
412;21.6;10;******;4.12;******;******;******;3.73;30;40.9;
413;21.6;10;******;4.13;******;******;******;3.74;30;40.9;
414;21.7;10;******;4.14;******;******;******;3.74;30;40.9;
415;21.7;10;******;4.15;******;******;******;3.75;30;40.9;
416;21.7;10;******;4.16;******;******;******;3.76;30;40.9;
417;21.8;10;******;4.17;******;******;******;3.77;30;40.9;
418;21.8;10;******;4.18;******;******;******;3.77;30;40.9;
419;21.9;10;******;4.19;******;******;******;3.78;30;40.9;
420;21.9;10;******;4.2;******;******;******;3.79;30;40.9;
421;22;10;******;4.21;******;******;******;3.8;30;40.9;
422;22;10;******;4.22;******;******;******;3.8;30;40.9;
423;22.1;10;******;4.23;******;******;******;3.81;30;40.9;
424;22.1;10;******;4.24;******;******;******;3.82;30;40.9;
425;22.1;10;******;4.25;******;******;******;3.83;30;40.9;
426;22.2;10;******;4.26;******;******;******;3.84;30;40.9;
427;22.2;10;******;4.27;******;******;******;3.84;30;40.9;
428;22.3;10;******;4.28;******;******;******;3.85;30;40.9;
429;22.3;10;******;4.29;******;******;******;3.86;30;40.9;
430;22.4;10;******;4.3;******;******;******;3.87;30;40.9;
431;22.4;10;******;4.31;******;******;******;3.87;30;40.9;
432;22.5;10;******;4.32;******;******;******;3.88;30;40.9;
433;22.5;10;******;4.33;******;******;******;3.89;30;40.9;
434;22.6;10;******;4.34;******;******;******;3.9;30;40.9;
435;22.6;10;******;4.35;******;******;******;3.9;30;40.9;
436;22.6;10;******;4.36;******;******;******;3.91;30;40.9;
437;22.7;10;******;4.37;******;******;******;3.92;30;40.9;
438;22.7;10;******;4.38;******;******;******;3.93;30;40.9;
439;22.8;10;******;4.39;******;******;******;3.94;30;40.9;
440;22.8;10;******;4.4;******;******;******;3.94;30;40.9;
441;22.9;10;******;4.41;******;******;******;3.95;30;40.9;
442;22.9;10;******;4.42;******;******;******;3.96;30;40.9;
443;22.9;10;******;4.43;******;******;******;3.97;30;40.9;
444;23;10;******;4.44;******;******;******;3.97;30;40.9;
445;23;10;******;4.45;******;******;******;3.98;30;40.9;
446;23.1;10;******;4.46;******;******;******;3.99;30;40.9;
447;23.1;10;******;4.47;******;******;******;4;30;40.9;
448;23.2;10;******;4.48;******;******;******;4;30;40.9;
