# temperature	SE	SE+SE
0.000000E+00	1.477925E-05	1.103732E-07
2.000000E+00	1.481714E-05	9.142756E-08
4.000000E+00	1.484811E-05	7.594294E-08
6.000000E+00	1.487347E-05	6.326293E-08
8.000000E+00	1.489429E-05	5.285713E-08
1.000000E+01	1.491140E-05	4.429758E-08
1.200000E+01	1.492552E-05	3.723917E-08
1.400000E+01	1.493719E-05	3.140351E-08
1.600000E+01	1.494687E-05	2.656590E-08
1.800000E+01	1.495491E-05	2.254472E-08
2.000000E+01	1.496161E-05	1.919298E-08
2.200000E+01	1.496722E-05	1.639150E-08
2.400000E+01	1.497191E-05	1.404344E-08
2.600000E+01	1.497586E-05	1.206995E-08
2.800000E+01	1.497919E-05	1.040670E-08
3.000000E+01	1.498200E-05	9.001067E-09
3.200000E+01	1.498438E-05	7.809901E-09
3.400000E+01	1.498640E-05	6.797748E-09
3.600000E+01	1.498813E-05	5.935395E-09
3.800000E+01	1.498960E-05	5.198718E-09
4.000000E+01	1.499086E-05	4.567743E-09
4.200000E+01	1.499195E-05	4.025895E-09
4.400000E+01	1.499288E-05	3.559383E-09
4.600000E+01	1.499369E-05	3.156707E-09
4.800000E+01	1.499438E-05	2.808254E-09
5.000000E+01	1.499499E-05	2.505968E-09
5.200000E+01	1.499551E-05	2.243084E-09
5.400000E+01	1.499597E-05	2.013906E-09
5.600000E+01	1.499637E-05	1.813629E-09
5.800000E+01	1.499672E-05	1.638189E-09
6.000000E+01	1.499703E-05	1.484141E-09
6.200000E+01	1.499730E-05	1.348561E-09
6.400000E+01	1.499754E-05	1.228957E-09
6.600000E+01	1.499775E-05	1.123204E-09
6.800000E+01	1.499794E-05	1.029487E-09
7.000000E+01	1.499811E-05	9.462497E-10
7.200000E+01	1.499826E-05	8.721557E-10
7.400000E+01	1.499839E-05	8.060562E-10
7.600000E+01	1.499851E-05	7.469609E-10
7.800000E+01	1.499861E-05	6.940145E-10
8.000000E+01	1.499871E-05	6.464768E-10
8.200000E+01	1.499879E-05	6.037062E-10
8.400000E+01	1.499887E-05	5.651454E-10
8.600000E+01	1.499894E-05	5.303093E-10
8.800000E+01	1.499900E-05	4.987750E-10
9.000000E+01	1.499906E-05	4.701732E-10
9.200000E+01	1.499911E-05	4.441805E-10
9.400000E+01	1.499916E-05	4.205137E-10
9.600000E+01	1.499920E-05	3.989238E-10
9.800000E+01	1.499924E-05	3.791922E-10
