# temperature	SE	SE+SE
0.000000E+00	8.159994E-07	2.995920E-04
2.000000E+00	1.094314E-06	2.994528E-04
4.000000E+00	1.466502E-06	2.992667E-04
6.000000E+00	1.963021E-06	2.990185E-04
8.000000E+00	2.623495E-06	2.986883E-04
1.000000E+01	3.499120E-06	2.982504E-04
1.200000E+01	4.655553E-06	2.976722E-04
1.400000E+01	6.176309E-06	2.969118E-04
1.600000E+01	8.166617E-06	2.959167E-04
1.800000E+01	1.075768E-05	2.946212E-04
2.000000E+01	1.411108E-05	2.929445E-04
2.200000E+01	1.842305E-05	2.907885E-04
2.400000E+01	2.392790E-05	2.880361E-04
2.600000E+01	3.089980E-05	2.845501E-04
2.800000E+01	3.965171E-05	2.801741E-04
3.000000E+01	5.052966E-05	2.747352E-04
3.200000E+01	6.390067E-05	2.680497E-04
3.400000E+01	8.013204E-05	2.599340E-04
3.600000E+01	9.956013E-05	2.502199E-04
3.800000E+01	1.224477E-04	2.387761E-04
4.000000E+01	1.489311E-04	2.255345E-04
4.200000E+01	1.789605E-04	2.105197E-04
4.400000E+01	2.122440E-04	1.938780E-04
4.600000E+01	2.482067E-04	1.758967E-04
4.800000E+01	2.859841E-04	1.570080E-04
5.000000E+01	3.244654E-04	1.377673E-04
5.200000E+01	3.623945E-04	1.188027E-04
5.400000E+01	3.985191E-04	1.007404E-04
5.600000E+01	4.317564E-04	8.412178E-05
5.800000E+01	4.613317E-04	6.933416E-05
6.000000E+01	4.868483E-04	5.657585E-05
6.200000E+01	5.082757E-04	4.586213E-05
6.400000E+01	5.258714E-04	3.706431E-05
6.600000E+01	5.400724E-04	2.996381E-05
6.800000E+01	5.513924E-04	2.430381E-05
7.000000E+01	5.603444E-04	1.982781E-05
7.200000E+01	5.673941E-04	1.630294E-05
7.400000E+01	5.729394E-04	1.353032E-05
7.600000E+01	5.773062E-04	1.134689E-05
7.800000E+01	5.807549E-04	9.622572E-06
8.000000E+01	5.834892E-04	8.255402E-06
8.200000E+01	5.856673E-04	7.166325E-06
8.400000E+01	5.874112E-04	6.294417E-06
8.600000E+01	5.888143E-04	5.592844E-06
8.800000E+01	5.899488E-04	5.025601E-06
9.000000E+01	5.908701E-04	4.564957E-06
9.200000E+01	5.916210E-04	4.189484E-06
9.400000E+01	5.922349E-04	3.882558E-06
9.600000E+01	5.927376E-04	3.631220E-06
9.800000E+01	5.931494E-04	3.425315E-06
