# temperature	SE	SE+SE
0.000000E+00	4.209332E-04	8.953338E-05
2.000000E+00	4.392819E-04	8.035904E-05
4.000000E+00	4.564585E-04	7.177074E-05
6.000000E+00	4.723764E-04	6.381178E-05
8.000000E+00	4.869869E-04	5.650655E-05
1.000000E+01	5.002772E-04	4.986139E-05
1.200000E+01	5.122669E-04	4.386656E-05
1.400000E+01	5.230023E-04	3.849883E-05
1.600000E+01	5.325509E-04	3.372456E-05
1.800000E+01	5.409945E-04	2.950277E-05
2.000000E+01	5.484239E-04	2.578804E-05
2.200000E+01	5.549340E-04	2.253301E-05
2.400000E+01	5.606192E-04	1.969041E-05
2.600000E+01	5.655709E-04	1.721457E-05
2.800000E+01	5.698751E-04	1.506246E-05
3.000000E+01	5.736112E-04	1.319440E-05
3.200000E+01	5.768513E-04	1.157433E-05
3.400000E+01	5.796602E-04	1.016991E-05
3.600000E+01	5.820951E-04	8.952464E-06
3.800000E+01	5.842065E-04	7.896757E-06
4.000000E+01	5.860385E-04	6.980727E-06
4.200000E+01	5.876296E-04	6.185198E-06
4.400000E+01	5.890129E-04	5.493563E-06
4.600000E+01	5.902170E-04	4.891487E-06
4.800000E+01	5.912667E-04	4.366627E-06
5.000000E+01	5.921833E-04	3.908369E-06
5.200000E+01	5.929848E-04	3.507599E-06
5.400000E+01	5.936870E-04	3.156494E-06
5.600000E+01	5.943033E-04	2.848343E-06
5.800000E+01	5.948452E-04	2.577384E-06
6.000000E+01	5.953227E-04	2.338673E-06
6.200000E+01	5.957441E-04	2.127961E-06
6.400000E+01	5.961168E-04	1.941597E-06
6.600000E+01	5.964471E-04	1.776439E-06
6.800000E+01	5.967404E-04	1.629779E-06
7.000000E+01	5.970014E-04	1.499283E-06
7.200000E+01	5.972341E-04	1.382935E-06
7.400000E+01	5.974420E-04	1.278992E-06
7.600000E+01	5.976281E-04	1.185943E-06
7.800000E+01	5.977950E-04	1.102481E-06
8.000000E+01	5.979451E-04	1.027467E-06
8.200000E+01	5.980802E-04	9.599130E-07
8.400000E+01	5.982021E-04	8.989571E-07
8.600000E+01	5.983123E-04	8.438476E-07
8.800000E+01	5.984121E-04	7.939273E-07
9.000000E+01	5.985028E-04	7.486211E-07
9.200000E+01	5.985852E-04	7.074248E-07
9.400000E+01	5.986602E-04	6.698955E-07
9.600000E+01	5.987287E-04	6.356438E-07
9.800000E+01	5.987913E-04	6.043267E-07
