# temperature	SE	SE+SE
0.000000E+00	1.604052E-07	7.491980E-05
2.000000E+00	1.993868E-07	7.490031E-05
4.000000E+00	2.477506E-07	7.487612E-05
6.000000E+00	3.078598E-07	7.484607E-05
8.000000E+00	3.827320E-07	7.480863E-05
1.000000E+01	4.762387E-07	7.476188E-05
1.200000E+01	5.933651E-07	7.470332E-05
1.400000E+01	7.405499E-07	7.462973E-05
1.600000E+01	9.261263E-07	7.453694E-05
1.800000E+01	1.160889E-06	7.441956E-05
2.000000E+01	1.458818E-06	7.427059E-05
2.200000E+01	1.837995E-06	7.408100E-05
2.400000E+01	2.321736E-06	7.383913E-05
2.600000E+01	2.939980E-06	7.353001E-05
2.800000E+01	3.730938E-06	7.313453E-05
3.000000E+01	4.742989E-06	7.262851E-05
3.200000E+01	6.036746E-06	7.198163E-05
3.400000E+01	7.687136E-06	7.115643E-05
3.600000E+01	9.785165E-06	7.010742E-05
3.800000E+01	1.243886E-05	6.878057E-05
4.000000E+01	1.577252E-05	6.711374E-05
4.200000E+01	1.992318E-05	6.503841E-05
4.400000E+01	2.503252E-05	6.248374E-05
4.600000E+01	3.123259E-05	5.938371E-05
4.800000E+01	3.862364E-05	5.568818E-05
5.000000E+01	4.724354E-05	5.137823E-05
5.200000E+01	5.703132E-05	4.648434E-05
5.400000E+01	6.779207E-05	4.110396E-05
5.600000E+01	7.917709E-05	3.541146E-05
5.800000E+01	9.069752E-05	2.965124E-05
6.000000E+01	1.017858E-04	2.410710E-05
6.200000E+01	1.119000E-04	1.904999E-05
6.400000E+01	1.206378E-04	1.468108E-05
6.600000E+01	1.278099E-04	1.109503E-05
6.800000E+01	1.334409E-04	8.279526E-06
7.000000E+01	1.377088E-04	6.145584E-06
7.200000E+01	1.408630E-04	4.568504E-06
7.400000E+01	1.431576E-04	3.421184E-06
7.600000E+01	1.448142E-04	2.592898E-06
7.800000E+01	1.460086E-04	1.995702E-06
8.000000E+01	1.468728E-04	1.563608E-06
8.200000E+01	1.475024E-04	1.248787E-06
8.400000E+01	1.479655E-04	1.017254E-06
8.600000E+01	1.483098E-04	8.451069E-07
8.800000E+01	1.485688E-04	7.155917E-07
9.000000E+01	1.487661E-04	6.169527E-07
9.200000E+01	1.489182E-04	5.409063E-07
9.400000E+01	1.490368E-04	4.815792E-07
9.600000E+01	1.491305E-04	4.347736E-07
9.800000E+01	1.492051E-04	3.974635E-07
