# temperature	SE	SE+SE
0.000000E+00	2.706998E-04	1.465012E-05
2.000000E+00	2.753603E-04	1.231986E-05
4.000000E+00	2.793091E-04	1.034545E-05
6.000000E+00	2.826354E-04	8.682288E-06
8.000000E+00	2.854250E-04	7.287524E-06
1.000000E+01	2.877568E-04	6.121605E-06
1.200000E+01	2.897019E-04	5.149063E-06
1.400000E+01	2.913224E-04	4.338802E-06
1.600000E+01	2.926719E-04	3.664025E-06
1.800000E+01	2.937961E-04	3.101942E-06
2.000000E+01	2.947333E-04	2.633362E-06
2.200000E+01	2.955155E-04	2.242247E-06
2.400000E+01	2.961695E-04	1.915264E-06
2.600000E+01	2.967172E-04	1.641379E-06
2.800000E+01	2.971770E-04	1.411477E-06
3.000000E+01	2.975639E-04	1.218045E-06
3.200000E+01	2.978902E-04	1.054893E-06
3.400000E+01	2.981662E-04	9.169222E-07
3.600000E+01	2.984001E-04	7.999322E-07
3.800000E+01	2.985991E-04	7.004580E-07
4.000000E+01	2.987687E-04	6.156387E-07
4.200000E+01	2.989138E-04	5.431088E-07
4.400000E+01	2.990382E-04	4.809090E-07
4.600000E+01	2.991452E-04	4.274137E-07
4.800000E+01	2.992375E-04	3.812711E-07
5.000000E+01	2.993173E-04	3.413554E-07
5.200000E+01	2.993865E-04	3.067261E-07
5.400000E+01	2.994468E-04	2.765968E-07
5.600000E+01	2.994994E-04	2.503075E-07
5.800000E+01	2.995454E-04	2.273037E-07
6.000000E+01	2.995858E-04	2.071181E-07
6.200000E+01	2.996213E-04	1.893559E-07
6.400000E+01	2.996526E-04	1.736832E-07
6.600000E+01	2.996804E-04	1.598165E-07
6.800000E+01	2.997050E-04	1.475146E-07
7.000000E+01	2.997269E-04	1.365722E-07
7.200000E+01	2.997464E-04	1.268135E-07
7.400000E+01	2.997638E-04	1.180881E-07
7.600000E+01	2.997795E-04	1.102671E-07
7.800000E+01	2.997935E-04	1.032391E-07
8.000000E+01	2.998062E-04	9.690862E-08
8.200000E+01	2.998176E-04	9.119267E-08
8.400000E+01	2.998280E-04	8.601960E-08
8.600000E+01	2.998373E-04	8.132715E-08
8.800000E+01	2.998459E-04	7.706115E-08
9.000000E+01	2.998537E-04	7.317438E-08
9.200000E+01	2.998607E-04	6.962558E-08
9.400000E+01	2.998672E-04	6.637861E-08
9.600000E+01	2.998732E-04	6.340179E-08
9.800000E+01	2.998787E-04	6.066724E-08
