# temperature	SE	SE+SE
0.000000E+00	1.014176E-07	2.994929E-05
2.000000E+00	1.260545E-07	2.993697E-05
4.000000E+00	1.566160E-07	2.992169E-05
6.000000E+00	1.945914E-07	2.990270E-05
8.000000E+00	2.418814E-07	2.987906E-05
1.000000E+01	3.009216E-07	2.984954E-05
1.200000E+01	3.748451E-07	2.981258E-05
1.400000E+01	4.676918E-07	2.976615E-05
1.600000E+01	5.846805E-07	2.970766E-05
1.800000E+01	7.325549E-07	2.963372E-05
2.000000E+01	9.200213E-07	2.953999E-05
2.200000E+01	1.158293E-06	2.942085E-05
2.400000E+01	1.461754E-06	2.926912E-05
2.600000E+01	1.848743E-06	2.907563E-05
2.800000E+01	2.342448E-06	2.882878E-05
3.000000E+01	2.971859E-06	2.851407E-05
3.200000E+01	3.772687E-06	2.811366E-05
3.400000E+01	4.788054E-06	2.760597E-05
3.600000E+01	6.068646E-06	2.696568E-05
3.800000E+01	7.671852E-06	2.616407E-05
4.000000E+01	9.659187E-06	2.517041E-05
4.200000E+01	1.209112E-05	2.395444E-05
4.400000E+01	1.501839E-05	2.249080E-05
4.600000E+01	1.846907E-05	2.076546E-05
4.800000E+01	2.243191E-05	1.878405E-05
5.000000E+01	2.683836E-05	1.658082E-05
5.200000E+01	3.154939E-05	1.422531E-05
5.400000E+01	3.635631E-05	1.182185E-05
5.600000E+01	4.100479E-05	9.497603E-06
5.800000E+01	4.524327E-05	7.378364E-06
6.000000E+01	4.888073E-05	5.559633E-06
6.200000E+01	5.182707E-05	4.086466E-06
6.400000E+01	5.409595E-05	2.952027E-06
6.600000E+01	5.577431E-05	2.112845E-06
6.800000E+01	5.698066E-05	1.509671E-06
7.000000E+01	5.783225E-05	1.083876E-06
7.200000E+01	5.842800E-05	7.859994E-07
7.400000E+01	5.884394E-05	5.780307E-07
7.600000E+01	5.913526E-05	4.323705E-07
7.800000E+01	5.934071E-05	3.296433E-07
8.000000E+01	5.948700E-05	2.565012E-07
8.200000E+01	5.959234E-05	2.038313E-07
8.400000E+01	5.966914E-05	1.654277E-07
8.600000E+01	5.972589E-05	1.370558E-07
8.800000E+01	5.976838E-05	1.158118E-07
9.000000E+01	5.980062E-05	9.969084E-08
9.200000E+01	5.982541E-05	8.729672E-08
9.400000E+01	5.984470E-05	7.764828E-08
9.600000E+01	5.985990E-05	7.004909E-08
9.800000E+01	5.987200E-05	6.399965E-08
