# temperature	SE	SE+SE
0.000000E+00	1.290531E-06	7.493547E-04
2.000000E+00	1.730843E-06	7.491346E-04
4.000000E+00	2.319786E-06	7.488401E-04
6.000000E+00	3.105679E-06	7.484472E-04
8.000000E+00	4.151452E-06	7.479243E-04
1.000000E+01	5.538544E-06	7.472307E-04
1.200000E+01	7.371621E-06	7.463142E-04
1.400000E+01	9.784189E-06	7.451079E-04
1.600000E+01	1.294512E-05	7.435274E-04
1.800000E+01	1.706602E-05	7.414670E-04
2.000000E+01	2.240937E-05	7.387953E-04
2.200000E+01	2.929681E-05	7.353516E-04
2.400000E+01	3.811732E-05	7.309413E-04
2.600000E+01	4.933386E-05	7.253331E-04
2.800000E+01	6.348741E-05	7.182563E-04
3.000000E+01	8.119614E-05	7.094019E-04
3.200000E+01	1.031474E-04	6.984263E-04
3.400000E+01	1.300791E-04	6.849605E-04
3.600000E+01	1.627482E-04	6.686259E-04
3.800000E+01	2.018819E-04	6.490590E-04
4.000000E+01	2.481114E-04	6.259443E-04
4.200000E+01	3.018872E-04	5.990564E-04
4.400000E+01	3.633820E-04	5.683090E-04
4.600000E+01	4.323903E-04	5.338049E-04
4.800000E+01	5.082404E-04	4.958798E-04
5.000000E+01	5.897425E-04	4.551288E-04
5.200000E+01	6.751948E-04	4.124026E-04
5.400000E+01	7.624692E-04	3.687654E-04
5.600000E+01	8.491803E-04	3.254098E-04
5.800000E+01	9.329229E-04	2.835386E-04
6.000000E+01	1.011534E-03	2.442331E-04
6.200000E+01	1.083322E-03	2.083390E-04
6.400000E+01	1.147212E-03	1.763941E-04
6.600000E+01	1.202772E-03	1.486140E-04
6.800000E+01	1.250139E-03	1.249307E-04
7.000000E+01	1.289871E-03	1.050647E-04
7.200000E+01	1.322784E-03	8.860821E-05
7.400000E+01	1.349803E-03	7.509853E-05
7.600000E+01	1.371853E-03	6.407363E-05
7.800000E+01	1.389787E-03	5.510641E-05
8.000000E+01	1.404356E-03	4.782193E-05
8.200000E+01	1.416195E-03	4.190256E-05
8.400000E+01	1.425829E-03	3.708564E-05
8.600000E+01	1.433685E-03	3.315762E-05
8.800000E+01	1.440107E-03	2.994668E-05
9.000000E+01	1.445369E-03	2.731556E-05
9.200000E+01	1.449690E-03	2.515496E-05
9.400000E+01	1.453244E-03	2.337799E-05
9.600000E+01	1.456169E-03	2.191549E-05
9.800000E+01	1.458575E-03	2.071238E-05
