# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	2.662914E-16	4.777768E-24	4.125061E-36	2.043880E-44	3.366893E-26	7.569854E-14	2.819727E-15	3.027841E-07	2.998486E-04	4.609784E-17	2.584221E-24	4.383733E-12	1.227514E-20	4.592415E-29	2.172508E-37
2.000000E+00	9.160206E-16	3.658250E-23	8.873403E-35	1.101699E-42	2.618447E-25	2.094529E-13	5.146563E-15	3.718452E-07	2.998141E-04	6.357124E-17	2.805710E-24	4.668618E-12	1.416671E-20	4.720579E-29	2.102393E-37
4.000000E+00	3.140943E-15	2.823081E-22	1.932068E-33	6.011914E-41	2.054058E-24	5.818092E-13	9.338348E-15	4.555585E-07	2.997722E-04	8.776724E-17	3.014419E-24	4.969968E-12	1.598526E-20	4.744389E-29	1.977973E-37
6.000000E+00	8.299102E-15	1.312489E-21	1.967682E-32	1.187234E-39	9.714991E-24	1.254381E-12	1.685190E-14	5.568880E-07	2.997216E-04	1.568231E-16	5.383485E-24	6.848370E-12	2.953453E-20	1.010355E-28	5.075057E-37
8.000000E+00	2.176115E-14	6.097286E-21	2.002313E-31	2.335419E-38	4.595698E-23	2.703365E-12	3.025941E-14	6.794181E-07	2.996603E-04	2.814267E-16	9.678176E-24	9.492184E-12	5.392632E-20	2.137966E-28	1.294318E-36
1.000000E+01	5.676831E-14	2.844248E-20	2.051378E-30	4.624010E-37	2.185884E-22	5.838020E-12	5.409250E-14	8.275105E-07	2.995862E-04	5.056804E-16	1.750854E-23	1.320687E-11	9.692460E-20	4.470964E-28	3.258692E-36
1.200000E+01	1.747525E-13	1.873589E-19	3.530375E-29	1.823795E-35	1.471011E-21	1.498142E-11	9.632534E-14	1.006515E-06	2.994967E-04	7.667341E-16	2.276347E-23	1.555358E-11	1.220527E-19	5.551808E-28	4.107601E-36
1.400000E+01	3.656739E-13	5.780051E-19	1.950504E-28	1.577272E-34	4.648828E-21	2.630885E-11	1.709878E-13	1.223057E-06	2.993884E-04	1.702512E-15	6.437192E-23	2.691104E-11	3.249769E-19	2.147887E-27	2.363802E-35
1.600000E+01	7.080044E-13	1.546099E-18	8.722087E-28	1.025954E-33	1.278607E-20	4.301877E-11	3.027896E-13	1.485426E-06	2.992572E-04	4.066571E-15	2.144164E-22	5.023579E-11	9.890580E-19	1.029901E-26	1.816718E-34
1.800000E+01	1.561560E-12	5.429690E-18	5.887414E-27	1.151634E-32	4.639484E-20	8.059523E-11	5.353480E-13	1.804117E-06	2.990979E-04	8.486576E-15	5.562182E-22	8.213617E-11	2.274190E-18	3.291102E-26	8.151238E-34
2.000000E+01	3.159923E-12	1.621968E-17	3.131476E-26	9.370044E-32	1.440664E-19	1.392514E-10	9.459295E-13	2.192582E-06	2.989036E-04	1.921365E-14	1.733807E-21	1.459542E-10	6.102497E-18	1.346091E-25	5.094786E-33
2.200000E+01	6.445123E-12	4.966975E-17	1.738320E-25	8.030753E-31	4.619512E-19	2.435840E-10	1.672069E-12	2.668258E-06	2.986656E-04	4.296045E-14	5.379245E-21	2.564257E-10	1.586809E-17	5.331461E-25	3.056781E-32
2.400000E+01	1.324136E-11	1.554599E-16	1.003576E-24	7.210122E-30	1.526726E-18	4.307204E-10	2.960061E-12	3.254005E-06	2.983726E-04	9.494306E-14	1.661615E-20	4.454859E-10	4.012918E-17	2.054643E-24	1.771217E-31
2.600000E+01	2.688457E-11	4.778066E-16	5.680154E-24	6.261953E-29	5.001737E-18	7.546464E-10	5.254082E-12	3.980070E-06	2.980092E-04	2.114147E-13	5.301030E-20	7.797078E-10	1.027793E-16	8.176542E-24	1.072869E-30
