# temperature	SE	SE+SE
0.000000E+00	5.985674E-06	7.162944E-09
2.000000E+00	5.988347E-06	5.826623E-09
4.000000E+00	5.990482E-06	4.758859E-09
6.000000E+00	5.992195E-06	3.902589E-09
8.000000E+00	5.993573E-06	3.213422E-09
1.000000E+01	5.994687E-06	2.656728E-09
1.200000E+01	5.995589E-06	2.205410E-09
1.400000E+01	5.996324E-06	1.838198E-09
1.600000E+01	5.996923E-06	1.538343E-09
1.800000E+01	5.997415E-06	1.292617E-09
2.000000E+01	5.997819E-06	1.090533E-09
2.200000E+01	5.998152E-06	9.237572E-10
2.400000E+01	5.998429E-06	7.856392E-10
2.600000E+01	5.998658E-06	6.708595E-10
2.800000E+01	5.998850E-06	5.751476E-10
3.000000E+01	5.999010E-06	4.950647E-10
3.200000E+01	5.999144E-06	4.278332E-10
3.400000E+01	5.999258E-06	3.712024E-10
3.600000E+01	5.999353E-06	3.233434E-10
3.800000E+01	5.999434E-06	2.827651E-10
4.000000E+01	5.999504E-06	2.482483E-10
4.200000E+01	5.999562E-06	2.187933E-10
4.400000E+01	5.999613E-06	1.935780E-10
4.600000E+01	5.999656E-06	1.719242E-10
4.800000E+01	5.999693E-06	1.532711E-10
5.000000E+01	5.999726E-06	1.371532E-10
5.200000E+01	5.999754E-06	1.231836E-10
5.400000E+01	5.999778E-06	1.110397E-10
5.600000E+01	5.999799E-06	1.004513E-10
5.800000E+01	5.999818E-06	9.119213E-11
6.000000E+01	5.999834E-06	8.307189E-11
6.200000E+01	5.999848E-06	7.593011E-11
6.400000E+01	5.999861E-06	6.963121E-11
6.600000E+01	5.999872E-06	6.406029E-11
6.800000E+01	5.999882E-06	5.911975E-11
7.000000E+01	5.999891E-06	5.472648E-11
7.200000E+01	5.999898E-06	5.080954E-11
7.400000E+01	5.999905E-06	4.730822E-11
7.600000E+01	5.999912E-06	4.417044E-11
7.800000E+01	5.999917E-06	4.135142E-11
8.000000E+01	5.999922E-06	3.881258E-11
8.200000E+01	5.999927E-06	3.652057E-11
8.400000E+01	5.999931E-06	3.444655E-11
8.600000E+01	5.999935E-06	3.256546E-11
8.800000E+01	5.999938E-06	3.085552E-11
9.000000E+01	5.999941E-06	2.929776E-11
9.200000E+01	5.999944E-06	2.787559E-11
9.400000E+01	5.999947E-06	2.657449E-11
9.600000E+01	5.999949E-06	2.538174E-11
9.800000E+01	5.999951E-06	2.428614E-11
