# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	1.024331E-15	7.069550E-23	2.347904E-34	4.474955E-42	9.085411E-26	5.310306E-14	9.377874E-17	5.521813E-08	9.972391E-06	3.985607E-19	1.059275E-27	2.078306E-13	2.759033E-23	4.893696E-33	1.097545E-42
2.000000E+00	3.094568E-15	4.175063E-22	3.421170E-33	1.434968E-40	5.448413E-25	1.290083E-13	1.710766E-16	6.779519E-08	9.966102E-06	6.255171E-19	1.489920E-27	2.519592E-13	4.126223E-23	7.420288E-33	1.783533E-42
4.000000E+00	7.083217E-15	1.435702E-21	2.215818E-32	1.554873E-39	1.903946E-24	2.391399E-13	3.102215E-16	8.303191E-08	9.958484E-06	1.292897E-18	3.588933E-27	4.016835E-13	1.044192E-22	2.504791E-32	8.439990E-42
6.000000E+00	1.794674E-14	6.137686E-21	1.989841E-31	2.596297E-38	8.277285E-24	4.942202E-13	5.593995E-16	1.014622E-07	9.949268E-06	2.407292E-18	6.962485E-27	5.769914E-13	2.096497E-22	6.042553E-32	2.557228E-41
8.000000E+00	3.959267E-14	2.018378E-20	1.205954E-30	2.559156E-37	2.770482E-23	8.957267E-13	1.003543E-15	1.237300E-07	9.938134E-06	5.129889E-18	1.765798E-26	9.501037E-13	5.402695E-22	2.143953E-31	1.299154E-40
1.000000E+01	8.194080E-14	5.925922E-20	6.169193E-30	2.007223E-36	8.289210E-23	1.533760E-12	1.791976E-15	1.506160E-07	9.924690E-06	1.160585E-17	5.067038E-26	1.665341E-12	1.541135E-21	8.964194E-31	8.238663E-40
1.200000E+01	1.725948E-13	1.827607E-19	3.401211E-29	1.735374E-35	2.609946E-22	2.691314E-12	3.186799E-15	1.830743E-07	9.908460E-06	2.568352E-17	1.404272E-25	2.864396E-12	4.139549E-21	3.467710E-30	4.724974E-39
1.400000E+01	3.570424E-13	5.510402E-19	1.815617E-28	1.433540E-34	8.054723E-22	4.668563E-12	5.647759E-15	2.222809E-07	9.888855E-06	5.759376E-17	4.053324E-25	5.009105E-12	1.125931E-20	1.385162E-29	2.837459E-38
1.600000E+01	7.325338E-13	1.655086E-18	9.660408E-28	1.175695E-33	2.485133E-21	8.081259E-12	9.981587E-15	2.696996E-07	9.865142E-06	1.295673E-16	1.198844E-24	8.815580E-12	3.045770E-20	5.565555E-29	1.722813E-37
1.800000E+01	1.503561E-12	5.033847E-18	5.255477E-27	9.898392E-33	7.800207E-21	1.407289E-11	1.760593E-14	3.271720E-07	9.836399E-06	2.898630E-16	3.578116E-24	1.546975E-11	8.067232E-20	2.198812E-28	1.025697E-36
2.000000E+01	3.064651E-12	1.525637E-17	2.856686E-26	8.290096E-32	2.453869E-20	2.445591E-11	3.101831E-14	3.970411E-07	9.801453E-06	6.496282E-16	1.094538E-23	2.725159E-11	2.127443E-19	8.761937E-28	6.191941E-36
2.200000E+01	6.176317E-12	4.561300E-17	1.529765E-25	6.772507E-31	7.668284E-20	4.219419E-11	5.463429E-14	4.823178E-07	9.758796E-06	1.464811E-15	3.459722E-23	4.836918E-11	5.645975E-19	3.578226E-27	3.869841E-35
2.400000E+01	1.244561E-11	1.373364E-16	8.333000E-25	5.627006E-30	2.432650E-19	7.301806E-11	9.629484E-14	5.869072E-07	9.706467E-06	3.286108E-15	1.103612E-22	8.548726E-11	1.477730E-18	1.451907E-26	2.401827E-34
2.600000E+01	2.494706E-11	4.114193E-16	4.538464E-24	4.642745E-29	7.746758E-19	1.259582E-10	1.699927E-13	7.159083E-07	9.641907E-06	7.371439E-15	3.582842E-22	1.511410E-10	3.861949E-18	5.955536E-26	1.514775E-33
2.800000E+01	4.984981E-11	1.228973E-15	2.481547E-23	3.821690E-28	2.483404E-18	2.167890E-10	3.008252E-13	8.760047E-07	9.561756E-06	1.649622E-14	1.176451E-21	2.666183E-10	1.005602E-17	2.456925E-25	9.643475E-33
3.000000E+01	9.909258E-11	3.637432E-15	1.350070E-22	3.099207E-27	7.965802E-18	3.709966E-10	5.340126E-13	1.075956E-06	9.461601E-06	3.689119E-14	3.915496E-21	4.700595E-10	2.624655E-17	1.026383E-24	6.256287E-32
3.200000E+01	1.961508E-10	1.066444E-14	7.308423E-22	2.475023E-26	2.555841E-17	6.309905E-10	9.512919E-13	1.327183E-06	9.335678E-06	8.230952E-14	1.315407E-20	8.270802E-10	6.862764E-17	4.327713E-24	4.120242E-31
3.400000E+01	3.866397E-10	3.090227E-14	3.924036E-21	1.937712E-25	8.180484E-17	1.064887E-09	1.700523E-12	1.644418E-06	9.176531E-06	1.830329E-13	4.449827E-20	1.451607E-09	1.799182E-16	1.839791E-23	2.751774E-30
3.600000E+01	7.589940E-10	8.833338E-14	2.083705E-20	1.481595E-24	2.604698E-16	1.780432E-09	3.048387E-12	2.046302E-06	8.974686E-06	4.049985E-13	1.510908E-19	2.539172E-09	4.728184E-16	7.866221E-23	1.858105E-29
3.800000E+01	1.482960E-09	2.483142E-13	1.089038E-19	1.099600E-23	8.214185E-16	2.942067E-09	5.471875E-12	2.555732E-06	8.718444E-06	8.903068E-13	5.135404E-19	4.424632E-09	1.245607E-15	3.377082E-22	1.265805E-28
4.000000E+01	2.882048E-09	6.845132E-13	5.576389E-19	7.877064E-23	2.553904E-15	4.792686E-09	9.810690E-12	3.199575E-06	8.393967E-06	1.939869E-12	1.740585E-18	7.674165E-09	3.285634E-15	1.451346E-21	8.662877E-28
4.200000E+01	5.564723E-09	1.843949E-12	2.781634E-18	5.409531E-22	7.783941E-15	7.671945E-09	1.750478E-11	4.007123E-06	7.985963E-06	4.177703E-12	5.857722E-18	1.323617E-08	8.663210E-15	6.223084E-21	5.927583E-27
4.400000E+01	1.065661E-08	4.834478E-12	1.342843E-17	3.533760E-21	2.310010E-14	1.202059E-08	3.092517E-11	5.006438E-06	7.479392E-06	8.862219E-12	1.947376E-17	2.267801E-08	2.277877E-14	2.651678E-20	4.032050E-26
4.600000E+01	2.019468E-08	1.227885E-11	6.226316E-17	2.176355E-20	6.622188E-14	1.834753E-08	5.374469E-11	6.217620E-06	6.862670E-06	1.844097E-11	6.356729E-17	3.854834E-08	5.954608E-14	1.117618E-19	2.708390E-25
4.800000E+01	3.776082E-08	3.005088E-11	2.748890E-16	1.251021E-19	1.817123E-13	2.712796E-08	9.115152E-11	7.642408E-06	6.132647E-06	3.745738E-11	2.023248E-16	6.491148E-08	1.541935E-13	4.634539E-19	1.783023E-24
5.000000E+01	6.942786E-08	7.044873E-11	1.144537E-15	6.638062E-19	4.724054E-13	3.860655E-08	1.494840E-10	9.251009E-06	5.300917E-06	7.385912E-11	6.230485E-16	1.081016E-07	3.938994E-13	1.879748E-18	1.141008E-23
5.200000E+01	1.250397E-07	1.572197E-10	4.448939E-15	3.214505E-18	1.151094E-12	5.252305E-08	2.347092E-10	1.097007E-05	4.399458E-06	1.405563E-10	1.841288E-15	1.777369E-07	9.883973E-13	7.411340E-18	7.037376E-23
