# temperature	SE	SE+SE
0.000000E+00	2.412031E-04	2.939844E-05
2.000000E+00	2.485483E-04	2.572585E-05
4.000000E+00	2.551497E-04	2.242513E-05
6.000000E+00	2.610297E-04	1.948517E-05
8.000000E+00	2.662252E-04	1.688739E-05
1.000000E+01	2.707841E-04	1.460795E-05
1.200000E+01	2.747606E-04	1.261972E-05
1.400000E+01	2.782118E-04	1.089410E-05
1.600000E+01	2.811952E-04	9.402422E-06
1.800000E+01	2.837659E-04	8.117039E-06
2.000000E+01	2.859759E-04	7.012042E-06
2.200000E+01	2.878726E-04	6.063695E-06
2.400000E+01	2.894987E-04	5.250640E-06
2.600000E+01	2.908921E-04	4.553927E-06
2.800000E+01	2.920861E-04	3.956932E-06
3.000000E+01	2.931096E-04	3.445201E-06
3.200000E+01	2.939875E-04	3.006254E-06
3.400000E+01	2.947413E-04	2.629372E-06
3.600000E+01	2.953892E-04	2.305388E-06
3.800000E+01	2.959470E-04	2.026488E-06
4.000000E+01	2.964280E-04	1.786021E-06
4.200000E+01	2.968433E-04	1.578341E-06
4.400000E+01	2.972027E-04	1.398653E-06
4.600000E+01	2.975142E-04	1.242891E-06
4.800000E+01	2.977848E-04	1.107603E-06
5.000000E+01	2.980203E-04	9.898625E-07
5.200000E+01	2.982256E-04	8.871820E-07
5.400000E+01	2.984051E-04	7.974480E-07
5.600000E+01	2.985623E-04	7.188624E-07
5.800000E+01	2.987002E-04	6.498935E-07
6.000000E+01	2.988215E-04	5.892348E-07
6.200000E+01	2.989285E-04	5.357704E-07
6.400000E+01	2.990229E-04	4.885458E-07
6.600000E+01	2.991065E-04	4.467433E-07
6.800000E+01	2.991807E-04	4.096612E-07
7.000000E+01	2.992466E-04	3.766963E-07
7.200000E+01	2.993053E-04	3.473293E-07
7.400000E+01	2.993578E-04	3.211125E-07
7.600000E+01	2.994047E-04	2.976590E-07
7.800000E+01	2.994467E-04	2.766340E-07
8.000000E+01	2.994845E-04	2.577472E-07
8.200000E+01	2.995185E-04	2.407467E-07
8.400000E+01	2.995492E-04	2.254132E-07
8.600000E+01	2.995769E-04	2.115557E-07
8.800000E+01	2.996020E-04	1.990074E-07
9.000000E+01	2.996248E-04	1.876226E-07
9.200000E+01	2.996455E-04	1.772735E-07
9.400000E+01	2.996643E-04	1.678481E-07
9.600000E+01	2.996815E-04	1.592478E-07
9.800000E+01	2.996972E-04	1.513862E-07
