# temperature	SE	SE+SE
0.000000E+00	1.285542E-07	7.435723E-06
2.000000E+00	1.721873E-07	7.413906E-06
4.000000E+00	2.303685E-07	7.384816E-06
6.000000E+00	3.076849E-07	7.346158E-06
8.000000E+00	4.100000E-07	7.295000E-06
1.000000E+01	5.447116E-07	7.227644E-06
1.200000E+01	7.210013E-07	7.139499E-06
1.400000E+01	9.500314E-07	7.024984E-06
1.600000E+01	1.245009E-06	6.877495E-06
1.800000E+01	1.621001E-06	6.689500E-06
2.000000E+01	2.094320E-06	6.452840E-06
2.200000E+01	2.681272E-06	6.159364E-06
2.400000E+01	3.396015E-06	5.801992E-06
2.600000E+01	4.247359E-06	5.376321E-06
2.800000E+01	5.234547E-06	4.882727E-06
3.000000E+01	6.342607E-06	4.328697E-06
3.200000E+01	7.538626E-06	3.730687E-06
3.400000E+01	8.771234E-06	3.114383E-06
3.600000E+01	9.975745E-06	2.512127E-06
3.800000E+01	1.108574E-05	1.957128E-06
4.000000E+01	1.204806E-05	1.475968E-06
4.200000E+01	1.283447E-05	1.082765E-06
4.400000E+01	1.344419E-05	7.779054E-07
4.600000E+01	1.389716E-05	5.514203E-07
4.800000E+01	1.422328E-05	3.883625E-07
5.000000E+01	1.445327E-05	2.733643E-07
5.200000E+01	1.461362E-05	1.931875E-07
5.400000E+01	1.472493E-05	1.375346E-07
5.600000E+01	1.480225E-05	9.887496E-08
5.800000E+01	1.485620E-05	7.190118E-08
6.000000E+01	1.489410E-05	5.295076E-08
6.200000E+01	1.492095E-05	3.952289E-08
6.400000E+01	1.494017E-05	2.991629E-08
6.600000E+01	1.495405E-05	2.297265E-08
6.800000E+01	1.496420E-05	1.790028E-08
7.000000E+01	1.497169E-05	1.415489E-08
7.200000E+01	1.497728E-05	1.135958E-08
7.400000E+01	1.498150E-05	9.251265E-09
7.600000E+01	1.498471E-05	7.644711E-09
7.800000E+01	1.498718E-05	6.408339E-09
8.000000E+01	1.498910E-05	5.447835E-09
8.200000E+01	1.499061E-05	4.694973E-09
8.400000E+01	1.499180E-05	4.099951E-09
8.600000E+01	1.499275E-05	3.626089E-09
8.800000E+01	1.499351E-05	3.246129E-09
9.000000E+01	1.499412E-05	2.939643E-09
9.200000E+01	1.499462E-05	2.691188E-09
9.400000E+01	1.499502E-05	2.488996E-09
9.600000E+01	1.499535E-05	2.324026E-09
9.800000E+01	1.499562E-05	2.189280E-09
